pert_iname,norm_cs,moa
isoconazole,-0.323385714,Fungal lanosterol demethylase inhibitor
isoeugenol,-0.367725,Nitric oxide production inhibitor
isofloxythepin,0.401266667,Dopamine receptor antagonist
isoflupredone,-0.86775,Glucocorticoid receptor agonist
isoflupredone-acetate,-0.350928571,Glucocorticoid receptor agonist
isogedunin,-0.375457143,HSP inhibitor
isometheptene,-0.9305,Vasoconstrictor
isoniazid,0.105033333,Bacterial cell wall synthesis inhibitor|Cyclooxygenase inhibitor
isoquercetin,0.674425,Aldose reductase inhibitor
isoreserpine,0.17775,Vesicular monoamine transporter inhibitor
isorotenone,0.448077778,Mitochondrial inhibitor|NADH-ubiquinone oxidoreductase (Complex I) inhibitor
isotretinoin,-0.016488889,Retinoid receptor agonist
ISOX,0.92482,HDAC inhibitor
isoxicam,0,Cyclooxygenase inhibitor
isoxsuprine,0,Adrenergic receptor agonist
ispinesib,0.268,Kinesin inhibitor
isradipine,-0.344309091,Calcium channel blocker
istaroxime,0.02689,ATPase inhibitor
istradefylline,-0.565,Adenosine receptor antagonist
ITE,-0.21485,Aryl hydrocarbon receptor agonist
itopride,-0.217014286,Dopamine receptor antagonist
itraconazole,0.8719,Cytochrome P450 inhibitor
ITSA-1,-0.9195,HDAC activator
IU1,0,Ubiquitin C-terminal hydrolase inhibitor
ivabradine,0.0622,HCN channel antagonist|Potassium channel blocker|Sodium channel inhibitor
ivacaftor,-0.27095,CFTR channel antagonist
ivachtin,-0.06102,Caspase inhibitor
ivermectin,0.629811111,GABA receptor agonist
IWP-2,1.0534,WNT inhibitor
IWP-L6,-1.1605,Porcupine inhibitor
ixabepilone,0,Tubulin inhibitor
ixazomib,0.618133333,Proteasome inhibitor
J-104129,-0.192733333,Acetylcholine receptor antagonist
JDTic,0.54395,Opioid receptor antagonist
JIB04,1.0842,Histone lysine demethylase inhibitor
JLK-6,0.003971429,Gamma secretase inhibitor|Beta amyloid inhibitor
JNJ-10191584,-0.306822222,Histamine receptor antagonist
JNJ-1661010,0.13605,FAAH inhibitor
JNJ-17203212,0.42475,TRPV antagonist
JNJ-26481585,0.77409,HDAC inhibitor
JNJ-38877605,-0.060145455,MET inhibitor
JNJ-7706621,-0.073966667,CDK inhibitor
JNK-9L,-0.367221429,JNK inhibitor
josamycin,-0.0547,Bacterial 50S ribosomal subunit inhibitor
JQ-1-R,0.259838889,Bromodomain inhibitor
JTC-801,0,Opioid receptor antagonist
JTE-013,0.2303875,Lysophospholipid receptor antagonist
JTE-907,0.14257,Cannabinoid receptor antagonist
JW-55,0.243506667,Tankyrase inhibitor
JW-7-24-1,0,LCK Inhibitor
JW-74,0.082066667,WNT inhibitor|Tankyrase inhibitor
JWE-035,0.590425,Aurora kinase inhibitor
JWH-015,-0.282457143,Cannabinoid receptor agonist
JX-401,0.057033333,P38 MAPK inhibitor
JZL-184,-0.318964286,Monoacylglycerol lipase inhibitor
K-02288,0.60785,Bone resorption inhibitor
K-858,0.0820375,Kinesin inhibitor
kaempferol,0,Bone resorption inhibitor|Estrogen receptor agonist
kakonein,-0.23372,GABA receptor antagonist|Serotonin receptor antagonist
kanamycin,0.7553,Bacterial 30S ribosomal subunit inhibitor
karakoline,-0.184283333,Phytotoxin
kavain,-0.011433333,Calcium channel blocker|Sodium channel inhibitor
kawain,0.023514286,Calcium channel blocker|MTOR inhibitor|Sodium channel inhibitor
KB-R7943,0.554411111,Sodium channel inhibitor
KBG,0.268525,Neprilysin inhibitor
KD-023,-0.15856,ACAT inhibitor
KD-025,1.14955,Rho associated kinase inhibitor
kenpaullone,-0.262208333,CDK inhibitor|GSK inhibitor
ketanserin,0.155072727,Serotonin receptor antagonist
ketocholesterol,0,HMGCR inhibitor
ketoconazole,0.299207143,Sterol demethylase inhibitor
ketoprofen,-0.025966667,Cyclooxygenase inhibitor
ketorolac,-0.09965,Cyclooxygenase inhibitor
ketotifen,-0.134555556,Histamine receptor agonist|Leukotriene receptor antagonist|Phosphodiesterase inhibitor
KF-38789,0.5664125,P selectin inhibitor
khellin,0.2113,Vasodilator
KHS-101,0.816428571,Neural stem cell inducer
KI-16425,0.19684,Lysophosphatidic acid receptor antagonist
KI-8751,-0.286328571,VEGFR inhibitor|KIT inhibitor|PDGFR inhibitor
kifunensine,0.4124,Mannosidase inhibitor
KIN-001-220,0.056678571,Aurora kinase inhibitor
KIN001-055,-0.000244444,EGFR inhibitor|JAK inhibitor|Leukotriene inhibitor|Mediator release inhibitor
KIN001-127,0.497621053,ITK inhibitor
KIN001-242,-0.090547368,Protein kinase inhibitor
KIN001-244,0.149847368,PDK1 Inhibitor
KIN001-266,0.127142857,MAP kinase inhibitor
kinetin-riboside,-0.577884615,Apoptosis stimulant
kitasamycin,-0.401185714,Protein synthesis inhibitor
KN-62,-0.015054545,Calcium channel blocker|Purinergic receptor antagonist
KN-93,0.261290909,Calcium channel blocker
KO-143,0.074233333,Breast cancer resistance protein inhibitor
KPT-185,1.31845,Exportin antagonist
KPT-330,0.306275,Exportin antagonist
KU-0060648,0.80263,DNA inhibitor|PI3K inhibitor
KU-0063794,0.1035,MTOR inhibitor
KU-14R,-0.30019,Imidazoline ligand
KU-55933,0.50097619,ATM kinase inhibitor
KU-C103428N,0.215971429,CDC inhibitor|Rho associated kinase inhibitor
KU-C103443N,-0.208566667,CDC inhibitor|Rho associated kinase inhibitor
KU-C103871,0.130316667,GSP agonist
KU-C103885,0,Cystic fibrosis transmembrane conductance regulator inhibitor
KW-2449,0.881753846,Abl inhibitor|Aurora kinase inhibitor|FLT3 inhibitor
KW-2478,0.5389,HSP inhibitor
KX-2391,0.906114286,Src inhibitor|Tubulin inhibitor
kynuramine,-0.3988,Aryl hydrocarbon receptor activator
kynurenic-acid,-0.4106,Glutamate receptor antagonist
L-152804,-0.060271429,Neuropeptide receptor antagonist
L-161982,0.113916667,Prostanoid receptor antagonist
L-168049,0,Glucagon receptor antagonist
L-2167,0,PPAR receptor agonist
L-368899,-0.1271875,Oxytocin receptor antagonist
L-655240,0.2013,Thromboxane receptor antagonist
L-655708,-0.53265,GABA receptor antagonist
L-670596,-0.177866667,Prostanoid receptor antagonist
L-689560,-0.0972,Glutamate receptor antagonist
L-690330,-0.1472125,Inositol monophosphatase inhibitor
L-690488,-0.0092,Inositol monophosphatase inhibitor
L-692585,-0.29305,Growth hormone releasing peptide ligand agonist
L-693403,0.183388889,Sigma receptor agonist|Sigma receptor antagonist
L-694247,0.038525,Serotonin receptor agonist
L-701252,0.15194,Glutamate receptor antagonist
L-701324,0.031857143,Glutamate receptor antagonist
L-733060,0.408814286,Tachykinin antagonist
L-741626,0.38888,Dopamine receptor antagonist
L-741742,-0.164485714,Dopamine receptor antagonist
L-744832,1.2751,Farnesyltransferase inhibitor
L-745870,0.015555556,Dopamine receptor antagonist
L-750667,-0.132455556,Dopamine receptor antagonist
L-803087,-0.12476,Somatostatin receptor agonist
l-bso,-0.67148,Glutathione transferase inhibitor
L-citrulline,-0.37468,Nitric oxide stimulant
L-ergothioneine,-0.642766667,Free radical scavenger
L-NAME,-0.073325,Nitric oxide synthase inhibitor
L-stepholidine,-0.514066667,Dopamine receptor agonist|Dopamine receptor antagonist
labetalol,0.345957143,Adrenergic receptor antagonist
lacidipine,0.5293,Calcium channel blocker
lacitol,0.41435,Osmosis stimulant
lacosamide,-0.190036364,Collapsin response mediator protein stimulant|Sodium channel blocker
lafutidine,-0.462533333,Histamine receptor antagonist
lamivudine,-0.1404875,Nucleoside reverse transcriptase inhibitor
lamotrigine,0.00743,Serotonin receptor antagonist|Sodium channel inhibitor
lanatoside-c,0,Cardiac glycoside
lansoprazole,0.130728571,Proton pump inhibitor
lapatinib,0.025427586,EGFR inhibitor|ERBB2 inhibitor
larixinic-acid,-0.215333333,Compund that interacts with metal centers
laropiprant,-0.4284,Prostanoid receptor antagonist
lasalocid,-0.065994444,Bacterial permeability inducer
latamoxef,0,Bacterial cell wall synthesis inhibitor
latanoprost,-0.45402,Prostanoid receptor agonist
latrepirdine,-0.48198,Glutamate receptor antagonist
laudanosine,0.095066667,Central nervous system agent
lavendustin-a,0.09212,EGFR inhibitor
lavendustin-c,-0.21098,EGFR inhibitor
lawsone,-0.417133333,Coloring agent
LB-42708,1.261525,Farnesyltransferase inhibitor
LCL-161,-0.603742857,XIAP inhibitor
LCQ-908,0,Diacylglycerol O acyltransferase inhibitor
LDN-193189,-0.373838462,Serine/threonine kinase inhibitor
LDN-212854,0,Bone resorption inhibitor
LDN-57444,-0.21242,Ubiquitin C-terminal hydrolase inhibitor
LE-135,0.059571429,Retinoid receptor agonist
LE-300,-0.276728571,Dopamine receptor antagonist
ledipasvir,0.277175,HCV inhibitor
leflunomide,-0.014811111,Dihydroorotate dehydrogenase inhibitor|PDGFR inhibitor
lenalidomide,-0.019289474,Carcinogen
lenvatinib,-0.077483333,FGFR inhibitor|KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor
lerisetron,0.01486,Serotonin receptor antagonist
lersivirine,0,Non-nucleoside reverse transcriptase inhibitor
lesinurad,0.001825,Uric acid diuretic
lestaurtinib,-0.23062,FLT3 inhibitor|Growth factor receptor inhibitor|JAK inhibitor
letermovir,-0.19015,CMV terminase inhibitor
letrozole,-0.118971429,Aromatase inhibitor
leu-enkephalin,-0.421028571,Opioid receptor agonist
leucodin,-0.090211111,Melanin inhibitor
levalbuterol,-0.306125,Adrenergic receptor agonist
levallorphan,-0.58195,Opioid antagonist
levamisole,-0.28237,Acetylcholine receptor agonist
levcromakalim,-0.505492308,Potassium channel activator
levetiracetam,-0.140655556,Calcium channel blocker
levobunolol,-0.556366667,Adrenergic receptor antagonist
levocabastine,-0.201971429,Histamine receptor antagonist
levocetirizine,-0.45705,Histamine receptor antagonist
levodopa,-0.3695,Dopamine receptor agonist
levofloxacin,0.499325,Bacterial DNA Gyrase inhibitor
levomepromazine,0.3651125,Dopamine receptor antagonist
levomequitazine,0.15047,Histamine receptor antagonist
levonorgestrel,-0.449633333,Estrogen receptor agonist|Glucocorticoid receptor antagonist|Progesterone receptor agonist|Progesterone receptor antagonist
levosimendan,0,Calcium channel blocker
levosulpiride,-0.2975,Dopamine receptor antagonist
levothyroxine,-0.098655556,Thyroid hormone stimulant
LFM-A12,-0.465066667,EGFR inhibitor
LFM-A13,-0.2907375,BTK inhibitor
LGK-974,0,Porcupine inhibitor
LGX-818,0.27324,RAF inhibitor
licarbazepine,-0.351985714,Voltage-gated sodium channel blocker
lidamidine,-0.496333333,Adrenergic receptor agonist
lidocaine,-0.031638462,Histamine receptor agonist
lidoflazine,0.077514286,Calcium channel blocker
limonin,-0.091822222,HIV inhibitor
linagliptin,0.0494,Dipeptidyl peptidase inhibitor
lincomycin,0,Bacterial 30S ribosomal subunit inhibitor
linezolid,0.304314286,Bacterial 50S ribosomal subunit inhibitor
linifanib,0.322247826,PDGFR inhibitor|VEGFR inhibitor
linoleamide,0.125585714,ACAT inhibitor
linoleic-acid,0.0799,Oxidizing agent
linopirdine,0.17668,Potassium channel antagonist
linsidomine,0.0237,Nitric oxide donor
linsitinib,0.5297625,IGF-1 inhibitor
liothyronine,-0.258442857,Thyroid hormone stimulant
liranaftate,0.46615,Fungal squalene epoxidase inhibitor
lirimilast,0,Phosphodiesterase inhibitor
lisinopril,-0.213388889,ACE inhibitor
lisofylline,-0.411366667,Interleukin inhibitor|STAT inhibitor
lithium-chloride,0,Antiviral
LM-1685,-0.388814286,Cyclooxygenase inhibitor
lobaric-acid,-0.139083333,Tyrosine phosphatase inhibitor
lobelanidine,-0.20324,Acetylcholine receptor antagonist|Dopamine receptor modulator|Opioid receptor antagonist|Vesicular monoamine transporter inhibitor
lobeline,-0.536085714,Acetylcholine receptor antagonist
lobendazole,0.36036,Anthelmintic
lobenzarit,-0.4341,Immunosuppressant
lodoxamide,-0.00745,Histamine receptor antagonist
lofepramine,-0.93885,Norepinephrine inhibitor|Serotonin reuptake inhibitor
lofexidine,0.265433333,Adrenergic receptor agonist
lomefloxacin,0.36615,Bacterial DNA Gyrase inhibitor
lomeguatrib,-0.0174375,O6-alkylguanine-DNA alkyltransferase inhibitor
lomerizine,0.188688889,Calcium channel blocker
lomitapide,0.628466667,Microsomal trigylceride transfer protein inhibitor
lomustine,0.1177,DNA inhibitor
lonafarnib,0.05094,Farnesyltransferase inhibitor
lonidamine,0.060492308,Glucokinase inhibitor
loperamide,0.474021053,Opioid receptor agonist
lopinavir,-0.40691,HIV inhibitor
loratadine,0.0394375,Histamine receptor antagonist
lorazepam,-0.081022222,Benzodiazepine receptor agonist
lorcaserin,0.07366,Serotonin receptor agonist
lorglumide,0.2267375,CCK receptor antagonist
losartan,-0.071347059,Angiotensin receptor antagonist
losmapimod,-0.27675,P38 MAPK inhibitor
loteprednol,-0.243125,Glucocorticoid receptor agonist|Phospholipase inhibitor
lovastatin,0.37451,HMGCR inhibitor
loxapine,-0.09266,Dopamine receptor antagonist|Serotonin receptor antagonist
loxoprofen,-0.2902,Cyclooxygenase inhibitor|Prostanoid receptor antagonist
lucitanib,0.87424,FGFR inhibitor|VEGFR inhibitor
lufenuron,-0.747,Chitin inhibitor
luliconazole,-0.017011111,Sterol demethylase inhibitor
lumicolchicine,0,"Colchicine isomer, non-binder of microtubules"
lupanine,-0.266085714,Sodium channel inhibitor
lurasidone,-0.487254545,Dopamine receptor antagonist|Serotonin receptor antagonist
luteolin,0.109366667,Glucosidase inhibitor
luzindole,-0.016388889,Melatonin receptor antagonist
LX-1031,-0.003,Tryptophan hydroxylase inhibitor
LXR-623,-0.40092,LXR agonist
LY-16350,-0.121483333,Dopamine receptor agonist
LY-165163,0.003357143,Serotonin receptor antagonist
LY-2090314,0.05209,GSK inhibitor
LY-2109761,-0.51255,TGF-beta receptor inhibitor
LY-2140023,-0.093385714,Glutamate receptor agonist
LY-215490,0.154625,Glutamate receptor antagonist
LY-2157299,-0.4298875,TGF-beta receptor inhibitor
LY-2183240,0.684764706,FAAH inhibitor
LY-2228820,0.4087875,P38 MAPK inhibitor
LY-225910,0.19792,CCK receptor antagonist
LY-2334737,0,Carcinogen|Ribonucleoside reductase inhibitor
LY-2365109,0,Glycine transporter inhibitor
LY-255283,-0.015342857,Leukotriene receptor antagonist
LY-2603618,0.184353846,CHK inhibitor
LY-2784544,0.408466667,JAK inhibitor
LY-278584,-0.430525,Serotonin receptor antagonist
LY-2801653,0.1842,MET inhibitor
LY-2811376,0.389225,Beta secretase inhibitor
LY-2835219,1.075,CDK inhibitor
LY-2874455,0.33075,FGFR inhibitor
LY-288513,-0.222911111,CCK receptor antagonist
LY-2886721,0.00544,Beta secretase inhibitor
LY-294002,0.30717,MTOR inhibitor|DNA dependent protein kinase inhibitor|Phosphodiesterase inhibitor|PLK inhibitor
LY-303511,0.3521,Casein kinase inhibitor|PI3K inhibitor
LY-320135,-0.1472,Cannabinoid receptor antagonist
LY-341495,-0.105944444,Glutamate receptor antagonist
LY-344864,0.135385714,Serotonin receptor agonist
LY-364947,-0.151425,TGF-beta receptor inhibitor|P38 MAPK inhibitor
LY-456236,0.274075,Glutamate receptor antagonist
LY-83583,-0.169575,Guanylyl cyclase inhibitor
lylamine,0.360083333,Cannabinoid receptor agonist
lypressin,0.22932,Vasopressin receptor agonist
lysergol,-0.279075,Ergoline alkaloid
lysylphenylalanyl-tyrosine,0.239,Heparin activation inhibitor
M-344,1.3371,HDAC inhibitor
m-3M3FBS,-0.39674,Phospholipase activator
m-chlorophenylbiguanide,-0.1109625,Serotonin receptor agonist
maackiain,-0.113922222,Sodium channel inhibitor
macelignan,1.1454,Antioxidant|Anti-inflammatory
macitentan,0.031828571,Endothelin receptor antagonist
mafenide,-0.05685,Carbonic anhydrase inhibitor
malonoben,0.0154,Protein tyrosine kinase inhibitor
malotilate,-0.378733333,Protein synthesis stimulant
maltobionic-acid,0,Matrix metalloprotease inhibitor|Chelating agent
mammea-a,0.124942857,Antibiotic
mannitol-D,-0.2841,Diuretic
manumycin-a,0.268127273,Farnesyltransferase inhibitor|NFKB inhibitor
maprotiline,0.355672727,Norepinephrine inhibitor|Tricyclic antidepressant
maraviroc,-0.41394,CC chemokine receptor antagonist
marbofloxacin,-0.525685714,Bacterial DNA inhibitor
maribavir,-0.234525,Protein kinase inhibitor
marimastat,0,Matrix metalloprotease inhibitor
marmesin,-0.156042857,Angiogenesis inhibitor
masitinib,0.131177778,KIT inhibitor|PDGFR inhibitor|Src inhibitor
masoprocol,0.10325,Lipoxygenase inhibitor
matrine,0.49255,Opioid receptor agonist
maxacalcitol,-0.062245455,Vitamin D receptor agonist
MAZ-51,0.250883333,VEGFR inhibitor
mazindol,-0.047022222,Dopamine receptor antagonist|Serotonin reuptake inhibitor
MBCQ,-0.030557143,Phosphodiesterase inhibitor
MBX-2982,0.106325,Glucose dependent insulinotropic receptor agonist
MC-1293,0,HDAC inhibitor
mCPP,0.023866667,Serotonin receptor agonist
MD-920,-0.6017875,NFKB inhibitor
mdivi-1,0.7083,Dynamin inhibitor
MDL-11939,-0.4536125,Serotonin receptor antagonist
MDL-28170,-0.23186,Calpain inhibitor
MDL-29951,-0.94434,Glutamate receptor antagonist
MDL-72832,0.091,Serotonin receptor agonist
MDL-73005EF,-0.3642,Serotonin receptor antagonist
MDM2-inhibitor,0.00222,MDM inhibitor
ME-0328,-0.4269,PARP inhibitor
mead-acid,-0.116166667,KPL-1 tumor suppressor
mead-ethanolamide,-0.368228571,Cannabinoid receptor agonist
mebendazole,-0.2106875,Tubulin inhibitor
mebeverine,0.225244444,Acetylcholine receptor antagonist
mecamylamine,-0.06575,Acetylcholine receptor antagonist
mecillinam,-0.31015,Bacterial cell wall synthesis inhibitor
meclizine,-0.189666667,Constitutive androstane receptor (CAR) agonist
meclocycline,0.32565,Bacterial 30S ribosomal subunit inhibitor
meclofenamic-acid,-0.21865,Cyclooxygenase inhibitor|Prostanoid receptor antagonist
meclofenoxate,0.5046,Nootropic agent
medetomidine,-0.203490909,Adrenergic receptor agonist
medroxyprogesterone-acetate,-0.14792,Progesterone receptor agonist
medrysone,0.110786667,Glucocorticoid receptor agonist
mefenamic-acid,-0.120588889,Cyclooxygenase inhibitor
mefexamide,0.046,Psychoactive drug
mefloquine,0.299418182,Adenosine receptor antagonist|Hemoglobin antagonist
megestrol,-0.2141,Progesterone receptor agonist
megestrol-acetate,0.002592308,Progesterone receptor agonist|DNA inhibitor|Steroidal progestin
meglitinide,-0.4069,Potassium channel antagonist
meglumine,1.2514,Excipient
meisoindigo,-0.1269,STAT inhibitor
MEK-162,0.817355556,MEK inhibitor
melatonin,-0.480466667,Melatonin receptor agonist|Nitric oxide synthase inhibitor
melengestrol,0,Carcinogen|Steroidal progestin
meloxicam,0.02151,Cyclooxygenase inhibitor
melperone,-0.3074,Dopamine receptor antagonist|Serotonin receptor antagonist
melphalan,-0.4243,DNA alkylating agent|DNA inhibitor
memantine,-0.271077778,Glutamate receptor antagonist
menadione,-0.105241667,Mitochondrial inhibitor|Phosphatase inhibitor
mepacrine,0.440725,NFKB inhibitor|Cytokine production inhibitor|p53 activator
mepazine,0.06956875,Mucus protecting agent
mepenzolate,0,Acetylcholine receptor antagonist
mephenesin,0,Muscle relaxant
mephentermine,0,Adrenergic receptor agonist
mephenytoin,-0.11236,Hydantoin antiepileptic
mepireserpate,0.361283333,Catechol O methyltransferase inhibitor
mepivacaine,0.15445,Potassium channel antagonist|Sodium channel inhibitor
meprylcaine,-0.5394125,Anesthetic - local
meptazinol,0.390283333,Opioid receptor agonist
mepyramine,-0.116411111,Histamine receptor antagonist
merbarone,-0.08075,Topoisomerase inhibitor
mercaptopurine,-0.361783333,Immunosuppressant|Protein synthesis inhibitor|Purine antagonist
Merck60,0.505509091,HDAC inhibitor
mericitabine,0.302409091,HCV inhibitor
merimepodib,0.455183333,Inosine monophosphate dehydrogenase inhibitor
meropenem,-0.22878,Bacterial cell wall synthesis inhibitor
mesalazine,-0.2748,Cyclooxygenase inhibitor|Lipoxygenase inhibitor|Prostanoid receptor antagonist
mesoridazine,-0.416858333,Dopamine receptor antagonist
mestanolone,-0.373616667,Androgen receptor antagonist
mestinon,-0.213571429,Cholinesterase inhibitor
mestranol,-0.188127778,Estrogen receptor agonist
mesulergine,-0.2089875,Dopamine receptor agonist
metamizole,0,Cyclooxygenase inhibitor|Opioid receptor agonist
metanephrine,-0.274571429,Epinephrine metabolite
metaraminol,-0.35095,Adrenergic receptor agonist
metatinib,0.060816667,Bcr-Abl inhibitor
metaxalone,-0.207575,Muscle relaxant
metenkephalin,-0.635,Immunostimulant
metergoline,0.524723077,Dopamine receptor agonist|Serotonin receptor antagonist
metformin,-0.34460625,Insulin sensitizer
methandriol,-0.24395,Androgen receptor antagonist
methantheline,-0.142666667,Acetylcholine receptor antagonist
methapyrilene,0.5277625,Histamine receptor antagonist
metharbital,0,GABA receptor antagonist
methazolamide,-0.1939625,Carbonic anhydrase inhibitor
methenamine,-0.969066667,Bacterial DNA inhibitor
methiazole,1.236,Anthelmintic
methimazole,-0.103061538,Antithyroid agent
methiopril,0.357554545,ACE inhibitor
methocarbamol,-0.1166875,Muscle relaxant
methoprene-acid,-0.061214286,Retinoid receptor agonist
methotrexate,-0.061366667,Dihydrofolate reductase inhibitor
methoxamine,0,Adrenergic receptor agonist
methoxsalen,-0.197842857,DNA inhibitor
methoxychlor,-0.4012,Estrogenic metabolite
methyl-angolensate,0.30935,Apoptosis inhibitor
methyl-benzethonium,0,Antibiotic
methyl-testosterone,0,Androgen receptor agonist
methylatropine,0,Atropine derivative
methyldopa,-0.131716667,Adrenergic receptor agonist
methylene-blue,-0.229354545,Nitric oxide production inhibitor|Guanylyl cyclase inhibitor|Monoamine oxidase inhibitor|Tau aggregation inhibitor
methyllidocaine,-0.3226,Antiarrhythmic
methylnaltrexone,-0.06812,Opioid receptor antagonist
methylnorlichexanthone,0.719733333,Aurora kinase inhibitor|PIM inhibitor|VEGFR inhibitor
methylparaben,0,Antifungal
methylphenidate,-1.3396,Dopamine receptor antagonist
methylprednisolone,0.18845,Glucocorticoid receptor agonist
methylstat,0.558681818,Histone demethylase inhibitor
methysergide,0.001057143,Serotonin receptor antagonist
meticrane,-0.5063,Diuretic
metitepine,1.3791,Anti-HCVE2
metixene,0.43866,Acetylcholine receptor antagonist
metoclopramide,0.154272727,Dopamine receptor antagonist|Serotonin receptor antagonist
metolazone,-0.00415625,Carbonic anhydrase inhibitor
metoprolol,-0.193671429,Adrenergic receptor antagonist
metrifonate,1.1098,Acetylcholinesterase inhibitor
metrizamide,-0.058133333,Radiopaque medium
metronidazole,0.372516667,Bacterial DNA inhibitor
metyrapone,0.0987,Cytochrome P450 inhibitor
mevastatin,0.98869,HMGCR inhibitor
mexiletine,-0.38545,Sodium channel inhibitor
MF-101,0.314466667,Estrogen receptor agonist
MG-132,0.52315,Proteasome inhibitor
MGCD-265,0.145966667,VEGFR inhibitor
mianserin,0.073625,Serotonin receptor antagonist
mibampator,0,Glutamate receptor antagonist
mibefradil,0.437555556,Calcium channel blocker
miconazole,0.021288889,Bacterial cell wall synthesis inhibitor
midazolam,0.302325,Benzodiazepine receptor agonist
midodrine,-0.122345455,Adrenergic receptor agonist
midostaurin,0.064784211,FLT3 inhibitor|KIT inhibitor|PKC inhibitor
mifepristone,-0.306292308,Glucocorticoid receptor antagonist|Progesterone receptor antagonist
mifobate,-0.32186,PPAR receptor antagonist
miglitol,0.035316667,Glucosidase inhibitor
miglustat,0.12054,Glycosylation inhibitor
milacemide,0.30385,Monoamine oxidase inhibitor
milnacipran,0.26411,Serotonin receptor antagonist
milrinone,-0.106466667,Phosphodiesterase inhibitor
miltefosine,0.691475,Membrane integrity inhibitor
minaprine,-0.03275,Serotonin receptor antagonist
minocycline,-1.0097,Bacterial 30S ribosomal subunit inhibitor
minoxidil,-0.109783333,KATP activator|Vasodilator
mirin,-0.139242857,MRE11A exonuclease inhibitor
mirodenafil,0.0103,Phosphodiesterase inhibitor
mirtazapine,-0.036582353,Adrenergic receptor antagonist|Serotonin receptor antagonist
mitiglinide,0.20858,Insulin secretagogue
mitomycin-c,-0.066033333,DNA alkylating agent|DNA inhibitor
mitotane,0.259455556,Carcinogen
mitoxantrone,0.07973,Topoisomerase inhibitor
mizolastine,-0.16268,Histamine receptor antagonist
MK-0752,0.30865,Gamma secretase inhibitor
MK-0773,-0.41272,Androgen receptor antagonist
MK-0812,-0.01104,CC chemokine receptor antagonist
MK-0893,-0.58105,Glucagon receptor antagonist
MK-1775,-0.02053913,WEE1 kinase inhibitor
MK-212,-0.001433333,Serotonin receptor agonist
MK-2206,0.255970968,AKT inhibitor
MK-2461,-0.484955556,FGFR inhibitor|VEGFR inhibitor
MK-3207,0.2702,Calcitonin antagonist
MK-5108,-0.020125,Aurora kinase inhibitor
MK-801,0.8266,Glutamate receptor antagonist
MK-8033,-0.148557143,MET inhibitor
MK-8245,0.2260625,Stearoyl-CoA desaturase inhibitor
ML-130,-0.1642875,NOD1 inhibitor
ML-133,-0.2780125,Potassium channel antagonist
ML-141,-0.112333333,CDC inhibitor
ML-161,-0.355823077,Protease inhibitor
ML-167,-0.05608,CLK inhibitor|DYRK inhibitor
ML-179,0.4713,Liver receptor homolog inverse agonist
ML-193,-0.148,G protein-coupled receptor antagonist
ML-204,-0.3728375,Transient receptor potential channel antagonist
ML-213,-0.490375,Potassium channel activator
ML-281,0.4842,Serine/threonine kinase inhibitor
ML-3163,0.139777778,P38 MAPK inhibitor
ML-347,0.39855,ALK inhibitor
ML-7,0.2383,Muscle relaxant
ML-9,-0.123957143,Muscle relaxant
MLN-0128,0.60986,MTOR inhibitor
MLN-2480,0.00306,RAF inhibitor
MLN-4924,0.114086364,Nedd activating enzyme inhibitor
MLN-8054,0.096042105,Aurora kinase inhibitor|Protein kinase inhibitor|Tubulin inhibitor
MLN-9708,0.45036,Proteasome inhibitor
MMPX,-0.4385,Phosphodiesterase inhibitor
MNITMT,0.062344444,Lymphocyte inhibitor
mocetinostat,0.502906667,HDAC inhibitor
mocimycin,-0.155242857,Protein synthesis inhibitor
moclobemide,0,Monoamine oxidase inhibitor
modafinil,-0.4336,Adrenergic receptor agonist
moexipril,-0.374433333,ACE inhibitor
mofezolac,0,Cyclooxygenase inhibitor
molindone,-0.2409,Dopamine receptor antagonist
molsidomine,0.18225,Guanylyl cyclase activator
mometasone,0.403477778,Glucocorticoid receptor agonist|Immunosuppressant
monastrol,-0.131209091,Kinesin inhibitor
monobenzone,0.5925,Melanin inhibitor
montelukast,-0.23782,Leukotriene receptor antagonist
moracizine,-0.52292,Sodium channel inhibitor
moroxydine,0.8503,Antiviral
morphothebaine,0.1978,Adrenergic receptor antagonist
mosapride,0.71025,Serotonin receptor agonist
motesanib,-0.27218,KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor
moxaverine,-0.590733333,Phosphodiesterase inhibitor
moxidectin,-0.270127273,Chloride channel blocker
moxifloxacin,0.0141125,Bacterial DNA inhibitor
moxisylyte,-0.481388889,Adrenergic receptor antagonist
moxonidine,-0.180946667,Imidazoline receptor agonist
mozavaptan,0.466475,Vasopressin receptor antagonist
MPEP,-0.246716667,Glutamate receptor antagonist
Mps1-IN-1,0,Monopolar spindle 1 kinase inhibitor
MR-16728,0.064057143,Acetylcholine receptor agonist|Acetylcholine release enhancer
MRE-269,0,Prostanoid receptor agonist
MRS-1220,-0.131925,Adenosine receptor antagonist
MRS-1334,-0.379716667,Adenosine receptor antagonist
MRS-1754,-0.2218375,Adenosine receptor antagonist
MST-312,0.133325,Telomerase inhibitor
MT-21,0.202285714,Caspase activator
mubritinib,0.40422,Receptor tyrosine protein kinase inhibitor
mupirocin,0,Isoleucyl-tRNA synthetase inhibitor
MW-STK33-3B,-0.261833333,Potassium channel activator
