pert_iname,norm_cs,moa
iopromide,-0.7417,Radiopaque medium
IOWH-032,0.027225,CFTR channel antagonist
IOX-1,0.07205,Histone lysine demethylase inhibitor
IOX2,-0.11975,HIF Inhibitor
ioxaglic-acid,0.054244444,Radiopaque medium
IPI-145,0.173190909,PI3K inhibitor
ipidacrine,0,Acetylcholinesterase inhibitor
ipriflavone,0.3753375,Bone resorption inhibitor
iproniazid,-0.37485,Monoamine oxidase inhibitor
ipsapirone,-0.2017,Serotonin receptor agonist
irbesartan,0.4008,Angiotensin receptor antagonist
irilin-a,-0.148757143,Isoflavone
irinotecan,-0.12162,Topoisomerase inhibitor
irsogladine,0.025575,Phosphodiesterase inhibitor
isamoltane,0.412725,Adrenergic receptor antagonist
isbufylline,0.28475,Phosphodiesterase inhibitor
ischemin,-0.111492857,CBP bromodomain inhibitor
iso-olomoucine,0.244871429,CDK inhibitor
isocarboxazid,-0.125875,Monoamine oxidase inhibitor
isoconazole,-0.663371429,Fungal lanosterol demethylase inhibitor
isoeugenol,0.632375,Nitric oxide production inhibitor
isofloxythepin,-0.108366667,Dopamine receptor antagonist
isoflupredone,0.50035,Glucocorticoid receptor agonist
isoflupredone-acetate,0.1637,Glucocorticoid receptor agonist
isogedunin,-0.117914286,HSP inhibitor
isometheptene,0,Vasoconstrictor
isoniazid,0.330666667,Bacterial cell wall synthesis inhibitor|Cyclooxygenase inhibitor
isoquercetin,0.318075,Aldose reductase inhibitor
isoreserpine,0.00505,Vesicular monoamine transporter inhibitor
isorotenone,0.277144444,Mitochondrial inhibitor|NADH-ubiquinone oxidoreductase (Complex I) inhibitor
isotretinoin,0.547066667,Retinoid receptor agonist
ISOX,0.925933333,HDAC inhibitor
isoxicam,-0.277075,Cyclooxygenase inhibitor
isoxsuprine,0.510071429,Adrenergic receptor agonist
ispinesib,0.379983333,Kinesin inhibitor
isradipine,-0.4308,Calcium channel blocker
istaroxime,0.16457,ATPase inhibitor
istradefylline,0.56885,Adenosine receptor antagonist
ITE,-0.11085,Aryl hydrocarbon receptor agonist
itopride,-0.101957143,Dopamine receptor antagonist
itraconazole,0.282175,Cytochrome P450 inhibitor
ITSA-1,0,HDAC activator
IU1,0.4858,Ubiquitin C-terminal hydrolase inhibitor
ivabradine,-0.27645,HCN channel antagonist|Potassium channel blocker|Sodium channel inhibitor
ivacaftor,0.018041667,CFTR channel antagonist
ivachtin,0.2653,Caspase inhibitor
ivermectin,0.237044444,GABA receptor agonist
IWP-2,0.899,WNT inhibitor
IWP-L6,0,Porcupine inhibitor
ixabepilone,-1.31235,Tubulin inhibitor
ixazomib,0.195375,Proteasome inhibitor
J-104129,0.437733333,Acetylcholine receptor antagonist
JDTic,0.5823,Opioid receptor antagonist
JIB04,0,Histone lysine demethylase inhibitor
JLK-6,0.011042857,Gamma secretase inhibitor|Beta amyloid inhibitor
JNJ-10191584,0.214666667,Histamine receptor antagonist
JNJ-1661010,0,FAAH inhibitor
JNJ-17203212,0,TRPV antagonist
JNJ-26481585,0.71238,HDAC inhibitor
JNJ-38877605,0.303436364,MET inhibitor
JNJ-7706621,0.153966667,CDK inhibitor
JNK-9L,-0.095014286,JNK inhibitor
josamycin,-0.581875,Bacterial 50S ribosomal subunit inhibitor
JQ-1-R,0.191988889,Bromodomain inhibitor
JTC-801,-0.560333333,Opioid receptor antagonist
JTE-013,-0.051875,Lysophospholipid receptor antagonist
JTE-907,0.17837,Cannabinoid receptor antagonist
JW-55,0.251686667,Tankyrase inhibitor
JW-7-24-1,0.22568,LCK Inhibitor
JW-74,-0.27835,WNT inhibitor|Tankyrase inhibitor
JWE-035,0.62655625,Aurora kinase inhibitor
JWH-015,-0.3352,Cannabinoid receptor agonist
JX-401,-0.122244444,P38 MAPK inhibitor
JZL-184,0.341971429,Monoacylglycerol lipase inhibitor
K-02288,0.82635,Bone resorption inhibitor
K-858,-0.18,Kinesin inhibitor
kaempferol,-0.8489,Bone resorption inhibitor|Estrogen receptor agonist
kakonein,-0.02552,GABA receptor antagonist|Serotonin receptor antagonist
kanamycin,0,Bacterial 30S ribosomal subunit inhibitor
karakoline,-0.04715,Phytotoxin
kavain,0.3042,Calcium channel blocker|Sodium channel inhibitor
kawain,0,Calcium channel blocker|MTOR inhibitor|Sodium channel inhibitor
KB-R7943,0.659144444,Sodium channel inhibitor
KBG,-0.26655,Neprilysin inhibitor
KD-023,0.11614,ACAT inhibitor
KD-025,-0.57355,Rho associated kinase inhibitor
kenpaullone,-0.319533333,CDK inhibitor|GSK inhibitor
ketanserin,-0.262518182,Serotonin receptor antagonist
ketocholesterol,0,HMGCR inhibitor
ketoconazole,0.17955,Sterol demethylase inhibitor
ketoprofen,0.312444444,Cyclooxygenase inhibitor
ketorolac,0.1416625,Cyclooxygenase inhibitor
ketotifen,-0.197111111,Histamine receptor agonist|Leukotriene receptor antagonist|Phosphodiesterase inhibitor
KF-38789,-0.5448,P selectin inhibitor
khellin,0.79395,Vasodilator
KHS-101,0.365542857,Neural stem cell inducer
KI-16425,0.02674,Lysophosphatidic acid receptor antagonist
KI-8751,-0.375328571,VEGFR inhibitor|KIT inhibitor|PDGFR inhibitor
kifunensine,-0.343066667,Mannosidase inhibitor
KIN-001-220,0.071757143,Aurora kinase inhibitor
KIN001-055,0.313594444,EGFR inhibitor|JAK inhibitor|Leukotriene inhibitor|Mediator release inhibitor
KIN001-127,0.194768421,ITK inhibitor
KIN001-242,0.005552632,Protein kinase inhibitor
KIN001-244,0.011547368,PDK1 Inhibitor
KIN001-266,0.062885714,MAP kinase inhibitor
kinetin-riboside,-1.071961538,Apoptosis stimulant
kitasamycin,0.456114286,Protein synthesis inhibitor
KN-62,0.447445455,Calcium channel blocker|Purinergic receptor antagonist
KN-93,0.636763636,Calcium channel blocker
KO-143,0.351441667,Breast cancer resistance protein inhibitor
KPT-185,0.7321,Exportin antagonist
KPT-330,0.557725,Exportin antagonist
KU-0060648,1.17111,DNA inhibitor|PI3K inhibitor
KU-0063794,0.580858333,MTOR inhibitor
KU-14R,0.38494,Imidazoline ligand
KU-55933,0.132409524,ATM kinase inhibitor
KU-C103428N,-0.303028571,CDC inhibitor|Rho associated kinase inhibitor
KU-C103443N,-0.375766667,CDC inhibitor|Rho associated kinase inhibitor
KU-C103871,0.447483333,GSP agonist
KU-C103885,-0.15432,Cystic fibrosis transmembrane conductance regulator inhibitor
KW-2449,0.725253846,Abl inhibitor|Aurora kinase inhibitor|FLT3 inhibitor
KW-2478,1.239228571,HSP inhibitor
KX-2391,-0.501985714,Src inhibitor|Tubulin inhibitor
kynuramine,-0.283085714,Aryl hydrocarbon receptor activator
kynurenic-acid,-0.72375,Glutamate receptor antagonist
L-152804,-0.513028571,Neuropeptide receptor antagonist
L-161982,0.07445,Prostanoid receptor antagonist
L-168049,-0.300342857,Glucagon receptor antagonist
L-2167,-0.083571429,PPAR receptor agonist
L-368899,0.2700875,Oxytocin receptor antagonist
L-655240,-0.01345,Thromboxane receptor antagonist
L-655708,0.03265,GABA receptor antagonist
L-670596,-0.237066667,Prostanoid receptor antagonist
L-689560,0.100742857,Glutamate receptor antagonist
L-690330,0.42741875,Inositol monophosphatase inhibitor
L-690488,0.084438462,Inositol monophosphatase inhibitor
L-692585,0.0912875,Growth hormone releasing peptide ligand agonist
L-693403,-0.217855556,Sigma receptor agonist|Sigma receptor antagonist
L-694247,-0.0377125,Serotonin receptor agonist
L-701252,0.19906,Glutamate receptor antagonist
L-701324,-0.170957143,Glutamate receptor antagonist
L-733060,0.464885714,Tachykinin antagonist
L-741626,0.78989,Dopamine receptor antagonist
L-741742,-0.017014286,Dopamine receptor antagonist
L-744832,0.8416,Farnesyltransferase inhibitor
L-745870,0.099633333,Dopamine receptor antagonist
L-750667,-0.147677778,Dopamine receptor antagonist
L-803087,0.1472,Somatostatin receptor agonist
l-bso,-0.5595,Glutathione transferase inhibitor
L-citrulline,-0.6175,Nitric oxide stimulant
L-ergothioneine,0.4269,Free radical scavenger
L-NAME,0.3854,Nitric oxide synthase inhibitor
L-stepholidine,0.309716667,Dopamine receptor agonist|Dopamine receptor antagonist
labetalol,0.154928571,Adrenergic receptor antagonist
lacidipine,-0.135666667,Calcium channel blocker
lacitol,0.21305,Osmosis stimulant
lacosamide,0.012190909,Collapsin response mediator protein stimulant|Sodium channel blocker
lafutidine,0.231966667,Histamine receptor antagonist
lamivudine,0.0839,Nucleoside reverse transcriptase inhibitor
lamotrigine,-0.10189,Serotonin receptor antagonist|Sodium channel inhibitor
lanatoside-c,0,Cardiac glycoside
lansoprazole,-0.408228571,Proton pump inhibitor
lapatinib,0.6239,EGFR inhibitor|ERBB2 inhibitor
larixinic-acid,0.487233333,Compund that interacts with metal centers
laropiprant,-0.48022,Prostanoid receptor antagonist
lasalocid,0.549994444,Bacterial permeability inducer
latamoxef,0,Bacterial cell wall synthesis inhibitor
latanoprost,-0.64768,Prostanoid receptor agonist
latrepirdine,0.03424,Glutamate receptor antagonist
laudanosine,-0.194333333,Central nervous system agent
lavendustin-a,0.4382,EGFR inhibitor
lavendustin-c,-0.05368,EGFR inhibitor
lawsone,0.025077778,Coloring agent
LB-42708,0.7394,Farnesyltransferase inhibitor
LCL-161,-0.433957143,XIAP inhibitor
LCQ-908,0.5513,Diacylglycerol O acyltransferase inhibitor
LDN-193189,-0.661061538,Serine/threonine kinase inhibitor
LDN-212854,0,Bone resorption inhibitor
LDN-57444,0.34984,Ubiquitin C-terminal hydrolase inhibitor
LE-135,-0.314857143,Retinoid receptor agonist
LE-300,-0.187085714,Dopamine receptor antagonist
ledipasvir,-0.100075,HCV inhibitor
leflunomide,-0.101522222,Dihydroorotate dehydrogenase inhibitor|PDGFR inhibitor
lenalidomide,-0.035694737,Carcinogen
lenvatinib,-0.2192,FGFR inhibitor|KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor
lerisetron,-0.08119,Serotonin receptor antagonist
lersivirine,0.0693,Non-nucleoside reverse transcriptase inhibitor
lesinurad,0.78355,Uric acid diuretic
lestaurtinib,-0.01864,FLT3 inhibitor|Growth factor receptor inhibitor|JAK inhibitor
letermovir,0.046133333,CMV terminase inhibitor
letrozole,0.14,Aromatase inhibitor
leu-enkephalin,0.124128571,Opioid receptor agonist
leucodin,0.0146,Melanin inhibitor
levalbuterol,-0.1858,Adrenergic receptor agonist
levallorphan,-0.36475,Opioid antagonist
levamisole,-0.12263,Acetylcholine receptor agonist
levcromakalim,-0.009607692,Potassium channel activator
levetiracetam,-0.362177778,Calcium channel blocker
levobunolol,-0.284333333,Adrenergic receptor antagonist
levocabastine,0.146085714,Histamine receptor antagonist
levocetirizine,-0.3155,Histamine receptor antagonist
levodopa,-0.46255,Dopamine receptor agonist
levofloxacin,-0.235225,Bacterial DNA Gyrase inhibitor
levomepromazine,-0.0165375,Dopamine receptor antagonist
levomequitazine,0.64844,Histamine receptor antagonist
levonorgestrel,-0.31166,Estrogen receptor agonist|Glucocorticoid receptor antagonist|Progesterone receptor agonist|Progesterone receptor antagonist
levosimendan,-0.28505,Calcium channel blocker
levosulpiride,-0.589,Dopamine receptor antagonist
levothyroxine,-0.455355556,Thyroid hormone stimulant
LFM-A12,-0.173733333,EGFR inhibitor
LFM-A13,0.02885,BTK inhibitor
LGK-974,0,Porcupine inhibitor
LGX-818,0.4949,RAF inhibitor
licarbazepine,0.294042857,Voltage-gated sodium channel blocker
lidamidine,-0.229144444,Adrenergic receptor agonist
lidocaine,0.023946154,Histamine receptor agonist
lidoflazine,0.215685714,Calcium channel blocker
limonin,-0.088688889,HIV inhibitor
linagliptin,0.218085714,Dipeptidyl peptidase inhibitor
lincomycin,0.02675,Bacterial 30S ribosomal subunit inhibitor
linezolid,-0.2666,Bacterial 50S ribosomal subunit inhibitor
linifanib,0.089721739,PDGFR inhibitor|VEGFR inhibitor
linoleamide,-0.157914286,ACAT inhibitor
linoleic-acid,-0.010514286,Oxidizing agent
linopirdine,-0.296066667,Potassium channel antagonist
linsidomine,-0.010355556,Nitric oxide donor
linsitinib,0.1343625,IGF-1 inhibitor
liothyronine,0.091914286,Thyroid hormone stimulant
liranaftate,0.2826,Fungal squalene epoxidase inhibitor
lirimilast,-0.3083,Phosphodiesterase inhibitor
lisinopril,-0.2263,ACE inhibitor
lisofylline,0.060666667,Interleukin inhibitor|STAT inhibitor
lithium-chloride,0,Antiviral
LM-1685,-0.167242857,Cyclooxygenase inhibitor
lobaric-acid,0.155633333,Tyrosine phosphatase inhibitor
lobelanidine,-0.22591,Acetylcholine receptor antagonist|Dopamine receptor modulator|Opioid receptor antagonist|Vesicular monoamine transporter inhibitor
lobeline,-0.3821,Acetylcholine receptor antagonist
lobendazole,0.61634,Anthelmintic
lobenzarit,-0.2362875,Immunosuppressant
lodoxamide,0.236575,Histamine receptor antagonist
lofepramine,0.48115,Norepinephrine inhibitor|Serotonin reuptake inhibitor
lofexidine,-0.338733333,Adrenergic receptor agonist
lomefloxacin,0.5252,Bacterial DNA Gyrase inhibitor
lomeguatrib,0.1156,O6-alkylguanine-DNA alkyltransferase inhibitor
lomerizine,0.214766667,Calcium channel blocker
lomitapide,0.127166667,Microsomal trigylceride transfer protein inhibitor
lomustine,0.374642857,DNA inhibitor
lonafarnib,0.12788,Farnesyltransferase inhibitor
lonidamine,-0.174292308,Glucokinase inhibitor
loperamide,0.291589474,Opioid receptor agonist
lopinavir,0.15956,HIV inhibitor
loratadine,0.112125,Histamine receptor antagonist
lorazepam,-0.188333333,Benzodiazepine receptor agonist
lorcaserin,-0.00164,Serotonin receptor agonist
lorglumide,0.0094875,CCK receptor antagonist
losartan,-0.057111765,Angiotensin receptor antagonist
losmapimod,0.309428571,P38 MAPK inhibitor
loteprednol,0.0464,Glucocorticoid receptor agonist|Phospholipase inhibitor
lovastatin,0.64898,HMGCR inhibitor
loxapine,0.4071,Dopamine receptor antagonist|Serotonin receptor antagonist
loxoprofen,-0.033457143,Cyclooxygenase inhibitor|Prostanoid receptor antagonist
lucitanib,0.41046,FGFR inhibitor|VEGFR inhibitor
lufenuron,0,Chitin inhibitor
luliconazole,-0.131333333,Sterol demethylase inhibitor
lumicolchicine,-0.058014286,"Colchicine isomer, non-binder of microtubules"
lupanine,-0.164971429,Sodium channel inhibitor
lurasidone,-0.174663636,Dopamine receptor antagonist|Serotonin receptor antagonist
luteolin,-0.631133333,Glucosidase inhibitor
luzindole,-0.287766667,Melatonin receptor antagonist
LX-1031,-0.730625,Tryptophan hydroxylase inhibitor
LXR-623,0.42976,LXR agonist
LY-16350,0.14305,Dopamine receptor agonist
LY-165163,0.840928571,Serotonin receptor antagonist
LY-2090314,0.14442,GSK inhibitor
LY-2109761,1.44675,TGF-beta receptor inhibitor
LY-2140023,0.241814286,Glutamate receptor agonist
LY-215490,-0.5185625,Glutamate receptor antagonist
LY-2157299,-0.370675,TGF-beta receptor inhibitor
LY-2183240,-0.450682353,FAAH inhibitor
LY-2228820,0.7117625,P38 MAPK inhibitor
LY-225910,-0.13506,CCK receptor antagonist
LY-2334737,-0.313933333,Carcinogen|Ribonucleoside reductase inhibitor
LY-2365109,1.2767,Glycine transporter inhibitor
LY-255283,-0.594742857,Leukotriene receptor antagonist
LY-2603618,-0.421846154,CHK inhibitor
LY-2784544,0,JAK inhibitor
LY-278584,0.3979375,Serotonin receptor antagonist
LY-2801653,0.910333333,MET inhibitor
LY-2811376,0.1879,Beta secretase inhibitor
LY-2835219,0.334366667,CDK inhibitor
LY-2874455,0.6038,FGFR inhibitor
LY-288513,-0.0942,CCK receptor antagonist
LY-2886721,-0.56988,Beta secretase inhibitor
LY-294002,0.68761,MTOR inhibitor|DNA dependent protein kinase inhibitor|Phosphodiesterase inhibitor|PLK inhibitor
LY-303511,0.2562,Casein kinase inhibitor|PI3K inhibitor
LY-320135,0.113771429,Cannabinoid receptor antagonist
LY-341495,0.020511111,Glutamate receptor antagonist
LY-344864,0.530385714,Serotonin receptor agonist
LY-364947,0.221325,TGF-beta receptor inhibitor|P38 MAPK inhibitor
LY-456236,0.51315,Glutamate receptor antagonist
LY-83583,-0.35295,Guanylyl cyclase inhibitor
lylamine,0.157366667,Cannabinoid receptor agonist
lypressin,-0.35248,Vasopressin receptor agonist
lysergol,0.4536,Ergoline alkaloid
lysylphenylalanyl-tyrosine,0.2733,Heparin activation inhibitor
M-344,1.0965,HDAC inhibitor
m-3M3FBS,-0.56274,Phospholipase activator
m-chlorophenylbiguanide,-0.304375,Serotonin receptor agonist
maackiain,-0.184077778,Sodium channel inhibitor
macelignan,0,Antioxidant|Anti-inflammatory
macitentan,0.764728571,Endothelin receptor antagonist
mafenide,-0.549016667,Carbonic anhydrase inhibitor
malonoben,0.2562,Protein tyrosine kinase inhibitor
malotilate,-0.376566667,Protein synthesis stimulant
maltobionic-acid,-0.435,Matrix metalloprotease inhibitor|Chelating agent
mammea-a,-0.022585714,Antibiotic
mannitol-D,0.15657,Diuretic
manumycin-a,-0.307345455,Farnesyltransferase inhibitor|NFKB inhibitor
maprotiline,0.423245455,Norepinephrine inhibitor|Tricyclic antidepressant
maraviroc,-0.1653,CC chemokine receptor antagonist
marbofloxacin,-0.551042857,Bacterial DNA inhibitor
maribavir,-0.1199125,Protein kinase inhibitor
marimastat,0.4662,Matrix metalloprotease inhibitor
marmesin,0.2381,Angiogenesis inhibitor
masitinib,0.0553,KIT inhibitor|PDGFR inhibitor|Src inhibitor
masoprocol,-0.141,Lipoxygenase inhibitor
matrine,0.31715,Opioid receptor agonist
maxacalcitol,0.184936364,Vitamin D receptor agonist
MAZ-51,0.129883333,VEGFR inhibitor
mazindol,0.003755556,Dopamine receptor antagonist|Serotonin reuptake inhibitor
MBCQ,-0.002642857,Phosphodiesterase inhibitor
MBX-2982,0.1145625,Glucose dependent insulinotropic receptor agonist
MC-1293,1.2325,HDAC inhibitor
mCPP,0.503055556,Serotonin receptor agonist
MD-920,-0.3045125,NFKB inhibitor
mdivi-1,0,Dynamin inhibitor
MDL-11939,-0.013225,Serotonin receptor antagonist
MDL-28170,-0.13607,Calpain inhibitor
MDL-29951,-0.51848,Glutamate receptor antagonist
MDL-72832,-0.2769125,Serotonin receptor agonist
MDL-73005EF,-0.014827273,Serotonin receptor antagonist
MDM2-inhibitor,0.03057,MDM inhibitor
ME-0328,-0.879666667,PARP inhibitor
mead-acid,-0.277188889,KPL-1 tumor suppressor
mead-ethanolamide,0.2102,Cannabinoid receptor agonist
mebendazole,-0.72885625,Tubulin inhibitor
mebeverine,0.884088889,Acetylcholine receptor antagonist
mecamylamine,0.1974,Acetylcholine receptor antagonist
mecillinam,0,Bacterial cell wall synthesis inhibitor
meclizine,-0.47676,Constitutive androstane receptor (CAR) agonist
meclocycline,0.1087,Bacterial 30S ribosomal subunit inhibitor
meclofenamic-acid,0.11474,Cyclooxygenase inhibitor|Prostanoid receptor antagonist
meclofenoxate,0.4362,Nootropic agent
medetomidine,0.211718182,Adrenergic receptor agonist
medroxyprogesterone-acetate,-0.50915,Progesterone receptor agonist
medrysone,0.07288,Glucocorticoid receptor agonist
mefenamic-acid,-0.403866667,Cyclooxygenase inhibitor
mefexamide,0.1546875,Psychoactive drug
mefloquine,0.1647,Adenosine receptor antagonist|Hemoglobin antagonist
megestrol,0.31288,Progesterone receptor agonist
megestrol-acetate,-0.097530769,Progesterone receptor agonist|DNA inhibitor|Steroidal progestin
meglitinide,0.034436364,Potassium channel antagonist
meglumine,0.8972,Excipient
meisoindigo,-0.054971429,STAT inhibitor
MEK-162,1.584766667,MEK inhibitor
melatonin,-0.235522222,Melatonin receptor agonist|Nitric oxide synthase inhibitor
melengestrol,0,Carcinogen|Steroidal progestin
meloxicam,0.16102,Cyclooxygenase inhibitor
melperone,0.364725,Dopamine receptor antagonist|Serotonin receptor antagonist
melphalan,-0.56705,DNA alkylating agent|DNA inhibitor
memantine,0.320766667,Glutamate receptor antagonist
menadione,-0.244508333,Mitochondrial inhibitor|Phosphatase inhibitor
mepacrine,0.122183333,NFKB inhibitor|Cytokine production inhibitor|p53 activator
mepazine,-0.48860625,Mucus protecting agent
mepenzolate,0,Acetylcholine receptor antagonist
mephenesin,0.39915,Muscle relaxant
mephentermine,-0.337133333,Adrenergic receptor agonist
mephenytoin,-0.30352,Hydantoin antiepileptic
mepireserpate,0.775633333,Catechol O methyltransferase inhibitor
mepivacaine,0.4253625,Potassium channel antagonist|Sodium channel inhibitor
meprylcaine,-0.0709125,Anesthetic - local
meptazinol,0.008916667,Opioid receptor agonist
mepyramine,0.1309,Histamine receptor antagonist
merbarone,-0.239075,Topoisomerase inhibitor
mercaptopurine,-0.072033333,Immunosuppressant|Protein synthesis inhibitor|Purine antagonist
Merck60,0.019890909,HDAC inhibitor
mericitabine,-0.4468,HCV inhibitor
merimepodib,-0.05675,Inosine monophosphate dehydrogenase inhibitor
meropenem,-0.0204,Bacterial cell wall synthesis inhibitor
mesalazine,-0.207075,Cyclooxygenase inhibitor|Lipoxygenase inhibitor|Prostanoid receptor antagonist
mesoridazine,0.308733333,Dopamine receptor antagonist
mestanolone,0.1929,Androgen receptor antagonist
mestinon,-0.455842857,Cholinesterase inhibitor
mestranol,0.044916667,Estrogen receptor agonist
mesulergine,-0.2452125,Dopamine receptor agonist
metamizole,-0.373333333,Cyclooxygenase inhibitor|Opioid receptor agonist
metanephrine,0.450342857,Epinephrine metabolite
metaraminol,0,Adrenergic receptor agonist
metatinib,-0.366316667,Bcr-Abl inhibitor
metaxalone,-0.105425,Muscle relaxant
metenkephalin,-0.290057143,Immunostimulant
metergoline,0.427761538,Dopamine receptor agonist|Serotonin receptor antagonist
metformin,-0.02584375,Insulin sensitizer
methandriol,0.445475,Androgen receptor antagonist
methantheline,-0.767333333,Acetylcholine receptor antagonist
methapyrilene,0.165125,Histamine receptor antagonist
metharbital,0,GABA receptor antagonist
methazolamide,-0.04,Carbonic anhydrase inhibitor
methenamine,-0.031233333,Bacterial DNA inhibitor
methiazole,-1.2618,Anthelmintic
methimazole,-0.224092308,Antithyroid agent
methiopril,-0.285609091,ACE inhibitor
methocarbamol,-0.2570875,Muscle relaxant
methoprene-acid,-0.313,Retinoid receptor agonist
methotrexate,0.2032,Dihydrofolate reductase inhibitor
methoxamine,0,Adrenergic receptor agonist
methoxsalen,-0.039442857,DNA inhibitor
methoxychlor,-0.5378,Estrogenic metabolite
methyl-angolensate,0.39735,Apoptosis inhibitor
methyl-benzethonium,1.2972,Antibiotic
methyl-testosterone,0,Androgen receptor agonist
methylatropine,0,Atropine derivative
methyldopa,-0.136783333,Adrenergic receptor agonist
methylene-blue,-0.056463636,Nitric oxide production inhibitor|Guanylyl cyclase inhibitor|Monoamine oxidase inhibitor|Tau aggregation inhibitor
methyllidocaine,0.048425,Antiarrhythmic
methylnaltrexone,-0.127,Opioid receptor antagonist
methylnorlichexanthone,0.325966667,Aurora kinase inhibitor|PIM inhibitor|VEGFR inhibitor
methylparaben,0,Antifungal
methylphenidate,0,Dopamine receptor antagonist
methylprednisolone,-0.169815,Glucocorticoid receptor agonist
methylstat,-0.297772727,Histone demethylase inhibitor
methysergide,-0.090728571,Serotonin receptor antagonist
meticrane,0.41365,Diuretic
metitepine,0,Anti-HCVE2
metixene,0,Acetylcholine receptor antagonist
metoclopramide,0.162481818,Dopamine receptor antagonist|Serotonin receptor antagonist
metolazone,-0.003825,Carbonic anhydrase inhibitor
metoprolol,-0.398585714,Adrenergic receptor antagonist
metrifonate,-0.41555,Acetylcholinesterase inhibitor
metrizamide,0.008566667,Radiopaque medium
metronidazole,-0.199116667,Bacterial DNA inhibitor
metyrapone,-0.02344,Cytochrome P450 inhibitor
mevastatin,1.14888,HMGCR inhibitor
mexiletine,-0.050116667,Sodium channel inhibitor
MF-101,-0.0414,Estrogen receptor agonist
MG-132,0,Proteasome inhibitor
MGCD-265,0.708783333,VEGFR inhibitor
mianserin,0.4299625,Serotonin receptor antagonist
mibampator,-0.195757143,Glutamate receptor antagonist
mibefradil,0.818555556,Calcium channel blocker
miconazole,0.093288889,Bacterial cell wall synthesis inhibitor
midazolam,-0.262875,Benzodiazepine receptor agonist
midodrine,-0.226027273,Adrenergic receptor agonist
midostaurin,0.326952632,FLT3 inhibitor|KIT inhibitor|PKC inhibitor
mifepristone,0.054984615,Glucocorticoid receptor antagonist|Progesterone receptor antagonist
mifobate,0.04436,PPAR receptor antagonist
miglitol,0.581566667,Glucosidase inhibitor
miglustat,0.21772,Glycosylation inhibitor
milacemide,-0.454125,Monoamine oxidase inhibitor
milnacipran,-0.08446,Serotonin receptor antagonist
milrinone,-0.195708333,Phosphodiesterase inhibitor
miltefosine,0.282725,Membrane integrity inhibitor
minaprine,-0.313433333,Serotonin receptor antagonist
minocycline,0.7996,Bacterial 30S ribosomal subunit inhibitor
minoxidil,-0.362183333,KATP activator|Vasodilator
mirin,-0.452057143,MRE11A exonuclease inhibitor
mirodenafil,0.404733333,Phosphodiesterase inhibitor
mirtazapine,-0.1007,Adrenergic receptor antagonist|Serotonin receptor antagonist
mitiglinide,0.16278,Insulin secretagogue
mitomycin-c,0.192466667,DNA alkylating agent|DNA inhibitor
mitotane,-0.355088889,Carcinogen
mitoxantrone,0.079726667,Topoisomerase inhibitor
mizolastine,0.32632,Histamine receptor antagonist
MK-0752,-0.0083,Gamma secretase inhibitor
MK-0773,-0.24028,Androgen receptor antagonist
MK-0812,0.0106,CC chemokine receptor antagonist
MK-0893,-0.42415,Glucagon receptor antagonist
MK-1775,0.246217391,WEE1 kinase inhibitor
MK-212,0.975733333,Serotonin receptor agonist
MK-2206,0.025154839,AKT inhibitor
MK-2461,0.141422222,FGFR inhibitor|VEGFR inhibitor
MK-3207,-0.631075,Calcitonin antagonist
MK-5108,-0.3014125,Aurora kinase inhibitor
MK-801,0,Glutamate receptor antagonist
MK-8033,0.176485714,MET inhibitor
MK-8245,0.5424,Stearoyl-CoA desaturase inhibitor
ML-130,0.3066625,NOD1 inhibitor
ML-133,0.338,Potassium channel antagonist
ML-141,-0.160983333,CDC inhibitor
ML-161,-0.387861538,Protease inhibitor
ML-167,0.01618,CLK inhibitor|DYRK inhibitor
ML-179,0.4929,Liver receptor homolog inverse agonist
ML-193,-0.726842857,G protein-coupled receptor antagonist
ML-204,-0.0531125,Transient receptor potential channel antagonist
ML-213,-0.300625,Potassium channel activator
ML-281,-0.147955556,Serine/threonine kinase inhibitor
ML-3163,-0.084133333,P38 MAPK inhibitor
ML-347,0.40855,ALK inhibitor
ML-7,0.508475,Muscle relaxant
ML-9,0.544228571,Muscle relaxant
MLN-0128,0.06744,MTOR inhibitor
MLN-2480,0.7627,RAF inhibitor
MLN-4924,-0.549740909,Nedd activating enzyme inhibitor
MLN-8054,-0.012931579,Aurora kinase inhibitor|Protein kinase inhibitor|Tubulin inhibitor
MLN-9708,-0.28104,Proteasome inhibitor
MMPX,-0.69025,Phosphodiesterase inhibitor
MNITMT,0.0896,Lymphocyte inhibitor
mocetinostat,0.5367,HDAC inhibitor
mocimycin,0.140571429,Protein synthesis inhibitor
moclobemide,0.6237,Monoamine oxidase inhibitor
modafinil,-0.161688889,Adrenergic receptor agonist
moexipril,0.319366667,ACE inhibitor
mofezolac,0.137475,Cyclooxygenase inhibitor
molindone,0.023057143,Dopamine receptor antagonist
molsidomine,0.41517,Guanylyl cyclase activator
mometasone,0.5868,Glucocorticoid receptor agonist|Immunosuppressant
monastrol,0.073427273,Kinesin inhibitor
monobenzone,0,Melanin inhibitor
montelukast,0.17642,Leukotriene receptor antagonist
moracizine,-0.14252,Sodium channel inhibitor
moroxydine,0,Antiviral
morphothebaine,0.3248,Adrenergic receptor antagonist
mosapride,0.42405,Serotonin receptor agonist
motesanib,-0.26733,KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor
moxaverine,-0.023966667,Phosphodiesterase inhibitor
