Drug,Pearson.est,Pearson.p,Pearson.q,Spearman.est,Spearman.p,Spearman.q,Slope,Intercept,R.squared,Rank.slope,Rank.intercept,Rank.R.squared,N
loxistatin.acid,0.085141836,0.165374107,0.508411266,0.094899751,0.12188919,0.421230424,0.000402686,1.284329145,0.007249132,0.094899751,121.2834333,0.009005963,267
lucitanib,-0.035342579,0.542003293,0.845230625,-0.036203069,0.532205653,0.819823177,-0.000158672,0.972816758,0.001249098,-0.036203069,155.9485619,0.001310662,300
lurasidone,-0.094566,0.114369741,0.424634321,-0.095807162,0.109671684,0.402036958,-0.000442504,1.154467008,0.008942728,-0.095807162,153.9609063,0.009179012,280
LY2090314,-0.02850779,0.622855042,0.890556132,0.004371604,0.939894339,0.981227388,-0.000186216,0.807543788,0.000812694,0.004371604,149.8420736,1.91E-05,300
LY2109761,-0.038831719,0.519069681,0.83163205,-0.003171098,0.958022996,0.984008692,-0.000272617,1.254268627,0.001507902,-0.003171098,139.9423681,1.01E-05,278
LY2183240,0.063533414,0.266311641,0.62266885,0.059779441,0.295655834,0.642807279,0.000276841,0.916191459,0.004036495,0.059779441,145.2640763,0.003573582,308
LY2334737,0.002316501,0.968075091,0.993529939,0.012749994,0.825643197,0.948428163,4.59E-06,0.825777968,5.37E-06,0.012749994,149.0747508,0.000162562,301
LY2603618,-0.132542732,0.0255053,0.205175972,-0.102897851,0.083449063,0.346790053,-0.000352668,0.906487014,0.017567576,-0.101133938,156.9115861,0.010587968,284
LY2606368,0.013471595,0.814139509,0.970447469,0.060456756,0.290998858,0.640374386,6.35E-05,0.467667968,0.000181484,0.060456756,144.6896596,0.003655019,307
LY2608204,-0.106210349,0.072407131,0.33930591,-0.051543984,0.384312374,0.71804428,-0.000288115,0.812744286,0.011280638,-0.051543984,151.4223338,0.002656782,287
LY2784544,-0.043587836,0.454238674,0.791177325,-0.020669693,0.722776276,0.902181678,-0.000181138,0.788816816,0.001899899,-0.020669693,152.0797843,0.000427236,297
LY2801653,0.130863689,0.029738238,0.220825479,0.132972635,0.027181632,0.185655675,0.00033823,0.897459277,0.017125305,0.132217006,120.1879447,0.017681722,276
LY2874455,0.164540004,0.004893448,0.069815608,0.115470735,0.049080414,0.275105378,0.000501509,0.697970044,0.027073413,0.115470735,129.1412727,0.013333491,291
LY3023414,0.072739604,0.202992746,0.553547073,0.039389819,0.490983719,0.793018519,0.000162662,0.603103059,0.00529105,0.039389819,148.414273,0.001551558,308
LY303511,0.045028374,0.454599126,0.791177325,0.037459167,0.533959404,0.820778362,0.000289185,1.2813873,0.002027555,0.037459167,134.2744461,0.001403189,278
LY364947,-0.144751258,0.019302397,0.173888079,-0.120514845,0.051808045,0.281877229,-0.000954642,1.40338732,0.020952927,-0.120514845,146.7874447,0.014523828,261
LY456236,-0.091197491,0.114961523,0.424653788,-0.108690541,0.060068521,0.297874037,-0.000412879,0.879329336,0.008316982,-0.108690541,166.8579264,0.011813634,300
M.344,-0.030287543,0.599476505,0.874161107,-0.019074677,0.740879701,0.907608974,-7.02E-05,0.707356875,0.000917335,-0.019074677,154.8993509,0.000363843,303
maprotiline,0.000575788,0.992671063,0.998185902,0.015928988,0.79939326,0.937264324,3.41E-06,1.245566496,3.32E-07,0.015928988,126.9451605,0.000253733,257
marimastat,-0.039242527,0.4954535,0.81737868,-0.048752766,0.396975344,0.726321239,-8.39E-05,0.816829283,0.001539976,-0.048752766,159.9347968,0.002376832,304
masitinib,0.051648264,0.393571783,0.745299697,0.046848042,0.43906496,0.755964401,0.000311287,1.343268623,0.002667543,0.046848042,131.5349701,0.002194739,275
maxacalcitol,-0.283688993,1.34E-06,7.45E-05,-0.294986425,4.77E-07,2.76E-05,-0.001566091,1.067325363,0.080479445,-0.294986425,182.5930859,0.087016991,281
mebendazole,-0.022773154,0.736364861,0.944091193,-0.112746395,0.094538946,0.370982097,-5.25E-05,0.839245958,0.000518617,-0.112746395,123.5148499,0.01271175,221
mechlorethamine,0.007675423,0.901219539,0.979701749,-0.021886271,0.723365282,0.902181678,3.07E-05,1.000858874,5.89E-05,-0.021886271,135.3999309,0.000479009,264
meclizine,-0.025703365,0.675877659,0.916358474,-0.048505917,0.429913716,0.751440584,-7.61E-05,0.909203783,0.000660663,-0.048505887,140.4997888,0.002352824,267
mefexamide,-0.011495173,0.842307366,0.975728852,-0.087372736,0.129777927,0.439440255,-4.17E-05,0.67025038,0.000132139,-0.087372736,164.7369695,0.007633995,302
meglitinide,0.069976618,0.236480479,0.593350305,0.068620418,0.245710466,0.607148046,0.000332615,1.032170565,0.004896727,0.068620418,134.5843496,0.004708762,288
MEK1.2.inhibitor,-0.021044553,0.724937692,0.939047943,-0.002294265,0.969403695,0.987128376,-7.38E-05,0.874201803,0.000442873,-0.002294265,141.8246384,5.26E-06,282
MEK162,-0.012856856,0.827423056,0.973211363,0.013999018,0.812364549,0.941502861,-5.59E-05,0.752335372,0.000165299,0.013999018,143.4631428,0.000195973,290
melengestrol.acetate,-0.072780037,0.21577799,0.565002767,-0.079400435,0.176767915,0.505727338,-0.000542454,1.18840845,0.005296934,-0.079400435,157.5924636,0.006304429,291
meloxicam,-0.001758698,0.976376452,0.993529939,-0.026632931,0.653784609,0.872382208,-1.25E-05,1.183342223,3.09E-06,-0.026632931,147.3218255,0.000709313,286
melphalan,0.148832652,0.009473637,0.108014381,0.199367427,0.000480972,0.01024188,0.000817067,0.982617261,0.022151158,0.199367427,121.6961511,0.039747371,303
menadione,2.44E-05,0.999676335,0.999676335,-0.059081214,0.325469893,0.66996591,6.42E-08,0.915268911,5.95E-10,-0.059081214,148.27137,0.00349059,279
mephenytoin,0.069209043,0.275662661,0.630987081,0.080455047,0.204874043,0.552435035,0.000411444,1.142505559,0.004789892,0.080455047,115.4028916,0.006473015,250
mepivacaine,0.053791255,0.376856843,0.730506973,0.046065233,0.449271416,0.768057863,0.000229301,1.215749771,0.002893499,0.046065233,130.2120957,0.002122006,272
mercaptopurine,0.153394265,0.008094768,0.09933241,0.136635721,0.018479542,0.144927996,0.001072132,1.125190311,0.023529801,0.136635721,128.6412776,0.01866932,297
mericitabine,0.110610859,0.061284768,0.316929802,0.10591238,0.073216141,0.324666645,0.000776837,1.19092907,0.012234762,0.10591238,128.7486172,0.011217432,287
merimepodib,0.003935434,0.94716843,0.990371398,-0.023588478,0.6912011,0.888030975,1.63E-05,0.903199714,1.55E-05,-0.023588478,146.8849466,0.000556416,286
mesna,0.0773405,0.189839225,0.532727128,0.093327169,0.113388885,0.410467765,0.000506391,1.027481244,0.005981553,0.093327169,131.4675606,0.00870996,289
mesoridazine,-0.055399858,0.396883197,0.746125097,-0.071945113,0.270983468,0.630842542,-0.000258651,1.129099585,0.003069144,-0.071945113,127.0254959,0.005176099,236
metaraminol,0.031854067,0.579466781,0.869716974,0.026690521,0.642433787,0.870044154,4.43E-05,0.772029949,0.001014682,0.026690521,148.9163503,0.000712384,305
metatinib,0.012728188,0.823940596,0.972330627,0.004066425,0.943337601,0.981993419,5.73E-05,0.837952422,0.000162007,0.004066425,153.8717374,1.65E-05,308
methacycline,0.115663869,0.04531522,0.272919147,0.061343793,0.289568928,0.640374386,0.000589377,0.973965835,0.013378131,0.061343793,141.2677592,0.003763061,300
methiazole,-0.020537655,0.720912409,0.939047943,-0.003300259,0.954226534,0.982814816,-9.97E-05,0.873802226,0.000421795,-0.003300259,153.5049396,1.09E-05,305
methocarbamol,-0.083497819,0.248307289,0.60140837,-0.137152129,0.057171317,0.291493193,-0.000371394,1.126709507,0.006971886,-0.137152129,110.3037565,0.018810706,193
methotrexate,-0.020914722,0.757176753,0.953404999,-0.116153957,0.08492531,0.348843048,-7.76E-05,0.714674455,0.000437426,-0.116153957,123.8930893,0.013491742,221
methoxyflurane,0.056345597,0.333185913,0.68921886,0.009637917,0.868628931,0.971254588,0.00025396,0.894482272,0.003174826,0.009637917,147.5639503,9.29E-05,297
methscopolamine,0.084138518,0.163334812,0.506649765,0.061596153,0.307900932,0.651000982,0.000598236,1.120813521,0.00707929,0.061596153,129.9689328,0.003794086,276
methyldopa,-0.031592191,0.605272555,0.879954477,-0.023245251,0.703768952,0.895481057,-0.000138202,1.138826799,0.000998067,-0.023245251,138.6497315,0.000540342,270
methylphenidate,0.028567278,0.64404181,0.901036272,-0.000215876,0.997214654,0.999284996,0.000129373,1.326126029,0.000816089,-0.000215876,132.5286035,4.66E-08,264
methylprednisolone,-0.096250071,0.121597243,0.439085819,-0.096660966,0.120007044,0.417716827,-0.000913181,1.34501092,0.009264076,-0.096660966,143.114256,0.009343342,260
metoprolol,0.129244755,0.033773451,0.23067904,0.065388795,0.284345364,0.637468104,0.000632158,1.348928874,0.016704207,0.065388795,126.6398183,0.004275695,270
metoxibutropate,0.051229372,0.404441611,0.751222527,0.064693429,0.292229457,0.64108183,0.000279293,1.410557388,0.002624449,0.064693429,125.3310805,0.00418524,267
metronidazole,0.008767716,0.884500227,0.976902139,-0.012049315,0.841761384,0.958231513,5.36E-05,1.305313684,7.69E-05,-0.012049315,140.6748548,0.000145186,277
metyrapone,0.180886856,0.002172127,0.038830126,0.163390649,0.005695191,0.065890852,0.000526432,1.133282386,0.032720055,0.163390649,119.6351371,0.026696504,285
mevastatin,0.282982387,6.82E-07,4.12E-05,0.295340784,2.07E-07,1.25E-05,0.001030513,0.857058504,0.080079031,0.295340784,105.3465528,0.087226179,298
mexiletine,0.070382589,0.22263184,0.574636193,0.153109071,0.007688501,0.083706382,0.000188539,0.777331368,0.004953709,0.153109071,128.3039757,0.023442388,302
MG.132,0.079566401,0.168553796,0.51104619,0.087385096,0.130365616,0.439751561,0.000120463,0.537049962,0.006330812,0.087385096,137.8048505,0.007636155,301
MGCD.265,-0.007954482,0.892154178,0.977586228,0.006751038,0.90839241,0.977654203,-2.95E-05,0.938402016,6.33E-05,0.006751038,146.0075974,4.56E-05,293
mibampator,0.02953147,0.637483318,0.89935632,0.012119944,0.846679048,0.960055804,8.50E-05,0.900668689,0.000872108,0.012119944,127.4365272,0.000146893,257
mibefradil,-0.008565737,0.886329276,0.976902139,-0.016484765,0.783222561,0.929482913,-5.16E-05,1.109617808,7.34E-05,-0.016484765,143.3243518,0.000271747,281
midodrine,0.008153222,0.892739176,0.977586228,0.023020219,0.703384767,0.895481057,5.10E-05,1.016157126,6.65E-05,0.023020219,135.3116996,0.000529931,276
midostaurin,0.109905717,0.055193273,0.300939649,0.151978971,0.007842836,0.08412168,0.000226279,0.705039934,0.012079267,0.151978971,129.7472174,0.023097608,305
mifepristone,-0.00629754,0.913212948,0.979895599,-0.045471448,0.431082934,0.751440584,-3.11E-05,1.008353638,3.97E-05,-0.045471448,158.3889243,0.002067653,302
minocycline,0.038736002,0.547044573,0.849914744,0.024780574,0.700121551,0.895286477,0.000310376,1.160252588,0.001500478,0.024780574,119.4643797,0.000614077,244
mitomycin.c,0.007735401,0.896371369,0.977586228,-0.027810187,0.639538728,0.869532467,2.26E-05,0.693432286,5.98E-05,-0.027810187,147.4907619,0.000773407,286
mitoxantrone,0.005868544,0.922965898,0.983691274,0.036204671,0.550674394,0.825231838,1.93E-05,0.433099212,3.44E-05,0.036204671,132.5218577,0.001310778,274
MK.0773,0.026934074,0.671082303,0.915214911,0.042228799,0.505418978,0.805998546,0.000134717,1.069443243,0.000725444,0.042228799,120.6791713,0.001783271,251
MK.0812,0.036919527,0.532605837,0.840101582,0.074686833,0.206326572,0.552723041,0.000223242,1.254734256,0.001363051,0.074686833,133.7077526,0.005578123,288
MK.1775,-0.016253929,0.781740587,0.958346846,-0.020878072,0.721925796,0.902181678,-5.16E-05,0.827933794,0.00026419,-0.020864482,150.0670789,0.000435894,293
MK.2206,0.010917387,0.849397887,0.976902139,0.040861798,0.477092032,0.785096331,2.94E-05,0.81471675,0.000119189,0.040861798,146.748145,0.001669687,305
MK.2461,0.064242815,0.268141193,0.623223832,0.043500707,0.453615153,0.770382145,0.000629762,1.127676299,0.004127139,0.043500707,143.4748939,0.001892312,299
MK.3207,0.068994239,0.263979009,0.619686918,0.090990615,0.140355802,0.456516896,0.000320806,1.225702283,0.004760205,0.090990615,120.4437435,0.008279292,264
MK.5108,0.009865551,0.863758959,0.976902139,0.026499772,0.644813471,0.870044154,3.33E-05,0.831797602,9.73E-05,0.026499772,148.9455349,0.000702238,305
MK.8245,0.010168571,0.859616914,0.976902139,-0.056445296,0.325848391,0.66996591,5.62E-05,0.935167815,0.0001034,-0.056445296,161.6361303,0.003186071,305
MK.8745,0.018400957,0.755430473,0.953404999,-0.00557163,0.924864535,0.977654203,6.83E-05,0.783278627,0.000338595,-0.00557163,145.8078864,3.10E-05,289
ML133,0.019661529,0.734061139,0.944066217,-0.027705441,0.632106966,0.863842622,4.43E-05,0.891888289,0.000386576,-0.027705441,155.1835216,0.000767591,301
MLN.8054,-0.021423377,0.741252861,0.945299072,-0.039032796,0.547330019,0.825231838,-9.51E-05,0.737846853,0.000458961,-0.039032796,125.2034519,0.001523559,240
MLN0128,0.004042539,0.944411099,0.990371398,0.00102883,0.9858419,0.995291449,1.84E-05,0.707843253,1.63E-05,0.001028456,150.3452174,1.06E-06,300
MNS..3.4.Methylenedioxy.nitrostyrene.,-0.029415618,0.619707606,0.888452093,0.00361808,0.95133782,0.982698096,-0.000102042,0.943355471,0.000865279,0.003618079,143.4789966,1.31E-05,287
mocetinostat,-0.014906401,0.857296571,0.976902139,-0.05593088,0.499556332,0.80106043,-7.60E-05,0.405873903,0.000222201,-0.05593088,78.66685052,0.003128263,148
monensin,0.27682417,9.06E-07,5.25E-05,0.325963897,5.57E-09,4.48E-07,0.001043069,0.835919881,0.076631621,0.325963897,103.1275237,0.106252462,305
monobenzone,0.100504964,0.140946709,0.470404759,0.129332333,0.057730611,0.293312014,0.000451444,1.034658655,0.010101248,0.129332333,94.46744186,0.016726852,216
morin,0.109073918,0.08714702,0.372860245,0.06940883,0.277203441,0.632111154,0.000676954,1.404517705,0.01189712,0.06940883,115.393305,0.004817586,247
motesanib,0.076932197,0.211922677,0.561303126,0.056023632,0.36366636,0.698328453,0.000138467,0.933293621,0.005918563,0.055681012,125.5944254,0.003138647,265
mozavaptan,-0.025735755,0.657605007,0.907733127,-0.025445445,0.661226195,0.872382208,-6.01E-05,0.889703464,0.000662329,-0.025445445,153.8168167,0.000647471,299
MPI.0479605,-0.023988968,0.683109121,0.920152669,0.02082292,0.723088274,0.902181678,-0.000140613,0.583839608,0.000575471,0.02082292,143.4494422,0.000433594,292
MRS.1220,-0.173467211,0.003038825,0.050002483,-0.145905134,0.012872831,0.115629434,-0.000697478,1.039724682,0.030090873,-0.145905134,166.729197,0.021288308,290
MTPG,0.09861464,0.097792627,0.385841209,0.079879094,0.180255438,0.511784067,0.000472829,1.132965663,0.009724847,0.079879094,130.6571686,0.00638067,283
mubritinib,0.017420853,0.78831905,0.958346846,-0.021773816,0.737174635,0.907334139,5.16E-05,0.671170587,0.000303486,-0.021773816,123.1237448,0.000474099,240
mycophenolate.mofetil,-0.121997369,0.068381055,0.33418023,-0.095129191,0.15589381,0.478250502,-0.000426584,0.946387282,0.014883358,-0.095129191,123.202034,0.009049563,224
mycophenolic.acid,-0.111232134,0.099080179,0.388360533,-0.092891369,0.168798263,0.495686907,-0.000299053,0.835727187,0.012372588,-0.092891369,121.310942,0.008628807,221
nadide,-0.06513759,0.29917506,0.660152207,-0.061131695,0.329941397,0.670153619,-0.000460317,1.152267967,0.004242906,-0.061131695,136.3554228,0.003737084,256
nadifloxacin,0.05090754,0.444296432,0.782733539,0.013779809,0.836059258,0.952489225,0.000299169,1.184514466,0.002591578,0.013779809,112.9222119,0.000189883,228
nafcillin,0.07244331,0.249050602,0.60204553,0.095096109,0.129889799,0.439440255,0.000426812,1.220633145,0.005248033,0.095096109,115.827698,0.00904327,255
naftidrofuryl,0.064644697,0.355931042,0.710178674,0.052306383,0.455256178,0.770382145,0.000368059,1.350856772,0.004178937,0.052306383,98.08628937,0.002735958,206
naftifine,0.053647906,0.356070247,0.710178674,0.046462923,0.424212032,0.747358034,0.000266746,1.076628522,0.002878098,0.046462923,142.553793,0.002158803,298
naloxone,0.065013977,0.360379861,0.714704831,0.007932198,0.911238231,0.977654203,0.00056053,0.863750224,0.004226817,0.007932198,99.70281407,6.29E-05,200
naltrexone,-0.028957446,0.641448828,0.901036272,0.006575955,0.91579736,0.977654203,-0.000128517,1.247470762,0.000838534,0.006575955,130.13855,4.32E-05,261
NAN.190,0.134566698,0.027326152,0.210469514,0.114139957,0.061562919,0.299693917,0.000709629,1.277040773,0.018108196,0.114139957,119.5911058,0.01302793,269
nanchangmycin,0.162649453,0.004210282,0.062209065,0.199489736,0.000427878,0.009387388,0.00050373,0.679324463,0.026454844,0.199489736,123.6788358,0.039796155,308
napabucasin,-0.06626113,0.25497032,0.609236013,-0.007649151,0.89556242,0.974285788,-0.000223169,0.730004444,0.004390537,-0.007649046,150.1397079,5.85E-05,297
naproxen,0.11298982,0.115785203,0.426608075,0.132564049,0.06468681,0.309130368,0.000519594,1.104054218,0.0127667,0.132564049,85.00872324,0.017573227,195
narasin,0.22081375,9.82E-05,0.003467514,0.215213852,0.000148331,0.003905139,0.000784853,0.813426249,0.048758712,0.215213852,120.4646737,0.046317002,306
narlaprevir,0.123586103,0.227804964,0.584860971,0.160543341,0.116210819,0.412249746,0.00099465,1.330921825,0.015273525,0.160543341,41.13337629,0.025774164,97
navarixin,0.10463403,0.076254342,0.347904599,0.066768242,0.258717494,0.619051091,0.000443798,0.932718311,0.01094828,0.066768242,134.851989,0.004457998,288
navitoclax,0.016600533,0.78598515,0.958346846,0.009413375,0.877638658,0.972942388,8.44E-05,0.814723426,0.000275578,0.009294747,134.2405618,8.86E-05,270
nefiracetam,0.007311293,0.903234806,0.979701749,-0.017576169,0.770069148,0.923628503,4.37E-05,1.190106214,5.35E-05,-0.017576169,142.4606637,0.000308922,279
nelarabine,0.159438025,0.008677913,0.102996874,0.153939926,0.011313261,0.10652204,0.000797148,1.446725884,0.025420484,0.153939926,114.64114,0.023697501,270
nemonapride,0.017140152,0.784914416,0.958346846,0.034347105,0.584361077,0.840662692,0.000106375,1.281651724,0.000293785,0.034347105,124.0863971,0.001179724,256
nemorubicin,0.157612415,0.005491035,0.075723993,0.167360012,0.003169139,0.041341567,0.000390655,0.383769117,0.024841673,0.167360012,129.0591981,0.028009374,309
neratinib,-0.432909131,4.43E-14,9.16E-12,-0.424545253,1.51E-13,3.56E-11,-0.001389411,0.882060856,0.187410316,-0.42305625,197.8048187,0.180238672,277
nexturastat.a,0.021686757,0.720314752,0.939047943,-0.009400767,0.876673562,0.972942388,0.000149542,1.179714273,0.000470315,-0.009400767,139.2973059,8.84E-05,275
NH125,0.015982335,0.779263327,0.958346846,0.019127654,0.737287701,0.907334139,3.40E-05,0.847152558,0.000255435,0.019127654,152.5256499,0.000365867,310
niacin,0.015940896,0.811624763,0.970447469,0.026559069,0.691274236,0.888030975,9.78E-05,1.137606256,0.000254112,0.026559069,110.4855457,0.000705384,226
niclosamide,-0.010975839,0.848107635,0.976902139,0.019892768,0.728469638,0.903876638,-4.18E-05,0.921324445,0.000120469,0.019892766,150.936514,0.000395722,307
nicorandil,0.022894259,0.702374509,0.930350488,0.029164188,0.626396357,0.863219397,0.000117331,1.174235786,0.000524147,0.029164188,136.8878495,0.00085055,281
nicotine,0.002272052,0.970523679,0.993529939,0.026803131,0.66284379,0.872382208,1.18E-05,1.205923392,5.16E-06,0.026803131,130.4083805,0.000718408,267
nilotinib,0.144030615,0.013596577,0.141639166,0.12545119,0.031818213,0.208474084,0.00073169,1.013539223,0.020744818,0.12545119,128.558675,0.015738001,293
nilutamide,0.12472045,0.042103874,0.262786251,0.137021268,0.025432087,0.179938396,0.000469056,1.200904399,0.015555191,0.137021268,115.2076607,0.018774828,266
nimorazole,0.048434304,0.426271937,0.768669695,0.026594146,0.662358502,0.872382208,0.000189412,0.986305642,0.002345882,0.026594146,132.8698991,0.000707249,272
nintedanib,0.087215161,0.13372857,0.454551571,0.08873196,0.127074276,0.434996576,0.000565756,1.174554732,0.007606484,0.08873196,135.778938,0.007873361,297
niraparib,-0.015338569,0.793401093,0.959770077,-0.034684199,0.553612966,0.825573197,-3.89E-05,0.916880585,0.000235272,-0.034015652,152.5173086,0.001202994,294
niridazole,0.026285919,0.665453213,0.910752602,0.057217525,0.346283457,0.684063364,0.000134562,1.364997847,0.00069095,0.057217525,129.1611991,0.003273845,273
nisoxetine,0.040078629,0.50961702,0.820829193,0.052283912,0.389515194,0.722178046,0.000198896,1.225825237,0.001606296,0.052283912,129.8371041,0.002733607,273
nithiamide,-0.024089144,0.694637132,0.927036467,-0.004399497,0.942851347,0.981993419,-9.84E-05,1.13904187,0.000580287,-0.004399497,135.0917323,1.94E-05,268
nitisinone,-0.018516377,0.765031252,0.954970045,-0.009913373,0.872876309,0.972942388,-8.00E-05,1.150767489,0.000342856,-0.009913373,133.3085653,9.83E-05,263
nitrocaramiphen,-0.001484225,0.982416315,0.995478534,-0.02148008,0.749726403,0.909454568,-7.86E-06,1.168154922,2.20E-06,-0.02148008,114.405769,0.000461394,223
nizatidine,0.082357409,0.183862578,0.526922526,0.060362426,0.330420504,0.670153619,0.000348583,1.178326077,0.006782743,0.060362426,123.562341,0.003643622,262
nizofenone,0.025677452,0.671607589,0.915214911,0.034299068,0.57114802,0.840512178,0.000118228,1.201202435,0.000659332,0.034299068,133.2667286,0.001176426,275
NMS.1286937,-0.067388928,0.296445959,0.658257869,-0.089810041,0.163710961,0.49283466,-0.000117323,0.585681698,0.004541268,-0.089810041,132.41192,0.008065844,242
NMS.873,-0.007694296,0.894242735,0.977586228,0.007225804,0.900647822,0.975421126,-1.75E-05,0.669753276,5.92E-05,0.007225804,149.9089037,5.22E-05,301
NMS.E973,0.108468938,0.059736881,0.313379626,0.077421425,0.179636102,0.511027653,0.000301366,0.69072349,0.01176551,0.077421425,139.7706541,0.005994077,302
nobiletin,0.003442023,0.952897329,0.990912094,-0.040873546,0.482850785,0.788201571,2.57E-05,1.130093173,1.18E-05,-0.040873546,155.0901583,0.001670647,297
nocodazole,-0.097559559,0.089497507,0.3769165,-0.082876584,0.149434818,0.47039482,-0.000210447,0.676750558,0.009517868,-0.082876584,165.138679,0.006868528,304
nomegestrol.acetate,0.065507157,0.323672557,0.680229118,0.034093112,0.60777759,0.853600339,0.000370312,1.250221903,0.004291188,0.034093112,111.0792921,0.00116234,229
nonoxynol.9,0.025180988,0.66136397,0.908591108,0.008019929,0.889063608,0.973577,0.000139203,0.958582429,0.000634082,0.008019929,151.7729508,6.43E-05,305
norepinephrine,0.003649894,0.949383386,0.990371398,0.025282106,0.660088977,0.872382208,1.29E-05,0.929781573,1.33E-05,0.025282106,149.1318378,0.000639185,305
norethindrone,0.216017749,0.000358782,0.009620662,0.209306627,0.000549787,0.011212563,0.000820138,1.107870056,0.046663668,0.209306627,106.7436054,0.043809264,269
norethindrone.acetate,0.08143235,0.193170077,0.538940794,0.044633263,0.476221603,0.785096331,0.000516918,1.303768262,0.006631228,0.044633263,123.2423091,0.001992128,257
noretynodrel,-0.083379042,0.171913575,0.513810081,0.00266396,0.965246915,0.984279952,-0.000328663,0.936479436,0.006952065,0.00266396,135.1390335,7.10E-06,270
norfloxacin,0.003885345,0.946839072,0.990371398,-0.003955298,0.945883394,0.982698096,1.82E-05,0.998274544,1.51E-05,-0.003955298,149.5893393,1.56E-05,297
norgestrel,0.081670866,0.184192012,0.526922526,0.056187426,0.361350459,0.698328453,0.000495986,1.200259179,0.00667013,0.056187426,125.9989786,0.003157027,266
novobiocin,0.079662221,0.172377481,0.513810081,0.058556377,0.316184634,0.658755899,0.000400314,0.981791805,0.00634607,0.058556377,139.3336562,0.003428849,295
NSC.23766,-0.064025039,0.302799283,0.660966731,-0.075282969,0.225467727,0.577835875,-0.000240849,1.017688859,0.004099206,-0.075282969,140.862069,0.005667525,261
NSC.319726,0.112316852,0.051965784,0.29068368,0.145344726,0.011724411,0.108133423,0.000443954,0.455639978,0.012615075,0.145344726,128.6256187,0.021125089,300
NSC.3852,0.025031639,0.67282185,0.915644773,0.112519594,0.056918744,0.291493193,0.000134667,0.903741944,0.000626583,0.112519594,127.7971784,0.012660659,287
NSC.632839,-0.004542233,0.937343901,0.988337449,0.009416956,0.870538733,0.972610925,-1.86E-05,0.935476507,2.06E-05,0.009416952,150.0733317,8.87E-05,302
NSC.663284,-0.043989716,0.445505839,0.783321877,-0.021659926,0.707275453,0.898160269,-9.55E-05,0.853022582,0.001935095,-0.021659926,155.2923087,0.000469152,303
NSC.697923,0.017381964,0.762393396,0.95414489,0.045449931,0.429003221,0.751440584,2.94E-05,0.803561297,0.000302133,0.045449931,146.0461605,0.002065696,305
NU6027,0.035032425,0.550321395,0.850538706,0.04491437,0.443729604,0.761280174,0.000168011,1.053491904,0.001227271,0.04491437,140.3975875,0.002017301,293
nutlin.3,0.133160956,0.024064308,0.202587899,0.170309873,0.003805969,0.047508994,0.000886659,1.188496016,0.01773184,0.170309873,119.4753783,0.029005453,287
NVP.AEW541,0.035564103,0.565841082,0.858591456,0.037397456,0.545971814,0.825231838,0.000136566,0.91679648,0.001264805,0.037397456,127.0635358,0.00139857,263
NVP.AUY922,0.037491088,0.522676167,0.833642717,0.052473546,0.370797936,0.702860635,0.000181983,0.679146802,0.001405582,0.052416319,139.2948011,0.002753473,293
NVP.BEZ235,0.045417945,0.453177675,0.791177325,0.065125396,0.281835097,0.637468104,0.000252639,0.705362622,0.00206279,0.064941,129.038142,0.004241317,275
NVP.BHG712,-0.11344591,0.055754398,0.301240183,-0.108365171,0.06773622,0.315376356,-0.000583323,1.028117431,0.012869975,-0.108365171,158.4962194,0.01174301,285
NVP.BVU972,0.004318062,0.94143138,0.990371398,-0.01389962,0.813037368,0.941502861,2.81E-05,1.249775035,1.86E-05,-0.01389962,148.5362943,0.000193199,292
NVP.TAE226,-0.082866566,0.152211746,0.496103108,-0.064567384,0.2649212,0.628270147,-0.000203703,0.676577123,0.006866868,-0.064567384,160.2173913,0.004168947,300
NVP.TAE684,-0.085233418,0.146959353,0.483629871,-0.138949301,0.017710716,0.142986521,-0.000294649,0.782671573,0.007264736,-0.138949301,166.2865979,0.019306908,291
obatoclax,-0.051509,0.378033504,0.731808173,2.39E-05,0.999674033,0.999787294,-0.000190992,0.803370739,0.002653177,2.38E-05,147.9964718,5.71E-10,295
obidoxime,0.024713366,0.682709662,0.920152669,0.036199255,0.549270155,0.825231838,0.000106017,1.118880304,0.00061075,0.036199255,133.4864032,0.001310386,276
octenidine,-0.029466574,0.685734195,0.920847155,0.005430215,0.940568794,0.981227388,-8.33E-05,0.838848285,0.000868279,0.005430215,95.47869937,2.95E-05,191
octopamine,0.070452903,0.242516297,0.59774474,0.088405872,0.142216078,0.45805766,0.000405986,1.397944412,0.004963612,0.088405872,126.7115837,0.007815598,277
odanacatib,-0.020569289,0.733232185,0.944066217,-0.007188992,0.90518888,0.977654203,-3.44E-05,0.926852239,0.000423096,-0.007159239,139.9951342,5.17E-05,277
olaparib,0.048061659,0.41810983,0.758792908,0.019955669,0.736843358,0.907334139,0.000120529,0.903925305,0.002309923,0.019843571,140.6524476,0.000398229,286
OLDA,0.115760333,0.067101376,0.331613625,0.128456839,0.042010858,0.252413783,0.00066984,1.170594378,0.013400455,0.128456839,109.8144382,0.01650116,251
oleanolic.acid,-0.037825538,0.53829402,0.843621373,-0.05235544,0.394177626,0.726041671,-0.000140409,1.06300129,0.001430771,-0.05235544,141.015629,0.002741092,267
oleoylethanolamide,-0.012766038,0.837990527,0.975056072,0.033938155,0.586649529,0.840662692,-5.64E-05,1.068618583,0.000162972,0.033938155,125.5880399,0.001151798,259
