pert_iname,norm_cs,moa
itraconazole,0.349575,Cytochrome P450 inhibitor
ITSA-1,0.6542,HDAC activator
IU1,-0.6194,Ubiquitin C-terminal hydrolase inhibitor
ivabradine,-0.463575,HCN channel antagonist|Potassium channel blocker|Sodium channel inhibitor
ivacaftor,-0.086308333,CFTR channel antagonist
ivachtin,-0.37611,Caspase inhibitor
ivermectin,0.1642,GABA receptor agonist
IWP-2,-1.5061,WNT inhibitor
IWP-L6,0,Porcupine inhibitor
ixabepilone,0.67695,Tubulin inhibitor
ixazomib,1.566158333,Proteasome inhibitor
J-104129,0.034088889,Acetylcholine receptor antagonist
JDTic,0,Opioid receptor antagonist
JIB04,0,Histone lysine demethylase inhibitor
JLK-6,0.595771429,Gamma secretase inhibitor|Beta amyloid inhibitor
JNJ-10191584,-0.0174,Histamine receptor antagonist
JNJ-1661010,-0.4956,FAAH inhibitor
JNJ-17203212,0.3935,TRPV antagonist
JNJ-26481585,-0.97131,HDAC inhibitor
JNJ-38877605,-0.128445455,MET inhibitor
JNJ-7706621,-0.545466667,CDK inhibitor
JNK-9L,-7.14E-06,JNK inhibitor
josamycin,0,Bacterial 50S ribosomal subunit inhibitor
JQ-1-R,0.186761111,Bromodomain inhibitor
JTC-801,1.3359,Opioid receptor antagonist
JTE-013,0.093375,Lysophospholipid receptor antagonist
JTE-907,0.60855,Cannabinoid receptor antagonist
JW-55,-0.36242,Tankyrase inhibitor
JW-7-24-1,0.84464,LCK Inhibitor
JW-74,-0.006716667,WNT inhibitor|Tankyrase inhibitor
JWE-035,0.2454125,Aurora kinase inhibitor
JWH-015,0.162742857,Cannabinoid receptor agonist
JX-401,-0.7277,P38 MAPK inhibitor
JZL-184,-0.669835714,Monoacylglycerol lipase inhibitor
K-02288,0.46005,Bone resorption inhibitor
K-858,-0.125575,Kinesin inhibitor
kaempferol,0.781,Bone resorption inhibitor|Estrogen receptor agonist
kakonein,-0.15868,GABA receptor antagonist|Serotonin receptor antagonist
kanamycin,-1.134,Bacterial 30S ribosomal subunit inhibitor
karakoline,0.188616667,Phytotoxin
kavain,-0.22715,Calcium channel blocker|Sodium channel inhibitor
kawain,-0.163485714,Calcium channel blocker|MTOR inhibitor|Sodium channel inhibitor
KB-R7943,-0.212777778,Sodium channel inhibitor
KBG,-0.2799,Neprilysin inhibitor
KD-023,0.09925,ACAT inhibitor
KD-025,2.0643,Rho associated kinase inhibitor
kenpaullone,0.125658333,CDK inhibitor|GSK inhibitor
ketanserin,0.196418182,Serotonin receptor antagonist
ketocholesterol,0,HMGCR inhibitor
ketoconazole,0.127785714,Sterol demethylase inhibitor
ketoprofen,-0.294588889,Cyclooxygenase inhibitor
ketorolac,-0.1700125,Cyclooxygenase inhibitor
ketotifen,-0.385755556,Histamine receptor agonist|Leukotriene receptor antagonist|Phosphodiesterase inhibitor
KF-38789,0.5095375,P selectin inhibitor
khellin,0,Vasodilator
KHS-101,1.014271429,Neural stem cell inducer
KI-16425,-0.01238,Lysophosphatidic acid receptor antagonist
KI-8751,0.498457143,VEGFR inhibitor|KIT inhibitor|PDGFR inhibitor
kifunensine,-0.171866667,Mannosidase inhibitor
KIN-001-220,0.614592857,Aurora kinase inhibitor
KIN001-055,-0.007838889,EGFR inhibitor|JAK inhibitor|Leukotriene inhibitor|Mediator release inhibitor
KIN001-127,-0.113636842,ITK inhibitor
KIN001-242,-0.1115,Protein kinase inhibitor
KIN001-244,-0.778136842,PDK1 Inhibitor
KIN001-266,0.592685714,MAP kinase inhibitor
kinetin-riboside,1.3618,Apoptosis stimulant
kitasamycin,-0.094785714,Protein synthesis inhibitor
KN-62,0.183245455,Calcium channel blocker|Purinergic receptor antagonist
KN-93,-0.0999,Calcium channel blocker
KO-143,1.185966667,Breast cancer resistance protein inhibitor
KPT-185,0,Exportin antagonist
KPT-330,-0.44985,Exportin antagonist
KU-0060648,-0.19821,DNA inhibitor|PI3K inhibitor
KU-0063794,-0.918533333,MTOR inhibitor
KU-14R,-0.49279,Imidazoline ligand
KU-55933,0.028747619,ATM kinase inhibitor
KU-C103428N,0.052214286,CDC inhibitor|Rho associated kinase inhibitor
KU-C103443N,0.523033333,CDC inhibitor|Rho associated kinase inhibitor
KU-C103871,0.27235,GSP agonist
KU-C103885,0.19244,Cystic fibrosis transmembrane conductance regulator inhibitor
KW-2449,-0.401884615,Abl inhibitor|Aurora kinase inhibitor|FLT3 inhibitor
KW-2478,0.243028571,HSP inhibitor
KX-2391,0.389028571,Src inhibitor|Tubulin inhibitor
kynuramine,-0.267042857,Aryl hydrocarbon receptor activator
kynurenic-acid,-0.3782,Glutamate receptor antagonist
L-152804,0.095471429,Neuropeptide receptor antagonist
L-161982,0.32885,Prostanoid receptor antagonist
L-168049,0.602628571,Glucagon receptor antagonist
L-2167,-0.457042857,PPAR receptor agonist
L-368899,-0.236,Oxytocin receptor antagonist
L-655240,-0.424216667,Thromboxane receptor antagonist
L-655708,-0.5134,GABA receptor antagonist
L-670596,-0.253733333,Prostanoid receptor antagonist
L-689560,-0.375014286,Glutamate receptor antagonist
L-690330,-0.49150625,Inositol monophosphatase inhibitor
L-690488,0.369453846,Inositol monophosphatase inhibitor
L-692585,-0.8211875,Growth hormone releasing peptide ligand agonist
L-693403,-0.217444444,Sigma receptor agonist|Sigma receptor antagonist
L-694247,-0.314,Serotonin receptor agonist
L-701252,-0.44584,Glutamate receptor antagonist
L-701324,-0.6195,Glutamate receptor antagonist
L-733060,0.010471429,Tachykinin antagonist
L-741626,-0.21075,Dopamine receptor antagonist
L-741742,0.097928571,Dopamine receptor antagonist
L-744832,0.8496,Farnesyltransferase inhibitor
L-745870,-0.324922222,Dopamine receptor antagonist
L-750667,-0.226455556,Dopamine receptor antagonist
L-803087,-0.22266,Somatostatin receptor agonist
l-bso,-0.15612,Glutathione transferase inhibitor
L-citrulline,-0.4219,Nitric oxide stimulant
L-ergothioneine,-0.2998,Free radical scavenger
L-NAME,0.14345,Nitric oxide synthase inhibitor
L-stepholidine,0.0772,Dopamine receptor agonist|Dopamine receptor antagonist
labetalol,-0.525757143,Adrenergic receptor antagonist
lacidipine,1.013933333,Calcium channel blocker
lacitol,-0.1182,Osmosis stimulant
lacosamide,-0.250554545,Collapsin response mediator protein stimulant|Sodium channel blocker
lafutidine,-0.6522,Histamine receptor antagonist
lamivudine,-0.023525,Nucleoside reverse transcriptase inhibitor
lamotrigine,-0.4066,Serotonin receptor antagonist|Sodium channel inhibitor
lanatoside-c,0,Cardiac glycoside
lansoprazole,-0.003557143,Proton pump inhibitor
lapatinib,0.191131034,EGFR inhibitor|ERBB2 inhibitor
larixinic-acid,-0.445566667,Compund that interacts with metal centers
laropiprant,-0.16532,Prostanoid receptor antagonist
lasalocid,0.453827778,Bacterial permeability inducer
latamoxef,0,Bacterial cell wall synthesis inhibitor
latanoprost,-0.20368,Prostanoid receptor agonist
latrepirdine,-0.44882,Glutamate receptor antagonist
laudanosine,-0.475116667,Central nervous system agent
lavendustin-a,-0.02049,EGFR inhibitor
lavendustin-c,-0.7186,EGFR inhibitor
lawsone,0.449988889,Coloring agent
LB-42708,0.0266,Farnesyltransferase inhibitor
LCL-161,0.1231,XIAP inhibitor
LCQ-908,0,Diacylglycerol O acyltransferase inhibitor
LDN-193189,-0.052284615,Serine/threonine kinase inhibitor
LDN-212854,1.1838,Bone resorption inhibitor
LDN-57444,0.11106,Ubiquitin C-terminal hydrolase inhibitor
LE-135,0.5489,Retinoid receptor agonist
LE-300,-0.143471429,Dopamine receptor antagonist
ledipasvir,-0.2771,HCV inhibitor
leflunomide,-0.121622222,Dihydroorotate dehydrogenase inhibitor|PDGFR inhibitor
lenalidomide,-0.304931579,Carcinogen
lenvatinib,-0.131883333,FGFR inhibitor|KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor
lerisetron,-0.46197,Serotonin receptor antagonist
lersivirine,-0.24792,Non-nucleoside reverse transcriptase inhibitor
lesinurad,-0.738,Uric acid diuretic
lestaurtinib,0.42636,FLT3 inhibitor|Growth factor receptor inhibitor|JAK inhibitor
letermovir,-0.038333333,CMV terminase inhibitor
letrozole,-0.332585714,Aromatase inhibitor
leu-enkephalin,-0.131514286,Opioid receptor agonist
leucodin,-0.736488889,Melanin inhibitor
levalbuterol,-0.829225,Adrenergic receptor agonist
levallorphan,0,Opioid antagonist
levamisole,-0.48698,Acetylcholine receptor agonist
levcromakalim,-0.065523077,Potassium channel activator
levetiracetam,-0.372133333,Calcium channel blocker
levobunolol,-0.466116667,Adrenergic receptor antagonist
levocabastine,-0.850642857,Histamine receptor antagonist
levocetirizine,0.13615,Histamine receptor antagonist
levodopa,0,Dopamine receptor agonist
levofloxacin,-0.2008,Bacterial DNA Gyrase inhibitor
levomepromazine,-0.4287,Dopamine receptor antagonist
levomequitazine,0.22981,Histamine receptor antagonist
levonorgestrel,-0.152973333,Estrogen receptor agonist|Glucocorticoid receptor antagonist|Progesterone receptor agonist|Progesterone receptor antagonist
levosimendan,0.218,Calcium channel blocker
levosulpiride,-0.03426,Dopamine receptor antagonist
levothyroxine,-0.029077778,Thyroid hormone stimulant
LFM-A12,-0.330233333,EGFR inhibitor
LFM-A13,-0.5173125,BTK inhibitor
LGK-974,-0.7369,Porcupine inhibitor
LGX-818,0.31583,RAF inhibitor
licarbazepine,-0.400257143,Voltage-gated sodium channel blocker
lidamidine,-0.043377778,Adrenergic receptor agonist
lidocaine,-0.127853846,Histamine receptor agonist
lidoflazine,0.352664286,Calcium channel blocker
limonin,-0.0051,HIV inhibitor
linagliptin,0.381842857,Dipeptidyl peptidase inhibitor
lincomycin,-0.42035,Bacterial 30S ribosomal subunit inhibitor
linezolid,-0.446371429,Bacterial 50S ribosomal subunit inhibitor
linifanib,0.1378,PDGFR inhibitor|VEGFR inhibitor
linoleamide,-0.106885714,ACAT inhibitor
linoleic-acid,-0.145828571,Oxidizing agent
linopirdine,0.03584,Potassium channel antagonist
linsidomine,-0.546744444,Nitric oxide donor
linsitinib,-0.166625,IGF-1 inhibitor
liothyronine,0.528114286,Thyroid hormone stimulant
liranaftate,0.231775,Fungal squalene epoxidase inhibitor
lirimilast,0.18754,Phosphodiesterase inhibitor
lisinopril,-0.283722222,ACE inhibitor
lisofylline,-0.673366667,Interleukin inhibitor|STAT inhibitor
lithium-chloride,0.7702,Antiviral
LM-1685,-0.3043,Cyclooxygenase inhibitor
lobaric-acid,-0.308833333,Tyrosine phosphatase inhibitor
lobelanidine,-0.04478,Acetylcholine receptor antagonist|Dopamine receptor modulator|Opioid receptor antagonist|Vesicular monoamine transporter inhibitor
lobeline,-0.0268,Acetylcholine receptor antagonist
lobendazole,-0.36702,Anthelmintic
lobenzarit,0.0560625,Immunosuppressant
lodoxamide,-0.4791625,Histamine receptor antagonist
lofepramine,0.44465,Norepinephrine inhibitor|Serotonin reuptake inhibitor
lofexidine,0.048277778,Adrenergic receptor agonist
lomefloxacin,-0.45645,Bacterial DNA Gyrase inhibitor
lomeguatrib,0.1166375,O6-alkylguanine-DNA alkyltransferase inhibitor
lomerizine,-0.320377778,Calcium channel blocker
lomitapide,0.7877,Microsomal trigylceride transfer protein inhibitor
lomustine,-0.3933,DNA inhibitor
lonafarnib,0.44368,Farnesyltransferase inhibitor
lonidamine,0.232576923,Glucokinase inhibitor
loperamide,0.3711,Opioid receptor agonist
lopinavir,0.11557,HIV inhibitor
loratadine,-0.134175,Histamine receptor antagonist
lorazepam,0.084222222,Benzodiazepine receptor agonist
lorcaserin,-0.07531,Serotonin receptor agonist
lorglumide,-0.2964625,CCK receptor antagonist
losartan,0.104335294,Angiotensin receptor antagonist
losmapimod,-0.4291,P38 MAPK inhibitor
loteprednol,0.96085,Glucocorticoid receptor agonist|Phospholipase inhibitor
lovastatin,0.01094,HMGCR inhibitor
loxapine,-0.29887,Dopamine receptor antagonist|Serotonin receptor antagonist
loxoprofen,-0.173071429,Cyclooxygenase inhibitor|Prostanoid receptor antagonist
lucitanib,-0.34582,FGFR inhibitor|VEGFR inhibitor
lufenuron,-0.8268,Chitin inhibitor
luliconazole,-0.099377778,Sterol demethylase inhibitor
lumicolchicine,0.4134,"Colchicine isomer, non-binder of microtubules"
lupanine,-0.1974,Sodium channel inhibitor
lurasidone,-0.180418182,Dopamine receptor antagonist|Serotonin receptor antagonist
luteolin,0.503,Glucosidase inhibitor
luzindole,-0.063688889,Melatonin receptor antagonist
LX-1031,-0.1791,Tryptophan hydroxylase inhibitor
LXR-623,-0.21832,LXR agonist
LY-16350,-0.442666667,Dopamine receptor agonist
LY-165163,0.226614286,Serotonin receptor antagonist
LY-2090314,0.76713,GSK inhibitor
LY-2109761,-0.4984,TGF-beta receptor inhibitor
LY-2140023,-0.415785714,Glutamate receptor agonist
LY-215490,-0.2015125,Glutamate receptor antagonist
LY-2157299,-0.400625,TGF-beta receptor inhibitor
LY-2183240,0.549035294,FAAH inhibitor
LY-2228820,-0.0978625,P38 MAPK inhibitor
LY-225910,-0.1889,CCK receptor antagonist
LY-2334737,-0.6192,Carcinogen|Ribonucleoside reductase inhibitor
LY-2365109,-0.881,Glycine transporter inhibitor
LY-255283,-0.025871429,Leukotriene receptor antagonist
LY-2603618,0.811215385,CHK inhibitor
LY-2784544,-0.484666667,JAK inhibitor
LY-278584,-0.205825,Serotonin receptor antagonist
LY-2801653,-0.01335,MET inhibitor
LY-2811376,0.851,Beta secretase inhibitor
LY-2835219,0.4076,CDK inhibitor
LY-2874455,-0.2963,FGFR inhibitor
LY-288513,-0.236977778,CCK receptor antagonist
LY-2886721,-0.60186,Beta secretase inhibitor
LY-294002,-0.8008,MTOR inhibitor|DNA dependent protein kinase inhibitor|Phosphodiesterase inhibitor|PLK inhibitor
LY-303511,-0.055954545,Casein kinase inhibitor|PI3K inhibitor
LY-320135,0.1312,Cannabinoid receptor antagonist
LY-341495,-0.095477778,Glutamate receptor antagonist
LY-344864,-0.220128571,Serotonin receptor agonist
LY-364947,-0.615975,TGF-beta receptor inhibitor|P38 MAPK inhibitor
LY-456236,-0.606025,Glutamate receptor antagonist
LY-83583,-0.308825,Guanylyl cyclase inhibitor
lylamine,0.8701,Cannabinoid receptor agonist
lypressin,-0.2819,Vasopressin receptor agonist
lysergol,-0.239475,Ergoline alkaloid
lysylphenylalanyl-tyrosine,0.103725,Heparin activation inhibitor
M-344,0,HDAC inhibitor
m-3M3FBS,-0.35537,Phospholipase activator
m-chlorophenylbiguanide,-0.1185,Serotonin receptor agonist
maackiain,0.008855556,Sodium channel inhibitor
macelignan,-0.7627,Antioxidant|Anti-inflammatory
macitentan,-0.031428571,Endothelin receptor antagonist
mafenide,0.297783333,Carbonic anhydrase inhibitor
malonoben,1.500955556,Protein tyrosine kinase inhibitor
malotilate,-0.386211111,Protein synthesis stimulant
maltobionic-acid,-0.51265,Matrix metalloprotease inhibitor|Chelating agent
mammea-a,0.063642857,Antibiotic
mannitol-D,0.17315,Diuretic
manumycin-a,1.1836,Farnesyltransferase inhibitor|NFKB inhibitor
maprotiline,0.199854545,Norepinephrine inhibitor|Tricyclic antidepressant
maraviroc,-0.24652,CC chemokine receptor antagonist
marbofloxacin,-0.237271429,Bacterial DNA inhibitor
maribavir,-0.4391625,Protein kinase inhibitor
marimastat,0.4892,Matrix metalloprotease inhibitor
marmesin,-0.287471429,Angiogenesis inhibitor
masitinib,0.140425926,KIT inhibitor|PDGFR inhibitor|Src inhibitor
masoprocol,0.3866875,Lipoxygenase inhibitor
matrine,-0.244,Opioid receptor agonist
maxacalcitol,-0.035718182,Vitamin D receptor agonist
MAZ-51,0.45945,VEGFR inhibitor
mazindol,-0.092944444,Dopamine receptor antagonist|Serotonin reuptake inhibitor
MBCQ,-0.165371429,Phosphodiesterase inhibitor
MBX-2982,0.289525,Glucose dependent insulinotropic receptor agonist
MC-1293,-1.0436,HDAC inhibitor
mCPP,0.073822222,Serotonin receptor agonist
MD-920,-0.226025,NFKB inhibitor
mdivi-1,0.70365,Dynamin inhibitor
MDL-11939,-0.1048875,Serotonin receptor antagonist
MDL-28170,-0.06733,Calpain inhibitor
MDL-29951,0.34248,Glutamate receptor antagonist
MDL-72832,0.110925,Serotonin receptor agonist
MDL-73005EF,-0.073145455,Serotonin receptor antagonist
MDM2-inhibitor,0.05312,MDM inhibitor
ME-0328,-0.2943,PARP inhibitor
mead-acid,-0.4675,KPL-1 tumor suppressor
mead-ethanolamide,-0.301014286,Cannabinoid receptor agonist
mebendazole,0.25011875,Tubulin inhibitor
mebeverine,-0.118922222,Acetylcholine receptor antagonist
mecamylamine,0.20205,Acetylcholine receptor antagonist
mecillinam,-0.237875,Bacterial cell wall synthesis inhibitor
meclizine,0.170566667,Constitutive androstane receptor (CAR) agonist
meclocycline,0.1050875,Bacterial 30S ribosomal subunit inhibitor
meclofenamic-acid,-0.05217,Cyclooxygenase inhibitor|Prostanoid receptor antagonist
meclofenoxate,-0.4336,Nootropic agent
medetomidine,0.0456,Adrenergic receptor agonist
medroxyprogesterone-acetate,-0.2818,Progesterone receptor agonist
medrysone,0.315346667,Glucocorticoid receptor agonist
mefenamic-acid,-0.353511111,Cyclooxygenase inhibitor
mefexamide,-0.144775,Psychoactive drug
mefloquine,0.669490909,Adenosine receptor antagonist|Hemoglobin antagonist
megestrol,0,Progesterone receptor agonist
megestrol-acetate,0.507753846,Progesterone receptor agonist|DNA inhibitor|Steroidal progestin
meglitinide,0.162136364,Potassium channel antagonist
meglumine,-1.2094,Excipient
meisoindigo,0.556314286,STAT inhibitor
MEK-162,-0.3794,MEK inhibitor
melatonin,-0.554188889,Melatonin receptor agonist|Nitric oxide synthase inhibitor
melengestrol,0,Carcinogen|Steroidal progestin
meloxicam,-0.18679,Cyclooxygenase inhibitor
melperone,-0.100225,Dopamine receptor antagonist|Serotonin receptor antagonist
melphalan,-0.85095,DNA alkylating agent|DNA inhibitor
memantine,0.161666667,Glutamate receptor antagonist
menadione,0.634575,Mitochondrial inhibitor|Phosphatase inhibitor
mepacrine,-0.3002,NFKB inhibitor|Cytokine production inhibitor|p53 activator
mepazine,0.14670625,Mucus protecting agent
mepenzolate,0,Acetylcholine receptor antagonist
mephenesin,-0.4372,Muscle relaxant
mephentermine,-0.152516667,Adrenergic receptor agonist
mephenytoin,-0.66026,Hydantoin antiepileptic
mepireserpate,0.639916667,Catechol O methyltransferase inhibitor
mepivacaine,0.16695,Potassium channel antagonist|Sodium channel inhibitor
meprylcaine,-0.2380875,Anesthetic - local
meptazinol,-0.32665,Opioid receptor agonist
mepyramine,-0.245033333,Histamine receptor antagonist
merbarone,-0.1433125,Topoisomerase inhibitor
mercaptopurine,0.6969,Immunosuppressant|Protein synthesis inhibitor|Purine antagonist
Merck60,0.025036364,HDAC inhibitor
mericitabine,0.403209091,HCV inhibitor
merimepodib,-0.690766667,Inosine monophosphate dehydrogenase inhibitor
meropenem,-0.5852,Bacterial cell wall synthesis inhibitor
mesalazine,0.1586,Cyclooxygenase inhibitor|Lipoxygenase inhibitor|Prostanoid receptor antagonist
mesoridazine,-0.416775,Dopamine receptor antagonist
mestanolone,0.039483333,Androgen receptor antagonist
mestinon,0.409142857,Cholinesterase inhibitor
mestranol,-0.270438889,Estrogen receptor agonist
mesulergine,-0.304525,Dopamine receptor agonist
metamizole,-0.00835,Cyclooxygenase inhibitor|Opioid receptor agonist
metanephrine,-0.642642857,Epinephrine metabolite
metaraminol,-0.59285,Adrenergic receptor agonist
metatinib,0.3386,Bcr-Abl inhibitor
metaxalone,0.09595,Muscle relaxant
metenkephalin,-0.023128571,Immunostimulant
metergoline,-0.277807692,Dopamine receptor agonist|Serotonin receptor antagonist
metformin,0.05615,Insulin sensitizer
methandriol,-0.441575,Androgen receptor antagonist
methantheline,-0.324766667,Acetylcholine receptor antagonist
methapyrilene,-0.4880625,Histamine receptor antagonist
metharbital,-0.5718,GABA receptor antagonist
methazolamide,-0.0193875,Carbonic anhydrase inhibitor
methenamine,-0.3332,Bacterial DNA inhibitor
methiazole,0,Anthelmintic
methimazole,-0.132361538,Antithyroid agent
methiopril,0.129054545,ACE inhibitor
methocarbamol,-0.1901375,Muscle relaxant
methoprene-acid,0.027357143,Retinoid receptor agonist
methotrexate,-0.197108333,Dihydrofolate reductase inhibitor
methoxamine,0,Adrenergic receptor agonist
methoxsalen,0.222285714,DNA inhibitor
methoxychlor,-0.6857,Estrogenic metabolite
methyl-angolensate,0.011725,Apoptosis inhibitor
methyl-benzethonium,1.5122,Antibiotic
methyl-testosterone,-0.39805,Androgen receptor agonist
methylatropine,-1.2024,Atropine derivative
methyldopa,-1.04415,Adrenergic receptor agonist
methylene-blue,0.664909091,Nitric oxide production inhibitor|Guanylyl cyclase inhibitor|Monoamine oxidase inhibitor|Tau aggregation inhibitor
methyllidocaine,-0.3134875,Antiarrhythmic
methylnaltrexone,-0.00094,Opioid receptor antagonist
methylnorlichexanthone,-0.427566667,Aurora kinase inhibitor|PIM inhibitor|VEGFR inhibitor
methylparaben,1.4057,Antifungal
methylphenidate,0,Dopamine receptor antagonist
methylprednisolone,0.133985,Glucocorticoid receptor agonist
methylstat,0.701227273,Histone demethylase inhibitor
methysergide,-0.381614286,Serotonin receptor antagonist
meticrane,0.70585,Diuretic
metitepine,0,Anti-HCVE2
metixene,0.21192,Acetylcholine receptor antagonist
metoclopramide,-0.0005,Dopamine receptor antagonist|Serotonin receptor antagonist
metolazone,-0.4150625,Carbonic anhydrase inhibitor
metoprolol,-0.151371429,Adrenergic receptor antagonist
metrifonate,0,Acetylcholinesterase inhibitor
metrizamide,0.081533333,Radiopaque medium
metronidazole,0.345333333,Bacterial DNA inhibitor
metyrapone,-0.41188,Cytochrome P450 inhibitor
mevastatin,0.05883,HMGCR inhibitor
mexiletine,-0.402333333,Sodium channel inhibitor
MF-101,-0.352,Estrogen receptor agonist
MG-132,1.7152,Proteasome inhibitor
MGCD-265,0.092525,VEGFR inhibitor
mianserin,-0.0278125,Serotonin receptor antagonist
mibampator,0.697971429,Glutamate receptor antagonist
mibefradil,0.6622,Calcium channel blocker
miconazole,0.5315,Bacterial cell wall synthesis inhibitor
midazolam,0.18035,Benzodiazepine receptor agonist
midodrine,0.0616,Adrenergic receptor agonist
midostaurin,-0.147494737,FLT3 inhibitor|KIT inhibitor|PKC inhibitor
mifepristone,0.146446154,Glucocorticoid receptor antagonist|Progesterone receptor antagonist
mifobate,-0.3055,PPAR receptor antagonist
miglitol,0.259816667,Glucosidase inhibitor
miglustat,-0.62208,Glycosylation inhibitor
milacemide,0.17905,Monoamine oxidase inhibitor
milnacipran,0.04701,Serotonin receptor antagonist
milrinone,-0.660475,Phosphodiesterase inhibitor
miltefosine,0.026925,Membrane integrity inhibitor
minaprine,-0.061866667,Serotonin receptor antagonist
minocycline,0,Bacterial 30S ribosomal subunit inhibitor
minoxidil,-0.458833333,KATP activator|Vasodilator
mirin,0.357214286,MRE11A exonuclease inhibitor
mirodenafil,-0.264511111,Phosphodiesterase inhibitor
mirtazapine,-0.301582353,Adrenergic receptor antagonist|Serotonin receptor antagonist
mitiglinide,-0.0479,Insulin secretagogue
mitomycin-c,0.017333333,DNA alkylating agent|DNA inhibitor
mitotane,0.055355556,Carcinogen
mitoxantrone,-0.188073333,Topoisomerase inhibitor
mizolastine,-0.2165,Histamine receptor antagonist
MK-0752,-0.206325,Gamma secretase inhibitor
MK-0773,0.15086,Androgen receptor antagonist
MK-0812,0.15228,CC chemokine receptor antagonist
MK-0893,0.47945,Glucagon receptor antagonist
MK-1775,0.438073913,WEE1 kinase inhibitor
MK-212,-0.164483333,Serotonin receptor agonist
MK-2206,-0.140964516,AKT inhibitor
MK-2461,0.829677778,FGFR inhibitor|VEGFR inhibitor
MK-3207,-0.72625,Calcitonin antagonist
MK-5108,0.4597,Aurora kinase inhibitor
MK-801,1.8334,Glutamate receptor antagonist
MK-8033,-0.463771429,MET inhibitor
MK-8245,-0.0201375,Stearoyl-CoA desaturase inhibitor
ML-130,0.01515,NOD1 inhibitor
ML-133,-0.348125,Potassium channel antagonist
ML-141,0.495633333,CDC inhibitor
ML-161,-0.273776923,Protease inhibitor
ML-167,-0.14397,CLK inhibitor|DYRK inhibitor
ML-179,-0.22055,Liver receptor homolog inverse agonist
ML-193,-0.1857,G protein-coupled receptor antagonist
ML-204,-0.2754125,Transient receptor potential channel antagonist
ML-213,-0.4842,Potassium channel activator
ML-281,0.1648,Serine/threonine kinase inhibitor
ML-3163,-0.385277778,P38 MAPK inhibitor
ML-347,0.46185,ALK inhibitor
ML-7,-0.2143875,Muscle relaxant
ML-9,-0.329457143,Muscle relaxant
MLN-0128,-0.302126667,MTOR inhibitor
MLN-2480,-0.11628,RAF inhibitor
MLN-4924,0.652854545,Nedd activating enzyme inhibitor
MLN-8054,0.243805263,Aurora kinase inhibitor|Protein kinase inhibitor|Tubulin inhibitor
MLN-9708,1.41726,Proteasome inhibitor
MMPX,-0.5958,Phosphodiesterase inhibitor
MNITMT,0.231944444,Lymphocyte inhibitor
mocetinostat,-0.110893333,HDAC inhibitor
mocimycin,-0.3124,Protein synthesis inhibitor
moclobemide,0.6536,Monoamine oxidase inhibitor
modafinil,-0.072222222,Adrenergic receptor agonist
moexipril,-0.236088889,ACE inhibitor
mofezolac,-0.5297,Cyclooxygenase inhibitor
molindone,0.099135714,Dopamine receptor antagonist
molsidomine,-0.297,Guanylyl cyclase activator
mometasone,0.3544,Glucocorticoid receptor agonist|Immunosuppressant
monastrol,-0.479136364,Kinesin inhibitor
monobenzone,0,Melanin inhibitor
montelukast,0.00372,Leukotriene receptor antagonist
moracizine,-0.23648,Sodium channel inhibitor
moroxydine,-0.9207,Antiviral
morphothebaine,-0.78734,Adrenergic receptor antagonist
mosapride,0,Serotonin receptor agonist
motesanib,-0.10896,KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor
moxaverine,0,Phosphodiesterase inhibitor
moxidectin,0.256163636,Chloride channel blocker
moxifloxacin,-0.4322875,Bacterial DNA inhibitor
moxisylyte,-0.842522222,Adrenergic receptor antagonist
moxonidine,-0.231653333,Imidazoline receptor agonist
mozavaptan,0.5043375,Vasopressin receptor antagonist
MPEP,-0.161666667,Glutamate receptor antagonist
Mps1-IN-1,0.56346,Monopolar spindle 1 kinase inhibitor
MR-16728,-0.288985714,Acetylcholine receptor agonist|Acetylcholine release enhancer
MRE-269,-0.09695,Prostanoid receptor agonist
MRS-1220,0.74635,Adenosine receptor antagonist
MRS-1334,-0.163283333,Adenosine receptor antagonist
MRS-1754,-0.530575,Adenosine receptor antagonist
MST-312,0.157708333,Telomerase inhibitor
MT-21,0.503885714,Caspase activator
mubritinib,0.1922,Receptor tyrosine protein kinase inhibitor
mupirocin,-0.126983333,Isoleucyl-tRNA synthetase inhibitor
MW-STK33-3B,0.178166667,Potassium channel activator
MY-5445,0.434133333,Phosphodiesterase inhibitor|Platelet aggregation inhibitor
mycophenolate-mofetil,-0.685488889,Inosine monophosphate dehydrogenase inhibitor|Dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Inositol monophosphatase inhibitor
myricetin,-0.2490625,Androgen receptor agonist|Cytochrome P450 inhibitor
myricitrin,0,Protein kinase inhibitor
myriocin,-0.193709091,Serine palmitoyltransferase inhibitor
N-6022,-0.181585714,Alcohol dehydrogenase inhibitor
N-benzylnaltrindole,0,Opioid receptor antagonist
N-formylmethionylalanine,-0.04475,Macrophage activator
N-methylquipazine,-0.330657143,Serotonin receptor agonist
N-MPPP,-0.4922,Opioid receptor agonist
N20C,-0.208571429,Glutamate receptor antagonist
nabumetone,-0.788442857,Cyclooxygenase inhibitor
nadide,0.707,Electron acceptor
nadifloxacin,0.8901,Bacterial DNA Gyrase inhibitor
nadolol,-0.6245,Adrenergic receptor antagonist
nafadotride,-0.1357375,Dopamine receptor antagonist
