"","Simulation Number","Value Added","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"22098",29,"0","Cell_No_1","tubulin polymerization inhibitor",-0.35337,-0.923,0.531,1094,1
"22099",29,"0","Cell_No_1","tyrosine kinase inhibitor",0.41356,1.07,0.363,428,0.949
"22100",29,"0","Cell_No_1","VEGFR inhibitor",0.25923,0.688,0.82,263,0.924
"22101",29,"0","Cell_No_1","vitamin D receptor agonist",0.46607,1.2,0.248,457,0.985
"22102",29,"0","Cell_No_1","35_random_drugs",-0.27322,-0.717,0.819,1115,0.907
"22103",29,"0.25","Cell_No_1","EGFR inhibitor",0.26075,0.677,0.838,126,0.956
"22104",29,"0.25","Cell_No_1","Abl kinase inhibitor",0.38664,1,0.431,82,0.87
"22105",29,"0.25","Cell_No_1","acetylcholine receptor agonist",0.65927,1.71,0.0436,236,0.415
"22106",29,"0.25","Cell_No_1","acetylcholine receptor antagonist",-0.36528,-0.962,0.477,1160,1
"22107",29,"0.25","Cell_No_1","adenosine receptor antagonist",0.45577,1.21,0.246,269,1
"22108",29,"0.25","Cell_No_1","adrenergic receptor agonist",-0.44703,-1.17,0.279,1152,0.822
"22109",29,"0.25","Cell_No_1","adrenergic receptor antagonist",-0.35789,-0.923,0.533,877,1
"22110",29,"0.25","Cell_No_1","AKT inhibitor",0.45984,1.16,0.3,263,1
"22111",29,"0.25","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.39766,1.02,0.412,31,0.899
"22112",29,"0.25","Cell_No_1","androgen receptor antagonist",0.44915,1.14,0.285,173,1
"22113",29,"0.25","Cell_No_1","antioxidant",0.34958,0.906,0.557,9,0.912
"22114",29,"0.25","Cell_No_1","AP inhibitor",0.26187,0.658,0.855,495,0.937
"22115",29,"0.25","Cell_No_1","ATPase inhibitor",-0.53201,-1.36,0.156,1103,0.685
"22116",29,"0.25","Cell_No_1","Aurora kinase inhibitor",0.22557,0.589,0.922,465,0.967
"22117",29,"0.25","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.68706,1.81,0.025,63,0.893
"22118",29,"0.25","Cell_No_1","bacterial DNA gyrase inhibitor",-0.32011,-0.81,0.662,1105,0.831
"22119",29,"0.25","Cell_No_1","BCL inhibitor",-0.33438,-0.879,0.576,990,0.906
"22120",29,"0.25","Cell_No_1","Bcr.Abl kinase inhibitor",0.42906,1.13,0.305,212,0.964
"22121",29,"0.25","Cell_No_1","benzodiazepine receptor agonist",0.20404,0.537,0.961,1078,0.962
"22122",29,"0.25","Cell_No_1","bromodomain inhibitor",0.56308,1.48,0.0862,70,0.958
"22123",29,"0.25","Cell_No_1","calcium channel blocker",0.49529,1.31,0.184,200,1
"22124",29,"0.25","Cell_No_1","CC chemokine receptor antagonist",0.55188,1.41,0.111,1,1
"22125",29,"0.25","Cell_No_1","CDK inhibitor",-0.41685,-1.09,0.356,966,0.957
"22126",29,"0.25","Cell_No_1","CHK inhibitor",0.39293,1.02,0.395,501,0.899
"22127",29,"0.25","Cell_No_1","cyclooxygenase inhibitor",0.29324,0.753,0.755,316,0.89
"22128",29,"0.25","Cell_No_1","cytochrome P450 inhibitor",0.49737,1.3,0.184,216,1
"22129",29,"0.25","Cell_No_1","DNA alkylating agent",-0.35098,-0.917,0.523,918,1
"22130",29,"0.25","Cell_No_1","DNA inhibitor",0.36264,0.962,0.479,224,0.883
"22131",29,"0.25","Cell_No_1","DNA methyltransferase inhibitor",-0.34888,-0.914,0.523,1151,0.918
"22132",29,"0.25","Cell_No_1","DNA polymerase inhibitor",-0.52911,-1.37,0.167,1176,0.882
"22133",29,"0.25","Cell_No_1","DNA synthesis inhibitor",0.34824,0.9,0.55,144,0.867
"22134",29,"0.25","Cell_No_1","dopamine receptor antagonist",-0.30669,-0.788,0.715,1092,0.84
"22135",29,"0.25","Cell_No_1","estrogen receptor agonist",-0.48213,-1.27,0.201,1132,0.729
"22136",29,"0.25","Cell_No_1","estrogen receptor antagonist",0.30146,0.796,0.684,255,0.864
"22137",29,"0.25","Cell_No_1","FGFR inhibitor",0.33704,0.884,0.563,355,0.799
"22138",29,"0.25","Cell_No_1","FLT3 inhibitor",0.33303,0.868,0.613,258,0.804
"22139",29,"0.25","Cell_No_1","glucocorticoid receptor agonist",-0.2522,-0.661,0.852,1324,0.857
"22140",29,"0.25","Cell_No_1","glutamate receptor antagonist",-0.31662,-0.816,0.668,1040,0.85
"22141",29,"0.25","Cell_No_1","glycogen synthase kinase inhibitor",-0.72155,-1.84,0.0139,1221,0.518
"22142",29,"0.25","Cell_No_1","growth factor receptor inhibitor",-0.52712,-1.36,0.146,1013,0.685
"22143",29,"0.25","Cell_No_1","HCV inhibitor",0.44297,1.14,0.284,251,1
"22144",29,"0.25","Cell_No_1","HDAC inhibitor",0.2297,0.58,0.93,56,0.954
"22145",29,"0.25","Cell_No_1","histamine receptor antagonist",0.32069,0.816,0.648,293,0.851
"22146",29,"0.25","Cell_No_1","histone lysine methyltransferase inhibitor",-0.57503,-1.48,0.086,842,0.874
"22147",29,"0.25","Cell_No_1","HMGCR inhibitor",0.33774,0.885,0.572,93,0.82
"22148",29,"0.25","Cell_No_1","HSP inhibitor",-0.5276,-1.38,0.154,1034,1
"22149",29,"0.25","Cell_No_1","JAK inhibitor",0.42326,1.1,0.322,69,0.882
"22150",29,"0.25","Cell_No_1","KIT inhibitor",0.43017,1.11,0.331,265,0.959
"22151",29,"0.25","Cell_No_1","MDM inhibitor",0.30001,0.784,0.726,49,0.862
"22152",29,"0.25","Cell_No_1","MEK inhibitor",-0.27176,-0.686,0.821,1329,0.879
"22153",29,"0.25","Cell_No_1","MET inhibitor",0.35525,0.924,0.528,204,0.905
"22154",29,"0.25","Cell_No_1","microtubule inhibitor",0.35045,0.897,0.562,61,0.846
"22155",29,"0.25","Cell_No_1","mTOR inhibitor",0.33247,0.866,0.594,190,0.786
"22156",29,"0.25","Cell_No_1","NFkB pathway inhibitor",0.40662,1.05,0.41,277,0.913
"22157",29,"0.25","Cell_No_1","opioid receptor agonist",-0.35335,-0.915,0.509,1096,0.962
"22158",29,"0.25","Cell_No_1","p38 MAPK inhibitor",-0.37881,-0.986,0.453,1125,1
"22159",29,"0.25","Cell_No_1","PARP inhibitor",-0.32655,-0.848,0.612,1334,0.927
"22160",29,"0.25","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.35665,0.933,0.526,386,0.916
"22161",29,"0.25","Cell_No_1","phosphatase inhibitor",-0.27853,-0.697,0.795,1346,0.891
"22162",29,"0.25","Cell_No_1","phosphodiesterase inhibitor",-0.3289,-0.839,0.629,1003,0.872
"22163",29,"0.25","Cell_No_1","PI3K inhibitor",0.27324,0.72,0.799,334,0.917
"22164",29,"0.25","Cell_No_1","PLK inhibitor",-0.49233,-1.32,0.172,1037,0.691
"22165",29,"0.25","Cell_No_1","potassium channel blocker",-0.60678,-1.55,0.0716,1222,1
"22166",29,"0.25","Cell_No_1","PPAR receptor agonist",-0.31987,-0.834,0.622,1282,0.849
"22167",29,"0.25","Cell_No_1","progesterone receptor agonist",-0.34886,-0.896,0.546,1001,0.914
"22168",29,"0.25","Cell_No_1","proteasome inhibitor",0.3874,1,0.427,146,0.87
"22169",29,"0.25","Cell_No_1","protein synthesis inhibitor",-0.29033,-0.745,0.76,1236,0.879
"22170",29,"0.25","Cell_No_1","protein tyrosine kinase inhibitor",0.65376,1.73,0.0259,473,0.74
"22171",29,"0.25","Cell_No_1","RAF inhibitor",0.37843,0.977,0.489,331,0.885
"22172",29,"0.25","Cell_No_1","RET tyrosine kinase inhibitor",0.55191,1.39,0.164,331,0.97
"22173",29,"0.25","Cell_No_1","retinoid receptor agonist",-0.60221,-1.53,0.0734,1015,0.948
"22174",29,"0.25","Cell_No_1","ribonucleotide reductase inhibitor",0.34546,0.904,0.555,333,0.886
"22175",29,"0.25","Cell_No_1","serotonin receptor agonist",-0.25534,-0.663,0.862,778,0.879
"22176",29,"0.25","Cell_No_1","serotonin receptor antagonist",-0.31386,-0.846,0.618,1188,0.894
"22177",29,"0.25","Cell_No_1","sodium channel blocker",-0.28307,-0.738,0.753,938,0.861
"22178",29,"0.25","Cell_No_1","src inhibitor",0.34646,0.889,0.556,499,0.837
"22179",29,"0.25","Cell_No_1","sterol demethylase inhibitor",0.43964,1.17,0.267,205,1
"22180",29,"0.25","Cell_No_1","SYK inhibitor",-0.36949,-0.974,0.431,937,1
"22181",29,"0.25","Cell_No_1","TGF beta receptor inhibitor",0.65244,1.71,0.0312,366,0.415
"22182",29,"0.25","Cell_No_1","thymidylate synthase inhibitor",-0.44906,-1.18,0.268,1191,0.871
"22183",29,"0.25","Cell_No_1","topoisomerase inhibitor",0.22987,0.589,0.936,206,0.967
"22184",29,"0.25","Cell_No_1","tubulin polymerization inhibitor",-0.35941,-0.928,0.533,1102,1
"22185",29,"0.25","Cell_No_1","tyrosine kinase inhibitor",0.40979,1.08,0.367,433,0.885
"22186",29,"0.25","Cell_No_1","VEGFR inhibitor",0.25771,0.672,0.858,265,0.94
"22187",29,"0.25","Cell_No_1","vitamin D receptor agonist",0.45699,1.18,0.252,288,1
"22188",29,"0.25","Cell_No_1","35_random_drugs",0.41695,1.1,0.325,385,0.882
"22189",29,"0.5","Cell_No_1","EGFR inhibitor",0.26635,0.685,0.837,136,0.921
"22190",29,"0.5","Cell_No_1","Abl kinase inhibitor",0.37917,0.995,0.431,92,0.872
"22191",29,"0.5","Cell_No_1","acetylcholine receptor agonist",0.65183,1.67,0.0352,246,0.385
"22192",29,"0.5","Cell_No_1","acetylcholine receptor antagonist",-0.36602,-0.935,0.526,1161,0.994
"22193",29,"0.5","Cell_No_1","adenosine receptor antagonist",0.44759,1.11,0.344,280,0.99
"22194",29,"0.5","Cell_No_1","adrenergic receptor agonist",-0.41681,-1.09,0.35,1153,1
"22195",29,"0.5","Cell_No_1","adrenergic receptor antagonist",-0.36164,-0.946,0.478,882,1
"22196",29,"0.5","Cell_No_1","AKT inhibitor",0.45163,1.18,0.274,274,0.981
"22197",29,"0.5","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.39094,1.01,0.44,40,0.876
"22198",29,"0.5","Cell_No_1","androgen receptor antagonist",0.44097,1.13,0.301,184,0.995
"22199",29,"0.5","Cell_No_1","antioxidant",0.34661,0.882,0.594,13,0.897
"22200",29,"0.5","Cell_No_1","AP inhibitor",0.25517,0.657,0.876,504,0.935
"22201",29,"0.5","Cell_No_1","ATPase inhibitor",-0.53275,-1.39,0.133,1104,0.801
"22202",29,"0.5","Cell_No_1","Aurora kinase inhibitor",0.21954,0.563,0.952,473,0.963
"22203",29,"0.5","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.68036,1.75,0.0317,72,0.611
"22204",29,"0.5","Cell_No_1","bacterial DNA gyrase inhibitor",-0.32086,-0.834,0.626,1106,0.829
"22205",29,"0.5","Cell_No_1","BCL inhibitor",-0.33438,-0.86,0.607,990,0.849
"22206",29,"0.5","Cell_No_1","Bcr.Abl kinase inhibitor",0.42086,1.08,0.379,223,0.959
"22207",29,"0.5","Cell_No_1","benzodiazepine receptor agonist",0.20404,0.528,0.941,1078,0.965
"22208",29,"0.5","Cell_No_1","bromodomain inhibitor",0.55639,1.45,0.116,79,0.785
"22209",29,"0.5","Cell_No_1","calcium channel blocker",0.48709,1.24,0.218,211,0.879
"22210",29,"0.5","Cell_No_1","CC chemokine receptor antagonist",0.62284,1.65,0.0431,4,0.361
"22211",29,"0.5","Cell_No_1","CDK inhibitor",-0.41911,-1.1,0.346,969,1
"22212",29,"0.5","Cell_No_1","CHK inhibitor",0.38623,1.01,0.42,510,0.876
"22213",29,"0.5","Cell_No_1","cyclooxygenase inhibitor",-0.292,-0.742,0.754,1234,0.858
"22214",29,"0.5","Cell_No_1","cytochrome P450 inhibitor",0.48918,1.26,0.211,227,0.972
"22215",29,"0.5","Cell_No_1","DNA alkylating agent",-0.35322,-0.935,0.502,921,0.994
"22216",29,"0.5","Cell_No_1","DNA inhibitor",0.35439,0.912,0.561,235,0.955
"22217",29,"0.5","Cell_No_1","DNA methyltransferase inhibitor",-0.34963,-0.921,0.509,1152,0.926
"22218",29,"0.5","Cell_No_1","DNA polymerase inhibitor",-0.52986,-1.38,0.134,1177,0.707
"22219",29,"0.5","Cell_No_1","DNA synthesis inhibitor",0.34001,0.858,0.626,155,0.843
"22220",29,"0.5","Cell_No_1","dopamine receptor antagonist",-0.32732,-0.861,0.621,1093,0.883
"22221",29,"0.5","Cell_No_1","estrogen receptor agonist",-0.48288,-1.26,0.204,1133,0.732
"22222",29,"0.5","Cell_No_1","estrogen receptor antagonist",0.29403,0.759,0.757,265,0.879
"22223",29,"0.5","Cell_No_1","FGFR inhibitor",0.33033,0.829,0.647,364,0.809
"22224",29,"0.5","Cell_No_1","FLT3 inhibitor",0.3262,0.83,0.641,466,0.828
"22225",29,"0.5","Cell_No_1","glucocorticoid receptor agonist",-0.2522,-0.666,0.874,1324,0.85
"22226",29,"0.5","Cell_No_1","glutamate receptor antagonist",-0.33276,-0.867,0.607,1040,0.951
"22227",29,"0.5","Cell_No_1","glycogen synthase kinase inhibitor",-0.72229,-1.8,0.0104,1222,0.662
"22228",29,"0.5","Cell_No_1","growth factor receptor inhibitor",-0.52638,-1.4,0.142,1012,0.927
"22229",29,"0.5","Cell_No_1","HCV inhibitor",0.49556,1.24,0.227,284,0.879
"22230",29,"0.5","Cell_No_1","HDAC inhibitor",0.40654,1.05,0.395,65,0.859
"22231",29,"0.5","Cell_No_1","histamine receptor antagonist",0.31169,0.781,0.701,305,0.866
"22232",29,"0.5","Cell_No_1","histone lysine methyltransferase inhibitor",-0.57801,-1.49,0.0933,846,0.83
"22233",29,"0.5","Cell_No_1","HMGCR inhibitor",0.3303,0.866,0.597,103,0.852
"22234",29,"0.5","Cell_No_1","HSP inhibitor",-0.5276,-1.36,0.156,1034,0.663
"22235",29,"0.5","Cell_No_1","JAK inhibitor",0.41651,1.07,0.375,78,0.892
"22236",29,"0.5","Cell_No_1","KIT inhibitor",0.42193,1.06,0.366,276,0.876
"22237",29,"0.5","Cell_No_1","MDM inhibitor",0.2948,0.753,0.757,56,0.868
"22238",29,"0.5","Cell_No_1","MEK inhibitor",0.32851,0.845,0.61,172,0.844
"22239",29,"0.5","Cell_No_1","MET inhibitor",0.34708,0.874,0.587,215,0.885
"22240",29,"0.5","Cell_No_1","microtubule inhibitor",0.34374,0.884,0.598,70,0.921
"22241",29,"0.5","Cell_No_1","mTOR inhibitor",0.32872,0.844,0.631,201,0.824
"22242",29,"0.5","Cell_No_1","NFkB pathway inhibitor",0.46493,1.17,0.271,38,0.942
"22243",29,"0.5","Cell_No_1","opioid receptor agonist",-0.35409,-0.929,0.537,1097,0.955
"22244",29,"0.5","Cell_No_1","p38 MAPK inhibitor",-0.37956,-1.01,0.436,1126,1
"22245",29,"0.5","Cell_No_1","PARP inhibitor",-0.32655,-0.844,0.615,1334,0.843
"22246",29,"0.5","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.34988,0.889,0.566,395,0.94
"22247",29,"0.5","Cell_No_1","phosphatase inhibitor",-0.27853,-0.728,0.772,1346,0.823
"22248",29,"0.5","Cell_No_1","phosphodiesterase inhibitor",-0.33024,-0.863,0.585,905,0.917
"22249",29,"0.5","Cell_No_1","PI3K inhibitor",0.24497,0.636,0.887,345,0.938
"22250",29,"0.5","Cell_No_1","PLK inhibitor",-0.49233,-1.27,0.207,1037,0.789
"22251",29,"0.5","Cell_No_1","potassium channel blocker",-0.60752,-1.55,0.0759,1223,0.861
"22252",29,"0.5","Cell_No_1","PPAR receptor agonist",-0.31987,-0.823,0.651,1282,0.818
"22253",29,"0.5","Cell_No_1","progesterone receptor agonist",-0.34886,-0.91,0.565,1001,0.904
"22254",29,"0.5","Cell_No_1","proteasome inhibitor",0.3792,0.958,0.484,157,0.887
"22255",29,"0.5","Cell_No_1","protein synthesis inhibitor",-0.29659,-0.763,0.728,1236,0.857
"22256",29,"0.5","Cell_No_1","protein tyrosine kinase inhibitor",0.6478,1.67,0.0302,481,0.385
"22257",29,"0.5","Cell_No_1","RAF inhibitor",0.37022,0.962,0.495,342,0.912
"22258",29,"0.5","Cell_No_1","RET tyrosine kinase inhibitor",0.54373,1.37,0.143,342,0.735
"22259",29,"0.5","Cell_No_1","retinoid receptor agonist",-0.60146,-1.57,0.0672,1014,1
"22260",29,"0.5","Cell_No_1","ribonucleotide reductase inhibitor",0.33725,0.867,0.61,344,0.874
"22261",29,"0.5","Cell_No_1","serotonin receptor agonist",-0.27601,-0.712,0.827,782,0.82
"22262",29,"0.5","Cell_No_1","serotonin receptor antagonist",-0.31865,-0.806,0.662,1189,0.818
"22263",29,"0.5","Cell_No_1","sodium channel blocker",-0.28532,-0.731,0.776,941,0.846
"22264",29,"0.5","Cell_No_1","src inhibitor",0.33975,0.896,0.578,508,0.957
"22265",29,"0.5","Cell_No_1","sterol demethylase inhibitor",0.43146,1.09,0.332,216,0.986
"22266",29,"0.5","Cell_No_1","SYK inhibitor",-0.37172,-0.975,0.466,940,1
"22267",29,"0.5","Cell_No_1","TGF beta receptor inhibitor",0.64575,1.68,0.048,375,0.599
"22268",29,"0.5","Cell_No_1","thymidylate synthase inhibitor",0.54622,1.38,0.126,108,0.787
"22269",29,"0.5","Cell_No_1","topoisomerase inhibitor",0.27626,0.713,0.774,217,0.905
"22270",29,"0.5","Cell_No_1","tubulin polymerization inhibitor",-0.36017,-0.944,0.512,1103,1
"22271",29,"0.5","Cell_No_1","tyrosine kinase inhibitor",0.40377,1.07,0.357,441,0.892
"22272",29,"0.5","Cell_No_1","VEGFR inhibitor",0.24935,0.629,0.879,276,0.926
"22273",29,"0.5","Cell_No_1","vitamin D receptor agonist",0.54875,1.4,0.144,299,0.826
"22274",29,"0.5","Cell_No_1","35_random_drugs",0.71321,1.8,0.0142,177,0.859
"22275",29,"0.75","Cell_No_1","EGFR inhibitor",0.26913,0.697,0.81,134,0.987
"22276",29,"0.75","Cell_No_1","Abl kinase inhibitor",0.38141,0.978,0.457,89,1
"22277",29,"0.75","Cell_No_1","acetylcholine receptor agonist",0.65034,1.7,0.0414,248,0.553
"22278",29,"0.75","Cell_No_1","acetylcholine receptor antagonist",-0.36602,-0.97,0.48,1161,0.993
"22279",29,"0.75","Cell_No_1","adenosine receptor antagonist",0.44535,1.14,0.321,283,1
"22280",29,"0.75","Cell_No_1","adrenergic receptor agonist",-0.41046,-1.09,0.351,1153,0.972
"22281",29,"0.75","Cell_No_1","adrenergic receptor antagonist",-0.36314,-0.931,0.517,884,0.92
"22282",29,"0.75","Cell_No_1","AKT inhibitor",0.44939,1.14,0.293,277,1
"22283",29,"0.75","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.39243,1.04,0.4,38,0.935
"22284",29,"0.75","Cell_No_1","androgen receptor antagonist",0.44172,1.13,0.321,183,1
"22285",29,"0.75","Cell_No_1","antioxidant",0.34809,0.899,0.559,11,1
"22286",29,"0.75","Cell_No_1","AP inhibitor",0.25071,0.634,0.875,510,0.939
"22287",29,"0.75","Cell_No_1","ATPase inhibitor",-0.53275,-1.4,0.128,1104,0.752
"22288",29,"0.75","Cell_No_1","Aurora kinase inhibitor",0.21427,0.543,0.957,480,0.996
"22289",29,"0.75","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",0.6811,1.71,0.0294,71,0.793
"22290",29,"0.75","Cell_No_1","bacterial DNA gyrase inhibitor",-0.32086,-0.841,0.627,1106,0.823
"22291",29,"0.75","Cell_No_1","BCL inhibitor",-0.33587,-0.86,0.616,992,0.856
"22292",29,"0.75","Cell_No_1","Bcr.Abl kinase inhibitor",0.42012,1.07,0.378,224,1
"22293",29,"0.75","Cell_No_1","benzodiazepine receptor agonist",0.20329,0.52,0.97,1079,0.969
"22294",29,"0.75","Cell_No_1","bromodomain inhibitor",0.55713,1.41,0.133,78,0.731
"22295",29,"0.75","Cell_No_1","calcium channel blocker",0.48709,1.25,0.228,211,0.943
"22296",29,"0.75","Cell_No_1","CC chemokine receptor antagonist",0.52606,1.35,0.168,223,0.813
"22297",29,"0.75","Cell_No_1","CDK inhibitor",-0.42061,-1.08,0.362,971,0.923
"22298",29,"0.75","Cell_No_1","CHK inhibitor",0.38102,0.979,0.448,517,1
"22299",29,"0.75","Cell_No_1","cyclooxygenase inhibitor",-0.292,-0.768,0.743,1234,0.824
"22300",29,"0.75","Cell_No_1","cytochrome P450 inhibitor",0.48844,1.25,0.231,228,0.943
"22301",29,"0.75","Cell_No_1","DNA alkylating agent",-0.35472,-0.915,0.503,923,0.863
"22302",29,"0.75","Cell_No_1","DNA inhibitor",0.35364,0.901,0.568,236,1
"22303",29,"0.75","Cell_No_1","DNA methyltransferase inhibitor",-0.34963,-0.931,0.523,1152,0.92
"22304",29,"0.75","Cell_No_1","DNA polymerase inhibitor",-0.52986,-1.36,0.145,1177,0.644
"22305",29,"0.75","Cell_No_1","DNA synthesis inhibitor",0.34151,0.864,0.575,153,0.921
"22306",29,"0.75","Cell_No_1","dopamine receptor antagonist",-0.31871,-0.83,0.636,1093,0.81
"22307",29,"0.75","Cell_No_1","estrogen receptor agonist",-0.48288,-1.24,0.221,1133,0.761
"22308",29,"0.75","Cell_No_1","estrogen receptor antagonist",0.29105,0.754,0.767,269,0.971
"22309",29,"0.75","Cell_No_1","FGFR inhibitor",0.3266,0.831,0.643,369,0.932
"22310",29,"0.75","Cell_No_1","FLT3 inhibitor",0.32253,0.828,0.651,272,0.913
"22311",29,"0.75","Cell_No_1","glucocorticoid receptor agonist",-0.2522,-0.662,0.863,1324,0.854
"22312",29,"0.75","Cell_No_1","glutamate receptor antagonist",-0.30064,-0.786,0.715,1041,0.824
"22313",29,"0.75","Cell_No_1","glycogen synthase kinase inhibitor",-0.72229,-1.91,0.0139,1222,0.289
"22314",29,"0.75","Cell_No_1","growth factor receptor inhibitor",-0.52787,-1.36,0.143,1014,0.644
"22315",29,"0.75","Cell_No_1","HCV inhibitor",0.62212,1.6,0.0516,265,0.491
"22316",29,"0.75","Cell_No_1","HDAC inhibitor",0.20953,0.534,0.963,64,0.982
"22317",29,"0.75","Cell_No_1","histamine receptor antagonist",0.31094,0.806,0.68,306,0.928
"22318",29,"0.75","Cell_No_1","histone lysine methyltransferase inhibitor",-0.58024,-1.52,0.0768,849,0.716
"22319",29,"0.75","Cell_No_1","HMGCR inhibitor",0.33179,0.872,0.592,101,0.964
"22320",29,"0.75","Cell_No_1","HSP inhibitor",-0.52835,-1.41,0.117,1035,0.871
"22321",29,"0.75","Cell_No_1","JAK inhibitor",0.41726,1.11,0.331,77,1
"22322",29,"0.75","Cell_No_1","KIT inhibitor",0.41968,1.05,0.394,279,1
"22323",29,"0.75","Cell_No_1","MDM inhibitor",0.29406,0.743,0.752,57,0.941
"22324",29,"0.75","Cell_No_1","MEK inhibitor",-0.2652,-0.7,0.802,1329,0.837
"22325",29,"0.75","Cell_No_1","MET inhibitor",0.34708,0.871,0.606,215,0.936
"22326",29,"0.75","Cell_No_1","microtubule inhibitor",0.34448,0.892,0.565,69,0.985
"22327",29,"0.75","Cell_No_1","mTOR inhibitor",0.26231,0.676,0.835,349,0.95
"22328",29,"0.75","Cell_No_1","NFkB pathway inhibitor",0.30112,0.794,0.707,21,0.924
"22329",29,"0.75","Cell_No_1","opioid receptor agonist",-0.35409,-0.913,0.523,1097,0.827
"22330",29,"0.75","Cell_No_1","p38 MAPK inhibitor",-0.37956,-0.976,0.462,1126,1
"22331",29,"0.75","Cell_No_1","PARP inhibitor",-0.32655,-0.851,0.634,1334,0.838
"22332",29,"0.75","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.34762,0.898,0.552,398,1
"22333",29,"0.75","Cell_No_1","phosphatase inhibitor",-0.27853,-0.711,0.794,1346,0.849
"22334",29,"0.75","Cell_No_1","phosphodiesterase inhibitor",-0.33173,-0.878,0.575,907,0.86
"22335",29,"0.75","Cell_No_1","PI3K inhibitor",0.2527,0.646,0.886,349,0.966
"22336",29,"0.75","Cell_No_1","PLK inhibitor",-0.49308,-1.28,0.193,1038,0.743
"22337",29,"0.75","Cell_No_1","potassium channel blocker",-0.60752,-1.58,0.0722,1223,1
"22338",29,"0.75","Cell_No_1","PPAR receptor agonist",-0.31987,-0.825,0.658,1282,0.789
"22339",29,"0.75","Cell_No_1","progesterone receptor agonist",-0.35035,-0.935,0.479,1003,1
"22340",29,"0.75","Cell_No_1","proteasome inhibitor",0.38069,0.967,0.476,155,0.99
"22341",29,"0.75","Cell_No_1","protein synthesis inhibitor",0.27232,0.693,0.824,136,0.97
"22342",29,"0.75","Cell_No_1","protein tyrosine kinase inhibitor",0.64259,1.66,0.0438,488,0.527
"22343",29,"0.75","Cell_No_1","RAF inhibitor",0.36723,0.931,0.532,346,1
"22344",29,"0.75","Cell_No_1","RET tyrosine kinase inhibitor",0.54076,1.42,0.125,346,0.791
"22345",29,"0.75","Cell_No_1","retinoid receptor agonist",-0.60295,-1.54,0.0785,1016,0.877
"22346",29,"0.75","Cell_No_1","ribonucleotide reductase inhibitor",0.33427,0.875,0.604,348,0.989
"22347",29,"0.75","Cell_No_1","serotonin receptor agonist",0.39964,1.05,0.379,32,1
"22348",29,"0.75","Cell_No_1","serotonin receptor antagonist",0.28953,0.747,0.739,85,0.958
"22349",29,"0.75","Cell_No_1","sodium channel blocker",-0.28681,-0.753,0.737,943,0.819
"22350",29,"0.75","Cell_No_1","src inhibitor",0.33453,0.842,0.643,515,0.936
"22351",29,"0.75","Cell_No_1","sterol demethylase inhibitor",0.43146,1.09,0.348,216,1
"22352",29,"0.75","Cell_No_1","SYK inhibitor",-0.3732,-0.978,0.464,942,1
"22353",29,"0.75","Cell_No_1","TGF beta receptor inhibitor",0.64203,1.65,0.0516,380,0.447
"22354",29,"0.75","Cell_No_1","thymidylate synthase inhibitor",-0.4648,-1.21,0.272,1192,0.756
"22355",29,"0.75","Cell_No_1","topoisomerase inhibitor",0.27088,0.691,0.817,217,0.951
"22356",29,"0.75","Cell_No_1","tubulin polymerization inhibitor",-0.36017,-0.921,0.528,1103,0.894
"22357",29,"0.75","Cell_No_1","tyrosine kinase inhibitor",0.39925,1.04,0.423,447,0.935
"22358",29,"0.75","Cell_No_1","VEGFR inhibitor",0.24707,0.635,0.884,279,0.957
"22359",29,"0.75","Cell_No_1","vitamin D receptor agonist",0.56452,1.42,0.133,300,0.791
"22360",29,"0.75","Cell_No_1","35_random_drugs",0.68419,1.73,0.0328,344,1
"22361",29,"1","Cell_No_1","EGFR inhibitor",0.24371,0.614,0.904,152,0.938
"22362",29,"1","Cell_No_1","Abl kinase inhibitor",0.36797,0.934,0.534,107,1
"22363",29,"1","Cell_No_1","acetylcholine receptor agonist",0.63994,1.61,0.0584,262,0.464
"22364",29,"1","Cell_No_1","acetylcholine receptor antagonist",-0.36602,-0.948,0.502,1161,1
"22365",29,"1","Cell_No_1","adenosine receptor antagonist",0.43642,1.11,0.328,295,1
"22366",29,"1","Cell_No_1","adrenergic receptor agonist",-0.37053,-0.996,0.445,1153,1
"22367",29,"1","Cell_No_1","adrenergic receptor antagonist",-0.36314,-0.928,0.512,884,0.977
"22368",29,"1","Cell_No_1","AKT inhibitor",0.44044,1.11,0.344,289,1
"22369",29,"1","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.38348,0.965,0.483,50,1
"22370",29,"1","Cell_No_1","androgen receptor antagonist",0.42908,1.11,0.309,200,1
"22371",29,"1","Cell_No_1","antioxidant",0.34214,0.871,0.615,19,1
"22372",29,"1","Cell_No_1","AP inhibitor",0.24848,0.636,0.851,513,0.935
"22373",29,"1","Cell_No_1","ATPase inhibitor",-0.53275,-1.4,0.132,1104,0.859
