"","Simulation Number","Value Added","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"16094",21,"0.75","Cell_No_1","AP inhibitor",0.71633,1.85,0.0119,135,0.115
"16095",21,"0.75","Cell_No_1","ATPase inhibitor",-0.46393,-1.15,0.281,1259,1
"16096",21,"0.75","Cell_No_1","Aurora kinase inhibitor",0.23677,0.61,0.918,559,0.961
"16097",21,"0.75","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.40148,-1.01,0.435,1348,1
"16098",21,"0.75","Cell_No_1","bacterial DNA gyrase inhibitor",-0.49188,-1.25,0.209,1255,1
"16099",21,"0.75","Cell_No_1","BCL inhibitor",0.38336,0.978,0.464,214,1
"16100",21,"0.75","Cell_No_1","Bcr.Abl kinase inhibitor",-0.32796,-0.82,0.659,1257,1
"16101",21,"0.75","Cell_No_1","benzodiazepine receptor agonist",0.49077,1.27,0.194,140,0.731
"16102",21,"0.75","Cell_No_1","bromodomain inhibitor",-0.71103,-1.88,0.0147,1067,0.433
"16103",21,"0.75","Cell_No_1","calcium channel blocker",-0.33259,-0.824,0.647,885,1
"16104",21,"0.75","Cell_No_1","CC chemokine receptor antagonist",0.82584,2.13,0,169,0.0276
"16105",21,"0.75","Cell_No_1","CDK inhibitor",0.42836,1.09,0.339,459,0.918
"16106",21,"0.75","Cell_No_1","CHK inhibitor",0.50672,1.28,0.207,271,0.781
"16107",21,"0.75","Cell_No_1","cyclooxygenase inhibitor",0.24974,0.63,0.879,327,0.995
"16108",21,"0.75","Cell_No_1","cytochrome P450 inhibitor",-0.30909,-0.776,0.714,882,1
"16109",21,"0.75","Cell_No_1","DNA alkylating agent",-0.47166,-1.21,0.228,1017,1
"16110",21,"0.75","Cell_No_1","DNA inhibitor",-0.23416,-0.605,0.933,1009,1
"16111",21,"0.75","Cell_No_1","DNA methyltransferase inhibitor",0.29963,0.741,0.76,948,1
"16112",21,"0.75","Cell_No_1","DNA polymerase inhibitor",-0.24627,-0.624,0.894,929,1
"16113",21,"0.75","Cell_No_1","DNA synthesis inhibitor",-0.24144,-0.61,0.911,987,1
"16114",21,"0.75","Cell_No_1","dopamine receptor antagonist",0.33119,0.858,0.616,291,1
"16115",21,"0.75","Cell_No_1","estrogen receptor agonist",-0.34439,-0.89,0.577,1206,1
"16116",21,"0.75","Cell_No_1","estrogen receptor antagonist",-0.57928,-1.54,0.0871,1323,1
"16117",21,"0.75","Cell_No_1","FGFR inhibitor",0.33764,0.856,0.634,225,1
"16118",21,"0.75","Cell_No_1","FLT3 inhibitor",0.28344,0.717,0.801,222,0.996
"16119",21,"0.75","Cell_No_1","glucocorticoid receptor agonist",0.36842,0.95,0.506,272,0.901
"16120",21,"0.75","Cell_No_1","glutamate receptor antagonist",-0.1928,-0.486,0.978,874,0.985
"16121",21,"0.75","Cell_No_1","glycogen synthase kinase inhibitor",-0.25625,-0.65,0.889,935,1
"16122",21,"0.75","Cell_No_1","growth factor receptor inhibitor",0.47182,1.19,0.252,168,0.796
"16123",21,"0.75","Cell_No_1","HCV inhibitor",0.60134,1.54,0.0754,386,0.422
"16124",21,"0.75","Cell_No_1","HDAC inhibitor",0.27249,0.691,0.82,220,0.974
"16125",21,"0.75","Cell_No_1","histamine receptor antagonist",0.24575,0.632,0.879,105,1
"16126",21,"0.75","Cell_No_1","histone lysine methyltransferase inhibitor",-0.30327,-0.789,0.703,1084,1
"16127",21,"0.75","Cell_No_1","HMGCR inhibitor",-0.50755,-1.31,0.16,1010,1
"16128",21,"0.75","Cell_No_1","HSP inhibitor",-0.33345,-0.845,0.633,1256,1
"16129",21,"0.75","Cell_No_1","JAK inhibitor",-0.2455,-0.619,0.903,1261,1
"16130",21,"0.75","Cell_No_1","KIT inhibitor",-0.31397,-0.806,0.679,917,1
"16131",21,"0.75","Cell_No_1","MDM inhibitor",0.68528,1.7,0.0378,127,0.261
"16132",21,"0.75","Cell_No_1","MEK inhibitor",-0.35749,-0.915,0.547,1263,1
"16133",21,"0.75","Cell_No_1","MET inhibitor",-0.43246,-1.1,0.346,1182,1
"16134",21,"0.75","Cell_No_1","microtubule inhibitor",-0.36494,-0.957,0.477,1232,1
"16135",21,"0.75","Cell_No_1","mTOR inhibitor",0.28296,0.72,0.825,10,1
"16136",21,"0.75","Cell_No_1","NFkB pathway inhibitor",0.24029,0.625,0.912,406,0.973
"16137",21,"0.75","Cell_No_1","opioid receptor agonist",-0.58424,-1.5,0.0749,1149,1
"16138",21,"0.75","Cell_No_1","p38 MAPK inhibitor",0.61268,1.57,0.0675,357,0.428
"16139",21,"0.75","Cell_No_1","PARP inhibitor",-0.26447,-0.686,0.812,1123,1
"16140",21,"0.75","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",-0.29144,-0.743,0.767,897,1
"16141",21,"0.75","Cell_No_1","phosphatase inhibitor",0.41345,1.06,0.374,354,0.876
"16142",21,"0.75","Cell_No_1","phosphodiesterase inhibitor",-0.23202,-0.58,0.932,1016,1
"16143",21,"0.75","Cell_No_1","PI3K inhibitor",0.38168,0.953,0.498,66,0.938
"16144",21,"0.75","Cell_No_1","PLK inhibitor",-0.50338,-1.29,0.203,1329,1
"16145",21,"0.75","Cell_No_1","potassium channel blocker",-0.33708,-0.848,0.625,1028,1
"16146",21,"0.75","Cell_No_1","PPAR receptor agonist",-0.26961,-0.677,0.846,1108,1
"16147",21,"0.75","Cell_No_1","progesterone receptor agonist",-0.29555,-0.753,0.753,910,1
"16148",21,"0.75","Cell_No_1","proteasome inhibitor",0.60017,1.53,0.0884,446,0.385
"16149",21,"0.75","Cell_No_1","protein synthesis inhibitor",-0.2234,-0.566,0.957,953,0.991
"16150",21,"0.75","Cell_No_1","protein tyrosine kinase inhibitor",-0.25204,-0.633,0.86,1018,1
"16151",21,"0.75","Cell_No_1","RAF inhibitor",-0.28001,-0.715,0.795,1213,1
"16152",21,"0.75","Cell_No_1","RET tyrosine kinase inhibitor",0.28048,0.714,0.778,125,0.97
"16153",21,"0.75","Cell_No_1","retinoid receptor agonist",-0.38417,-0.994,0.413,1264,1
"16154",21,"0.75","Cell_No_1","ribonucleotide reductase inhibitor",0.37958,0.976,0.476,77,0.974
"16155",21,"0.75","Cell_No_1","serotonin receptor agonist",-0.42454,-1.1,0.326,571,1
"16156",21,"0.75","Cell_No_1","serotonin receptor antagonist",-0.32201,-0.816,0.656,912,1
"16157",21,"0.75","Cell_No_1","sodium channel blocker",0.19069,0.488,0.978,381,1
"16158",21,"0.75","Cell_No_1","src inhibitor",0.28412,0.735,0.769,323,1
"16159",21,"0.75","Cell_No_1","sterol demethylase inhibitor",0.46342,1.2,0.239,314,0.834
"16160",21,"0.75","Cell_No_1","SYK inhibitor",0.43985,1.13,0.318,391,0.877
"16161",21,"0.75","Cell_No_1","TGF beta receptor inhibitor",-0.39259,-1.01,0.405,1102,1
"16162",21,"0.75","Cell_No_1","thymidylate synthase inhibitor",-0.46342,-1.18,0.274,975,1
"16163",21,"0.75","Cell_No_1","topoisomerase inhibitor",0.31612,0.811,0.684,102,1
"16164",21,"0.75","Cell_No_1","tubulin polymerization inhibitor",-0.23576,-0.598,0.899,1014,1
"16165",21,"0.75","Cell_No_1","tyrosine kinase inhibitor",-0.21554,-0.544,0.959,1018,0.982
"16166",21,"0.75","Cell_No_1","VEGFR inhibitor",0.18478,0.473,0.989,379,0.988
"16167",21,"0.75","Cell_No_1","vitamin D receptor agonist",0.81238,2.07,0.00207,138,0.0181
"16168",21,"0.75","Cell_No_1","5_random_drugs",0.84496,2.12,0.00198,191,0.0156
"16169",21,"1","Cell_No_1","EGFR inhibitor",-0.33263,-0.852,0.602,1132,1
"16170",21,"1","Cell_No_1","Abl kinase inhibitor",-0.29638,-0.753,0.735,1257,1
"16171",21,"1","Cell_No_1","acetylcholine receptor agonist",0.56033,1.44,0.112,122,0.507
"16172",21,"1","Cell_No_1","acetylcholine receptor antagonist",0.37642,0.96,0.496,32,1
"16173",21,"1","Cell_No_1","adenosine receptor antagonist",-0.6624,-1.71,0.0213,1333,0.713
"16174",21,"1","Cell_No_1","adrenergic receptor agonist",0.29226,0.729,0.776,336,1
"16175",21,"1","Cell_No_1","adrenergic receptor antagonist",0.41828,1.04,0.384,270,1
"16176",21,"1","Cell_No_1","AKT inhibitor",-0.2291,-0.586,0.928,307,0.996
"16177",21,"1","Cell_No_1","ALK tyrosine kinase receptor inhibitor",-0.31968,-0.824,0.637,1126,1
"16178",21,"1","Cell_No_1","androgen receptor antagonist",0.29185,0.72,0.782,366,1
"16179",21,"1","Cell_No_1","antioxidant",0.3189,0.799,0.672,335,1
"16180",21,"1","Cell_No_1","AP inhibitor",0.71484,1.83,0.0148,137,0.137
"16181",21,"1","Cell_No_1","ATPase inhibitor",-0.46393,-1.21,0.236,1259,1
"16182",21,"1","Cell_No_1","Aurora kinase inhibitor",0.23602,0.597,0.907,560,0.97
"16183",21,"1","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.40148,-1.01,0.414,1348,1
"16184",21,"1","Cell_No_1","bacterial DNA gyrase inhibitor",-0.49188,-1.25,0.208,1255,1
"16185",21,"1","Cell_No_1","BCL inhibitor",0.38336,0.968,0.48,214,1
"16186",21,"1","Cell_No_1","Bcr.Abl kinase inhibitor",-0.32796,-0.839,0.613,1257,1
"16187",21,"1","Cell_No_1","benzodiazepine receptor agonist",0.48927,1.23,0.231,142,0.848
"16188",21,"1","Cell_No_1","bromodomain inhibitor",-0.71103,-1.85,0.019,1067,0.566
"16189",21,"1","Cell_No_1","calcium channel blocker",-0.33259,-0.842,0.639,885,1
"16190",21,"1","Cell_No_1","CC chemokine receptor antagonist",0.82509,2.08,0,170,0.0195
"16191",21,"1","Cell_No_1","CDK inhibitor",0.42761,1.09,0.333,460,0.943
"16192",21,"1","Cell_No_1","CHK inhibitor",0.50597,1.28,0.19,272,0.797
"16193",21,"1","Cell_No_1","cyclooxygenase inhibitor",0.23732,0.604,0.919,328,1
"16194",21,"1","Cell_No_1","cytochrome P450 inhibitor",-0.30909,-0.801,0.712,882,1
"16195",21,"1","Cell_No_1","DNA alkylating agent",-0.47166,-1.22,0.21,1017,1
"16196",21,"1","Cell_No_1","DNA inhibitor",-0.23416,-0.598,0.909,1009,1
"16197",21,"1","Cell_No_1","DNA methyltransferase inhibitor",0.29963,0.749,0.749,948,1
"16198",21,"1","Cell_No_1","DNA polymerase inhibitor",-0.24627,-0.633,0.873,929,1
"16199",21,"1","Cell_No_1","DNA synthesis inhibitor",-0.24144,-0.627,0.908,987,1
"16200",21,"1","Cell_No_1","dopamine receptor antagonist",0.33044,0.828,0.648,292,1
"16201",21,"1","Cell_No_1","estrogen receptor agonist",-0.34439,-0.883,0.579,1206,1
"16202",21,"1","Cell_No_1","estrogen receptor antagonist",-0.57928,-1.45,0.0979,1323,1
"16203",21,"1","Cell_No_1","FGFR inhibitor",0.33764,0.848,0.649,225,1
"16204",21,"1","Cell_No_1","FLT3 inhibitor",0.28344,0.72,0.815,222,1
"16205",21,"1","Cell_No_1","glucocorticoid receptor agonist",0.36767,0.926,0.512,273,0.979
"16206",21,"1","Cell_No_1","glutamate receptor antagonist",-0.1928,-0.489,0.982,874,0.983
"16207",21,"1","Cell_No_1","glycogen synthase kinase inhibitor",-0.25625,-0.662,0.867,935,1
"16208",21,"1","Cell_No_1","growth factor receptor inhibitor",0.47107,1.19,0.267,169,0.88
"16209",21,"1","Cell_No_1","HCV inhibitor",0.6006,1.51,0.0843,387,0.431
"16210",21,"1","Cell_No_1","HDAC inhibitor",0.27249,0.696,0.824,220,0.989
"16211",21,"1","Cell_No_1","histamine receptor antagonist",0.24425,0.612,0.901,107,1
"16212",21,"1","Cell_No_1","histone lysine methyltransferase inhibitor",-0.30327,-0.755,0.756,1084,1
"16213",21,"1","Cell_No_1","HMGCR inhibitor",-0.50755,-1.27,0.198,1010,1
"16214",21,"1","Cell_No_1","HSP inhibitor",-0.33345,-0.84,0.648,1256,1
"16215",21,"1","Cell_No_1","JAK inhibitor",0.25947,0.661,0.843,337,1
"16216",21,"1","Cell_No_1","KIT inhibitor",-0.31397,-0.784,0.707,917,1
"16217",21,"1","Cell_No_1","MDM inhibitor",0.68379,1.73,0.0235,129,0.222
"16218",21,"1","Cell_No_1","MEK inhibitor",-0.35749,-0.924,0.549,1263,1
"16219",21,"1","Cell_No_1","MET inhibitor",-0.43246,-1.11,0.334,1182,1
"16220",21,"1","Cell_No_1","microtubule inhibitor",-0.36494,-0.903,0.536,1232,1
"16221",21,"1","Cell_No_1","mTOR inhibitor",0.28069,0.713,0.783,13,1
"16222",21,"1","Cell_No_1","NFkB pathway inhibitor",0.23954,0.603,0.927,407,0.989
"16223",21,"1","Cell_No_1","opioid receptor agonist",-0.35715,-0.914,0.545,1149,1
"16224",21,"1","Cell_No_1","p38 MAPK inhibitor",0.63912,1.64,0.0471,358,0.309
"16225",21,"1","Cell_No_1","PARP inhibitor",-0.26447,-0.66,0.864,1123,1
"16226",21,"1","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",-0.29144,-0.738,0.765,897,1
"16227",21,"1","Cell_No_1","phosphatase inhibitor",0.4127,1.03,0.403,355,0.982
"16228",21,"1","Cell_No_1","phosphodiesterase inhibitor",-0.23202,-0.588,0.934,1016,1
"16229",21,"1","Cell_No_1","PI3K inhibitor",0.37941,0.958,0.486,69,0.997
"16230",21,"1","Cell_No_1","PLK inhibitor",-0.50338,-1.26,0.205,1329,1
"16231",21,"1","Cell_No_1","potassium channel blocker",-0.33708,-0.856,0.595,1028,1
"16232",21,"1","Cell_No_1","PPAR receptor agonist",-0.26961,-0.684,0.838,1108,1
"16233",21,"1","Cell_No_1","progesterone receptor agonist",-0.29555,-0.737,0.747,910,1
"16234",21,"1","Cell_No_1","proteasome inhibitor",0.59943,1.52,0.0699,447,0.473
"16235",21,"1","Cell_No_1","protein synthesis inhibitor",-0.2234,-0.563,0.951,953,0.991
"16236",21,"1","Cell_No_1","protein tyrosine kinase inhibitor",-0.25204,-0.63,0.894,1018,1
"16237",21,"1","Cell_No_1","RAF inhibitor",-0.28001,-0.737,0.793,1213,1
"16238",21,"1","Cell_No_1","RET tyrosine kinase inhibitor",0.27899,0.701,0.832,127,1
"16239",21,"1","Cell_No_1","retinoid receptor agonist",-0.38417,-0.953,0.498,1264,1
"16240",21,"1","Cell_No_1","ribonucleotide reductase inhibitor",0.37734,0.953,0.478,80,0.961
"16241",21,"1","Cell_No_1","serotonin receptor agonist",-0.42528,-1.11,0.301,572,1
"16242",21,"1","Cell_No_1","serotonin receptor antagonist",-0.32201,-0.817,0.669,912,1
"16243",21,"1","Cell_No_1","sodium channel blocker",0.18994,0.49,0.981,382,1
"16244",21,"1","Cell_No_1","src inhibitor",0.28337,0.711,0.796,324,1
"16245",21,"1","Cell_No_1","sterol demethylase inhibitor",0.46268,1.16,0.291,315,0.888
"16246",21,"1","Cell_No_1","SYK inhibitor",0.43911,1.11,0.298,392,0.952
"16247",21,"1","Cell_No_1","TGF beta receptor inhibitor",-0.39259,-0.988,0.448,1102,1
"16248",21,"1","Cell_No_1","thymidylate synthase inhibitor",-0.46342,-1.18,0.268,975,1
"16249",21,"1","Cell_No_1","topoisomerase inhibitor",0.31386,0.795,0.705,105,1
"16250",21,"1","Cell_No_1","tubulin polymerization inhibitor",-0.23576,-0.592,0.92,1014,1
"16251",21,"1","Cell_No_1","tyrosine kinase inhibitor",-0.21554,-0.555,0.942,1018,0.973
"16252",21,"1","Cell_No_1","VEGFR inhibitor",0.18402,0.476,0.99,380,0.987
"16253",21,"1","Cell_No_1","vitamin D receptor agonist",0.81089,2.08,0.00192,140,0.0195
"16254",21,"1","Cell_No_1","5_random_drugs",0.91331,2.27,0,21,0.00186
"16255",22,"-1","Cell_No_1","EGFR inhibitor",-0.26034,-0.669,0.837,920,0.951
"16256",22,"-1","Cell_No_1","Abl kinase inhibitor",0.2716,0.718,0.79,269,0.959
"16257",22,"-1","Cell_No_1","acetylcholine receptor agonist",0.58024,1.44,0.116,311,0.897
"16258",22,"-1","Cell_No_1","acetylcholine receptor antagonist",-0.40108,-1.03,0.423,1321,1
"16259",22,"-1","Cell_No_1","adenosine receptor antagonist",-0.66633,-1.75,0.0211,1341,0.231
"16260",22,"-1","Cell_No_1","adrenergic receptor agonist",-0.28637,-0.744,0.771,1246,1
"16261",22,"-1","Cell_No_1","adrenergic receptor antagonist",-0.33081,-0.867,0.604,972,1
"16262",22,"-1","Cell_No_1","AKT inhibitor",-0.34362,-0.874,0.623,1347,1
"16263",22,"-1","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.29045,0.755,0.735,280,0.993
"16264",22,"-1","Cell_No_1","androgen receptor antagonist",0.43474,1.14,0.29,141,0.925
"16265",22,"-1","Cell_No_1","antioxidant",-0.71191,-1.77,0.0183,1284,0.257
"16266",22,"-1","Cell_No_1","AP inhibitor",0.44272,1.14,0.315,112,0.925
"16267",22,"-1","Cell_No_1","ATPase inhibitor",0.37166,0.98,0.465,274,1
"16268",22,"-1","Cell_No_1","Aurora kinase inhibitor",-0.272,-0.704,0.818,1069,1
"16269",22,"-1","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.29583,-0.771,0.74,929,1
"16270",22,"-1","Cell_No_1","bacterial DNA gyrase inhibitor",0.50344,1.29,0.228,338,0.766
"16271",22,"-1","Cell_No_1","BCL inhibitor",-0.4859,-1.26,0.203,1109,1
"16272",22,"-1","Cell_No_1","Bcr.Abl kinase inhibitor",0.28956,0.742,0.751,233,0.952
"16273",22,"-1","Cell_No_1","benzodiazepine receptor agonist",0.36389,0.962,0.5,155,1
"16274",22,"-1","Cell_No_1","bromodomain inhibitor",0.40149,1.02,0.423,65,1
"16275",22,"-1","Cell_No_1","calcium channel blocker",-0.44101,-1.12,0.318,1125,1
"16276",22,"-1","Cell_No_1","CC chemokine receptor antagonist",-0.30012,-0.794,0.711,1062,1
"16277",22,"-1","Cell_No_1","CDK inhibitor",0.15439,0.396,1,176,0.998
"16278",22,"-1","Cell_No_1","CHK inhibitor",-0.70592,-1.83,0.0101,1229,0.334
"16279",22,"-1","Cell_No_1","cyclooxygenase inhibitor",0.17748,0.461,0.986,386,1
"16280",22,"-1","Cell_No_1","cytochrome P450 inhibitor",-0.30277,-0.753,0.749,963,1
"16281",22,"-1","Cell_No_1","DNA alkylating agent",-0.36984,-0.958,0.482,908,1
"16282",22,"-1","Cell_No_1","DNA inhibitor",-0.38749,-0.988,0.449,1259,1
"16283",22,"-1","Cell_No_1","DNA methyltransferase inhibitor",0.2907,0.748,0.78,179,0.972
"16284",22,"-1","Cell_No_1","DNA polymerase inhibitor",-0.31113,-0.799,0.673,991,1
"16285",22,"-1","Cell_No_1","DNA synthesis inhibitor",0.29013,0.766,0.735,182,1
"16286",22,"-1","Cell_No_1","dopamine receptor antagonist",-0.28985,-0.736,0.744,918,1
"16287",22,"-1","Cell_No_1","estrogen receptor agonist",0.58208,1.53,0.0794,184,1
"16288",22,"-1","Cell_No_1","estrogen receptor antagonist",-0.44142,-1.14,0.294,1202,1
"16289",22,"-1","Cell_No_1","FGFR inhibitor",-0.26569,-0.675,0.824,1239,0.968
"16290",22,"-1","Cell_No_1","FLT3 inhibitor",-0.26097,-0.68,0.844,1045,1
"16291",22,"-1","Cell_No_1","glucocorticoid receptor agonist",0.27092,0.703,0.822,241,0.951
"16292",22,"-1","Cell_No_1","glutamate receptor antagonist",-0.35889,-0.916,0.532,1076,1
"16293",22,"-1","Cell_No_1","glycogen synthase kinase inhibitor",0.54904,1.43,0.116,61,0.774
"16294",22,"-1","Cell_No_1","growth factor receptor inhibitor",-0.58725,-1.5,0.0964,1135,0.685
"16295",22,"-1","Cell_No_1","HCV inhibitor",0.4378,1.15,0.283,304,1
"16296",22,"-1","Cell_No_1","HDAC inhibitor",-0.35539,-0.875,0.582,1030,1
"16297",22,"-1","Cell_No_1","histamine receptor antagonist",-0.27004,-0.677,0.853,1181,0.991
"16298",22,"-1","Cell_No_1","histone lysine methyltransferase inhibitor",-0.37093,-0.948,0.51,1299,1
"16299",22,"-1","Cell_No_1","HMGCR inhibitor",-0.29108,-0.739,0.756,931,1
"16300",22,"-1","Cell_No_1","HSP inhibitor",-0.28006,-0.719,0.793,901,1
"16301",22,"-1","Cell_No_1","JAK inhibitor",0.32986,0.853,0.65,33,1
"16302",22,"-1","Cell_No_1","KIT inhibitor",-0.2793,-0.717,0.808,986,1
"16303",22,"-1","Cell_No_1","MDM inhibitor",0.3669,0.95,0.5,309,0.944
"16304",22,"-1","Cell_No_1","MEK inhibitor",0.35743,0.924,0.509,429,0.914
"16305",22,"-1","Cell_No_1","MET inhibitor",0.61474,1.62,0.0428,144,1
"16306",22,"-1","Cell_No_1","microtubule inhibitor",-0.4167,-1.08,0.361,1190,1
"16307",22,"-1","Cell_No_1","mTOR inhibitor",-0.29837,-0.761,0.764,1092,1
"16308",22,"-1","Cell_No_1","NFkB pathway inhibitor",0.38093,0.955,0.493,424,1
"16309",22,"-1","Cell_No_1","opioid receptor agonist",-0.4617,-1.17,0.265,1349,1
"16310",22,"-1","Cell_No_1","p38 MAPK inhibitor",-0.69415,-1.79,0.0113,1116,0.301
"16311",22,"-1","Cell_No_1","PARP inhibitor",0.50003,1.3,0.182,52,0.821
"16312",22,"-1","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",0.29404,0.768,0.756,194,1
"16313",22,"-1","Cell_No_1","phosphatase inhibitor",0.23872,0.623,0.91,127,0.996
"16314",22,"-1","Cell_No_1","phosphodiesterase inhibitor",-0.31039,-0.795,0.693,1025,1
"16315",22,"-1","Cell_No_1","PI3K inhibitor",0.29545,0.771,0.726,45,1
"16316",22,"-1","Cell_No_1","PLK inhibitor",0.23363,0.619,0.892,1037,0.974
"16317",22,"-1","Cell_No_1","potassium channel blocker",0.73016,1.87,0.0122,11,0.453
"16318",22,"-1","Cell_No_1","PPAR receptor agonist",-0.30727,-0.797,0.694,805,1
"16319",22,"-1","Cell_No_1","progesterone receptor agonist",-0.25972,-0.666,0.862,1202,0.933
"16320",22,"-1","Cell_No_1","proteasome inhibitor",-0.26186,-0.665,0.856,862,0.912
"16321",22,"-1","Cell_No_1","protein synthesis inhibitor",0.30212,0.786,0.72,440,1
"16322",22,"-1","Cell_No_1","protein tyrosine kinase inhibitor",-0.24274,-0.619,0.888,326,0.918
"16323",22,"-1","Cell_No_1","RAF inhibitor",0.32288,0.843,0.616,63,1
"16324",22,"-1","Cell_No_1","RET tyrosine kinase inhibitor",-0.3553,-0.909,0.547,1166,1
"16325",22,"-1","Cell_No_1","retinoid receptor agonist",-0.44849,-1.16,0.293,962,1
"16326",22,"-1","Cell_No_1","ribonucleotide reductase inhibitor",-0.53638,-1.36,0.15,1034,0.987
"16327",22,"-1","Cell_No_1","serotonin receptor agonist",0.36713,0.953,0.488,47,0.983
"16328",22,"-1","Cell_No_1","serotonin receptor antagonist",0.54212,1.39,0.141,322,0.676
"16329",22,"-1","Cell_No_1","sodium channel blocker",0.38384,0.987,0.437,20,1
"16330",22,"-1","Cell_No_1","src inhibitor",-0.25148,-0.656,0.859,897,0.901
"16331",22,"-1","Cell_No_1","sterol demethylase inhibitor",0.55761,1.46,0.0957,95,1
"16332",22,"-1","Cell_No_1","SYK inhibitor",0.27046,0.687,0.83,539,0.947
"16333",22,"-1","Cell_No_1","TGF beta receptor inhibitor",0.53755,1.39,0.121,628,0.676
"16334",22,"-1","Cell_No_1","thymidylate synthase inhibitor",-0.50084,-1.27,0.198,1100,1
"16335",22,"-1","Cell_No_1","topoisomerase inhibitor",0.36817,0.94,0.504,370,0.923
"16336",22,"-1","Cell_No_1","tubulin polymerization inhibitor",0.21996,0.561,0.958,247,0.996
"16337",22,"-1","Cell_No_1","tyrosine kinase inhibitor",-0.21459,-0.544,0.953,1127,0.955
"16338",22,"-1","Cell_No_1","VEGFR inhibitor",-0.36045,-0.921,0.517,1157,1
"16339",22,"-1","Cell_No_1","vitamin D receptor agonist",0.44171,1.13,0.294,225,0.884
"16340",22,"-1","Cell_No_1","5_random_drugs",-0.94915,-2.47,0,1301,0
"16341",22,"-0.75","Cell_No_1","EGFR inhibitor",-0.25957,-0.676,0.847,919,0.967
"16342",22,"-0.75","Cell_No_1","Abl kinase inhibitor",0.2716,0.689,0.818,269,0.972
"16343",22,"-0.75","Cell_No_1","acetylcholine receptor agonist",0.58024,1.5,0.0895,311,0.901
"16344",22,"-0.75","Cell_No_1","acetylcholine receptor antagonist",-0.40108,-1.04,0.39,1321,1
"16345",22,"-0.75","Cell_No_1","adenosine receptor antagonist",-0.66707,-1.72,0.0329,1342,0.274
"16346",22,"-0.75","Cell_No_1","adrenergic receptor agonist",-0.28637,-0.729,0.768,1246,1
"16347",22,"-0.75","Cell_No_1","adrenergic receptor antagonist",-0.33006,-0.845,0.641,971,1
"16348",22,"-0.75","Cell_No_1","AKT inhibitor",-0.34511,-0.912,0.548,1349,1
"16349",22,"-0.75","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.29045,0.757,0.724,280,0.99
"16350",22,"-0.75","Cell_No_1","androgen receptor antagonist",0.43474,1.12,0.314,141,0.906
"16351",22,"-0.75","Cell_No_1","antioxidant",-0.71266,-1.79,0.0198,1285,0.29
"16352",22,"-0.75","Cell_No_1","AP inhibitor",0.44272,1.15,0.289,112,1
"16353",22,"-0.75","Cell_No_1","ATPase inhibitor",0.37166,0.95,0.499,274,0.986
"16354",22,"-0.75","Cell_No_1","Aurora kinase inhibitor",-0.27124,-0.697,0.783,1068,1
"16355",22,"-0.75","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.29508,-0.768,0.719,928,1
"16356",22,"-0.75","Cell_No_1","bacterial DNA gyrase inhibitor",0.50344,1.32,0.163,338,0.762
"16357",22,"-0.75","Cell_No_1","BCL inhibitor",-0.48516,-1.25,0.207,1108,1
"16358",22,"-0.75","Cell_No_1","Bcr.Abl kinase inhibitor",0.28956,0.744,0.788,233,0.947
"16359",22,"-0.75","Cell_No_1","benzodiazepine receptor agonist",0.36389,0.939,0.52,155,0.965
"16360",22,"-0.75","Cell_No_1","bromodomain inhibitor",0.40149,1.06,0.384,65,0.999
"16361",22,"-0.75","Cell_No_1","calcium channel blocker",-0.44026,-1.13,0.324,1124,1
"16362",22,"-0.75","Cell_No_1","CC chemokine receptor antagonist",-0.29938,-0.776,0.724,1061,1
"16363",22,"-0.75","Cell_No_1","CDK inhibitor",0.15439,0.39,1,176,0.998
"16364",22,"-0.75","Cell_No_1","CHK inhibitor",-0.70592,-1.81,0.0136,1229,0.375
"16365",22,"-0.75","Cell_No_1","cyclooxygenase inhibitor",0.1811,0.468,0.986,386,1
"16366",22,"-0.75","Cell_No_1","cytochrome P450 inhibitor",-0.30203,-0.794,0.695,962,1
"16367",22,"-0.75","Cell_No_1","DNA alkylating agent",-0.36909,-0.958,0.486,907,1
"16368",22,"-0.75","Cell_No_1","DNA inhibitor",-0.38824,-0.984,0.447,1260,1
"16369",22,"-0.75","Cell_No_1","DNA methyltransferase inhibitor",0.2907,0.762,0.725,179,1
"16370",22,"-0.75","Cell_No_1","DNA polymerase inhibitor",-0.31038,-0.811,0.693,990,1
"16371",22,"-0.75","Cell_No_1","DNA synthesis inhibitor",0.29013,0.755,0.737,182,0.961
"16372",22,"-0.75","Cell_No_1","dopamine receptor antagonist",-0.2891,-0.721,0.8,917,1
"16373",22,"-0.75","Cell_No_1","estrogen receptor agonist",0.58208,1.5,0.103,184,0.901
"16374",22,"-0.75","Cell_No_1","estrogen receptor antagonist",-0.44067,-1.14,0.28,1201,1
"16375",22,"-0.75","Cell_No_1","FGFR inhibitor",-0.26569,-0.685,0.826,1239,0.981
