"","Simulation Number","Value Added","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value"
"13568",18,"0","Cell_No_1","proteasome inhibitor",0.30975,0.81,0.694,935,0.867
"13569",18,"0","Cell_No_1","protein synthesis inhibitor",0.38536,1.01,0.417,192,0.93
"13570",18,"0","Cell_No_1","protein tyrosine kinase inhibitor",0.26639,0.675,0.86,95,0.894
"13571",18,"0","Cell_No_1","RAF inhibitor",-0.2703,-0.691,0.824,933,1
"13572",18,"0","Cell_No_1","RET tyrosine kinase inhibitor",-0.38435,-0.99,0.436,1164,0.918
"13573",18,"0","Cell_No_1","retinoid receptor agonist",0.5833,1.53,0.0597,93,0.565
"13574",18,"0","Cell_No_1","ribonucleotide reductase inhibitor",-0.28148,-0.712,0.813,1142,1
"13575",18,"0","Cell_No_1","serotonin receptor agonist",-0.36679,-0.927,0.518,1348,0.957
"13576",18,"0","Cell_No_1","serotonin receptor antagonist",0.46165,1.16,0.263,203,0.7
"13577",18,"0","Cell_No_1","sodium channel blocker",-0.34268,-0.87,0.584,1307,0.982
"13578",18,"0","Cell_No_1","src inhibitor",-0.26385,-0.664,0.868,1104,0.971
"13579",18,"0","Cell_No_1","sterol demethylase inhibitor",0.59613,1.58,0.0628,327,0.567
"13580",18,"0","Cell_No_1","SYK inhibitor",0.44708,1.15,0.287,48,0.673
"13581",18,"0","Cell_No_1","TGF beta receptor inhibitor",0.47471,1.21,0.241,257,0.65
"13582",18,"0","Cell_No_1","thymidylate synthase inhibitor",-0.61093,-1.58,0.0672,1242,1
"13583",18,"0","Cell_No_1","topoisomerase inhibitor",0.27444,0.698,0.831,176,0.984
"13584",18,"0","Cell_No_1","tubulin polymerization inhibitor",0.26517,0.691,0.819,206,0.961
"13585",18,"0","Cell_No_1","tyrosine kinase inhibitor",-0.33057,-0.826,0.667,1091,0.982
"13586",18,"0","Cell_No_1","VEGFR inhibitor",-0.29907,-0.754,0.741,1250,0.979
"13587",18,"0","Cell_No_1","vitamin D receptor agonist",-0.68848,-1.75,0.0227,969,1
"13588",18,"0","Cell_No_1","45_random_drugs",-0.24507,-0.624,0.911,1114,0.995
"13589",18,"0.25","Cell_No_1","EGFR inhibitor",0.20728,0.52,0.966,389,1
"13590",18,"0.25","Cell_No_1","Abl kinase inhibitor",-0.31152,-0.804,0.66,1120,0.951
"13591",18,"0.25","Cell_No_1","acetylcholine receptor agonist",-0.54235,-1.36,0.147,1044,0.869
"13592",18,"0.25","Cell_No_1","acetylcholine receptor antagonist",-0.58195,-1.48,0.103,1150,1
"13593",18,"0.25","Cell_No_1","adenosine receptor antagonist",-0.36649,-0.93,0.499,1075,1
"13594",18,"0.25","Cell_No_1","adrenergic receptor agonist",-0.38251,-0.986,0.465,1172,0.95
"13595",18,"0.25","Cell_No_1","adrenergic receptor antagonist",0.35408,0.917,0.525,120,0.853
"13596",18,"0.25","Cell_No_1","AKT inhibitor",-0.35225,-0.898,0.579,1217,0.99
"13597",18,"0.25","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.3705,0.966,0.458,141,0.824
"13598",18,"0.25","Cell_No_1","androgen receptor antagonist",0.25211,0.675,0.849,367,1
"13599",18,"0.25","Cell_No_1","antioxidant",0.52677,1.37,0.145,138,0.728
"13600",18,"0.25","Cell_No_1","AP inhibitor",0.64037,1.67,0.0366,178,0.838
"13601",18,"0.25","Cell_No_1","ATPase inhibitor",-0.30403,-0.775,0.73,1189,0.975
"13602",18,"0.25","Cell_No_1","Aurora kinase inhibitor",-0.20977,-0.528,0.951,893,0.987
"13603",18,"0.25","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.27572,-0.709,0.794,1208,0.973
"13604",18,"0.25","Cell_No_1","bacterial DNA gyrase inhibitor",0.37055,0.969,0.471,2,0.855
"13605",18,"0.25","Cell_No_1","BCL inhibitor",0.37445,0.972,0.458,297,0.889
"13606",18,"0.25","Cell_No_1","Bcr.Abl kinase inhibitor",-0.40649,-1.04,0.392,1120,1
"13607",18,"0.25","Cell_No_1","benzodiazepine receptor agonist",-0.41492,-1.05,0.394,1015,1
"13608",18,"0.25","Cell_No_1","bromodomain inhibitor",0.5155,1.32,0.177,455,0.767
"13609",18,"0.25","Cell_No_1","calcium channel blocker",0.25278,0.665,0.852,221,0.977
"13610",18,"0.25","Cell_No_1","CC chemokine receptor antagonist",0.49377,1.29,0.202,433,0.758
"13611",18,"0.25","Cell_No_1","CDK inhibitor",-0.22386,-0.574,0.932,1156,0.981
"13612",18,"0.25","Cell_No_1","CHK inhibitor",0.64143,1.7,0.0373,173,1
"13613",18,"0.25","Cell_No_1","cyclooxygenase inhibitor",0.45415,1.18,0.254,419,0.625
"13614",18,"0.25","Cell_No_1","cytochrome P450 inhibitor",0.55462,1.44,0.119,364,0.654
"13615",18,"0.25","Cell_No_1","DNA alkylating agent",-0.46657,-1.21,0.243,947,1
"13616",18,"0.25","Cell_No_1","DNA inhibitor",0.25573,0.643,0.883,109,0.975
"13617",18,"0.25","Cell_No_1","DNA methyltransferase inhibitor",0.46996,1.22,0.256,505,0.589
"13618",18,"0.25","Cell_No_1","DNA polymerase inhibitor",-0.46782,-1.19,0.254,1138,0.997
"13619",18,"0.25","Cell_No_1","DNA synthesis inhibitor",-0.53139,-1.38,0.139,1244,1
"13620",18,"0.25","Cell_No_1","dopamine receptor antagonist",-0.36051,-0.902,0.576,1320,1
"13621",18,"0.25","Cell_No_1","estrogen receptor agonist",-0.1997,-0.519,0.97,1084,0.971
"13622",18,"0.25","Cell_No_1","estrogen receptor antagonist",0.59914,1.53,0.0667,96,0.645
"13623",18,"0.25","Cell_No_1","FGFR inhibitor",-0.24798,-0.639,0.886,892,0.965
"13624",18,"0.25","Cell_No_1","FLT3 inhibitor",-0.34149,-0.87,0.598,1237,1
"13625",18,"0.25","Cell_No_1","glucocorticoid receptor agonist",-0.3289,-0.85,0.638,1225,0.986
"13626",18,"0.25","Cell_No_1","glutamate receptor antagonist",0.20008,0.515,0.972,341,0.997
"13627",18,"0.25","Cell_No_1","glycogen synthase kinase inhibitor",-0.3269,-0.827,0.647,1164,0.966
"13628",18,"0.25","Cell_No_1","growth factor receptor inhibitor",-0.62677,-1.6,0.0583,1190,1
"13629",18,"0.25","Cell_No_1","HCV inhibitor",-0.34004,-0.863,0.589,1329,0.993
"13630",18,"0.25","Cell_No_1","HDAC inhibitor",-0.39947,-1.03,0.414,1187,0.986
"13631",18,"0.25","Cell_No_1","histamine receptor antagonist",-0.44343,-1.1,0.353,1143,1
"13632",18,"0.25","Cell_No_1","histone lysine methyltransferase inhibitor",-0.31604,-0.805,0.676,1088,0.979
"13633",18,"0.25","Cell_No_1","HMGCR inhibitor",-0.56379,-1.43,0.109,1028,1
"13634",18,"0.25","Cell_No_1","HSP inhibitor",-0.30383,-0.773,0.721,1054,0.95
"13635",18,"0.25","Cell_No_1","JAK inhibitor",-0.32336,-0.827,0.648,1258,0.966
"13636",18,"0.25","Cell_No_1","KIT inhibitor",-0.24303,-0.61,0.887,878,0.972
"13637",18,"0.25","Cell_No_1","MDM inhibitor",0.34095,0.872,0.603,293,0.874
"13638",18,"0.25","Cell_No_1","MEK inhibitor",-0.40427,-1.05,0.356,1175,1
"13639",18,"0.25","Cell_No_1","MET inhibitor",-0.5332,-1.34,0.188,949,0.829
"13640",18,"0.25","Cell_No_1","microtubule inhibitor",-0.40298,-1.03,0.411,988,0.986
"13641",18,"0.25","Cell_No_1","mTOR inhibitor",-0.41151,-1.07,0.363,1112,1
"13642",18,"0.25","Cell_No_1","NFkB pathway inhibitor",0.33264,0.852,0.607,47,0.88
"13643",18,"0.25","Cell_No_1","opioid receptor agonist",-0.53555,-1.36,0.157,921,0.869
"13644",18,"0.25","Cell_No_1","p38 MAPK inhibitor",-0.26153,-0.692,0.815,1270,0.924
"13645",18,"0.25","Cell_No_1","PARP inhibitor",0.39643,1.05,0.38,336,0.765
"13646",18,"0.25","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",-0.36304,-0.926,0.517,838,1
"13647",18,"0.25","Cell_No_1","phosphatase inhibitor",0.48536,1.26,0.219,304,0.696
"13648",18,"0.25","Cell_No_1","phosphodiesterase inhibitor",0.36082,0.928,0.515,6,0.865
"13649",18,"0.25","Cell_No_1","PI3K inhibitor",0.33796,0.882,0.56,113,0.887
"13650",18,"0.25","Cell_No_1","PLK inhibitor",0.30792,0.807,0.693,339,0.931
"13651",18,"0.25","Cell_No_1","potassium channel blocker",0.45971,1.23,0.208,372,0.703
"13652",18,"0.25","Cell_No_1","PPAR receptor agonist",-0.50053,-1.27,0.2,1281,0.934
"13653",18,"0.25","Cell_No_1","progesterone receptor agonist",0.18814,0.486,0.982,96,0.983
"13654",18,"0.25","Cell_No_1","proteasome inhibitor",0.30678,0.796,0.705,939,0.919
"13655",18,"0.25","Cell_No_1","protein synthesis inhibitor",0.47357,1.26,0.227,169,0.696
"13656",18,"0.25","Cell_No_1","protein tyrosine kinase inhibitor",0.26341,0.683,0.828,99,1
"13657",18,"0.25","Cell_No_1","RAF inhibitor",-0.30612,-0.757,0.73,937,0.926
"13658",18,"0.25","Cell_No_1","RET tyrosine kinase inhibitor",-0.38806,-1.02,0.438,1169,0.961
"13659",18,"0.25","Cell_No_1","retinoid receptor agonist",0.58032,1.5,0.0731,97,0.61
"13660",18,"0.25","Cell_No_1","ribonucleotide reductase inhibitor",-0.26934,-0.695,0.82,1149,0.943
"13661",18,"0.25","Cell_No_1","serotonin receptor agonist",0.63706,1.66,0.0335,159,0.593
"13662",18,"0.25","Cell_No_1","serotonin receptor antagonist",0.43654,1.15,0.279,211,0.644
"13663",18,"0.25","Cell_No_1","sodium channel blocker",-0.39247,-1,0.445,1309,0.962
"13664",18,"0.25","Cell_No_1","src inhibitor",0.23035,0.606,0.917,418,0.986
"13665",18,"0.25","Cell_No_1","sterol demethylase inhibitor",0.58795,1.56,0.0976,338,0.708
"13666",18,"0.25","Cell_No_1","SYK inhibitor",0.44336,1.12,0.329,53,0.664
"13667",18,"0.25","Cell_No_1","TGF beta receptor inhibitor",0.46876,1.22,0.229,265,0.589
"13668",18,"0.25","Cell_No_1","thymidylate synthase inhibitor",-0.6139,-1.58,0.0586,1246,0.935
"13669",18,"0.25","Cell_No_1","topoisomerase inhibitor",0.2895,0.75,0.744,184,0.967
"13670",18,"0.25","Cell_No_1","tubulin polymerization inhibitor",0.25913,0.665,0.845,214,0.977
"13671",18,"0.25","Cell_No_1","tyrosine kinase inhibitor",-0.27961,-0.703,0.806,1098,0.956
"13672",18,"0.25","Cell_No_1","VEGFR inhibitor",-0.297,-0.759,0.736,1253,0.948
"13673",18,"0.25","Cell_No_1","vitamin D receptor agonist",-0.69071,-1.74,0.0081,972,1
"13674",18,"0.25","Cell_No_1","45_random_drugs",0.47251,1.22,0.244,358,0.589
"13675",18,"0.5","Cell_No_1","EGFR inhibitor",0.24652,0.619,0.881,332,0.968
"13676",18,"0.5","Cell_No_1","Abl kinase inhibitor",-0.22791,-0.573,0.946,1122,1
"13677",18,"0.5","Cell_No_1","acetylcholine receptor agonist",-0.54384,-1.4,0.153,1046,0.928
"13678",18,"0.5","Cell_No_1","acetylcholine receptor antagonist",-0.5827,-1.51,0.0776,1151,0.9
"13679",18,"0.5","Cell_No_1","adenosine receptor antagonist",-0.36798,-0.943,0.496,1077,1
"13680",18,"0.5","Cell_No_1","adrenergic receptor agonist",-0.38326,-0.977,0.465,1173,1
"13681",18,"0.5","Cell_No_1","adrenergic receptor antagonist",0.34583,0.893,0.571,131,0.896
"13682",18,"0.5","Cell_No_1","AKT inhibitor",-0.32188,-0.837,0.643,1218,1
"13683",18,"0.5","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.45155,1.17,0.259,153,0.791
"13684",18,"0.5","Cell_No_1","androgen receptor antagonist",0.24001,0.604,0.907,376,0.936
"13685",18,"0.5","Cell_No_1","antioxidant",0.51785,1.27,0.202,150,0.792
"13686",18,"0.5","Cell_No_1","AP inhibitor",0.63368,1.61,0.0453,187,0.597
"13687",18,"0.5","Cell_No_1","ATPase inhibitor",-0.30477,-0.772,0.713,1190,1
"13688",18,"0.5","Cell_No_1","Aurora kinase inhibitor",-0.18588,-0.474,0.981,897,0.986
"13689",18,"0.5","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.27647,-0.698,0.806,1209,0.975
"13690",18,"0.5","Cell_No_1","bacterial DNA gyrase inhibitor",0.36981,0.966,0.466,3,0.931
"13691",18,"0.5","Cell_No_1","BCL inhibitor",0.36626,0.93,0.522,308,0.928
"13692",18,"0.5","Cell_No_1","Bcr.Abl kinase inhibitor",-0.29023,-0.761,0.758,1122,0.962
"13693",18,"0.5","Cell_No_1","benzodiazepine receptor agonist",-0.41642,-1.07,0.331,1017,0.98
"13694",18,"0.5","Cell_No_1","bromodomain inhibitor",0.51029,1.34,0.16,462,0.77
"13695",18,"0.5","Cell_No_1","calcium channel blocker",0.24383,0.626,0.901,233,0.986
"13696",18,"0.5","Cell_No_1","CC chemokine receptor antagonist",0.48856,1.3,0.196,440,0.791
"13697",18,"0.5","Cell_No_1","CDK inhibitor",-0.22462,-0.566,0.957,1157,0.991
"13698",18,"0.5","Cell_No_1","CHK inhibitor",0.63548,1.63,0.0419,181,0.72
"13699",18,"0.5","Cell_No_1","cyclooxygenase inhibitor",0.41477,1.09,0.337,212,0.823
"13700",18,"0.5","Cell_No_1","cytochrome P450 inhibitor",0.54941,1.4,0.132,371,0.7
"13701",18,"0.5","Cell_No_1","DNA alkylating agent",-0.46956,-1.17,0.28,951,0.995
"13702",18,"0.5","Cell_No_1","DNA inhibitor",0.24748,0.628,0.897,120,1
"13703",18,"0.5","Cell_No_1","DNA methyltransferase inhibitor",0.46476,1.22,0.225,512,0.786
"13704",18,"0.5","Cell_No_1","DNA polymerase inhibitor",-0.46857,-1.2,0.237,1139,0.993
"13705",18,"0.5","Cell_No_1","DNA synthesis inhibitor",-0.53139,-1.35,0.16,1244,0.74
"13706",18,"0.5","Cell_No_1","dopamine receptor antagonist",-0.36245,-0.913,0.537,1320,1
"13707",18,"0.5","Cell_No_1","estrogen receptor agonist",-0.20119,-0.521,0.971,1086,0.992
"13708",18,"0.5","Cell_No_1","estrogen receptor antagonist",0.59097,1.55,0.0768,107,0.636
"13709",18,"0.5","Cell_No_1","FGFR inhibitor",-0.25097,-0.641,0.872,896,0.97
"13710",18,"0.5","Cell_No_1","FLT3 inhibitor",-0.34224,-0.886,0.581,1238,1
"13711",18,"0.5","Cell_No_1","glucocorticoid receptor agonist",-0.30131,-0.767,0.736,1226,0.982
"13712",18,"0.5","Cell_No_1","glutamate receptor antagonist",0.30448,0.779,0.704,349,0.957
"13713",18,"0.5","Cell_No_1","glycogen synthase kinase inhibitor",-0.34631,-0.891,0.542,1165,1
"13714",18,"0.5","Cell_No_1","growth factor receptor inhibitor",-0.59797,-1.52,0.0688,1065,1
"13715",18,"0.5","Cell_No_1","HCV inhibitor",-0.34004,-0.864,0.62,1329,1
"13716",18,"0.5","Cell_No_1","HDAC inhibitor",-0.41971,-1.08,0.366,1188,1
"13717",18,"0.5","Cell_No_1","histamine receptor antagonist",-0.44418,-1.16,0.269,1144,0.943
"13718",18,"0.5","Cell_No_1","histone lysine methyltransferase inhibitor",-0.31753,-0.804,0.659,1090,1
"13719",18,"0.5","Cell_No_1","HMGCR inhibitor",-0.56602,-1.46,0.103,1031,0.894
"13720",18,"0.5","Cell_No_1","HSP inhibitor",-0.30369,-0.769,0.698,1056,1
"13721",18,"0.5","Cell_No_1","JAK inhibitor",0.28198,0.723,0.774,71,0.99
"13722",18,"0.5","Cell_No_1","KIT inhibitor",0.23889,0.61,0.91,244,0.953
"13723",18,"0.5","Cell_No_1","MDM inhibitor",0.39877,1.02,0.4,304,0.849
"13724",18,"0.5","Cell_No_1","MEK inhibitor",-0.40502,-1.05,0.368,1176,0.975
"13725",18,"0.5","Cell_No_1","MET inhibitor",-0.53617,-1.36,0.153,953,0.919
"13726",18,"0.5","Cell_No_1","microtubule inhibitor",-0.40671,-1.03,0.395,993,0.97
"13727",18,"0.5","Cell_No_1","mTOR inhibitor",-0.41302,-1.07,0.37,1114,0.98
"13728",18,"0.5","Cell_No_1","NFkB pathway inhibitor",0.4088,1.05,0.397,79,0.825
"13729",18,"0.5","Cell_No_1","opioid receptor agonist",-0.53852,-1.35,0.153,925,0.74
"13730",18,"0.5","Cell_No_1","p38 MAPK inhibitor",-0.26153,-0.675,0.861,1270,0.979
"13731",18,"0.5","Cell_No_1","PARP inhibitor",0.40596,1.07,0.381,344,0.823
"13732",18,"0.5","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",-0.29102,-0.728,0.788,844,0.958
"13733",18,"0.5","Cell_No_1","phosphatase inhibitor",0.47716,1.25,0.221,315,0.775
"13734",18,"0.5","Cell_No_1","phosphodiesterase inhibitor",0.35933,0.941,0.496,8,0.944
"13735",18,"0.5","Cell_No_1","PI3K inhibitor",0.32964,0.861,0.596,124,0.927
"13736",18,"0.5","Cell_No_1","PLK inhibitor",0.30197,0.783,0.687,347,0.98
"13737",18,"0.5","Cell_No_1","potassium channel blocker",0.45302,1.16,0.275,381,0.763
"13738",18,"0.5","Cell_No_1","PPAR receptor agonist",-0.50053,-1.28,0.2,1281,0.842
"13739",18,"0.5","Cell_No_1","progesterone receptor agonist",0.18074,0.465,0.994,391,0.989
"13740",18,"0.5","Cell_No_1","proteasome inhibitor",0.3038,0.784,0.696,943,1
"13741",18,"0.5","Cell_No_1","protein synthesis inhibitor",0.3392,0.85,0.627,178,0.917
"13742",18,"0.5","Cell_No_1","protein tyrosine kinase inhibitor",0.25522,0.638,0.901,110,1
"13743",18,"0.5","Cell_No_1","RAF inhibitor",-0.25813,-0.652,0.85,941,0.982
"13744",18,"0.5","Cell_No_1","RET tyrosine kinase inhibitor",-0.38881,-0.98,0.438,1170,1
"13745",18,"0.5","Cell_No_1","retinoid receptor agonist",0.57213,1.47,0.0898,108,0.615
"13746",18,"0.5","Cell_No_1","ribonucleotide reductase inhibitor",-0.28887,-0.739,0.752,1150,0.97
"13747",18,"0.5","Cell_No_1","serotonin receptor agonist",0.68851,1.75,0.0415,141,0.557
"13748",18,"0.5","Cell_No_1","serotonin receptor antagonist",0.35606,0.921,0.519,220,0.909
"13749",18,"0.5","Cell_No_1","sodium channel blocker",-0.3313,-0.874,0.603,1309,1
"13750",18,"0.5","Cell_No_1","src inhibitor",0.34914,0.896,0.551,317,0.924
"13751",18,"0.5","Cell_No_1","sterol demethylase inhibitor",0.582,1.48,0.0926,346,0.698
"13752",18,"0.5","Cell_No_1","SYK inhibitor",0.4389,1.14,0.287,59,0.758
"13753",18,"0.5","Cell_No_1","TGF beta receptor inhibitor",0.45984,1.18,0.263,277,0.822
"13754",18,"0.5","Cell_No_1","thymidylate synthase inhibitor",-0.6139,-1.57,0.0663,1246,1
"13755",18,"0.5","Cell_No_1","topoisomerase inhibitor",0.29601,0.757,0.725,227,0.964
"13756",18,"0.5","Cell_No_1","tubulin polymerization inhibitor",0.25158,0.644,0.871,224,1
"13757",18,"0.5","Cell_No_1","tyrosine kinase inhibitor",0.24745,0.646,0.867,202,1
"13758",18,"0.5","Cell_No_1","VEGFR inhibitor",-0.32104,-0.825,0.641,1253,1
"13759",18,"0.5","Cell_No_1","vitamin D receptor agonist",-0.69369,-1.77,0.0315,976,0.875
"13760",18,"0.5","Cell_No_1","45_random_drugs",0.7141,1.82,0.0219,255,0.704
"13761",18,"0.75","Cell_No_1","EGFR inhibitor",0.23564,0.605,0.932,404,0.982
"13762",18,"0.75","Cell_No_1","Abl kinase inhibitor",-0.29308,-0.757,0.761,1122,1
"13763",18,"0.75","Cell_No_1","acetylcholine receptor agonist",-0.54458,-1.42,0.116,1047,1
"13764",18,"0.75","Cell_No_1","acetylcholine receptor antagonist",-0.5827,-1.5,0.0832,1151,1
"13765",18,"0.75","Cell_No_1","adenosine receptor antagonist",-0.36798,-0.936,0.505,1077,1
"13766",18,"0.75","Cell_No_1","adrenergic receptor agonist",-0.38326,-0.99,0.447,1173,1
"13767",18,"0.75","Cell_No_1","adrenergic receptor antagonist",0.33608,0.85,0.634,144,0.935
"13768",18,"0.75","Cell_No_1","AKT inhibitor",-0.2806,-0.721,0.782,1218,1
"13769",18,"0.75","Cell_No_1","ALK tyrosine kinase receptor inhibitor",0.45862,1.17,0.285,164,0.724
"13770",18,"0.75","Cell_No_1","androgen receptor antagonist",-0.27284,-0.699,0.81,1073,0.944
"13771",18,"0.75","Cell_No_1","antioxidant",0.50967,1.32,0.164,161,0.814
"13772",18,"0.75","Cell_No_1","AP inhibitor",0.6255,1.62,0.0607,198,0.684
"13773",18,"0.75","Cell_No_1","ATPase inhibitor",-0.30477,-0.801,0.701,1190,1
"13774",18,"0.75","Cell_No_1","Aurora kinase inhibitor",-0.2002,-0.513,0.974,900,0.973
"13775",18,"0.75","Cell_No_1","bacterial 50S ribosomal subunit inhibitor",-0.27647,-0.703,0.796,1209,0.964
"13776",18,"0.75","Cell_No_1","bacterial DNA gyrase inhibitor",0.36683,0.944,0.52,7,0.922
"13777",18,"0.75","Cell_No_1","BCL inhibitor",0.35955,0.902,0.553,317,0.935
"13778",18,"0.75","Cell_No_1","Bcr.Abl kinase inhibitor",-0.37967,-0.986,0.472,1122,0.996
"13779",18,"0.75","Cell_No_1","benzodiazepine receptor agonist",-0.41791,-1.11,0.325,1019,1
"13780",18,"0.75","Cell_No_1","bromodomain inhibitor",0.50435,1.27,0.215,470,0.783
"13781",18,"0.75","Cell_No_1","calcium channel blocker",0.23712,0.595,0.918,242,0.943
"13782",18,"0.75","Cell_No_1","CC chemokine receptor antagonist",0.48335,1.22,0.234,447,0.716
"13783",18,"0.75","Cell_No_1","CDK inhibitor",-0.22462,-0.586,0.924,1157,0.997
"13784",18,"0.75","Cell_No_1","CHK inhibitor",0.62655,1.57,0.0569,193,0.649
"13785",18,"0.75","Cell_No_1","cyclooxygenase inhibitor",0.50497,1.28,0.205,223,0.835
"13786",18,"0.75","Cell_No_1","cytochrome P450 inhibitor",0.54346,1.35,0.146,379,0.825
"13787",18,"0.75","Cell_No_1","DNA alkylating agent",-0.4718,-1.24,0.24,954,0.887
"13788",18,"0.75","Cell_No_1","DNA inhibitor",0.23849,0.604,0.901,132,0.959
"13789",18,"0.75","Cell_No_1","DNA methyltransferase inhibitor",0.45807,1.14,0.336,521,0.666
"13790",18,"0.75","Cell_No_1","DNA polymerase inhibitor",-0.46857,-1.2,0.268,1139,0.926
"13791",18,"0.75","Cell_No_1","DNA synthesis inhibitor",-0.53139,-1.41,0.123,1244,0.921
"13792",18,"0.75","Cell_No_1","dopamine receptor antagonist",-0.32844,-0.845,0.611,1320,1
"13793",18,"0.75","Cell_No_1","estrogen receptor agonist",-0.20119,-0.516,0.97,1086,0.995
"13794",18,"0.75","Cell_No_1","estrogen receptor antagonist",0.58279,1.5,0.087,118,0.736
"13795",18,"0.75","Cell_No_1","FGFR inhibitor",-0.2532,-0.648,0.86,899,0.961
"13796",18,"0.75","Cell_No_1","FLT3 inhibitor",-0.34224,-0.88,0.581,1238,1
"13797",18,"0.75","Cell_No_1","glucocorticoid receptor agonist",-0.2927,-0.721,0.757,1226,1
"13798",18,"0.75","Cell_No_1","glutamate receptor antagonist",0.31231,0.788,0.72,357,1
"13799",18,"0.75","Cell_No_1","glycogen synthase kinase inhibitor",-0.30947,-0.778,0.725,1165,1
"13800",18,"0.75","Cell_No_1","growth factor receptor inhibitor",-0.54147,-1.4,0.127,1191,0.82
"13801",18,"0.75","Cell_No_1","HCV inhibitor",-0.34004,-0.862,0.602,1329,1
"13802",18,"0.75","Cell_No_1","HDAC inhibitor",-0.42312,-1.08,0.359,1188,1
"13803",18,"0.75","Cell_No_1","histamine receptor antagonist",-0.44418,-1.14,0.294,1144,1
"13804",18,"0.75","Cell_No_1","histone lysine methyltransferase inhibitor",-0.31753,-0.811,0.665,1090,1
"13805",18,"0.75","Cell_No_1","HMGCR inhibitor",-0.56677,-1.47,0.11,1032,1
"13806",18,"0.75","Cell_No_1","HSP inhibitor",0.30414,0.774,0.71,138,0.978
"13807",18,"0.75","Cell_No_1","JAK inhibitor",-0.28157,-0.72,0.778,1258,0.993
"13808",18,"0.75","Cell_No_1","KIT inhibitor",-0.22565,-0.585,0.931,884,0.974
"13809",18,"0.75","Cell_No_1","MDM inhibitor",0.27952,0.729,0.772,463,0.99
"13810",18,"0.75","Cell_No_1","MEK inhibitor",-0.40502,-1.04,0.402,1176,0.962
"13811",18,"0.75","Cell_No_1","MET inhibitor",-0.5384,-1.38,0.155,956,0.686
"13812",18,"0.75","Cell_No_1","microtubule inhibitor",-0.4082,-1.05,0.411,995,0.991
"13813",18,"0.75","Cell_No_1","mTOR inhibitor",-0.41302,-1.06,0.365,1114,1
"13814",18,"0.75","Cell_No_1","NFkB pathway inhibitor",0.42586,1.07,0.366,67,0.701
"13815",18,"0.75","Cell_No_1","opioid receptor agonist",-0.54075,-1.39,0.143,928,0.746
"13816",18,"0.75","Cell_No_1","p38 MAPK inhibitor",-0.26153,-0.673,0.847,1270,0.955
"13817",18,"0.75","Cell_No_1","PARP inhibitor",0.48798,1.26,0.199,352,0.739
"13818",18,"0.75","Cell_No_1","PDGFR tyrosine kinase receptor inhibitor",-0.35152,-0.922,0.538,845,1
"13819",18,"0.75","Cell_No_1","phosphatase inhibitor",0.47045,1.16,0.259,324,0.702
"13820",18,"0.75","Cell_No_1","phosphodiesterase inhibitor",0.35411,0.901,0.55,15,0.901
"13821",18,"0.75","Cell_No_1","PI3K inhibitor",0.32057,0.853,0.62,136,0.964
"13822",18,"0.75","Cell_No_1","PLK inhibitor",0.29601,0.762,0.732,355,0.967
"13823",18,"0.75","Cell_No_1","potassium channel blocker",0.44856,1.09,0.365,387,0.695
"13824",18,"0.75","Cell_No_1","PPAR receptor agonist",-0.50053,-1.3,0.177,1281,0.807
"13825",18,"0.75","Cell_No_1","progesterone receptor agonist",0.17552,0.447,0.992,398,0.993
"13826",18,"0.75","Cell_No_1","proteasome inhibitor",0.30156,0.775,0.714,946,1
"13827",18,"0.75","Cell_No_1","protein synthesis inhibitor",0.47593,1.23,0.241,190,0.748
"13828",18,"0.75","Cell_No_1","protein tyrosine kinase inhibitor",0.24703,0.623,0.898,121,1
"13829",18,"0.75","Cell_No_1","RAF inhibitor",0.2649,0.671,0.847,22,1
"13830",18,"0.75","Cell_No_1","RET tyrosine kinase inhibitor",-0.38881,-0.985,0.46,1170,0.951
"13831",18,"0.75","Cell_No_1","retinoid receptor agonist",0.56394,1.4,0.145,119,0.787
"13832",18,"0.75","Cell_No_1","ribonucleotide reductase inhibitor",0.26049,0.681,0.845,333,1
"13833",18,"0.75","Cell_No_1","serotonin receptor agonist",0.72035,1.83,0.00777,153,0.26
"13834",18,"0.75","Cell_No_1","serotonin receptor antagonist",0.46167,1.18,0.267,232,0.75
"13835",18,"0.75","Cell_No_1","sodium channel blocker",-0.30328,-0.772,0.742,1309,1
"13836",18,"0.75","Cell_No_1","src inhibitor",0.24947,0.615,0.907,433,0.999
"13837",18,"0.75","Cell_No_1","sterol demethylase inhibitor",0.57605,1.43,0.133,354,0.821
"13838",18,"0.75","Cell_No_1","SYK inhibitor",0.42999,1.11,0.33,71,0.69
"13839",18,"0.75","Cell_No_1","TGF beta receptor inhibitor",0.45315,1.14,0.298,286,0.666
"13840",18,"0.75","Cell_No_1","thymidylate synthase inhibitor",-0.6139,-1.59,0.0551,1246,1
"13841",18,"0.75","Cell_No_1","topoisomerase inhibitor",0.3572,0.917,0.513,206,0.943
"13842",18,"0.75","Cell_No_1","tubulin polymerization inhibitor",0.24327,0.628,0.901,235,1
