pert_iname,norm_cs,moa
JTE-907,-0.30686,Cannabinoid receptor antagonist
JW-55,0.055333333,Tankyrase inhibitor
JW-7-24-1,1.46392,LCK Inhibitor
JW-74,0.242733333,WNT inhibitor|Tankyrase inhibitor
JWE-035,0.802075,Aurora kinase inhibitor
JWH-015,-0.059371429,Cannabinoid receptor agonist
JX-401,0.016333333,P38 MAPK inhibitor
JZL-184,0.004778571,Monoacylglycerol lipase inhibitor
K-02288,-0.14525,Bone resorption inhibitor
K-858,-0.746475,Kinesin inhibitor
kaempferol,-0.9774,Bone resorption inhibitor|Estrogen receptor agonist
kakonein,-0.15858,GABA receptor antagonist|Serotonin receptor antagonist
kanamycin,0,Bacterial 30S ribosomal subunit inhibitor
karakoline,0.138166667,Phytotoxin
kavain,0.17085,Calcium channel blocker|Sodium channel inhibitor
kawain,-0.090014286,Calcium channel blocker|MTOR inhibitor|Sodium channel inhibitor
KB-R7943,0.518422222,Sodium channel inhibitor
KBG,-0.307275,Neprilysin inhibitor
KD-023,-0.18582,ACAT inhibitor
KD-025,-0.51045,Rho associated kinase inhibitor
kenpaullone,-1.018591667,CDK inhibitor|GSK inhibitor
ketanserin,-0.061990909,Serotonin receptor antagonist
ketocholesterol,0.8468,HMGCR inhibitor
ketoconazole,-0.074478571,Sterol demethylase inhibitor
ketoprofen,0.301655556,Cyclooxygenase inhibitor
ketorolac,-0.0726,Cyclooxygenase inhibitor
ketotifen,0.084933333,Histamine receptor agonist|Leukotriene receptor antagonist|Phosphodiesterase inhibitor
KF-38789,-1.1107375,P selectin inhibitor
khellin,0.4949,Vasodilator
KHS-101,0.3428,Neural stem cell inducer
KI-16425,0.46734,Lysophosphatidic acid receptor antagonist
KI-8751,-0.507171429,VEGFR inhibitor|KIT inhibitor|PDGFR inhibitor
kifunensine,-0.8781,Mannosidase inhibitor
KIN-001-220,-0.492357143,Aurora kinase inhibitor
KIN001-055,0.302333333,EGFR inhibitor|JAK inhibitor|Leukotriene inhibitor|Mediator release inhibitor
KIN001-127,1.047210526,ITK inhibitor
KIN001-242,-0.637989474,Protein kinase inhibitor
KIN001-244,1.049452632,PDK1 Inhibitor
KIN001-266,-0.3778,MAP kinase inhibitor
kinetin-riboside,-1.081707692,Apoptosis stimulant
kitasamycin,-0.070642857,Protein synthesis inhibitor
KN-62,-0.079981818,Calcium channel blocker|Purinergic receptor antagonist
KN-93,0.383236364,Calcium channel blocker
KO-143,0.467441667,Breast cancer resistance protein inhibitor
KPT-185,1.4997,Exportin antagonist
KPT-330,0.7343,Exportin antagonist
KU-0060648,1.30324,DNA inhibitor|PI3K inhibitor
KU-0063794,2.011091667,MTOR inhibitor
KU-14R,-0.19654,Imidazoline ligand
KU-55933,0.340366667,ATM kinase inhibitor
KU-C103428N,0.125257143,CDC inhibitor|Rho associated kinase inhibitor
KU-C103443N,0.157616667,CDC inhibitor|Rho associated kinase inhibitor
KU-C103871,0.24115,GSP agonist
KU-C103885,0.00132,Cystic fibrosis transmembrane conductance regulator inhibitor
KW-2449,0.897530769,Abl inhibitor|Aurora kinase inhibitor|FLT3 inhibitor
KW-2478,1.0181,HSP inhibitor
KX-2391,-0.849371429,Src inhibitor|Tubulin inhibitor
kynuramine,-0.126357143,Aryl hydrocarbon receptor activator
kynurenic-acid,-0.5812,Glutamate receptor antagonist
L-152804,-0.2212,Neuropeptide receptor antagonist
L-161982,-0.3357,Prostanoid receptor antagonist
L-168049,0.180771429,Glucagon receptor antagonist
L-2167,-0.283457143,PPAR receptor agonist
L-368899,-0.0890625,Oxytocin receptor antagonist
L-655240,-0.172016667,Thromboxane receptor antagonist
L-655708,-0.3241,GABA receptor antagonist
L-670596,-0.566433333,Prostanoid receptor antagonist
L-689560,-0.649085714,Glutamate receptor antagonist
L-690330,-0.15065625,Inositol monophosphatase inhibitor
L-690488,0.585538462,Inositol monophosphatase inhibitor
L-692585,-0.1463125,Growth hormone releasing peptide ligand agonist
L-693403,-0.006277778,Sigma receptor agonist|Sigma receptor antagonist
L-694247,-0.0640875,Serotonin receptor agonist
L-701252,-0.30658,Glutamate receptor antagonist
L-701324,-0.316185714,Glutamate receptor antagonist
L-733060,0.304185714,Tachykinin antagonist
L-741626,0.10242,Dopamine receptor antagonist
L-741742,-0.005071429,Dopamine receptor antagonist
L-744832,0,Farnesyltransferase inhibitor
L-745870,-0.158144444,Dopamine receptor antagonist
L-750667,0.2002,Dopamine receptor antagonist
L-803087,0.2187,Somatostatin receptor agonist
l-bso,-0.2511,Glutathione transferase inhibitor
L-citrulline,-0.34686,Nitric oxide stimulant
L-ergothioneine,1.149433333,Free radical scavenger
L-NAME,0.37625,Nitric oxide synthase inhibitor
L-stepholidine,-0.5852,Dopamine receptor agonist|Dopamine receptor antagonist
labetalol,0.079514286,Adrenergic receptor antagonist
lacidipine,0.482,Calcium channel blocker
lacitol,-0.05635,Osmosis stimulant
lacosamide,0.005336364,Collapsin response mediator protein stimulant|Sodium channel blocker
lafutidine,0,Histamine receptor antagonist
lamivudine,0.27135,Nucleoside reverse transcriptase inhibitor
lamotrigine,-0.11762,Serotonin receptor antagonist|Sodium channel inhibitor
lanatoside-c,0,Cardiac glycoside
lansoprazole,0.044357143,Proton pump inhibitor
lapatinib,0.393865517,EGFR inhibitor|ERBB2 inhibitor
larixinic-acid,-0.120016667,Compund that interacts with metal centers
laropiprant,0,Prostanoid receptor antagonist
lasalocid,0.268777778,Bacterial permeability inducer
latamoxef,0,Bacterial cell wall synthesis inhibitor
latanoprost,-0.68754,Prostanoid receptor agonist
latrepirdine,-0.72948,Glutamate receptor antagonist
laudanosine,0.000983333,Central nervous system agent
lavendustin-a,-0.26008,EGFR inhibitor
lavendustin-c,-0.33528,EGFR inhibitor
lawsone,-0.040366667,Coloring agent
LB-42708,1.040975,Farnesyltransferase inhibitor
LCL-161,-0.949828571,XIAP inhibitor
LCQ-908,0.5819,Diacylglycerol O acyltransferase inhibitor
LDN-193189,-0.349638462,Serine/threonine kinase inhibitor
LDN-212854,0,Bone resorption inhibitor
LDN-57444,-0.1757,Ubiquitin C-terminal hydrolase inhibitor
LE-135,-0.169957143,Retinoid receptor agonist
LE-300,-0.223328571,Dopamine receptor antagonist
ledipasvir,0.196625,HCV inhibitor
leflunomide,0.3489,Dihydroorotate dehydrogenase inhibitor|PDGFR inhibitor
lenalidomide,-0.011994737,Carcinogen
lenvatinib,-0.565083333,FGFR inhibitor|KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor
lerisetron,0.04378,Serotonin receptor antagonist
lersivirine,-0.25588,Non-nucleoside reverse transcriptase inhibitor
lesinurad,0.2738,Uric acid diuretic
lestaurtinib,0.29886,FLT3 inhibitor|Growth factor receptor inhibitor|JAK inhibitor
letermovir,-0.1848,CMV terminase inhibitor
letrozole,0.026871429,Aromatase inhibitor
leu-enkephalin,0.223271429,Opioid receptor agonist
leucodin,0.067644444,Melanin inhibitor
levalbuterol,-0.0101,Adrenergic receptor agonist
levallorphan,-0.357,Opioid antagonist
levamisole,-0.15124,Acetylcholine receptor agonist
levcromakalim,-0.396738462,Potassium channel activator
levetiracetam,0.345022222,Calcium channel blocker
levobunolol,-0.335333333,Adrenergic receptor antagonist
levocabastine,0.1411,Histamine receptor antagonist
levocetirizine,-0.4556,Histamine receptor antagonist
levodopa,-0.70095,Dopamine receptor agonist
levofloxacin,0.04215,Bacterial DNA Gyrase inhibitor
levomepromazine,0.3262,Dopamine receptor antagonist
levomequitazine,0.18891,Histamine receptor antagonist
levonorgestrel,-0.356793333,Estrogen receptor agonist|Glucocorticoid receptor antagonist|Progesterone receptor agonist|Progesterone receptor antagonist
levosimendan,0.7761,Calcium channel blocker
levosulpiride,-0.38128,Dopamine receptor antagonist
levothyroxine,-0.377911111,Thyroid hormone stimulant
LFM-A12,1.2083,EGFR inhibitor
LFM-A13,0.007104167,BTK inhibitor
LGK-974,-0.8511,Porcupine inhibitor
LGX-818,0.48762,RAF inhibitor
licarbazepine,-0.501642857,Voltage-gated sodium channel blocker
lidamidine,-0.211344444,Adrenergic receptor agonist
lidocaine,-0.805484615,Histamine receptor agonist
lidoflazine,-0.070535714,Calcium channel blocker
limonin,0.054633333,HIV inhibitor
linagliptin,-0.325,Dipeptidyl peptidase inhibitor
lincomycin,0.3507,Bacterial 30S ribosomal subunit inhibitor
linezolid,0.044657143,Bacterial 50S ribosomal subunit inhibitor
linifanib,-0.5192,PDGFR inhibitor|VEGFR inhibitor
linoleamide,0.239985714,ACAT inhibitor
linoleic-acid,-0.006328571,Oxidizing agent
linopirdine,-0.263466667,Potassium channel antagonist
linsidomine,-0.310366667,Nitric oxide donor
linsitinib,1.4006625,IGF-1 inhibitor
liothyronine,-0.010285714,Thyroid hormone stimulant
liranaftate,0.220375,Fungal squalene epoxidase inhibitor
lirimilast,-0.06058,Phosphodiesterase inhibitor
lisinopril,-0.234033333,ACE inhibitor
lisofylline,-0.502966667,Interleukin inhibitor|STAT inhibitor
lithium-chloride,-1.6858,Antiviral
LM-1685,0.108328571,Cyclooxygenase inhibitor
lobaric-acid,-0.117483333,Tyrosine phosphatase inhibitor
lobelanidine,-0.17046,Acetylcholine receptor antagonist|Dopamine receptor modulator|Opioid receptor antagonist|Vesicular monoamine transporter inhibitor
lobeline,-0.572042857,Acetylcholine receptor antagonist
lobendazole,-0.58624,Anthelmintic
lobenzarit,-0.2376625,Immunosuppressant
lodoxamide,-0.2174625,Histamine receptor antagonist
lofepramine,0.39775,Norepinephrine inhibitor|Serotonin reuptake inhibitor
lofexidine,-0.209833333,Adrenergic receptor agonist
lomefloxacin,-0.44005,Bacterial DNA Gyrase inhibitor
lomeguatrib,-0.0919,O6-alkylguanine-DNA alkyltransferase inhibitor
lomerizine,0.641266667,Calcium channel blocker
lomitapide,0.198766667,Microsomal trigylceride transfer protein inhibitor
lomustine,-0.332485714,DNA inhibitor
lonafarnib,0.13883,Farnesyltransferase inhibitor
lonidamine,-0.142253846,Glucokinase inhibitor
loperamide,-0.012121053,Opioid receptor agonist
lopinavir,-0.28028,HIV inhibitor
loratadine,-0.062175,Histamine receptor antagonist
lorazepam,-0.228988889,Benzodiazepine receptor agonist
lorcaserin,-0.20985,Serotonin receptor agonist
lorglumide,-0.152525,CCK receptor antagonist
losartan,-0.254770588,Angiotensin receptor antagonist
losmapimod,0.183542857,P38 MAPK inhibitor
loteprednol,0.192825,Glucocorticoid receptor agonist|Phospholipase inhibitor
lovastatin,0.6454,HMGCR inhibitor
loxapine,-0.56055,Dopamine receptor antagonist|Serotonin receptor antagonist
loxoprofen,-0.454085714,Cyclooxygenase inhibitor|Prostanoid receptor antagonist
lucitanib,0.4809,FGFR inhibitor|VEGFR inhibitor
lufenuron,1.1096,Chitin inhibitor
luliconazole,-0.077611111,Sterol demethylase inhibitor
lumicolchicine,-0.006771429,"Colchicine isomer, non-binder of microtubules"
lupanine,0.308257143,Sodium channel inhibitor
lurasidone,-0.0022,Dopamine receptor antagonist|Serotonin receptor antagonist
luteolin,-0.1464,Glucosidase inhibitor
luzindole,-0.180566667,Melatonin receptor antagonist
LX-1031,-0.93565,Tryptophan hydroxylase inhibitor
LXR-623,0.1562,LXR agonist
LY-16350,0.2307,Dopamine receptor agonist
LY-165163,0.305914286,Serotonin receptor antagonist
LY-2090314,-0.97091,GSK inhibitor
LY-2109761,-0.0406,TGF-beta receptor inhibitor
LY-2140023,0.173585714,Glutamate receptor agonist
LY-215490,-0.4058625,Glutamate receptor antagonist
LY-2157299,0.269875,TGF-beta receptor inhibitor
LY-2183240,-0.229764706,FAAH inhibitor
LY-2228820,0.9972125,P38 MAPK inhibitor
LY-225910,0.38665,CCK receptor antagonist
LY-2334737,1.012333333,Carcinogen|Ribonucleoside reductase inhibitor
LY-2365109,1.0172,Glycine transporter inhibitor
LY-255283,-0.428771429,Leukotriene receptor antagonist
LY-2603618,0.068853846,CHK inhibitor
LY-2784544,-1.254533333,JAK inhibitor
LY-278584,-0.5164625,Serotonin receptor antagonist
LY-2801653,0.653616667,MET inhibitor
LY-2811376,-0.0087,Beta secretase inhibitor
LY-2835219,0.8521,CDK inhibitor
LY-2874455,0.63895,FGFR inhibitor
LY-288513,-0.2286,CCK receptor antagonist
LY-2886721,-0.21434,Beta secretase inhibitor
LY-294002,1.34873,MTOR inhibitor|DNA dependent protein kinase inhibitor|Phosphodiesterase inhibitor|PLK inhibitor
LY-303511,0.471527273,Casein kinase inhibitor|PI3K inhibitor
LY-320135,0.272471429,Cannabinoid receptor antagonist
LY-341495,-0.591011111,Glutamate receptor antagonist
LY-344864,-0.135371429,Serotonin receptor agonist
LY-364947,-0.175933333,TGF-beta receptor inhibitor|P38 MAPK inhibitor
LY-456236,0.1211125,Glutamate receptor antagonist
LY-83583,-0.500525,Guanylyl cyclase inhibitor
lylamine,0.0513,Cannabinoid receptor agonist
lypressin,-0.05338,Vasopressin receptor agonist
lysergol,-0.090775,Ergoline alkaloid
lysylphenylalanyl-tyrosine,-0.098675,Heparin activation inhibitor
M-344,0,HDAC inhibitor
m-3M3FBS,-0.03654,Phospholipase activator
m-chlorophenylbiguanide,-0.64695,Serotonin receptor agonist
maackiain,-0.078588889,Sodium channel inhibitor
macelignan,0,Antioxidant|Anti-inflammatory
macitentan,0.538042857,Endothelin receptor antagonist
mafenide,0.159733333,Carbonic anhydrase inhibitor
malonoben,0.616988889,Protein tyrosine kinase inhibitor
malotilate,0.256677778,Protein synthesis stimulant
maltobionic-acid,0,Matrix metalloprotease inhibitor|Chelating agent
mammea-a,0.034371429,Antibiotic
mannitol-D,0.12887,Diuretic
manumycin-a,-0.376954545,Farnesyltransferase inhibitor|NFKB inhibitor
maprotiline,0.253172727,Norepinephrine inhibitor|Tricyclic antidepressant
maraviroc,-0.23652,CC chemokine receptor antagonist
marbofloxacin,-0.428857143,Bacterial DNA inhibitor
maribavir,0.2354625,Protein kinase inhibitor
marimastat,-0.5835,Matrix metalloprotease inhibitor
marmesin,-0.1423,Angiogenesis inhibitor
masitinib,-0.171325926,KIT inhibitor|PDGFR inhibitor|Src inhibitor
masoprocol,-0.12715,Lipoxygenase inhibitor
matrine,-0.40455,Opioid receptor agonist
maxacalcitol,0.389027273,Vitamin D receptor agonist
MAZ-51,-0.6308,VEGFR inhibitor
mazindol,-0.2732,Dopamine receptor antagonist|Serotonin reuptake inhibitor
MBCQ,-0.347871429,Phosphodiesterase inhibitor
MBX-2982,-0.1257375,Glucose dependent insulinotropic receptor agonist
MC-1293,1.2604,HDAC inhibitor
mCPP,-0.3582,Serotonin receptor agonist
MD-920,-0.034375,NFKB inhibitor
mdivi-1,-0.54755,Dynamin inhibitor
MDL-11939,0.1312125,Serotonin receptor antagonist
MDL-28170,-0.03909,Calpain inhibitor
MDL-29951,-0.023,Glutamate receptor antagonist
MDL-72832,-0.3003875,Serotonin receptor agonist
MDL-73005EF,-0.079345455,Serotonin receptor antagonist
MDM2-inhibitor,0.53661,MDM inhibitor
ME-0328,-0.899233333,PARP inhibitor
mead-acid,-0.4279,KPL-1 tumor suppressor
mead-ethanolamide,0.011285714,Cannabinoid receptor agonist
mebendazole,-0.53989375,Tubulin inhibitor
mebeverine,0.251,Acetylcholine receptor antagonist
mecamylamine,0.194775,Acetylcholine receptor antagonist
mecillinam,-0.301275,Bacterial cell wall synthesis inhibitor
meclizine,-0.389053333,Constitutive androstane receptor (CAR) agonist
meclocycline,0.2785125,Bacterial 30S ribosomal subunit inhibitor
meclofenamic-acid,0.34911,Cyclooxygenase inhibitor|Prostanoid receptor antagonist
meclofenoxate,0.4647,Nootropic agent
medetomidine,-0.183172727,Adrenergic receptor agonist
medroxyprogesterone-acetate,-0.33338,Progesterone receptor agonist
medrysone,0.325666667,Glucocorticoid receptor agonist
mefenamic-acid,-0.312722222,Cyclooxygenase inhibitor
mefexamide,0.13265,Psychoactive drug
mefloquine,0.071454545,Adenosine receptor antagonist|Hemoglobin antagonist
megestrol,-0.30836,Progesterone receptor agonist
megestrol-acetate,-0.230684615,Progesterone receptor agonist|DNA inhibitor|Steroidal progestin
meglitinide,-0.042372727,Potassium channel antagonist
meglumine,0.838,Excipient
meisoindigo,-0.163228571,STAT inhibitor
MEK-162,0.754922222,MEK inhibitor
melatonin,0.079877778,Melatonin receptor agonist|Nitric oxide synthase inhibitor
melengestrol,0.6534,Carcinogen|Steroidal progestin
meloxicam,0.60969,Cyclooxygenase inhibitor
melperone,-0.4718125,Dopamine receptor antagonist|Serotonin receptor antagonist
melphalan,0.00875,DNA alkylating agent|DNA inhibitor
memantine,0.092988889,Glutamate receptor antagonist
menadione,0.228383333,Mitochondrial inhibitor|Phosphatase inhibitor
mepacrine,0.27585,NFKB inhibitor|Cytokine production inhibitor|p53 activator
mepazine,-0.51708125,Mucus protecting agent
mepenzolate,-1.0479,Acetylcholine receptor antagonist
mephenesin,-0.29765,Muscle relaxant
mephentermine,0.20665,Adrenergic receptor agonist
mephenytoin,-0.34368,Hydantoin antiepileptic
mepireserpate,0.747916667,Catechol O methyltransferase inhibitor
mepivacaine,0.8202875,Potassium channel antagonist|Sodium channel inhibitor
meprylcaine,-0.2795125,Anesthetic - local
meptazinol,0.147633333,Opioid receptor agonist
mepyramine,-0.278311111,Histamine receptor antagonist
merbarone,-0.0624,Topoisomerase inhibitor
mercaptopurine,0.97765,Immunosuppressant|Protein synthesis inhibitor|Purine antagonist
Merck60,0.168745455,HDAC inhibitor
mericitabine,-0.736145455,HCV inhibitor
merimepodib,-0.535066667,Inosine monophosphate dehydrogenase inhibitor
meropenem,-0.03042,Bacterial cell wall synthesis inhibitor
mesalazine,0.500475,Cyclooxygenase inhibitor|Lipoxygenase inhibitor|Prostanoid receptor antagonist
mesoridazine,-0.368875,Dopamine receptor antagonist
mestanolone,0.001133333,Androgen receptor antagonist
mestinon,0.0813,Cholinesterase inhibitor
mestranol,0.100477778,Estrogen receptor agonist
mesulergine,-0.1247875,Dopamine receptor agonist
metamizole,0.184583333,Cyclooxygenase inhibitor|Opioid receptor agonist
metanephrine,-0.264914286,Epinephrine metabolite
metaraminol,-0.13275,Adrenergic receptor agonist
metatinib,-0.093433333,Bcr-Abl inhibitor
metaxalone,0.101425,Muscle relaxant
metenkephalin,-0.485257143,Immunostimulant
metergoline,-0.0414,Dopamine receptor agonist|Serotonin receptor antagonist
metformin,-0.07865625,Insulin sensitizer
methandriol,-0.47735,Androgen receptor antagonist
methantheline,-0.4234,Acetylcholine receptor antagonist
methapyrilene,-0.0156375,Histamine receptor antagonist
metharbital,1.0816,GABA receptor antagonist
methazolamide,-0.31965,Carbonic anhydrase inhibitor
methenamine,-0.022566667,Bacterial DNA inhibitor
methiazole,-1.2687,Anthelmintic
methimazole,-0.125476923,Antithyroid agent
methiopril,-0.207954545,ACE inhibitor
methocarbamol,0.076775,Muscle relaxant
methoprene-acid,-0.0116,Retinoid receptor agonist
methotrexate,0.520275,Dihydrofolate reductase inhibitor
methoxamine,0,Adrenergic receptor agonist
methoxsalen,0.154471429,DNA inhibitor
methoxychlor,-0.3725,Estrogenic metabolite
methyl-angolensate,0.640425,Apoptosis inhibitor
methyl-benzethonium,1.5654,Antibiotic
methyl-testosterone,-0.30655,Androgen receptor agonist
methylatropine,0,Atropine derivative
methyldopa,0.602583333,Adrenergic receptor agonist
methylene-blue,0.063590909,Nitric oxide production inhibitor|Guanylyl cyclase inhibitor|Monoamine oxidase inhibitor|Tau aggregation inhibitor
methyllidocaine,-0.2785375,Antiarrhythmic
methylnaltrexone,0.17878,Opioid receptor antagonist
methylnorlichexanthone,-0.1012,Aurora kinase inhibitor|PIM inhibitor|VEGFR inhibitor
methylparaben,-0.9865,Antifungal
methylphenidate,0,Dopamine receptor antagonist
methylprednisolone,-0.036745,Glucocorticoid receptor agonist
methylstat,0.291363636,Histone demethylase inhibitor
methysergide,-0.241328571,Serotonin receptor antagonist
meticrane,1.0628,Diuretic
metitepine,0,Anti-HCVE2
metixene,0.35434,Acetylcholine receptor antagonist
metoclopramide,0.054018182,Dopamine receptor antagonist|Serotonin receptor antagonist
metolazone,-0.131725,Carbonic anhydrase inhibitor
metoprolol,-0.232057143,Adrenergic receptor antagonist
metrifonate,-0.3491,Acetylcholinesterase inhibitor
metrizamide,-0.4018,Radiopaque medium
metronidazole,0.004033333,Bacterial DNA inhibitor
metyrapone,-0.85248,Cytochrome P450 inhibitor
mevastatin,1.03432,HMGCR inhibitor
mexiletine,0.009683333,Sodium channel inhibitor
MF-101,0.7213,Estrogen receptor agonist
MG-132,-0.3037,Proteasome inhibitor
MGCD-265,0.177341667,VEGFR inhibitor
mianserin,-0.3667125,Serotonin receptor antagonist
mibampator,0.0271,Glutamate receptor antagonist
mibefradil,0.501777778,Calcium channel blocker
miconazole,0.101644444,Bacterial cell wall synthesis inhibitor
midazolam,0.5237,Benzodiazepine receptor agonist
midodrine,-0.481245455,Adrenergic receptor agonist
midostaurin,0.866715789,FLT3 inhibitor|KIT inhibitor|PKC inhibitor
mifepristone,-0.110423077,Glucocorticoid receptor antagonist|Progesterone receptor antagonist
mifobate,-0.10296,PPAR receptor antagonist
miglitol,0.4961,Glucosidase inhibitor
miglustat,0.15514,Glycosylation inhibitor
milacemide,0.1363,Monoamine oxidase inhibitor
milnacipran,-0.24078,Serotonin receptor antagonist
milrinone,-0.4096,Phosphodiesterase inhibitor
miltefosine,-0.315525,Membrane integrity inhibitor
minaprine,0.016766667,Serotonin receptor antagonist
minocycline,0.9758,Bacterial 30S ribosomal subunit inhibitor
minoxidil,-0.43275,KATP activator|Vasodilator
mirin,-0.440342857,MRE11A exonuclease inhibitor
mirodenafil,0.073088889,Phosphodiesterase inhibitor
mirtazapine,-0.060911765,Adrenergic receptor antagonist|Serotonin receptor antagonist
mitiglinide,-0.58588,Insulin secretagogue
mitomycin-c,-0.171966667,DNA alkylating agent|DNA inhibitor
mitotane,0.229755556,Carcinogen
mitoxantrone,0.181533333,Topoisomerase inhibitor
mizolastine,-0.17712,Histamine receptor antagonist
MK-0752,0.0503125,Gamma secretase inhibitor
MK-0773,-0.0309,Androgen receptor antagonist
MK-0812,-0.19972,CC chemokine receptor antagonist
MK-0893,0.330275,Glucagon receptor antagonist
MK-1775,-0.217795652,WEE1 kinase inhibitor
MK-212,0.74485,Serotonin receptor agonist
MK-2206,0.914429032,AKT inhibitor
MK-2461,0.008411111,FGFR inhibitor|VEGFR inhibitor
MK-3207,-0.312825,Calcitonin antagonist
MK-5108,-1.0596375,Aurora kinase inhibitor
MK-801,0,Glutamate receptor antagonist
MK-8033,-0.273471429,MET inhibitor
MK-8245,-0.0197625,Stearoyl-CoA desaturase inhibitor
ML-130,0.4530625,NOD1 inhibitor
ML-133,0.552825,Potassium channel antagonist
ML-141,-0.28865,CDC inhibitor
ML-161,-0.265253846,Protease inhibitor
ML-167,0.4966,CLK inhibitor|DYRK inhibitor
ML-179,-0.377,Liver receptor homolog inverse agonist
ML-193,-0.153371429,G protein-coupled receptor antagonist
ML-204,0.0857375,Transient receptor potential channel antagonist
ML-213,0.250275,Potassium channel activator
ML-281,-0.2653,Serine/threonine kinase inhibitor
ML-3163,-0.205333333,P38 MAPK inhibitor
ML-347,-0.35065,ALK inhibitor
ML-7,0.5487,Muscle relaxant
ML-9,0.383514286,Muscle relaxant
MLN-0128,1.8848,MTOR inhibitor
MLN-2480,0.35704,RAF inhibitor
MLN-4924,-0.876663636,Nedd activating enzyme inhibitor
MLN-8054,-0.619415789,Aurora kinase inhibitor|Protein kinase inhibitor|Tubulin inhibitor
MLN-9708,-0.45446,Proteasome inhibitor
MMPX,-0.45305,Phosphodiesterase inhibitor
MNITMT,0.162933333,Lymphocyte inhibitor
mocetinostat,0.52342,HDAC inhibitor
mocimycin,0.232114286,Protein synthesis inhibitor
moclobemide,0,Monoamine oxidase inhibitor
modafinil,-0.17,Adrenergic receptor agonist
moexipril,0.144122222,ACE inhibitor
mofezolac,-0.252475,Cyclooxygenase inhibitor
molindone,-0.245557143,Dopamine receptor antagonist
molsidomine,0.66848,Guanylyl cyclase activator
mometasone,0.455622222,Glucocorticoid receptor agonist|Immunosuppressant
monastrol,-0.197645455,Kinesin inhibitor
monobenzone,0,Melanin inhibitor
montelukast,-0.05314,Leukotriene receptor antagonist
moracizine,0.18818,Sodium channel inhibitor
moroxydine,0,Antiviral
morphothebaine,0.2182,Adrenergic receptor antagonist
mosapride,0.3337,Serotonin receptor agonist
motesanib,-0.579785,KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor
moxaverine,0.222666667,Phosphodiesterase inhibitor
moxidectin,0.029572727,Chloride channel blocker
moxifloxacin,-0.4323,Bacterial DNA inhibitor
moxisylyte,-0.205133333,Adrenergic receptor antagonist
moxonidine,-0.209353333,Imidazoline receptor agonist
mozavaptan,-0.17695,Vasopressin receptor antagonist
MPEP,-0.180433333,Glutamate receptor antagonist
Mps1-IN-1,0.12706,Monopolar spindle 1 kinase inhibitor
MR-16728,-0.162028571,Acetylcholine receptor agonist|Acetylcholine release enhancer
MRE-269,0.439775,Prostanoid receptor agonist
MRS-1220,-0.334975,Adenosine receptor antagonist
MRS-1334,0.322566667,Adenosine receptor antagonist
MRS-1754,-0.5032,Adenosine receptor antagonist
MST-312,-0.507733333,Telomerase inhibitor
MT-21,0.561871429,Caspase activator
mubritinib,0.04804,Receptor tyrosine protein kinase inhibitor
mupirocin,-0.476383333,Isoleucyl-tRNA synthetase inhibitor
MW-STK33-3B,0.645116667,Potassium channel activator
MY-5445,0.140366667,Phosphodiesterase inhibitor|Platelet aggregation inhibitor
mycophenolate-mofetil,0.638111111,Inosine monophosphate dehydrogenase inhibitor|Dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Inositol monophosphatase inhibitor
myricetin,-0.6740125,Androgen receptor agonist|Cytochrome P450 inhibitor
myricitrin,-1.2866,Protein kinase inhibitor
myriocin,-0.283572727,Serine palmitoyltransferase inhibitor
N-6022,0.590671429,Alcohol dehydrogenase inhibitor
N-benzylnaltrindole,0,Opioid receptor antagonist
N-formylmethionylalanine,0.096333333,Macrophage activator
N-methylquipazine,-0.2721,Serotonin receptor agonist
N-MPPP,-0.84105,Opioid receptor agonist
N20C,-0.496885714,Glutamate receptor antagonist
nabumetone,0.120614286,Cyclooxygenase inhibitor
nadide,0.9946,Electron acceptor
nadifloxacin,-1.1638,Bacterial DNA Gyrase inhibitor
nadolol,-0.024742857,Adrenergic receptor antagonist
nafadotride,0.1203,Dopamine receptor antagonist
nafamostat,-0.414725,Serine protease inhibitor
nafcillin,-0.480342857,Bacterial cell wall synthesis inhibitor
nafcilline,-0.5155,Bacterial cell wall synthesis inhibitor
naftidrofuryl,-0.04185,Adrenergic receptor antagonist
naftifine,-0.004491667,Fungal squalene epoxidase inhibitor
naftopidil,0.228457143,Adrenergic receptor antagonist
nalbuphine,0.6571,Opioid receptor agonist|Opioid receptor antagonist
nalidixic-acid,-1.2539,Bacterial DNA inhibitor
nalmefene,0.5847,Opioid receptor antagonist
naloxone,-0.036744444,Opioid receptor antagonist
naloxone-benzoylhydrazone,-0.54205,Opioid receptor antagonist
naltrexone,0.250314286,Opioid receptor antagonist
naltriben,-0.49925,Opioid receptor antagonist
naltrindole,-0.227675,Opioid receptor antagonist
NAN-190,0.1052,Serotonin receptor agonist
nandrolone,-0.23395,Imidazoline receptor agonist
naphazoline,0.052416667,Adrenergic receptor agonist
naproxen,-0.08111,Cyclooxygenase inhibitor
naproxol,0.202257143,Anti-inflammatory
narciclasine,-0.03485,LIM kinase activator|Rho associated kinase activator
naringenin,-0.321285714,Aromatase inhibitor|TRPV antagonist
naringin,-0.526133333,Cytochrome P450 inhibitor
narlaprevir,-0.336771429,HCV inhibitor
NAS-181,-0.540071429,Serotonin receptor antagonist
