pert_iname,norm_cs,moa
iopromide,1.3215,Radiopaque medium
IOWH-032,-0.1288875,CFTR channel antagonist
IOX-1,0.1483875,Histone lysine demethylase inhibitor
IOX2,0.178978571,HIF Inhibitor
ioxaglic-acid,-0.3908,Radiopaque medium
IPI-145,-0.017809091,PI3K inhibitor
ipidacrine,0.6717,Acetylcholinesterase inhibitor
ipriflavone,0.3858625,Bone resorption inhibitor
iproniazid,-0.237075,Monoamine oxidase inhibitor
ipsapirone,-0.01238,Serotonin receptor agonist
irbesartan,0.32291,Angiotensin receptor antagonist
irilin-a,-0.260414286,Isoflavone
irinotecan,-0.02806,Topoisomerase inhibitor
irsogladine,-0.2255125,Phosphodiesterase inhibitor
isamoltane,0.1222875,Adrenergic receptor antagonist
isbufylline,0.102625,Phosphodiesterase inhibitor
ischemin,0.054728571,CBP bromodomain inhibitor
iso-olomoucine,0.196328571,CDK inhibitor
isocarboxazid,-0.5088125,Monoamine oxidase inhibitor
isoconazole,0.214557143,Fungal lanosterol demethylase inhibitor
isoeugenol,-0.5814,Nitric oxide production inhibitor
isofloxythepin,0.3342,Dopamine receptor antagonist
isoflupredone,0.99525,Glucocorticoid receptor agonist
isoflupredone-acetate,1.152128571,Glucocorticoid receptor agonist
isogedunin,0.632214286,HSP inhibitor
isometheptene,0,Vasoconstrictor
isoniazid,0.156433333,Bacterial cell wall synthesis inhibitor|Cyclooxygenase inhibitor
isoquercetin,0.022175,Aldose reductase inhibitor
isoreserpine,-0.525275,Vesicular monoamine transporter inhibitor
isorotenone,0.047644444,Mitochondrial inhibitor|NADH-ubiquinone oxidoreductase (Complex I) inhibitor
isotretinoin,0.076233333,Retinoid receptor agonist
ISOX,0.11674,HDAC inhibitor
isoxicam,-0.098075,Cyclooxygenase inhibitor
isoxsuprine,0.148442857,Adrenergic receptor agonist
ispinesib,0.4156,Kinesin inhibitor
isradipine,-0.078845455,Calcium channel blocker
istaroxime,0.08387,ATPase inhibitor
istradefylline,0.37855,Adenosine receptor antagonist
ITE,0.2105,Aryl hydrocarbon receptor agonist
itopride,0.050557143,Dopamine receptor antagonist
itraconazole,0.3121,Cytochrome P450 inhibitor
ITSA-1,0,HDAC activator
IU1,1.11025,Ubiquitin C-terminal hydrolase inhibitor
ivabradine,-0.305125,HCN channel antagonist|Potassium channel blocker|Sodium channel inhibitor
ivacaftor,-0.308841667,CFTR channel antagonist
ivachtin,-0.04496,Caspase inhibitor
ivermectin,0,GABA receptor agonist
IWP-2,0.9124,WNT inhibitor
IWP-L6,0,Porcupine inhibitor
ixabepilone,0.4505,Tubulin inhibitor
ixazomib,0.888316667,Proteasome inhibitor
J-104129,0.124844444,Acetylcholine receptor antagonist
JDTic,0.0958,Opioid receptor antagonist
JIB04,0,Histone lysine demethylase inhibitor
JLK-6,-0.169014286,Gamma secretase inhibitor|Beta amyloid inhibitor
JNJ-10191584,-0.0224,Histamine receptor antagonist
JNJ-1661010,-1.02835,FAAH inhibitor
JNJ-17203212,-0.51785,TRPV antagonist
JNJ-26481585,-0.03397,HDAC inhibitor
JNJ-38877605,0.263418182,MET inhibitor
JNJ-7706621,-0.30535,CDK inhibitor
JNK-9L,-0.153221429,JNK inhibitor
josamycin,-0.287325,Bacterial 50S ribosomal subunit inhibitor
JQ-1-R,0.001077778,Bromodomain inhibitor
JTC-801,0.809666667,Opioid receptor antagonist
JTE-013,0.1851125,Lysophospholipid receptor antagonist
JTE-907,0.68073,Cannabinoid receptor antagonist
JW-55,0.28402,Tankyrase inhibitor
JW-7-24-1,0.22736,LCK Inhibitor
JW-74,0.146966667,WNT inhibitor|Tankyrase inhibitor
JWE-035,0.4452875,Aurora kinase inhibitor
JWH-015,-0.215714286,Cannabinoid receptor agonist
JX-401,0.043255556,P38 MAPK inhibitor
JZL-184,0.119821429,Monoacylglycerol lipase inhibitor
K-02288,0.64565,Bone resorption inhibitor
K-858,-0.217,Kinesin inhibitor
kaempferol,0,Bone resorption inhibitor|Estrogen receptor agonist
kakonein,0.39102,GABA receptor antagonist|Serotonin receptor antagonist
kanamycin,0,Bacterial 30S ribosomal subunit inhibitor
karakoline,-0.130166667,Phytotoxin
kavain,0.1588,Calcium channel blocker|Sodium channel inhibitor
kawain,0.022257143,Calcium channel blocker|MTOR inhibitor|Sodium channel inhibitor
KB-R7943,-0.009333333,Sodium channel inhibitor
KBG,0.225525,Neprilysin inhibitor
KD-023,0.16724,ACAT inhibitor
KD-025,1.1773,Rho associated kinase inhibitor
kenpaullone,0.036733333,CDK inhibitor|GSK inhibitor
ketanserin,-0.302063636,Serotonin receptor antagonist
ketocholesterol,0,HMGCR inhibitor
ketoconazole,0.284878571,Sterol demethylase inhibitor
ketoprofen,0.140844444,Cyclooxygenase inhibitor
ketorolac,0.584275,Cyclooxygenase inhibitor
ketotifen,0.031655556,Histamine receptor agonist|Leukotriene receptor antagonist|Phosphodiesterase inhibitor
KF-38789,-0.7101625,P selectin inhibitor
khellin,0.58525,Vasodilator
KHS-101,0.141114286,Neural stem cell inducer
KI-16425,0.57232,Lysophosphatidic acid receptor antagonist
KI-8751,-0.085871429,VEGFR inhibitor|KIT inhibitor|PDGFR inhibitor
kifunensine,-0.205733333,Mannosidase inhibitor
KIN-001-220,0.082075,Aurora kinase inhibitor
KIN001-055,-0.176955556,EGFR inhibitor|JAK inhibitor|Leukotriene inhibitor|Mediator release inhibitor
KIN001-127,0.248810526,ITK inhibitor
KIN001-242,-0.219136842,Protein kinase inhibitor
KIN001-244,-0.189689474,PDK1 Inhibitor
KIN001-266,0.275714286,MAP kinase inhibitor
kinetin-riboside,0.602169231,Apoptosis stimulant
kitasamycin,-0.149314286,Protein synthesis inhibitor
KN-62,-0.187554545,Calcium channel blocker|Purinergic receptor antagonist
KN-93,0.197490909,Calcium channel blocker
KO-143,0.168216667,Breast cancer resistance protein inhibitor
KPT-185,0,Exportin antagonist
KPT-330,0.3642,Exportin antagonist
KU-0060648,0.86076,DNA inhibitor|PI3K inhibitor
KU-0063794,-0.4881,MTOR inhibitor
KU-14R,-0.17024,Imidazoline ligand
KU-55933,-0.032185714,ATM kinase inhibitor
KU-C103428N,-0.124185714,CDC inhibitor|Rho associated kinase inhibitor
KU-C103443N,-0.029783333,CDC inhibitor|Rho associated kinase inhibitor
KU-C103871,-0.120466667,GSP agonist
KU-C103885,0.39706,Cystic fibrosis transmembrane conductance regulator inhibitor
KW-2449,0.407030769,Abl inhibitor|Aurora kinase inhibitor|FLT3 inhibitor
KW-2478,0.1063,HSP inhibitor
KX-2391,-0.414414286,Src inhibitor|Tubulin inhibitor
kynuramine,0.104528571,Aryl hydrocarbon receptor activator
kynurenic-acid,-0.06975,Glutamate receptor antagonist
L-152804,0.176557143,Neuropeptide receptor antagonist
L-161982,0.3761,Prostanoid receptor antagonist
L-168049,0.179242857,Glucagon receptor antagonist
L-2167,-0.115685714,PPAR receptor agonist
L-368899,0.1799125,Oxytocin receptor antagonist
L-655240,0.411716667,Thromboxane receptor antagonist
L-655708,0,GABA receptor antagonist
L-670596,-0.00165,Prostanoid receptor antagonist
L-689560,-0.151071429,Glutamate receptor antagonist
L-690330,0.2884625,Inositol monophosphatase inhibitor
L-690488,0.314992308,Inositol monophosphatase inhibitor
L-692585,-0.0864125,Growth hormone releasing peptide ligand agonist
L-693403,-0.285566667,Sigma receptor agonist|Sigma receptor antagonist
L-694247,0.2495125,Serotonin receptor agonist
L-701252,-0.21856,Glutamate receptor antagonist
L-701324,-0.099157143,Glutamate receptor antagonist
L-733060,0.013057143,Tachykinin antagonist
L-741626,-0.38896,Dopamine receptor antagonist
L-741742,0.010685714,Dopamine receptor antagonist
L-744832,0,Farnesyltransferase inhibitor
L-745870,-0.019577778,Dopamine receptor antagonist
L-750667,-0.295644444,Dopamine receptor antagonist
L-803087,0.2989,Somatostatin receptor agonist
l-bso,-0.17422,Glutathione transferase inhibitor
L-citrulline,-0.43644,Nitric oxide stimulant
L-ergothioneine,-1.1789,Free radical scavenger
L-NAME,0,Nitric oxide synthase inhibitor
L-stepholidine,0.377183333,Dopamine receptor agonist|Dopamine receptor antagonist
labetalol,0.045028571,Adrenergic receptor antagonist
lacidipine,0.568133333,Calcium channel blocker
lacitol,0.001875,Osmosis stimulant
lacosamide,-0.260954545,Collapsin response mediator protein stimulant|Sodium channel blocker
lafutidine,-0.253733333,Histamine receptor antagonist
lamivudine,0.00515,Nucleoside reverse transcriptase inhibitor
lamotrigine,-0.13148,Serotonin receptor antagonist|Sodium channel inhibitor
lanatoside-c,1.2552,Cardiac glycoside
lansoprazole,-0.4136,Proton pump inhibitor
lapatinib,0.144813793,EGFR inhibitor|ERBB2 inhibitor
larixinic-acid,-0.452416667,Compund that interacts with metal centers
laropiprant,-0.33586,Prostanoid receptor antagonist
lasalocid,0.00405,Bacterial permeability inducer
latamoxef,0,Bacterial cell wall synthesis inhibitor
latanoprost,0.38154,Prostanoid receptor agonist
latrepirdine,0.36718,Glutamate receptor antagonist
laudanosine,0.373283333,Central nervous system agent
lavendustin-a,0.0924,EGFR inhibitor
lavendustin-c,0,EGFR inhibitor
lawsone,-0.449466667,Coloring agent
LB-42708,0.349125,Farnesyltransferase inhibitor
LCL-161,0,XIAP inhibitor
LCQ-908,0.6239,Diacylglycerol O acyltransferase inhibitor
LDN-193189,-0.216123077,Serine/threonine kinase inhibitor
LDN-212854,0,Bone resorption inhibitor
LDN-57444,-0.07158,Ubiquitin C-terminal hydrolase inhibitor
LE-135,-0.07895,Retinoid receptor agonist
LE-300,-0.017071429,Dopamine receptor antagonist
ledipasvir,0.05825,HCV inhibitor
leflunomide,0.328233333,Dihydroorotate dehydrogenase inhibitor|PDGFR inhibitor
lenalidomide,0.262463158,Carcinogen
lenvatinib,-0.92945,FGFR inhibitor|KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor
lerisetron,-0.15491,Serotonin receptor antagonist
lersivirine,0.82322,Non-nucleoside reverse transcriptase inhibitor
lesinurad,0.473925,Uric acid diuretic
lestaurtinib,0.25442,FLT3 inhibitor|Growth factor receptor inhibitor|JAK inhibitor
letermovir,-0.168533333,CMV terminase inhibitor
letrozole,-0.138857143,Aromatase inhibitor
leu-enkephalin,-0.434414286,Opioid receptor agonist
leucodin,-0.138133333,Melanin inhibitor
levalbuterol,-0.2336,Adrenergic receptor agonist
levallorphan,-0.09375,Opioid antagonist
levamisole,-0.2771,Acetylcholine receptor agonist
levcromakalim,-0.222184615,Potassium channel activator
levetiracetam,0.001677778,Calcium channel blocker
levobunolol,0.1715,Adrenergic receptor antagonist
levocabastine,0.096114286,Histamine receptor antagonist
levocetirizine,0.4322,Histamine receptor antagonist
levodopa,0.5395,Dopamine receptor agonist
levofloxacin,-0.21065,Bacterial DNA Gyrase inhibitor
levomepromazine,0.2232375,Dopamine receptor antagonist
levomequitazine,-0.20435,Histamine receptor antagonist
levonorgestrel,0.01664,Estrogen receptor agonist|Glucocorticoid receptor antagonist|Progesterone receptor agonist|Progesterone receptor antagonist
levosimendan,0.340125,Calcium channel blocker
levosulpiride,-0.66714,Dopamine receptor antagonist
levothyroxine,-0.152844444,Thyroid hormone stimulant
LFM-A12,-0.3926,EGFR inhibitor
LFM-A13,-0.029908333,BTK inhibitor
LGK-974,0.7165,Porcupine inhibitor
LGX-818,0.18097,RAF inhibitor
licarbazepine,-0.259671429,Voltage-gated sodium channel blocker
lidamidine,-0.209644444,Adrenergic receptor agonist
lidocaine,0.162876923,Histamine receptor agonist
lidoflazine,0.097921429,Calcium channel blocker
limonin,-0.198777778,HIV inhibitor
linagliptin,0.160642857,Dipeptidyl peptidase inhibitor
lincomycin,-0.55855,Bacterial 30S ribosomal subunit inhibitor
linezolid,0.339671429,Bacterial 50S ribosomal subunit inhibitor
linifanib,0.284126087,PDGFR inhibitor|VEGFR inhibitor
linoleamide,0.412528571,ACAT inhibitor
linoleic-acid,-0.005028571,Oxidizing agent
linopirdine,0.908833333,Potassium channel antagonist
linsidomine,0.015588889,Nitric oxide donor
linsitinib,0.0501125,IGF-1 inhibitor
liothyronine,-0.022571429,Thyroid hormone stimulant
liranaftate,0.913975,Fungal squalene epoxidase inhibitor
lirimilast,0.20092,Phosphodiesterase inhibitor
lisinopril,0.0483,ACE inhibitor
lisofylline,0.3977,Interleukin inhibitor|STAT inhibitor
lithium-chloride,1.0032,Antiviral
LM-1685,-0.489885714,Cyclooxygenase inhibitor
lobaric-acid,0.18155,Tyrosine phosphatase inhibitor
lobelanidine,-0.60849,Acetylcholine receptor antagonist|Dopamine receptor modulator|Opioid receptor antagonist|Vesicular monoamine transporter inhibitor
lobeline,0.495285714,Acetylcholine receptor antagonist
lobendazole,-0.04944,Anthelmintic
lobenzarit,0.14065,Immunosuppressant
lodoxamide,0.0064125,Histamine receptor antagonist
lofepramine,-1.067,Norepinephrine inhibitor|Serotonin reuptake inhibitor
lofexidine,0.336444444,Adrenergic receptor agonist
lomefloxacin,0,Bacterial DNA Gyrase inhibitor
lomeguatrib,0.3230625,O6-alkylguanine-DNA alkyltransferase inhibitor
lomerizine,0.138222222,Calcium channel blocker
lomitapide,0.228011111,Microsomal trigylceride transfer protein inhibitor
lomustine,0.556242857,DNA inhibitor
lonafarnib,-0.00522,Farnesyltransferase inhibitor
lonidamine,0.395138462,Glucokinase inhibitor
loperamide,-0.085694737,Opioid receptor agonist
lopinavir,0.14008,HIV inhibitor
loratadine,-0.178625,Histamine receptor antagonist
lorazepam,-0.159288889,Benzodiazepine receptor agonist
lorcaserin,0.17628,Serotonin receptor agonist
lorglumide,0.4979875,CCK receptor antagonist
losartan,0.278688235,Angiotensin receptor antagonist
losmapimod,-0.007021429,P38 MAPK inhibitor
loteprednol,0.494925,Glucocorticoid receptor agonist|Phospholipase inhibitor
lovastatin,0.4383,HMGCR inhibitor
loxapine,0.0178,Dopamine receptor antagonist|Serotonin receptor antagonist
loxoprofen,-0.239242857,Cyclooxygenase inhibitor|Prostanoid receptor antagonist
lucitanib,0.14018,FGFR inhibitor|VEGFR inhibitor
lufenuron,0,Chitin inhibitor
luliconazole,-0.209377778,Sterol demethylase inhibitor
lumicolchicine,0.132371429,"Colchicine isomer, non-binder of microtubules"
lupanine,-0.067142857,Sodium channel inhibitor
lurasidone,-0.103090909,Dopamine receptor antagonist|Serotonin receptor antagonist
luteolin,0.3553,Glucosidase inhibitor
luzindole,-0.480722222,Melatonin receptor antagonist
LX-1031,-0.216975,Tryptophan hydroxylase inhibitor
LXR-623,0.38312,LXR agonist
LY-16350,0.321633333,Dopamine receptor agonist
LY-165163,-0.0515,Serotonin receptor antagonist
LY-2090314,0.11036,GSK inhibitor
LY-2109761,0.38615,TGF-beta receptor inhibitor
LY-2140023,-0.133942857,Glutamate receptor agonist
LY-215490,-0.1148375,Glutamate receptor antagonist
LY-2157299,-0.2356,TGF-beta receptor inhibitor
LY-2183240,-0.1985,FAAH inhibitor
LY-2228820,-0.2143875,P38 MAPK inhibitor
LY-225910,-0.18573,CCK receptor antagonist
LY-2334737,-0.3844,Carcinogen|Ribonucleoside reductase inhibitor
LY-2365109,0,Glycine transporter inhibitor
LY-255283,-0.1529,Leukotriene receptor antagonist
LY-2603618,-0.173676923,CHK inhibitor
LY-2784544,0.031333333,JAK inhibitor
LY-278584,-0.4056125,Serotonin receptor antagonist
LY-2801653,-0.094116667,MET inhibitor
LY-2811376,0.34415,Beta secretase inhibitor
LY-2835219,0.341966667,CDK inhibitor
LY-2874455,0.150675,FGFR inhibitor
LY-288513,0.242744444,CCK receptor antagonist
LY-2886721,0.1793,Beta secretase inhibitor
LY-294002,0.19249,MTOR inhibitor|DNA dependent protein kinase inhibitor|Phosphodiesterase inhibitor|PLK inhibitor
LY-303511,0.255736364,Casein kinase inhibitor|PI3K inhibitor
LY-320135,-0.154257143,Cannabinoid receptor antagonist
LY-341495,0.070566667,Glutamate receptor antagonist
LY-344864,0.473714286,Serotonin receptor agonist
LY-364947,0.099783333,TGF-beta receptor inhibitor|P38 MAPK inhibitor
LY-456236,0.199,Glutamate receptor antagonist
LY-83583,-0.54935,Guanylyl cyclase inhibitor
lylamine,-0.020283333,Cannabinoid receptor agonist
lypressin,-0.08202,Vasopressin receptor agonist
lysergol,-0.1363125,Ergoline alkaloid
lysylphenylalanyl-tyrosine,-0.3674,Heparin activation inhibitor
M-344,0,HDAC inhibitor
m-3M3FBS,-0.10596,Phospholipase activator
m-chlorophenylbiguanide,0.24105,Serotonin receptor agonist
maackiain,-0.006344444,Sodium channel inhibitor
macelignan,0,Antioxidant|Anti-inflammatory
macitentan,-0.392242857,Endothelin receptor antagonist
mafenide,-0.040966667,Carbonic anhydrase inhibitor
malonoben,0.720311111,Protein tyrosine kinase inhibitor
malotilate,0.3374,Protein synthesis stimulant
maltobionic-acid,0.02025,Matrix metalloprotease inhibitor|Chelating agent
mammea-a,-0.167028571,Antibiotic
mannitol-D,0.00873,Diuretic
manumycin-a,0.177781818,Farnesyltransferase inhibitor|NFKB inhibitor
maprotiline,0.235545455,Norepinephrine inhibitor|Tricyclic antidepressant
maraviroc,-0.00662,CC chemokine receptor antagonist
marbofloxacin,-0.427,Bacterial DNA inhibitor
maribavir,0.0461375,Protein kinase inhibitor
marimastat,0.5215,Matrix metalloprotease inhibitor
marmesin,0.538885714,Angiogenesis inhibitor
masitinib,0.208885185,KIT inhibitor|PDGFR inhibitor|Src inhibitor
masoprocol,-0.3725125,Lipoxygenase inhibitor
matrine,0.93805,Opioid receptor agonist
maxacalcitol,-0.441727273,Vitamin D receptor agonist
MAZ-51,-0.0029,VEGFR inhibitor
mazindol,0.6019,Dopamine receptor antagonist|Serotonin reuptake inhibitor
MBCQ,0,Phosphodiesterase inhibitor
MBX-2982,-0.1716375,Glucose dependent insulinotropic receptor agonist
MC-1293,0.8448,HDAC inhibitor
mCPP,0.133411111,Serotonin receptor agonist
MD-920,0.225875,NFKB inhibitor
mdivi-1,-1.1859,Dynamin inhibitor
MDL-11939,-0.1228125,Serotonin receptor antagonist
MDL-28170,-0.09661,Calpain inhibitor
MDL-29951,0.48296,Glutamate receptor antagonist
MDL-72832,-0.388025,Serotonin receptor agonist
MDL-73005EF,0.293890909,Serotonin receptor antagonist
MDM2-inhibitor,-0.11251,MDM inhibitor
ME-0328,0.2024,PARP inhibitor
mead-acid,0.209122222,KPL-1 tumor suppressor
mead-ethanolamide,-0.072871429,Cannabinoid receptor agonist
mebendazole,-0.36298125,Tubulin inhibitor
mebeverine,0.116855556,Acetylcholine receptor antagonist
mecamylamine,0.7525,Acetylcholine receptor antagonist
mecillinam,0.5251,Bacterial cell wall synthesis inhibitor
meclizine,-0.04902,Constitutive androstane receptor (CAR) agonist
meclocycline,0.3956625,Bacterial 30S ribosomal subunit inhibitor
meclofenamic-acid,-0.26144,Cyclooxygenase inhibitor|Prostanoid receptor antagonist
meclofenoxate,-0.4433,Nootropic agent
medetomidine,-0.170209091,Adrenergic receptor agonist
medroxyprogesterone-acetate,0.37027,Progesterone receptor agonist
medrysone,0.32702,Glucocorticoid receptor agonist
mefenamic-acid,-0.072366667,Cyclooxygenase inhibitor
mefexamide,-0.1079375,Psychoactive drug
mefloquine,0.149863636,Adenosine receptor antagonist|Hemoglobin antagonist
megestrol,0.43304,Progesterone receptor agonist
megestrol-acetate,0.151030769,Progesterone receptor agonist|DNA inhibitor|Steroidal progestin
meglitinide,0.167836364,Potassium channel antagonist
meglumine,-1.039,Excipient
meisoindigo,-0.476357143,STAT inhibitor
MEK-162,-0.1909,MEK inhibitor
melatonin,0.2051,Melatonin receptor agonist|Nitric oxide synthase inhibitor
melengestrol,-0.8919,Carcinogen|Steroidal progestin
meloxicam,-0.27134,Cyclooxygenase inhibitor
melperone,0.463,Dopamine receptor antagonist|Serotonin receptor antagonist
melphalan,-0.1354,DNA alkylating agent|DNA inhibitor
memantine,0.391911111,Glutamate receptor antagonist
menadione,0.007958333,Mitochondrial inhibitor|Phosphatase inhibitor
mepacrine,0.123291667,NFKB inhibitor|Cytokine production inhibitor|p53 activator
mepazine,0.09854375,Mucus protecting agent
mepenzolate,0,Acetylcholine receptor antagonist
mephenesin,0.9978,Muscle relaxant
mephentermine,0.040733333,Adrenergic receptor agonist
mephenytoin,0.01698,Hydantoin antiepileptic
mepireserpate,-0.55045,Catechol O methyltransferase inhibitor
mepivacaine,-0.2643875,Potassium channel antagonist|Sodium channel inhibitor
meprylcaine,0.1931625,Anesthetic - local
meptazinol,-0.087033333,Opioid receptor agonist
mepyramine,0.1329,Histamine receptor antagonist
merbarone,-0.2262875,Topoisomerase inhibitor
mercaptopurine,-0.061633333,Immunosuppressant|Protein synthesis inhibitor|Purine antagonist
Merck60,0,HDAC inhibitor
mericitabine,-0.269509091,HCV inhibitor
merimepodib,-0.034266667,Inosine monophosphate dehydrogenase inhibitor
meropenem,-0.33696,Bacterial cell wall synthesis inhibitor
mesalazine,0.001325,Cyclooxygenase inhibitor|Lipoxygenase inhibitor|Prostanoid receptor antagonist
mesoridazine,-0.140625,Dopamine receptor antagonist
mestanolone,-0.004366667,Androgen receptor antagonist
mestinon,0.244514286,Cholinesterase inhibitor
mestranol,0.195905556,Estrogen receptor agonist
mesulergine,-0.33765,Dopamine receptor agonist
metamizole,0.492216667,Cyclooxygenase inhibitor|Opioid receptor agonist
metanephrine,0.133042857,Epinephrine metabolite
metaraminol,1.26045,Adrenergic receptor agonist
metatinib,0.302316667,Bcr-Abl inhibitor
metaxalone,0.3959,Muscle relaxant
metenkephalin,-0.074771429,Immunostimulant
metergoline,-0.171284615,Dopamine receptor agonist|Serotonin receptor antagonist
metformin,0.32220625,Insulin sensitizer
methandriol,-0.534825,Androgen receptor antagonist
methantheline,-0.15195,Acetylcholine receptor antagonist
methapyrilene,-0.0285625,Histamine receptor antagonist
metharbital,-0.21225,GABA receptor antagonist
methazolamide,-0.4410875,Carbonic anhydrase inhibitor
methenamine,0.405733333,Bacterial DNA inhibitor
methiazole,-0.9694,Anthelmintic
methimazole,0.259584615,Antithyroid agent
methiopril,0.033163636,ACE inhibitor
methocarbamol,-0.429975,Muscle relaxant
methoprene-acid,-0.445814286,Retinoid receptor agonist
methotrexate,-0.2869,Dihydrofolate reductase inhibitor
methoxamine,-1.0518,Adrenergic receptor agonist
methoxsalen,-0.336471429,DNA inhibitor
methoxychlor,-1.071266667,Estrogenic metabolite
methyl-angolensate,-0.5947,Apoptosis inhibitor
methyl-benzethonium,0,Antibiotic
methyl-testosterone,-0.1037,Androgen receptor agonist
methylatropine,-0.9308,Atropine derivative
methyldopa,-0.404616667,Adrenergic receptor agonist
methylene-blue,-0.317027273,Nitric oxide production inhibitor|Guanylyl cyclase inhibitor|Monoamine oxidase inhibitor|Tau aggregation inhibitor
methyllidocaine,0.2231125,Antiarrhythmic
methylnaltrexone,-0.1584,Opioid receptor antagonist
methylnorlichexanthone,0.292366667,Aurora kinase inhibitor|PIM inhibitor|VEGFR inhibitor
methylparaben,0.9391,Antifungal
methylphenidate,0,Dopamine receptor antagonist
methylprednisolone,0.542825,Glucocorticoid receptor agonist
methylstat,0.042,Histone demethylase inhibitor
methysergide,-0.706485714,Serotonin receptor antagonist
meticrane,0.37075,Diuretic
metitepine,-1.0315,Anti-HCVE2
metixene,-0.17886,Acetylcholine receptor antagonist
metoclopramide,-0.163154545,Dopamine receptor antagonist|Serotonin receptor antagonist
metolazone,-0.0679875,Carbonic anhydrase inhibitor
metoprolol,-0.454328571,Adrenergic receptor antagonist
metrifonate,0,Acetylcholinesterase inhibitor
metrizamide,0.248833333,Radiopaque medium
metronidazole,0.502583333,Bacterial DNA inhibitor
metyrapone,0.07176,Cytochrome P450 inhibitor
mevastatin,0.46737,HMGCR inhibitor
mexiletine,-0.1468,Sodium channel inhibitor
MF-101,0.614433333,Estrogen receptor agonist
MG-132,0.47045,Proteasome inhibitor
MGCD-265,0.1447,VEGFR inhibitor
mianserin,0.1067375,Serotonin receptor antagonist
mibampator,-0.013471429,Glutamate receptor antagonist
mibefradil,0.173477778,Calcium channel blocker
miconazole,0.292977778,Bacterial cell wall synthesis inhibitor
midazolam,0.420925,Benzodiazepine receptor agonist
midodrine,-0.184345455,Adrenergic receptor agonist
midostaurin,0.040594737,FLT3 inhibitor|KIT inhibitor|PKC inhibitor
mifepristone,0.133830769,Glucocorticoid receptor antagonist|Progesterone receptor antagonist
mifobate,0.1582,PPAR receptor antagonist
miglitol,-0.207083333,Glucosidase inhibitor
miglustat,-0.65152,Glycosylation inhibitor
milacemide,-0.2714,Monoamine oxidase inhibitor
milnacipran,0.2712,Serotonin receptor antagonist
milrinone,-0.067616667,Phosphodiesterase inhibitor
miltefosine,0.31485,Membrane integrity inhibitor
minaprine,0.3645,Serotonin receptor antagonist
minocycline,0.7859,Bacterial 30S ribosomal subunit inhibitor
minoxidil,-0.5286,KATP activator|Vasodilator
mirin,0.1699,MRE11A exonuclease inhibitor
mirodenafil,0.231944444,Phosphodiesterase inhibitor
mirtazapine,-0.020011765,Adrenergic receptor antagonist|Serotonin receptor antagonist
mitiglinide,-0.16984,Insulin secretagogue
mitomycin-c,0.480516667,DNA alkylating agent|DNA inhibitor
mitotane,-0.303966667,Carcinogen
mitoxantrone,-0.24702,Topoisomerase inhibitor
mizolastine,0.00166,Histamine receptor antagonist
MK-0752,0.292125,Gamma secretase inhibitor
MK-0773,0.12984,Androgen receptor antagonist
MK-0812,0.23434,CC chemokine receptor antagonist
MK-0893,-0.369525,Glucagon receptor antagonist
MK-1775,0.17676087,WEE1 kinase inhibitor
MK-212,-0.650816667,Serotonin receptor agonist
MK-2206,0.0014,AKT inhibitor
MK-2461,0.496188889,FGFR inhibitor|VEGFR inhibitor
MK-3207,-0.209875,Calcitonin antagonist
MK-5108,0.2491875,Aurora kinase inhibitor
MK-801,0,Glutamate receptor antagonist
MK-8033,-0.4091,MET inhibitor
MK-8245,0.1317375,Stearoyl-CoA desaturase inhibitor
ML-130,0.124025,NOD1 inhibitor
ML-133,-0.1141,Potassium channel antagonist
ML-141,0.362833333,CDC inhibitor
ML-161,-0.135623077,Protease inhibitor
ML-167,0.33289,CLK inhibitor|DYRK inhibitor
ML-179,0.46465,Liver receptor homolog inverse agonist
ML-193,-0.002271429,G protein-coupled receptor antagonist
ML-204,-0.298025,Transient receptor potential channel antagonist
ML-213,0.449825,Potassium channel activator
ML-281,-0.055588889,Serine/threonine kinase inhibitor
ML-3163,-0.1209,P38 MAPK inhibitor
ML-347,0.5013,ALK inhibitor
ML-7,-0.260125,Muscle relaxant
ML-9,0.258428571,Muscle relaxant
MLN-0128,-0.23536,MTOR inhibitor
MLN-2480,0.3667,RAF inhibitor
MLN-4924,-0.079686364,Nedd activating enzyme inhibitor
MLN-8054,0.063168421,Aurora kinase inhibitor|Protein kinase inhibitor|Tubulin inhibitor
MLN-9708,0.18654,Proteasome inhibitor
MMPX,0,Phosphodiesterase inhibitor
MNITMT,0.117644444,Lymphocyte inhibitor
mocetinostat,-0.05476,HDAC inhibitor
mocimycin,-0.596671429,Protein synthesis inhibitor
moclobemide,0.44475,Monoamine oxidase inhibitor
modafinil,0.163277778,Adrenergic receptor agonist
moexipril,0.147622222,ACE inhibitor
mofezolac,-0.0603,Cyclooxygenase inhibitor
molindone,0.201128571,Dopamine receptor antagonist
molsidomine,-0.54837,Guanylyl cyclase activator
mometasone,0.527088889,Glucocorticoid receptor agonist|Immunosuppressant
monastrol,-0.129309091,Kinesin inhibitor
monobenzone,0,Melanin inhibitor
montelukast,-0.7166,Leukotriene receptor antagonist
moracizine,0.12198,Sodium channel inhibitor
moroxydine,0,Antiviral
morphothebaine,-0.19188,Adrenergic receptor antagonist
mosapride,0.4099,Serotonin receptor agonist
motesanib,-0.281175,KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor
