"","pert_iname","norm_cs","moa"
"1994","KN-62",-0.0799818181818182,"Calcium channel blocker|Purinergic receptor antagonist"
"1995","KN-93",0.383236363636364,"Calcium channel blocker"
"1996","KO-143",0.467441666666667,"Breast cancer resistance protein inhibitor"
"1997","KPT-185",1.4997,"Exportin antagonist"
"1998","KPT-330",0.7343,"Exportin antagonist"
"1999","KU-0060648",1.30324,"DNA inhibitor|PI3K inhibitor"
"2000","KU-0063794",2.01109166666667,"MTOR inhibitor"
"2001","KU-14R",-0.19654,"Imidazoline ligand"
"2002","KU-55933",0.340366666666667,"ATM kinase inhibitor"
"2003","KU-C103428N",0.125257142857143,"CDC inhibitor|Rho associated kinase inhibitor"
"2004","KU-C103443N",0.157616666666667,"CDC inhibitor|Rho associated kinase inhibitor"
"2005","KU-C103871",0.24115,"GSP agonist"
"2006","KU-C103885",0.00131999999999999,"Cystic fibrosis transmembrane conductance regulator inhibitor"
"2007","KW-2449",0.897530769230769,"Abl inhibitor|Aurora kinase inhibitor|FLT3 inhibitor"
"2008","KW-2478",1.0181,"HSP inhibitor"
"2009","KX-2391",-0.849371428571429,"Src inhibitor|Tubulin inhibitor"
"2010","kynuramine",-0.126357142857143,"Aryl hydrocarbon receptor activator"
"2011","kynurenic-acid",-0.5812,"Glutamate receptor antagonist"
"2012","L-152804",-0.2212,"Neuropeptide receptor antagonist"
"2013","L-161982",-0.3357,"Prostanoid receptor antagonist"
"2014","L-168049",0.180771428571429,"Glucagon receptor antagonist"
"2015","L-2167",-0.283457142857143,"PPAR receptor agonist"
"2016","L-368899",-0.0890625,"Oxytocin receptor antagonist"
"2017","L-655240",-0.172016666666667,"Thromboxane receptor antagonist"
"2018","L-655708",-0.3241,"GABA receptor antagonist"
"2019","L-670596",-0.566433333333333,"Prostanoid receptor antagonist"
"2020","L-689560",-0.649085714285714,"Glutamate receptor antagonist"
"2021","L-690330",-0.15065625,"Inositol monophosphatase inhibitor"
"2022","L-690488",0.585538461538462,"Inositol monophosphatase inhibitor"
"2023","L-692585",-0.1463125,"Growth hormone releasing peptide ligand agonist"
"2024","L-693403",-0.00627777777777779,"Sigma receptor agonist|Sigma receptor antagonist"
"2025","L-694247",-0.0640875,"Serotonin receptor agonist"
"2026","L-701252",-0.30658,"Glutamate receptor antagonist"
"2027","L-701324",-0.316185714285714,"Glutamate receptor antagonist"
"2028","L-733060",0.304185714285714,"Tachykinin antagonist"
"2029","L-741626",0.10242,"Dopamine receptor antagonist"
"2030","L-741742",-0.00507142857142857,"Dopamine receptor antagonist"
"2031","L-744832",0,"Farnesyltransferase inhibitor"
"2032","L-745870",-0.158144444444444,"Dopamine receptor antagonist"
"2033","L-750667",0.2002,"Dopamine receptor antagonist"
"2034","L-803087",0.2187,"Somatostatin receptor agonist"
"2035","l-bso",-0.2511,"Glutathione transferase inhibitor"
"2036","L-citrulline",-0.34686,"Nitric oxide stimulant"
"2037","L-ergothioneine",1.14943333333333,"Free radical scavenger"
"2038","L-NAME",0.37625,"Nitric oxide synthase inhibitor"
"2039","L-stepholidine",-0.5852,"Dopamine receptor agonist|Dopamine receptor antagonist"
"2040","labetalol",0.0795142857142857,"Adrenergic receptor antagonist"
"2041","lacidipine",0.482,"Calcium channel blocker"
"2042","lacitol",-0.05635,"Osmosis stimulant"
"2043","lacosamide",0.00533636363636363,"Collapsin response mediator protein stimulant|Sodium channel blocker"
"2044","lafutidine",0,"Histamine receptor antagonist"
"2045","lamivudine",0.27135,"Nucleoside reverse transcriptase inhibitor"
"2046","lamotrigine",-0.11762,"Serotonin receptor antagonist|Sodium channel inhibitor"
"2047","lanatoside-c",0,"Cardiac glycoside"
"2048","lansoprazole",0.0443571428571429,"Proton pump inhibitor"
"2049","lapatinib",0.393865517241379,"EGFR inhibitor|ERBB2 inhibitor"
"2050","larixinic-acid",-0.120016666666667,"Compund that interacts with metal centers"
"2051","laropiprant",0,"Prostanoid receptor antagonist"
"2052","lasalocid",0.268777777777778,"Bacterial permeability inducer"
"2053","latamoxef",0,"Bacterial cell wall synthesis inhibitor"
"2054","latanoprost",-0.68754,"Prostanoid receptor agonist"
"2055","latrepirdine",-0.72948,"Glutamate receptor antagonist"
"2056","laudanosine",0.000983333333333336,"Central nervous system agent"
"2057","lavendustin-a",-0.26008,"EGFR inhibitor"
"2058","lavendustin-c",-0.33528,"EGFR inhibitor"
"2059","lawsone",-0.0403666666666666,"Coloring agent"
"2060","LB-42708",1.040975,"Farnesyltransferase inhibitor"
"2061","LCL-161",-0.949828571428571,"XIAP inhibitor"
"2062","LCQ-908",0.5819,"Diacylglycerol O acyltransferase inhibitor"
"2063","LDN-193189",-0.349638461538462,"Serine/threonine kinase inhibitor"
"2064","LDN-212854",0,"Bone resorption inhibitor"
"2065","LDN-57444",-0.1757,"Ubiquitin C-terminal hydrolase inhibitor"
"2066","LE-135",-0.169957142857143,"Retinoid receptor agonist"
"2067","LE-300",-0.223328571428571,"Dopamine receptor antagonist"
"2068","ledipasvir",0.196625,"HCV inhibitor"
"2069","leflunomide",0.3489,"Dihydroorotate dehydrogenase inhibitor|PDGFR inhibitor"
"2070","lenalidomide",-0.0119947368421053,"Carcinogen"
"2071","lenvatinib",-0.565083333333333,"FGFR inhibitor|KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor"
"2072","lerisetron",0.04378,"Serotonin receptor antagonist"
"2073","lersivirine",-0.25588,"Non-nucleoside reverse transcriptase inhibitor"
"2074","lesinurad",0.2738,"Uric acid diuretic"
"2075","lestaurtinib",0.29886,"FLT3 inhibitor|Growth factor receptor inhibitor|JAK inhibitor"
"2076","letermovir",-0.1848,"CMV terminase inhibitor"
"2077","letrozole",0.0268714285714286,"Aromatase inhibitor"
"2078","leu-enkephalin",0.223271428571429,"Opioid receptor agonist"
"2079","leucodin",0.0676444444444444,"Melanin inhibitor"
"2080","levalbuterol",-0.0101,"Adrenergic receptor agonist"
"2081","levallorphan",-0.357,"Opioid antagonist"
"2082","levamisole",-0.15124,"Acetylcholine receptor agonist"
"2083","levcromakalim",-0.396738461538462,"Potassium channel activator"
"2084","levetiracetam",0.345022222222222,"Calcium channel blocker"
"2085","levobunolol",-0.335333333333333,"Adrenergic receptor antagonist"
"2086","levocabastine",0.1411,"Histamine receptor antagonist"
"2087","levocetirizine",-0.4556,"Histamine receptor antagonist"
"2088","levodopa",-0.70095,"Dopamine receptor agonist"
"2089","levofloxacin",0.04215,"Bacterial DNA Gyrase inhibitor"
"2090","levomepromazine",0.3262,"Dopamine receptor antagonist"
"2091","levomequitazine",0.18891,"Histamine receptor antagonist"
"2092","levonorgestrel",-0.356793333333333,"Estrogen receptor agonist|Glucocorticoid receptor antagonist|Progesterone receptor agonist|Progesterone receptor antagonist"
"2093","levosimendan",0.7761,"Calcium channel blocker"
"2094","levosulpiride",-0.38128,"Dopamine receptor antagonist"
"2095","levothyroxine",-0.377911111111111,"Thyroid hormone stimulant"
"2096","LFM-A12",1.2083,"EGFR inhibitor"
"2097","LFM-A13",0.00710416666666667,"BTK inhibitor"
"2098","LGK-974",-0.8511,"Porcupine inhibitor"
"2099","LGX-818",0.48762,"RAF inhibitor"
"2100","licarbazepine",-0.501642857142857,"Voltage-gated sodium channel blocker"
"2101","lidamidine",-0.211344444444444,"Adrenergic receptor agonist"
"2102","lidocaine",-0.805484615384615,"Histamine receptor agonist"
"2103","lidoflazine",-0.0705357142857143,"Calcium channel blocker"
"2104","limonin",0.0546333333333333,"HIV inhibitor"
"2105","linagliptin",-0.325,"Dipeptidyl peptidase inhibitor"
"2106","lincomycin",0.3507,"Bacterial 30S ribosomal subunit inhibitor"
"2107","linezolid",0.0446571428571429,"Bacterial 50S ribosomal subunit inhibitor"
"2108","linifanib",-0.5192,"PDGFR inhibitor|VEGFR inhibitor"
"2109","linoleamide",0.239985714285714,"ACAT inhibitor"
"2110","linoleic-acid",-0.00632857142857143,"Oxidizing agent"
"2111","linopirdine",-0.263466666666667,"Potassium channel antagonist"
"2112","linsidomine",-0.310366666666667,"Nitric oxide donor"
"2113","linsitinib",1.4006625,"IGF-1 inhibitor"
"2114","liothyronine",-0.0102857142857143,"Thyroid hormone stimulant"
"2115","liranaftate",0.220375,"Fungal squalene epoxidase inhibitor"
"2116","lirimilast",-0.06058,"Phosphodiesterase inhibitor"
"2117","lisinopril",-0.234033333333333,"ACE inhibitor"
"2118","lisofylline",-0.502966666666667,"Interleukin inhibitor|STAT inhibitor"
"2119","lithium-chloride",-1.6858,"Antiviral"
"2120","LM-1685",0.108328571428571,"Cyclooxygenase inhibitor"
"2121","lobaric-acid",-0.117483333333333,"Tyrosine phosphatase inhibitor"
"2122","lobelanidine",-0.17046,"Acetylcholine receptor antagonist|Dopamine receptor modulator|Opioid receptor antagonist|Vesicular monoamine transporter inhibitor"
"2123","lobeline",-0.572042857142857,"Acetylcholine receptor antagonist"
"2124","lobendazole",-0.58624,"Anthelmintic"
"2125","lobenzarit",-0.2376625,"Immunosuppressant"
"2126","lodoxamide",-0.2174625,"Histamine receptor antagonist"
"2127","lofepramine",0.39775,"Norepinephrine inhibitor|Serotonin reuptake inhibitor"
"2128","lofexidine",-0.209833333333333,"Adrenergic receptor agonist"
"2129","lomefloxacin",-0.44005,"Bacterial DNA Gyrase inhibitor"
"2130","lomeguatrib",-0.0919,"O6-alkylguanine-DNA alkyltransferase inhibitor"
"2131","lomerizine",0.641266666666667,"Calcium channel blocker"
"2132","lomitapide",0.198766666666667,"Microsomal trigylceride transfer protein inhibitor"
"2133","lomustine",-0.332485714285714,"DNA inhibitor"
"2134","lonafarnib",0.13883,"Farnesyltransferase inhibitor"
"2135","lonidamine",-0.142253846153846,"Glucokinase inhibitor"
"2136","loperamide",-0.012121052631579,"Opioid receptor agonist"
"2137","lopinavir",-0.28028,"HIV inhibitor"
"2138","loratadine",-0.062175,"Histamine receptor antagonist"
"2139","lorazepam",-0.228988888888889,"Benzodiazepine receptor agonist"
"2140","lorcaserin",-0.20985,"Serotonin receptor agonist"
"2141","lorglumide",-0.152525,"CCK receptor antagonist"
"2142","losartan",-0.254770588235294,"Angiotensin receptor antagonist"
"2143","losmapimod",0.183542857142857,"P38 MAPK inhibitor"
"2144","loteprednol",0.192825,"Glucocorticoid receptor agonist|Phospholipase inhibitor"
"2145","lovastatin",0.6454,"HMGCR inhibitor"
"2146","loxapine",-0.56055,"Dopamine receptor antagonist|Serotonin receptor antagonist"
"2147","loxoprofen",-0.454085714285714,"Cyclooxygenase inhibitor|Prostanoid receptor antagonist"
"2148","lucitanib",0.4809,"FGFR inhibitor|VEGFR inhibitor"
"2149","lufenuron",1.1096,"Chitin inhibitor"
"2150","luliconazole",-0.0776111111111111,"Sterol demethylase inhibitor"
"2151","lumicolchicine",-0.00677142857142857,"Colchicine isomer, non-binder of microtubules"
"2152","lupanine",0.308257142857143,"Sodium channel inhibitor"
"2153","lurasidone",-0.00220000000000001,"Dopamine receptor antagonist|Serotonin receptor antagonist"
"2154","luteolin",-0.1464,"Glucosidase inhibitor"
"2155","luzindole",-0.180566666666667,"Melatonin receptor antagonist"
"2156","LX-1031",-0.93565,"Tryptophan hydroxylase inhibitor"
"2157","LXR-623",0.1562,"LXR agonist"
"2158","LY-16350",0.2307,"Dopamine receptor agonist"
"2159","LY-165163",0.305914285714286,"Serotonin receptor antagonist"
"2160","LY-2090314",-0.97091,"GSK inhibitor"
"2161","LY-2109761",-0.0406,"TGF-beta receptor inhibitor"
"2162","LY-2140023",0.173585714285714,"Glutamate receptor agonist"
"2163","LY-215490",-0.4058625,"Glutamate receptor antagonist"
"2164","LY-2157299",0.269875,"TGF-beta receptor inhibitor"
"2165","LY-2183240",-0.229764705882353,"FAAH inhibitor"
"2166","LY-2228820",0.9972125,"P38 MAPK inhibitor"
"2167","LY-225910",0.38665,"CCK receptor antagonist"
"2168","LY-2334737",1.01233333333333,"Carcinogen|Ribonucleoside reductase inhibitor"
"2169","LY-2365109",1.0172,"Glycine transporter inhibitor"
"2170","LY-255283",-0.428771428571429,"Leukotriene receptor antagonist"
"2171","LY-2603618",0.0688538461538462,"CHK inhibitor"
"2172","LY-2784544",-1.25453333333333,"JAK inhibitor"
"2173","LY-278584",-0.5164625,"Serotonin receptor antagonist"
"2174","LY-2801653",0.653616666666667,"MET inhibitor"
"2175","LY-2811376",-0.0087,"Beta secretase inhibitor"
"2176","LY-2835219",0.8521,"CDK inhibitor"
"2177","LY-2874455",0.63895,"FGFR inhibitor"
"2178","LY-288513",-0.2286,"CCK receptor antagonist"
"2179","LY-2886721",-0.21434,"Beta secretase inhibitor"
"2180","LY-294002",1.34873,"MTOR inhibitor|DNA dependent protein kinase inhibitor|Phosphodiesterase inhibitor|PLK inhibitor"
"2181","LY-303511",0.471527272727273,"Casein kinase inhibitor|PI3K inhibitor"
"2182","LY-320135",0.272471428571429,"Cannabinoid receptor antagonist"
"2183","LY-341495",-0.591011111111111,"Glutamate receptor antagonist"
"2184","LY-344864",-0.135371428571429,"Serotonin receptor agonist"
"2185","LY-364947",-0.175933333333333,"TGF-beta receptor inhibitor|P38 MAPK inhibitor"
"2186","LY-456236",0.1211125,"Glutamate receptor antagonist"
"2187","LY-83583",-0.500525,"Guanylyl cyclase inhibitor"
"2188","lylamine",0.0513,"Cannabinoid receptor agonist"
"2189","lypressin",-0.05338,"Vasopressin receptor agonist"
"2190","lysergol",-0.090775,"Ergoline alkaloid"
"2191","lysylphenylalanyl-tyrosine",-0.098675,"Heparin activation inhibitor"
"2192","M-344",0,"HDAC inhibitor"
"2193","m-3M3FBS",-0.03654,"Phospholipase activator"
"2194","m-chlorophenylbiguanide",-0.64695,"Serotonin receptor agonist"
"2195","maackiain",-0.0785888888888889,"Sodium channel inhibitor"
"2196","macelignan",0,"Antioxidant|Anti-inflammatory"
"2197","macitentan",0.538042857142857,"Endothelin receptor antagonist"
"2198","mafenide",0.159733333333333,"Carbonic anhydrase inhibitor"
"2199","malonoben",0.616988888888889,"Protein tyrosine kinase inhibitor"
"2200","malotilate",0.256677777777778,"Protein synthesis stimulant"
"2201","maltobionic-acid",0,"Matrix metalloprotease inhibitor|Chelating agent"
"2202","mammea-a",0.0343714285714286,"Antibiotic"
"2203","mannitol-D",0.12887,"Diuretic"
"2204","manumycin-a",-0.376954545454545,"Farnesyltransferase inhibitor|NFKB inhibitor"
"2205","maprotiline",0.253172727272727,"Norepinephrine inhibitor|Tricyclic antidepressant"
"2206","maraviroc",-0.23652,"CC chemokine receptor antagonist"
"2207","marbofloxacin",-0.428857142857143,"Bacterial DNA inhibitor"
"2208","maribavir",0.2354625,"Protein kinase inhibitor"
"2209","marimastat",-0.5835,"Matrix metalloprotease inhibitor"
"2210","marmesin",-0.1423,"Angiogenesis inhibitor"
"2211","masitinib",-0.171325925925926,"KIT inhibitor|PDGFR inhibitor|Src inhibitor"
"2212","masoprocol",-0.12715,"Lipoxygenase inhibitor"
"2213","matrine",-0.40455,"Opioid receptor agonist"
"2214","maxacalcitol",0.389027272727273,"Vitamin D receptor agonist"
"2215","MAZ-51",-0.6308,"VEGFR inhibitor"
"2216","mazindol",-0.2732,"Dopamine receptor antagonist|Serotonin reuptake inhibitor"
"2217","MBCQ",-0.347871428571429,"Phosphodiesterase inhibitor"
"2218","MBX-2982",-0.1257375,"Glucose dependent insulinotropic receptor agonist"
"2219","MC-1293",1.2604,"HDAC inhibitor"
"2220","mCPP",-0.3582,"Serotonin receptor agonist"
"2221","MD-920",-0.034375,"NFKB inhibitor"
"2222","mdivi-1",-0.54755,"Dynamin inhibitor"
"2223","MDL-11939",0.1312125,"Serotonin receptor antagonist"
"2224","MDL-28170",-0.03909,"Calpain inhibitor"
"2225","MDL-29951",-0.023,"Glutamate receptor antagonist"
"2226","MDL-72832",-0.3003875,"Serotonin receptor agonist"
"2227","MDL-73005EF",-0.0793454545454545,"Serotonin receptor antagonist"
"2228","MDM2-inhibitor",0.53661,"MDM inhibitor"
"2229","ME-0328",-0.899233333333333,"PARP inhibitor"
"2230","mead-acid",-0.4279,"KPL-1 tumor suppressor"
"2231","mead-ethanolamide",0.0112857142857143,"Cannabinoid receptor agonist"
"2232","mebendazole",-0.53989375,"Tubulin inhibitor"
"2233","mebeverine",0.251,"Acetylcholine receptor antagonist"
"2234","mecamylamine",0.194775,"Acetylcholine receptor antagonist"
"2235","mecillinam",-0.301275,"Bacterial cell wall synthesis inhibitor"
"2236","meclizine",-0.389053333333333,"Constitutive androstane receptor (CAR) agonist"
"2237","meclocycline",0.2785125,"Bacterial 30S ribosomal subunit inhibitor"
"2238","meclofenamic-acid",0.34911,"Cyclooxygenase inhibitor|Prostanoid receptor antagonist"
"2239","meclofenoxate",0.4647,"Nootropic agent"
"2240","medetomidine",-0.183172727272727,"Adrenergic receptor agonist"
"2241","medroxyprogesterone-acetate",-0.33338,"Progesterone receptor agonist"
"2242","medrysone",0.325666666666667,"Glucocorticoid receptor agonist"
"2243","mefenamic-acid",-0.312722222222222,"Cyclooxygenase inhibitor"
"2244","mefexamide",0.13265,"Psychoactive drug"
"2245","mefloquine",0.0714545454545455,"Adenosine receptor antagonist|Hemoglobin antagonist"
"2246","megestrol",-0.30836,"Progesterone receptor agonist"
"2247","megestrol-acetate",-0.230684615384615,"Progesterone receptor agonist|DNA inhibitor|Steroidal progestin"
"2248","meglitinide",-0.0423727272727273,"Potassium channel antagonist"
"2249","meglumine",0.838,"Excipient"
"2250","meisoindigo",-0.163228571428571,"STAT inhibitor"
"2251","MEK-162",0.754922222222222,"MEK inhibitor"
"2252","melatonin",0.0798777777777778,"Melatonin receptor agonist|Nitric oxide synthase inhibitor"
"2253","melengestrol",0.6534,"Carcinogen|Steroidal progestin"
"2254","meloxicam",0.60969,"Cyclooxygenase inhibitor"
"2255","melperone",-0.4718125,"Dopamine receptor antagonist|Serotonin receptor antagonist"
"2256","melphalan",0.00875000000000004,"DNA alkylating agent|DNA inhibitor"
"2257","memantine",0.0929888888888889,"Glutamate receptor antagonist"
"2258","menadione",0.228383333333333,"Mitochondrial inhibitor|Phosphatase inhibitor"
"2259","mepacrine",0.27585,"NFKB inhibitor|Cytokine production inhibitor|p53 activator"
"2260","mepazine",-0.51708125,"Mucus protecting agent"
"2261","mepenzolate",-1.0479,"Acetylcholine receptor antagonist"
"2262","mephenesin",-0.29765,"Muscle relaxant"
"2263","mephentermine",0.20665,"Adrenergic receptor agonist"
"2264","mephenytoin",-0.34368,"Hydantoin antiepileptic"
"2265","mepireserpate",0.747916666666667,"Catechol O methyltransferase inhibitor"
"2266","mepivacaine",0.8202875,"Potassium channel antagonist|Sodium channel inhibitor"
"2267","meprylcaine",-0.2795125,"Anesthetic - local"
"2268","meptazinol",0.147633333333333,"Opioid receptor agonist"
"2269","mepyramine",-0.278311111111111,"Histamine receptor antagonist"
"2270","merbarone",-0.0624,"Topoisomerase inhibitor"
"2271","mercaptopurine",0.97765,"Immunosuppressant|Protein synthesis inhibitor|Purine antagonist"
"2272","Merck60",0.168745454545455,"HDAC inhibitor"
"2273","mericitabine",-0.736145454545455,"HCV inhibitor"
"2274","merimepodib",-0.535066666666667,"Inosine monophosphate dehydrogenase inhibitor"
"2275","meropenem",-0.03042,"Bacterial cell wall synthesis inhibitor"
"2276","mesalazine",0.500475,"Cyclooxygenase inhibitor|Lipoxygenase inhibitor|Prostanoid receptor antagonist"
"2277","mesoridazine",-0.368875,"Dopamine receptor antagonist"
"2278","mestanolone",0.00113333333333334,"Androgen receptor antagonist"
"2279","mestinon",0.0813,"Cholinesterase inhibitor"
"2280","mestranol",0.100477777777778,"Estrogen receptor agonist"
"2281","mesulergine",-0.1247875,"Dopamine receptor agonist"
"2282","metamizole",0.184583333333333,"Cyclooxygenase inhibitor|Opioid receptor agonist"
"2283","metanephrine",-0.264914285714286,"Epinephrine metabolite"
"2284","metaraminol",-0.13275,"Adrenergic receptor agonist"
"2285","metatinib",-0.0934333333333334,"Bcr-Abl inhibitor"
"2286","metaxalone",0.101425,"Muscle relaxant"
"2287","metenkephalin",-0.485257142857143,"Immunostimulant"
"2288","metergoline",-0.0414,"Dopamine receptor agonist|Serotonin receptor antagonist"
"2289","metformin",-0.07865625,"Insulin sensitizer"
"2290","methandriol",-0.47735,"Androgen receptor antagonist"
"2291","methantheline",-0.4234,"Acetylcholine receptor antagonist"
"2292","methapyrilene",-0.0156375,"Histamine receptor antagonist"
"2293","metharbital",1.0816,"GABA receptor antagonist"
"2294","methazolamide",-0.31965,"Carbonic anhydrase inhibitor"
"2295","methenamine",-0.0225666666666667,"Bacterial DNA inhibitor"
"2296","methiazole",-1.2687,"Anthelmintic"
"2297","methimazole",-0.125476923076923,"Antithyroid agent"
"2298","methiopril",-0.207954545454545,"ACE inhibitor"
"2299","methocarbamol",0.076775,"Muscle relaxant"
"2300","methoprene-acid",-0.0116,"Retinoid receptor agonist"
"2301","methotrexate",0.520275,"Dihydrofolate reductase inhibitor"
"2302","methoxamine",0,"Adrenergic receptor agonist"
"2303","methoxsalen",0.154471428571429,"DNA inhibitor"
"2304","methoxychlor",-0.3725,"Estrogenic metabolite"
"2305","methyl-angolensate",0.640425,"Apoptosis inhibitor"
"2306","methyl-benzethonium",1.5654,"Antibiotic"
"2307","methyl-testosterone",-0.30655,"Androgen receptor agonist"
"2308","methylatropine",0,"Atropine derivative"
"2309","methyldopa",0.602583333333333,"Adrenergic receptor agonist"
"2310","methylene-blue",0.0635909090909091,"Nitric oxide production inhibitor|Guanylyl cyclase inhibitor|Monoamine oxidase inhibitor|Tau aggregation inhibitor"
"2311","methyllidocaine",-0.2785375,"Antiarrhythmic"
"2312","methylnaltrexone",0.17878,"Opioid receptor antagonist"
"2313","methylnorlichexanthone",-0.1012,"Aurora kinase inhibitor|PIM inhibitor|VEGFR inhibitor"
"2314","methylparaben",-0.9865,"Antifungal"
"2315","methylphenidate",0,"Dopamine receptor antagonist"
"2316","methylprednisolone",-0.036745,"Glucocorticoid receptor agonist"
"2317","methylstat",0.291363636363636,"Histone demethylase inhibitor"
"2318","methysergide",-0.241328571428571,"Serotonin receptor antagonist"
"2319","meticrane",1.0628,"Diuretic"
"2320","metitepine",0,"Anti-HCVE2"
"2321","metixene",0.35434,"Acetylcholine receptor antagonist"
"2322","metoclopramide",0.0540181818181818,"Dopamine receptor antagonist|Serotonin receptor antagonist"
"2323","metolazone",-0.131725,"Carbonic anhydrase inhibitor"
"2324","metoprolol",-0.232057142857143,"Adrenergic receptor antagonist"
"2325","metrifonate",-0.3491,"Acetylcholinesterase inhibitor"
"2326","metrizamide",-0.4018,"Radiopaque medium"
"2327","metronidazole",0.00403333333333333,"Bacterial DNA inhibitor"
"2328","metyrapone",-0.85248,"Cytochrome P450 inhibitor"
"2329","mevastatin",1.03432,"HMGCR inhibitor"
"2330","mexiletine",0.00968333333333332,"Sodium channel inhibitor"
"2331","MF-101",0.7213,"Estrogen receptor agonist"
"2332","MG-132",-0.3037,"Proteasome inhibitor"
"2333","MGCD-265",0.177341666666667,"VEGFR inhibitor"
"2334","mianserin",-0.3667125,"Serotonin receptor antagonist"
"2335","mibampator",0.0271,"Glutamate receptor antagonist"
"2336","mibefradil",0.501777777777778,"Calcium channel blocker"
"2337","miconazole",0.101644444444444,"Bacterial cell wall synthesis inhibitor"
"2338","midazolam",0.5237,"Benzodiazepine receptor agonist"
"2339","midodrine",-0.481245454545455,"Adrenergic receptor agonist"
"2340","midostaurin",0.866715789473684,"FLT3 inhibitor|KIT inhibitor|PKC inhibitor"
"2341","mifepristone",-0.110423076923077,"Glucocorticoid receptor antagonist|Progesterone receptor antagonist"
"2342","mifobate",-0.10296,"PPAR receptor antagonist"
"2343","miglitol",0.4961,"Glucosidase inhibitor"
"2344","miglustat",0.15514,"Glycosylation inhibitor"
"2345","milacemide",0.1363,"Monoamine oxidase inhibitor"
"2346","milnacipran",-0.24078,"Serotonin receptor antagonist"
"2347","milrinone",-0.4096,"Phosphodiesterase inhibitor"
"2348","miltefosine",-0.315525,"Membrane integrity inhibitor"
"2349","minaprine",0.0167666666666667,"Serotonin receptor antagonist"
"2350","minocycline",0.9758,"Bacterial 30S ribosomal subunit inhibitor"
"2351","minoxidil",-0.43275,"KATP activator|Vasodilator"
"2352","mirin",-0.440342857142857,"MRE11A exonuclease inhibitor"
"2353","mirodenafil",0.0730888888888889,"Phosphodiesterase inhibitor"
"2354","mirtazapine",-0.0609117647058824,"Adrenergic receptor antagonist|Serotonin receptor antagonist"
"2355","mitiglinide",-0.58588,"Insulin secretagogue"
"2356","mitomycin-c",-0.171966666666667,"DNA alkylating agent|DNA inhibitor"
"2357","mitotane",0.229755555555556,"Carcinogen"
"2358","mitoxantrone",0.181533333333333,"Topoisomerase inhibitor"
"2359","mizolastine",-0.17712,"Histamine receptor antagonist"
"2360","MK-0752",0.0503125,"Gamma secretase inhibitor"
"2361","MK-0773",-0.0309,"Androgen receptor antagonist"
"2362","MK-0812",-0.19972,"CC chemokine receptor antagonist"
"2363","MK-0893",0.330275,"Glucagon receptor antagonist"
"2364","MK-1775",-0.217795652173913,"WEE1 kinase inhibitor"
"2365","MK-212",0.74485,"Serotonin receptor agonist"
"2366","MK-2206",0.914429032258064,"AKT inhibitor"
"2367","MK-2461",0.00841111111111108,"FGFR inhibitor|VEGFR inhibitor"
"2368","MK-3207",-0.312825,"Calcitonin antagonist"
"2369","MK-5108",-1.0596375,"Aurora kinase inhibitor"
"2370","MK-801",0,"Glutamate receptor antagonist"
"2371","MK-8033",-0.273471428571429,"MET inhibitor"
"2372","MK-8245",-0.0197625,"Stearoyl-CoA desaturase inhibitor"
"2373","ML-130",0.4530625,"NOD1 inhibitor"
"2374","ML-133",0.552825,"Potassium channel antagonist"
"2375","ML-141",-0.28865,"CDC inhibitor"
"2376","ML-161",-0.265253846153846,"Protease inhibitor"
"2377","ML-167",0.4966,"CLK inhibitor|DYRK inhibitor"
"2378","ML-179",-0.377,"Liver receptor homolog inverse agonist"
"2379","ML-193",-0.153371428571429,"G protein-coupled receptor antagonist"
"2380","ML-204",0.0857375,"Transient receptor potential channel antagonist"
"2381","ML-213",0.250275,"Potassium channel activator"
"2382","ML-281",-0.2653,"Serine/threonine kinase inhibitor"
"2383","ML-3163",-0.205333333333333,"P38 MAPK inhibitor"
"2384","ML-347",-0.35065,"ALK inhibitor"
"2385","ML-7",0.5487,"Muscle relaxant"
"2386","ML-9",0.383514285714286,"Muscle relaxant"
"2387","MLN-0128",1.8848,"MTOR inhibitor"
"2388","MLN-2480",0.35704,"RAF inhibitor"
"2389","MLN-4924",-0.876663636363636,"Nedd activating enzyme inhibitor"
"2390","MLN-8054",-0.619415789473684,"Aurora kinase inhibitor|Protein kinase inhibitor|Tubulin inhibitor"
"2391","MLN-9708",-0.45446,"Proteasome inhibitor"
"2392","MMPX",-0.45305,"Phosphodiesterase inhibitor"
"2393","MNITMT",0.162933333333333,"Lymphocyte inhibitor"
"2394","mocetinostat",0.52342,"HDAC inhibitor"
"2395","mocimycin",0.232114285714286,"Protein synthesis inhibitor"
"2396","moclobemide",0,"Monoamine oxidase inhibitor"
"2397","modafinil",-0.17,"Adrenergic receptor agonist"
"2398","moexipril",0.144122222222222,"ACE inhibitor"
"2399","mofezolac",-0.252475,"Cyclooxygenase inhibitor"
"2400","molindone",-0.245557142857143,"Dopamine receptor antagonist"
"2401","molsidomine",0.66848,"Guanylyl cyclase activator"
"2402","mometasone",0.455622222222222,"Glucocorticoid receptor agonist|Immunosuppressant"
"2403","monastrol",-0.197645454545455,"Kinesin inhibitor"
"2404","monobenzone",0,"Melanin inhibitor"
"2405","montelukast",-0.05314,"Leukotriene receptor antagonist"
"2406","moracizine",0.18818,"Sodium channel inhibitor"
"2407","moroxydine",0,"Antiviral"
"2408","morphothebaine",0.2182,"Adrenergic receptor antagonist"
