pert_iname,norm_cs,moa
IPI-145,0.265118182,PI3K inhibitor
ipidacrine,-0.17102,Acetylcholinesterase inhibitor
ipriflavone,-0.0447125,Bone resorption inhibitor
iproniazid,-0.4574,Monoamine oxidase inhibitor
ipsapirone,0.33522,Serotonin receptor agonist
irbesartan,-0.16628,Angiotensin receptor antagonist
irilin-a,-0.419928571,Isoflavone
irinotecan,-0.00154,Topoisomerase inhibitor
irsogladine,-0.1001875,Phosphodiesterase inhibitor
isamoltane,0.129175,Adrenergic receptor antagonist
isbufylline,0.250525,Phosphodiesterase inhibitor
ischemin,0.126871429,CBP bromodomain inhibitor
iso-olomoucine,-0.195885714,CDK inhibitor
isocarboxazid,0.0479625,Monoamine oxidase inhibitor
isoconazole,0.210928571,Fungal lanosterol demethylase inhibitor
isoeugenol,0.43345,Nitric oxide production inhibitor
isofloxythepin,0,Dopamine receptor antagonist
isoflupredone,0,Glucocorticoid receptor agonist
isoflupredone-acetate,0.1986,Glucocorticoid receptor agonist
isogedunin,-0.25,HSP inhibitor
isometheptene,-1.4523,Vasoconstrictor
isoniazid,0.32025,Bacterial cell wall synthesis inhibitor|Cyclooxygenase inhibitor
isoquercetin,0.109275,Aldose reductase inhibitor
isoreserpine,0.1320125,Vesicular monoamine transporter inhibitor
isorotenone,0.409611111,Mitochondrial inhibitor|NADH-ubiquinone oxidoreductase (Complex I) inhibitor
isotretinoin,-0.039211111,Retinoid receptor agonist
ISOX,0.8047,HDAC inhibitor
isoxicam,-0.039775,Cyclooxygenase inhibitor
isoxsuprine,-0.106171429,Adrenergic receptor agonist
ispinesib,0,Kinesin inhibitor
isradipine,-0.349363636,Calcium channel blocker
istaroxime,-0.02193,ATPase inhibitor
istradefylline,-0.0132,Adenosine receptor antagonist
ITE,0.114375,Aryl hydrocarbon receptor agonist
itopride,0.054985714,Dopamine receptor antagonist
itraconazole,0.003,Cytochrome P450 inhibitor
ITSA-1,0.6847,HDAC activator
IU1,-0.47305,Ubiquitin C-terminal hydrolase inhibitor
ivabradine,-0.481625,HCN channel antagonist|Potassium channel blocker|Sodium channel inhibitor
ivacaftor,0.195925,CFTR channel antagonist
ivachtin,0.15683,Caspase inhibitor
ivermectin,0.347433333,GABA receptor agonist
IWP-2,0.8734,WNT inhibitor
IWP-L6,-1.3114,Porcupine inhibitor
ixabepilone,-0.6352,Tubulin inhibitor
ixazomib,-0.121066667,Proteasome inhibitor
J-104129,0.409166667,Acetylcholine receptor antagonist
JDTic,0.4584,Opioid receptor antagonist
JIB04,0,Histone lysine demethylase inhibitor
JLK-6,0.570114286,Gamma secretase inhibitor|Beta amyloid inhibitor
JNJ-10191584,-0.310144444,Histamine receptor antagonist
JNJ-1661010,0.5361,FAAH inhibitor
JNJ-17203212,-0.40875,TRPV antagonist
JNJ-26481585,0.49736,HDAC inhibitor
JNJ-38877605,0.127990909,MET inhibitor
JNJ-7706621,-0.014533333,CDK inhibitor
JNK-9L,-0.254071429,JNK inhibitor
josamycin,-0.39175,Bacterial 50S ribosomal subunit inhibitor
JQ-1-R,0.099827778,Bromodomain inhibitor
JTC-801,0.715333333,Opioid receptor antagonist
JTE-013,0.2701125,Lysophospholipid receptor antagonist
JTE-907,-0.14713,Cannabinoid receptor antagonist
JW-55,0.203606667,Tankyrase inhibitor
JW-7-24-1,0.2183,LCK Inhibitor
JW-74,0.37845,WNT inhibitor|Tankyrase inhibitor
JWE-035,0.82715,Aurora kinase inhibitor
JWH-015,-0.1385,Cannabinoid receptor agonist
JX-401,0.035233333,P38 MAPK inhibitor
JZL-184,0.180921429,Monoacylglycerol lipase inhibitor
K-02288,-0.1076,Bone resorption inhibitor
K-858,-0.29355,Kinesin inhibitor
kaempferol,-0.8944,Bone resorption inhibitor|Estrogen receptor agonist
kakonein,-0.34932,GABA receptor antagonist|Serotonin receptor antagonist
kanamycin,-0.8449,Bacterial 30S ribosomal subunit inhibitor
karakoline,0.12245,Phytotoxin
kavain,-0.126583333,Calcium channel blocker|Sodium channel inhibitor
kawain,0.268028571,Calcium channel blocker|MTOR inhibitor|Sodium channel inhibitor
KB-R7943,0.464,Sodium channel inhibitor
KBG,0.267575,Neprilysin inhibitor
KD-023,-0.09086,ACAT inhibitor
KD-025,-0.5166,Rho associated kinase inhibitor
kenpaullone,-0.515558333,CDK inhibitor|GSK inhibitor
ketanserin,-0.143027273,Serotonin receptor antagonist
ketocholesterol,0,HMGCR inhibitor
ketoconazole,0.54525,Sterol demethylase inhibitor
ketoprofen,0.2715,Cyclooxygenase inhibitor
ketorolac,-0.10825,Cyclooxygenase inhibitor
ketotifen,0.128177778,Histamine receptor agonist|Leukotriene receptor antagonist|Phosphodiesterase inhibitor
KF-38789,-0.5626625,P selectin inhibitor
khellin,0.32415,Vasodilator
KHS-101,0.420314286,Neural stem cell inducer
KI-16425,0.2322,Lysophosphatidic acid receptor antagonist
KI-8751,-0.192457143,VEGFR inhibitor|KIT inhibitor|PDGFR inhibitor
kifunensine,0.684033333,Mannosidase inhibitor
KIN-001-220,-0.165225,Aurora kinase inhibitor
KIN001-055,0.419794444,EGFR inhibitor|JAK inhibitor|Leukotriene inhibitor|Mediator release inhibitor
KIN001-127,0.865689474,ITK inhibitor
KIN001-242,0.172905263,Protein kinase inhibitor
KIN001-244,-0.113857895,PDK1 Inhibitor
KIN001-266,-0.39105,MAP kinase inhibitor
kinetin-riboside,-0.016538462,Apoptosis stimulant
kitasamycin,0.007085714,Protein synthesis inhibitor
KN-62,0.364881818,Calcium channel blocker|Purinergic receptor antagonist
KN-93,0.478545455,Calcium channel blocker
KO-143,0.147433333,Breast cancer resistance protein inhibitor
KPT-185,0,Exportin antagonist
KPT-330,-0.557625,Exportin antagonist
KU-0060648,0.91011,DNA inhibitor|PI3K inhibitor
KU-0063794,0.5412,MTOR inhibitor
KU-14R,0.006,Imidazoline ligand
KU-55933,0.134266667,ATM kinase inhibitor
KU-C103428N,0.049285714,CDC inhibitor|Rho associated kinase inhibitor
KU-C103443N,-0.131633333,CDC inhibitor|Rho associated kinase inhibitor
KU-C103871,-0.168983333,GSP agonist
KU-C103885,-0.32096,Cystic fibrosis transmembrane conductance regulator inhibitor
KW-2449,0.389676923,Abl inhibitor|Aurora kinase inhibitor|FLT3 inhibitor
KW-2478,0.721171429,HSP inhibitor
KX-2391,-0.543542857,Src inhibitor|Tubulin inhibitor
kynuramine,0.131357143,Aryl hydrocarbon receptor activator
kynurenic-acid,0,Glutamate receptor antagonist
L-152804,0.058585714,Neuropeptide receptor antagonist
L-161982,0.09025,Prostanoid receptor antagonist
L-168049,0.065871429,Glucagon receptor antagonist
L-2167,-0.049671429,PPAR receptor agonist
L-368899,0.0969,Oxytocin receptor antagonist
L-655240,0.061633333,Thromboxane receptor antagonist
L-655708,1.00715,GABA receptor antagonist
L-670596,0.161833333,Prostanoid receptor antagonist
L-689560,-0.194771429,Glutamate receptor antagonist
L-690330,0.3042,Inositol monophosphatase inhibitor
L-690488,0.179315385,Inositol monophosphatase inhibitor
L-692585,0.31875,Growth hormone releasing peptide ligand agonist
L-693403,-0.130611111,Sigma receptor agonist|Sigma receptor antagonist
L-694247,0.31685,Serotonin receptor agonist
L-701252,-0.2895,Glutamate receptor antagonist
L-701324,0.1382,Glutamate receptor antagonist
L-733060,0.232057143,Tachykinin antagonist
L-741626,0.17686,Dopamine receptor antagonist
L-741742,0.542271429,Dopamine receptor antagonist
L-744832,0,Farnesyltransferase inhibitor
L-745870,-0.123255556,Dopamine receptor antagonist
L-750667,0.585744444,Dopamine receptor antagonist
L-803087,-0.1808,Somatostatin receptor agonist
l-bso,-0.46236,Glutathione transferase inhibitor
L-citrulline,-0.20358,Nitric oxide stimulant
L-ergothioneine,0.767166667,Free radical scavenger
L-NAME,0.2478,Nitric oxide synthase inhibitor
L-stepholidine,-0.1874,Dopamine receptor agonist|Dopamine receptor antagonist
labetalol,0.1296,Adrenergic receptor antagonist
lacidipine,0.576816667,Calcium channel blocker
lacitol,-0.202825,Osmosis stimulant
lacosamide,-0.184554545,Collapsin response mediator protein stimulant|Sodium channel blocker
lafutidine,0.7822,Histamine receptor antagonist
lamivudine,-0.0784,Nucleoside reverse transcriptase inhibitor
lamotrigine,-0.10973,Serotonin receptor antagonist|Sodium channel inhibitor
lanatoside-c,-1.1349,Cardiac glycoside
lansoprazole,0.3957,Proton pump inhibitor
lapatinib,0.393448276,EGFR inhibitor|ERBB2 inhibitor
larixinic-acid,0.1952,Compund that interacts with metal centers
laropiprant,0.03754,Prostanoid receptor antagonist
lasalocid,0.197094444,Bacterial permeability inducer
latamoxef,0,Bacterial cell wall synthesis inhibitor
latanoprost,-0.5583,Prostanoid receptor agonist
latrepirdine,0.02356,Glutamate receptor antagonist
laudanosine,-0.1939,Central nervous system agent
lavendustin-a,0.17952,EGFR inhibitor
lavendustin-c,-0.01066,EGFR inhibitor
lawsone,-0.193222222,Coloring agent
LB-42708,1.0538,Farnesyltransferase inhibitor
LCL-161,-0.773657143,XIAP inhibitor
LCQ-908,-0.51895,Diacylglycerol O acyltransferase inhibitor
LDN-193189,-0.267853846,Serine/threonine kinase inhibitor
LDN-212854,0,Bone resorption inhibitor
LDN-57444,0.46828,Ubiquitin C-terminal hydrolase inhibitor
LE-135,0.146178571,Retinoid receptor agonist
LE-300,-0.085828571,Dopamine receptor antagonist
ledipasvir,0.510275,HCV inhibitor
leflunomide,0.148544444,Dihydroorotate dehydrogenase inhibitor|PDGFR inhibitor
lenalidomide,0.146105263,Carcinogen
lenvatinib,0.175966667,FGFR inhibitor|KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor
lerisetron,0.43141,Serotonin receptor antagonist
lersivirine,0.36072,Non-nucleoside reverse transcriptase inhibitor
lesinurad,-0.265275,Uric acid diuretic
lestaurtinib,-0.35962,FLT3 inhibitor|Growth factor receptor inhibitor|JAK inhibitor
letermovir,-0.026633333,CMV terminase inhibitor
letrozole,0.498071429,Aromatase inhibitor
leu-enkephalin,0.289457143,Opioid receptor agonist
leucodin,0.097888889,Melanin inhibitor
levalbuterol,0.181475,Adrenergic receptor agonist
levallorphan,0,Opioid antagonist
levamisole,-0.37309,Acetylcholine receptor agonist
levcromakalim,-0.107161538,Potassium channel activator
levetiracetam,0.338244444,Calcium channel blocker
levobunolol,0.1278,Adrenergic receptor antagonist
levocabastine,0.186942857,Histamine receptor antagonist
levocetirizine,0.255825,Histamine receptor antagonist
levodopa,-0.78245,Dopamine receptor agonist
levofloxacin,0.26345,Bacterial DNA Gyrase inhibitor
levomepromazine,0.2316125,Dopamine receptor antagonist
levomequitazine,0.49556,Histamine receptor antagonist
levonorgestrel,0.075853333,Estrogen receptor agonist|Glucocorticoid receptor antagonist|Progesterone receptor agonist|Progesterone receptor antagonist
levosimendan,0.49885,Calcium channel blocker
levosulpiride,-0.45986,Dopamine receptor antagonist
levothyroxine,-0.282533333,Thyroid hormone stimulant
LFM-A12,0.038433333,EGFR inhibitor
LFM-A13,0.002066667,BTK inhibitor
LGK-974,-0.9595,Porcupine inhibitor
LGX-818,0.57798,RAF inhibitor
licarbazepine,-0.3199,Voltage-gated sodium channel blocker
lidamidine,-0.305344444,Adrenergic receptor agonist
lidocaine,-0.160592308,Histamine receptor agonist
lidoflazine,0.061828571,Calcium channel blocker
limonin,0.1079,HIV inhibitor
linagliptin,0.269214286,Dipeptidyl peptidase inhibitor
lincomycin,-0.39855,Bacterial 30S ribosomal subunit inhibitor
linezolid,-0.423928571,Bacterial 50S ribosomal subunit inhibitor
linifanib,-0.224752174,PDGFR inhibitor|VEGFR inhibitor
linoleamide,0.020185714,ACAT inhibitor
linoleic-acid,-0.2548,Oxidizing agent
linopirdine,0.187906667,Potassium channel antagonist
linsidomine,0.089233333,Nitric oxide donor
linsitinib,-0.0182125,IGF-1 inhibitor
liothyronine,0.041428571,Thyroid hormone stimulant
liranaftate,0.771475,Fungal squalene epoxidase inhibitor
lirimilast,-0.17246,Phosphodiesterase inhibitor
lisinopril,-0.410522222,ACE inhibitor
lisofylline,-0.582333333,Interleukin inhibitor|STAT inhibitor
lithium-chloride,-1.4021,Antiviral
LM-1685,-0.041557143,Cyclooxygenase inhibitor
lobaric-acid,-0.02485,Tyrosine phosphatase inhibitor
lobelanidine,0.14529,Acetylcholine receptor antagonist|Dopamine receptor modulator|Opioid receptor antagonist|Vesicular monoamine transporter inhibitor
lobeline,-0.181828571,Acetylcholine receptor antagonist
lobendazole,-0.09718,Anthelmintic
lobenzarit,0.076625,Immunosuppressant
lodoxamide,0.1243875,Histamine receptor antagonist
lofepramine,0,Norepinephrine inhibitor|Serotonin reuptake inhibitor
lofexidine,0.206455556,Adrenergic receptor agonist
lomefloxacin,0.7976,Bacterial DNA Gyrase inhibitor
lomeguatrib,0.0406,O6-alkylguanine-DNA alkyltransferase inhibitor
lomerizine,0.469244444,Calcium channel blocker
lomitapide,0.382544444,Microsomal trigylceride transfer protein inhibitor
lomustine,0.049057143,DNA inhibitor
lonafarnib,0.09765,Farnesyltransferase inhibitor
lonidamine,0.031592308,Glucokinase inhibitor
loperamide,0.488926316,Opioid receptor agonist
lopinavir,-0.18321,HIV inhibitor
loratadine,0.477575,Histamine receptor antagonist
lorazepam,-0.1009,Benzodiazepine receptor agonist
lorcaserin,0.16867,Serotonin receptor agonist
lorglumide,-0.052925,CCK receptor antagonist
losartan,-0.160858824,Angiotensin receptor antagonist
losmapimod,0.188664286,P38 MAPK inhibitor
loteprednol,-0.38725,Glucocorticoid receptor agonist|Phospholipase inhibitor
lovastatin,1.40956,HMGCR inhibitor
loxapine,-0.03309,Dopamine receptor antagonist|Serotonin receptor antagonist
loxoprofen,0.100185714,Cyclooxygenase inhibitor|Prostanoid receptor antagonist
lucitanib,0.21956,FGFR inhibitor|VEGFR inhibitor
lufenuron,0,Chitin inhibitor
luliconazole,-0.203777778,Sterol demethylase inhibitor
lumicolchicine,0.290571429,"Colchicine isomer, non-binder of microtubules"
lupanine,0.254214286,Sodium channel inhibitor
lurasidone,-0.042854545,Dopamine receptor antagonist|Serotonin receptor antagonist
luteolin,0.348166667,Glucosidase inhibitor
luzindole,0.059444444,Melatonin receptor antagonist
LX-1031,-0.523025,Tryptophan hydroxylase inhibitor
LXR-623,0,LXR agonist
LY-16350,-0.180566667,Dopamine receptor agonist
LY-165163,1.1056,Serotonin receptor antagonist
LY-2090314,0.03402,GSK inhibitor
LY-2109761,-0.9937,TGF-beta receptor inhibitor
LY-2140023,-0.163271429,Glutamate receptor agonist
LY-215490,0.048725,Glutamate receptor antagonist
LY-2157299,-0.21665,TGF-beta receptor inhibitor
LY-2183240,0.1752,FAAH inhibitor
LY-2228820,0.593875,P38 MAPK inhibitor
LY-225910,0.31182,CCK receptor antagonist
LY-2334737,0.3027,Carcinogen|Ribonucleoside reductase inhibitor
LY-2365109,1.729,Glycine transporter inhibitor
LY-255283,-0.011757143,Leukotriene receptor antagonist
LY-2603618,0.245423077,CHK inhibitor
LY-2784544,-0.727566667,JAK inhibitor
LY-278584,0.3520375,Serotonin receptor antagonist
LY-2801653,0.48555,MET inhibitor
LY-2811376,-0.4893625,Beta secretase inhibitor
LY-2835219,0.2884,CDK inhibitor
LY-2874455,0.018575,FGFR inhibitor
LY-288513,0.3376,CCK receptor antagonist
LY-2886721,-0.32264,Beta secretase inhibitor
LY-294002,0.75197,MTOR inhibitor|DNA dependent protein kinase inhibitor|Phosphodiesterase inhibitor|PLK inhibitor
LY-303511,0.613818182,Casein kinase inhibitor|PI3K inhibitor
LY-320135,0.0606,Cannabinoid receptor antagonist
LY-341495,-0.091688889,Glutamate receptor antagonist
LY-344864,-0.218585714,Serotonin receptor agonist
LY-364947,0.112108333,TGF-beta receptor inhibitor|P38 MAPK inhibitor
LY-456236,-0.426325,Glutamate receptor antagonist
LY-83583,-0.1549,Guanylyl cyclase inhibitor
lylamine,0.578783333,Cannabinoid receptor agonist
lypressin,0.07284,Vasopressin receptor agonist
lysergol,-0.140925,Ergoline alkaloid
lysylphenylalanyl-tyrosine,0.843675,Heparin activation inhibitor
M-344,0,HDAC inhibitor
m-3M3FBS,0.08945,Phospholipase activator
m-chlorophenylbiguanide,0.2756375,Serotonin receptor agonist
maackiain,0.078355556,Sodium channel inhibitor
macelignan,0,Antioxidant|Anti-inflammatory
macitentan,0.6261,Endothelin receptor antagonist
mafenide,0.074883333,Carbonic anhydrase inhibitor
malonoben,0.283866667,Protein tyrosine kinase inhibitor
malotilate,0.117488889,Protein synthesis stimulant
maltobionic-acid,0,Matrix metalloprotease inhibitor|Chelating agent
mammea-a,-0.350771429,Antibiotic
mannitol-D,-0.02204,Diuretic
manumycin-a,0.023836364,Farnesyltransferase inhibitor|NFKB inhibitor
maprotiline,0.5175,Norepinephrine inhibitor|Tricyclic antidepressant
maraviroc,-0.40176,CC chemokine receptor antagonist
marbofloxacin,-0.123285714,Bacterial DNA inhibitor
maribavir,-0.0642625,Protein kinase inhibitor
marimastat,-0.50565,Matrix metalloprotease inhibitor
marmesin,-0.243785714,Angiogenesis inhibitor
masitinib,0.089014815,KIT inhibitor|PDGFR inhibitor|Src inhibitor
masoprocol,0.22165,Lipoxygenase inhibitor
matrine,0,Opioid receptor agonist
maxacalcitol,0.390345455,Vitamin D receptor agonist
MAZ-51,0.15045,VEGFR inhibitor
mazindol,0.042855556,Dopamine receptor antagonist|Serotonin reuptake inhibitor
MBCQ,-0.316442857,Phosphodiesterase inhibitor
MBX-2982,0.0522625,Glucose dependent insulinotropic receptor agonist
MC-1293,0,HDAC inhibitor
mCPP,-0.0963,Serotonin receptor agonist
MD-920,-0.137175,NFKB inhibitor
mdivi-1,0,Dynamin inhibitor
MDL-11939,-0.0748375,Serotonin receptor antagonist
MDL-28170,-0.21929,Calpain inhibitor
MDL-29951,0.02608,Glutamate receptor antagonist
MDL-72832,-0.1553375,Serotonin receptor agonist
MDL-73005EF,-0.200518182,Serotonin receptor antagonist
MDM2-inhibitor,0.65603,MDM inhibitor
ME-0328,-0.378966667,PARP inhibitor
mead-acid,-0.136233333,KPL-1 tumor suppressor
mead-ethanolamide,-0.340814286,Cannabinoid receptor agonist
mebendazole,0.1472125,Tubulin inhibitor
mebeverine,0.486955556,Acetylcholine receptor antagonist
mecamylamine,0.1845,Acetylcholine receptor antagonist
mecillinam,-0.498325,Bacterial cell wall synthesis inhibitor
meclizine,-0.10778,Constitutive androstane receptor (CAR) agonist
meclocycline,-0.1184875,Bacterial 30S ribosomal subunit inhibitor
meclofenamic-acid,0.02023,Cyclooxygenase inhibitor|Prostanoid receptor antagonist
meclofenoxate,0.44165,Nootropic agent
medetomidine,0.022981818,Adrenergic receptor agonist
medroxyprogesterone-acetate,0.19867,Progesterone receptor agonist
medrysone,-0.249706667,Glucocorticoid receptor agonist
mefenamic-acid,0.366411111,Cyclooxygenase inhibitor
mefexamide,0.146075,Psychoactive drug
mefloquine,0.624618182,Adenosine receptor antagonist|Hemoglobin antagonist
megestrol,0.04722,Progesterone receptor agonist
megestrol-acetate,-0.017092308,Progesterone receptor agonist|DNA inhibitor|Steroidal progestin
meglitinide,0.493563636,Potassium channel antagonist
meglumine,1.1873,Excipient
meisoindigo,-0.039785714,STAT inhibitor
MEK-162,0.233011111,MEK inhibitor
melatonin,-0.487622222,Melatonin receptor agonist|Nitric oxide synthase inhibitor
melengestrol,-1.0978,Carcinogen|Steroidal progestin
meloxicam,0.20198,Cyclooxygenase inhibitor
melperone,-0.4100375,Dopamine receptor antagonist|Serotonin receptor antagonist
melphalan,0.5208,DNA alkylating agent|DNA inhibitor
memantine,0.400066667,Glutamate receptor antagonist
menadione,0.042925,Mitochondrial inhibitor|Phosphatase inhibitor
mepacrine,0.174616667,NFKB inhibitor|Cytokine production inhibitor|p53 activator
mepazine,0.071925,Mucus protecting agent
mepenzolate,0.7199,Acetylcholine receptor antagonist
mephenesin,0,Muscle relaxant
mephentermine,0.528466667,Adrenergic receptor agonist
mephenytoin,-0.37796,Hydantoin antiepileptic
mepireserpate,0.71005,Catechol O methyltransferase inhibitor
mepivacaine,0.4577375,Potassium channel antagonist|Sodium channel inhibitor
meprylcaine,-0.4173125,Anesthetic - local
meptazinol,0.1341,Opioid receptor agonist
mepyramine,-0.2736,Histamine receptor antagonist
merbarone,0.23995,Topoisomerase inhibitor
mercaptopurine,0.39075,Immunosuppressant|Protein synthesis inhibitor|Purine antagonist
Merck60,0.212727273,HDAC inhibitor
mericitabine,-0.464163636,HCV inhibitor
merimepodib,-0.360083333,Inosine monophosphate dehydrogenase inhibitor
meropenem,0.1406,Bacterial cell wall synthesis inhibitor
mesalazine,0.231425,Cyclooxygenase inhibitor|Lipoxygenase inhibitor|Prostanoid receptor antagonist
mesoridazine,0.148741667,Dopamine receptor antagonist
mestanolone,-0.387033333,Androgen receptor antagonist
mestinon,0.1482,Cholinesterase inhibitor
mestranol,-0.10025,Estrogen receptor agonist
mesulergine,0.0765,Dopamine receptor agonist
metamizole,-0.1707,Cyclooxygenase inhibitor|Opioid receptor agonist
metanephrine,-0.4248,Epinephrine metabolite
metaraminol,-0.55405,Adrenergic receptor agonist
metatinib,0.413,Bcr-Abl inhibitor
metaxalone,-0.003075,Muscle relaxant
metenkephalin,-0.216842857,Immunostimulant
metergoline,0.771615385,Dopamine receptor agonist|Serotonin receptor antagonist
metformin,-0.00031875,Insulin sensitizer
methandriol,-0.28545,Androgen receptor antagonist
methantheline,-0.45755,Acetylcholine receptor antagonist
methapyrilene,0.1032375,Histamine receptor antagonist
metharbital,-0.4807,GABA receptor antagonist
methazolamide,-0.1416875,Carbonic anhydrase inhibitor
methenamine,-0.112833333,Bacterial DNA inhibitor
methiazole,-1.1913,Anthelmintic
methimazole,0.180507692,Antithyroid agent
methiopril,-0.125972727,ACE inhibitor
methocarbamol,-0.1102625,Muscle relaxant
methoprene-acid,0.092471429,Retinoid receptor agonist
methotrexate,0.548983333,Dihydrofolate reductase inhibitor
methoxamine,-1.2739,Adrenergic receptor agonist
methoxsalen,0.0849,DNA inhibitor
methoxychlor,0.100866667,Estrogenic metabolite
methyl-angolensate,0.86535,Apoptosis inhibitor
methyl-benzethonium,1.0972,Antibiotic
methyl-testosterone,0.5584,Androgen receptor agonist
methylatropine,0,Atropine derivative
methyldopa,0.04605,Adrenergic receptor agonist
methylene-blue,0.352154545,Nitric oxide production inhibitor|Guanylyl cyclase inhibitor|Monoamine oxidase inhibitor|Tau aggregation inhibitor
methyllidocaine,0.132425,Antiarrhythmic
methylnaltrexone,-0.15174,Opioid receptor antagonist
methylnorlichexanthone,0.263866667,Aurora kinase inhibitor|PIM inhibitor|VEGFR inhibitor
methylparaben,1.3578,Antifungal
methylphenidate,0.9956,Dopamine receptor antagonist
methylprednisolone,0.23631,Glucocorticoid receptor agonist
methylstat,0.736972727,Histone demethylase inhibitor
methysergide,-0.039571429,Serotonin receptor antagonist
meticrane,0,Diuretic
metitepine,1.3203,Anti-HCVE2
metixene,0.31592,Acetylcholine receptor antagonist
metoclopramide,-0.087390909,Dopamine receptor antagonist|Serotonin receptor antagonist
metolazone,-0.16099375,Carbonic anhydrase inhibitor
metoprolol,0.013142857,Adrenergic receptor antagonist
metrifonate,0,Acetylcholinesterase inhibitor
metrizamide,-0.246466667,Radiopaque medium
metronidazole,0.37625,Bacterial DNA inhibitor
metyrapone,0.3636,Cytochrome P450 inhibitor
mevastatin,1.36173,HMGCR inhibitor
mexiletine,0.080183333,Sodium channel inhibitor
MF-101,0.7003,Estrogen receptor agonist
MG-132,0.202683333,Proteasome inhibitor
MGCD-265,-0.0401,VEGFR inhibitor
mianserin,-0.3957625,Serotonin receptor antagonist
mibampator,0.123228571,Glutamate receptor antagonist
mibefradil,0.536355556,Calcium channel blocker
miconazole,0.546455556,Bacterial cell wall synthesis inhibitor
midazolam,-0.296025,Benzodiazepine receptor agonist
midodrine,0.200109091,Adrenergic receptor agonist
midostaurin,0.607852632,FLT3 inhibitor|KIT inhibitor|PKC inhibitor
mifepristone,-0.005323077,Glucocorticoid receptor antagonist|Progesterone receptor antagonist
mifobate,-0.15503,PPAR receptor antagonist
miglitol,0.2195,Glucosidase inhibitor
miglustat,0.17344,Glycosylation inhibitor
milacemide,-0.447875,Monoamine oxidase inhibitor
milnacipran,0.09566,Serotonin receptor antagonist
milrinone,-0.164016667,Phosphodiesterase inhibitor
miltefosine,-0.104625,Membrane integrity inhibitor
minaprine,-0.600916667,Serotonin receptor antagonist
minocycline,0.8314,Bacterial 30S ribosomal subunit inhibitor
minoxidil,0,KATP activator|Vasodilator
mirin,-0.055985714,MRE11A exonuclease inhibitor
mirodenafil,-0.193433333,Phosphodiesterase inhibitor
mirtazapine,0.196811765,Adrenergic receptor antagonist|Serotonin receptor antagonist
mitiglinide,0.2301,Insulin secretagogue
mitomycin-c,0.1973,DNA alkylating agent|DNA inhibitor
mitotane,-0.087833333,Carcinogen
mitoxantrone,0.13603,Topoisomerase inhibitor
mizolastine,0.6986,Histamine receptor antagonist
MK-0752,0.04485,Gamma secretase inhibitor
MK-0773,-0.47456,Androgen receptor antagonist
MK-0812,-0.22312,CC chemokine receptor antagonist
MK-0893,-0.19755,Glucagon receptor antagonist
MK-1775,0.086486957,WEE1 kinase inhibitor
MK-212,0.378733333,Serotonin receptor agonist
MK-2206,0.524725806,AKT inhibitor
MK-2461,0.518466667,FGFR inhibitor|VEGFR inhibitor
MK-3207,0.503275,Calcitonin antagonist
MK-5108,-0.1299875,Aurora kinase inhibitor
MK-801,0,Glutamate receptor antagonist
MK-8033,0.1776,MET inhibitor
MK-8245,0.436525,Stearoyl-CoA desaturase inhibitor
ML-130,0.4818125,NOD1 inhibitor
ML-133,0.1875,Potassium channel antagonist
ML-141,-0.4799,CDC inhibitor
ML-161,0.047746154,Protease inhibitor
ML-167,-0.07573,CLK inhibitor|DYRK inhibitor
ML-179,-0.530875,Liver receptor homolog inverse agonist
ML-193,-0.605228571,G protein-coupled receptor antagonist
ML-204,-0.2528625,Transient receptor potential channel antagonist
ML-213,-0.3313,Potassium channel activator
ML-281,-0.382244444,Serine/threonine kinase inhibitor
ML-3163,0.329077778,P38 MAPK inhibitor
ML-347,-0.44185,ALK inhibitor
ML-7,0.072575,Muscle relaxant
ML-9,0.180442857,Muscle relaxant
MLN-0128,0.172573333,MTOR inhibitor
MLN-2480,0.39438,RAF inhibitor
MLN-4924,0.020027273,Nedd activating enzyme inhibitor
MLN-8054,-0.088321053,Aurora kinase inhibitor|Protein kinase inhibitor|Tubulin inhibitor
MLN-9708,-0.52866,Proteasome inhibitor
MMPX,0.90675,Phosphodiesterase inhibitor
MNITMT,0.222977778,Lymphocyte inhibitor
mocetinostat,0.112853333,HDAC inhibitor
mocimycin,0.187457143,Protein synthesis inhibitor
moclobemide,0.48405,Monoamine oxidase inhibitor
modafinil,-0.103044444,Adrenergic receptor agonist
moexipril,0.1808,ACE inhibitor
mofezolac,0.5102,Cyclooxygenase inhibitor
molindone,0.157628571,Dopamine receptor antagonist
molsidomine,0.45395,Guanylyl cyclase activator
mometasone,0.645844444,Glucocorticoid receptor agonist|Immunosuppressant
monastrol,-0.034627273,Kinesin inhibitor
monobenzone,1.0652,Melanin inhibitor
montelukast,-0.15956,Leukotriene receptor antagonist
moracizine,-0.37782,Sodium channel inhibitor
moroxydine,0.8239,Antiviral
morphothebaine,0.40204,Adrenergic receptor antagonist
mosapride,0.91055,Serotonin receptor agonist
motesanib,-0.100835,KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor
moxaverine,0.298966667,Phosphodiesterase inhibitor
moxidectin,-0.102090909,Chloride channel blocker
moxifloxacin,-0.28955,Bacterial DNA inhibitor
moxisylyte,-0.414522222,Adrenergic receptor antagonist
moxonidine,0.12292,Imidazoline receptor agonist
mozavaptan,0.037925,Vasopressin receptor antagonist
