"","pert_iname","norm_cs","moa"
"1784","hydrastine",-0.708585714285714,"Tyrosine hydroxylase inhibitor"
"1785","hydrastinine",-0.0075375,"Haemostatic agent"
"1786","hydrochlorothiazide",0,"Thiazide diuretic"
"1787","hydrocortisone",-0.169633333333333,"Glucocorticoid receptor agonist"
"1788","hydrocortisone-acetate",0.455285714285714,"Corticosteroid agonist|Glucocorticoid receptor agonist"
"1789","hydrocortisone-hemisuccinate",0.20018,"Glucocorticoid receptor agonist"
"1790","hydrocortisone-phosphate",-0.0222714285714286,"Glucocorticoid receptor agonist"
"1791","hydrocortisone-valerate",0.05818,"Corticosteroid agonist|Glucocorticoid receptor agonist"
"1792","hydrocotarnine",-0.267766666666667,"Opioid receptor antagonist"
"1793","hydroflumethiazide",-0.312875,"Sodium channel inhibitor"
"1794","hydroquinidine",0,"Antiarrhythmic"
"1795","hydroquinine",-0.0632833333333333,"Antiarrhythmic"
"1796","hydroxychloroquine",-0.229909090909091,"Antimalarial"
"1797","hydroxyfasudil",0.0113166666666667,"Rho associated kinase inhibitor"
"1798","hydroxyprogesterone-caproate",-1.0455,"Progesterone receptor agonist"
"1799","hydroxytyrosol",0,"HIV inhibitor"
"1800","hydroxyurea",-0.419471428571429,"Ribonucleoside reductase inhibitor"
"1801","hydroxyzine",-0.1458,"Antihistamine"
"1802","hymecromone",0.0651454545454546,"Monoamine oxidase inhibitor"
"1803","hyoscyamine",-0.526145454545455,"Acetylcholine receptor antagonist"
"1804","hyperforin",0.689916666666667,"Cyclooxygenase inhibitor|Dopamine uptake inhibitor|Interleukin inhibitor|Lipoxygenase inhibitor|Serotonin reuptake inhibitor"
"1805","hypericin",-0.262066666666667,"Tyrosine kinase inhibitor"
"1806","hyperoside",0.251225,"Glucosidase inhibitor"
"1807","hypoestoxide",1.62785,"IKK inhibitor"
"1808","hypoxanthine",-0.281666666666667,"PARP inhibitor"
"1809","I-BET-151",-0.077575,"Bromodomain inhibitor"
"1810","I-BET-762",0.0883962962962963,"Bromodomain inhibitor"
"1811","I-BRD9",0,"Bromodomain inhibitor"
"1812","I-CBP112",0.0152714285714286,"Bromodomain inhibitor"
"1813","I-OMe-AG-538",-0.0565428571428571,"IGF-1 inhibitor"
"1814","IAA-94",-0.175833333333333,"Chloride channel blocker"
"1815","IB-MECA",0.194825,"Adenosine receptor agonist"
"1816","ibandronic-acid",0,"Bone resorption inhibitor"
"1817","IBC-293",-0.0870571428571429,"Hydroxycarboxylic acid receptor agonist"
"1818","ibrutinib",0.175627777777778,"BTK inhibitor"
"1819","ibudilast",-0.596725,"Phosphodiesterase inhibitor|Leukotriene receptor antagonist"
"1820","ibuprofen",-0.00801666666666667,"Cyclooxygenase inhibitor"
"1821","ibutamoren",-0.448545454545455,"Growth hormone secretagogue receptor agonist"
"1822","ibutilide",-0.0541,"Potassium channel antagonist"
"1823","IC-261",0.2008375,"Casein kinase inhibitor"
"1824","icariin",-0.288744444444444,"Phosphodiesterase inhibitor"
"1825","ICG-001",1.3465,"Beta catenin inhibitor"
"1826","ICI-162846",0.0221666666666667,"Histamine receptor antagonist"
"1827","ICI-192605",-0.424972727272727,"Thromboxane receptor antagonist"
"1828","ICI-199441",0.0383875,"Opioid receptor agonist"
"1829","ICI-204448",0.321857142857143,"Opioid receptor agonist"
"1830","ICI-63197",-0.37944,"Phosphodiesterase inhibitor"
"1831","ICI-89406",-0.399371428571429,"Adrenergic receptor antagonist"
"1832","icilin",-0.261288888888889,"TRPV agonist"
"1833","icosapent",-0.340642857142857,"Platelet aggregation inhibitor"
"1834","idalopirdine",-0.507333333333333,"Serotonin receptor antagonist"
"1835","idarubicin",-0.21569375,"Topoisomerase inhibitor"
"1836","idazoxan",1.1068,"Adrenergic receptor antagonist"
"1837","idebenone",0.137033333333333,"Calcium channel blocker"
"1838","idelalisib",-0.410935714285714,"PI3K inhibitor"
"1839","idoxuridin",0.0493222222222222,"DNA synthesis inhibitor"
"1840","idoxuridine",-0.51405,"DNA inhibitor"
"1841","ifenprodil",0.2106875,"Adrenergic receptor antagonist|Glutamate receptor antagonist"
"1842","ifosfamide",0.272266666666667,"DNA alkylating agent"
"1843","iguratimod",-0.01065,"Cyclooxygenase inhibitor|NFKB inhibitor"
"1844","III606050",0.740666666666667,"Cytochrome P450 inhibitor"
"1845","IKK-16",0.441225,"IKK inhibitor"
"1846","ilomastat",0.0118071428571428,"Matrix metalloprotease inhibitor"
"1847","iloperidone",-0.5572125,"Dopamine receptor antagonist|Serotonin receptor antagonist"
"1848","iloprost",-0.04005,"Platelet aggregation inhibitor|Prostanoid receptor agonist"
"1849","IM-12",0,"GSK inhibitor"
"1850","imatinib",-0.0206814814814815,"PDGFR inhibitor|Bcr-Abl inhibitor|KIT inhibitor"
"1851","imexon",0.0991,"Apoptosis stimulant|Ribonucleoside reductase inhibitor"
"1852","imidapril",-0.517,"ACE inhibitor"
"1853","imidazolidinyl-urea",0.7109,"Antibiotic"
"1854","imiloxan",-0.0454,"Adrenergic receptor antagonist"
"1855","imipramine",-0.136714285714286,"Norepinephrine inhibitor|Serotonin reuptake inhibitor"
"1856","imiquimod",-0.463969230769231,"Interferon inducer|TLR agonist"
"1857","immepip",-0.143775,"Histamine receptor agonist"
"1858","immethridine",-0.26095,"Histamine receptor agonist"
"1859","imperatorin",-0.414388888888889,"CDK inhibitor"
"1860","importazole",0.5046,"Importin inhibitor"
"1861","INCA-6",0.591157142857143,"Calcineurin inhibitor"
"1862","indacaterol",0,"Adrenergic receptor agonist"
"1863","indapamide",0.0286636363636364,"Thiazide diuretic"
"1864","indatraline",-0.0292666666666667,"Norepinephrine inhibitor"
"1865","indibulin",0.301944444444444,"Tubulin inhibitor"
"1866","indinavir",-0.738016666666667,"HIV inhibitor"
"1867","indiplon",-0.55352,"Benzodiazepine receptor agonist|GABA receptor agonist"
"1868","indirubin",0.01609,"CDK inhibitor|GSK inhibitor"
"1869","indobufen",-0.277625,"Cyclooxygenase inhibitor|Platelet aggregation inhibitor"
"1870","indolophenanthridine",-0.0102666666666667,"Dopamine receptor agonist"
"1871","indometacin",-0.123141666666667,"Cyclooxygenase inhibitor"
"1872","indoprofen",-0.433066666666667,"Cyclooxygenase inhibitor|Prostanoid receptor antagonist"
"1873","indoramin",-0.00914444444444445,"Adrenergic receptor antagonist"
"1874","indoximod",-0.0535,"Indoleamine 2,3-dioxygenase inhibitor"
"1875","ingenol-mebutate",-0.296125,"PKC activator"
"1876","inhibitor-BEC",-0.786893333333333,"Arginase inhibitor"
"1877","iniparib",0.6825,"PARP inhibitor"
"1878","inosine",-0.265225,"Neurotrophic agent"
"1879","inositol",0.1203,"Insulin sensitizer"
"1880","iobenguane",-0.175525,"Carcinogen"
"1881","iocetamic-acid",0.116416666666667,"Radiopaque medium"
"1882","iodoacetic-acid",1.4415,"Cysteine peptidase inhibitor"
"1883","iodophenpropit",-0.3007,"Histamine receptor antagonist"
"1884","ionomycin",1.704,"Calcium channel blocker"
"1885","iopamidol",0,"Radiopaque medium"
"1886","iopanoic-acid",0.144516666666667,"Thyroid hormone inhibitor"
"1887","iopromide",-1.205,"Radiopaque medium"
"1888","IOWH-032",-0.261075,"CFTR channel antagonist"
"1889","IOX-1",-0.0685875,"Histone lysine demethylase inhibitor"
"1890","IOX2",0.0580571428571429,"HIF Inhibitor"
"1891","ioxaglic-acid",-0.188822222222222,"Radiopaque medium"
"1892","IPI-145",-0.300218181818182,"PI3K inhibitor"
"1893","ipidacrine",-0.61802,"Acetylcholinesterase inhibitor"
"1894","ipriflavone",-0.2216125,"Bone resorption inhibitor"
"1895","iproniazid",0,"Monoamine oxidase inhibitor"
"1896","ipsapirone",-0.00964,"Serotonin receptor agonist"
"1897","irbesartan",-0.45512,"Angiotensin receptor antagonist"
"1898","irilin-a",-0.331957142857143,"Isoflavone"
"1899","irinotecan",0.03336,"Topoisomerase inhibitor"
"1900","irsogladine",0.16005,"Phosphodiesterase inhibitor"
"1901","isamoltane",-0.4496125,"Adrenergic receptor antagonist"
"1902","isbufylline",-0.263675,"Phosphodiesterase inhibitor"
"1903","ischemin",-0.324814285714286,"CBP bromodomain inhibitor"
"1904","iso-olomoucine",-0.237328571428571,"CDK inhibitor"
"1905","isocarboxazid",-0.2906375,"Monoamine oxidase inhibitor"
"1906","isoconazole",0.0596142857142857,"Fungal lanosterol demethylase inhibitor"
"1907","isoeugenol",-0.136975,"Nitric oxide production inhibitor"
"1908","isofloxythepin",0.242266666666667,"Dopamine receptor antagonist"
"1909","isoflupredone",-1.08925,"Glucocorticoid receptor agonist"
"1910","isoflupredone-acetate",-0.0437285714285714,"Glucocorticoid receptor agonist"
"1911","isogedunin",0.259642857142857,"HSP inhibitor"
"1912","isometheptene",-0.8084,"Vasoconstrictor"
"1913","isoniazid",-0.520016666666667,"Bacterial cell wall synthesis inhibitor|Cyclooxygenase inhibitor"
"1914","isoquercetin",0.4474,"Aldose reductase inhibitor"
"1915","isoreserpine",0.331,"Vesicular monoamine transporter inhibitor"
"1916","isorotenone",0.180622222222222,"Mitochondrial inhibitor|NADH-ubiquinone oxidoreductase (Complex I) inhibitor"
"1917","isotretinoin",0.00445555555555557,"Retinoid receptor agonist"
"1918","ISOX",-0.136933333333333,"HDAC inhibitor"
"1919","isoxicam",0.17465,"Cyclooxygenase inhibitor"
"1920","isoxsuprine",0.0367428571428571,"Adrenergic receptor agonist"
"1921","ispinesib",1.4002,"Kinesin inhibitor"
"1922","isradipine",-0.239218181818182,"Calcium channel blocker"
"1923","istaroxime",0.27261,"ATPase inhibitor"
"1924","istradefylline",-0.1952,"Adenosine receptor antagonist"
"1925","ITE",-0.2823,"Aryl hydrocarbon receptor agonist"
"1926","itopride",-0.136442857142857,"Dopamine receptor antagonist"
"1927","itraconazole",0.349575,"Cytochrome P450 inhibitor"
"1928","ITSA-1",0.6542,"HDAC activator"
"1929","IU1",-0.6194,"Ubiquitin C-terminal hydrolase inhibitor"
"1930","ivabradine",-0.463575,"HCN channel antagonist|Potassium channel blocker|Sodium channel inhibitor"
"1931","ivacaftor",-0.0863083333333333,"CFTR channel antagonist"
"1932","ivachtin",-0.37611,"Caspase inhibitor"
"1933","ivermectin",0.1642,"GABA receptor agonist"
"1934","IWP-2",-1.5061,"WNT inhibitor"
"1935","IWP-L6",0,"Porcupine inhibitor"
"1936","ixabepilone",0.67695,"Tubulin inhibitor"
"1937","ixazomib",1.56615833333333,"Proteasome inhibitor"
"1938","J-104129",0.0340888888888889,"Acetylcholine receptor antagonist"
"1939","JDTic",0,"Opioid receptor antagonist"
"1940","JIB04",0,"Histone lysine demethylase inhibitor"
"1941","JLK-6",0.595771428571429,"Gamma secretase inhibitor|Beta amyloid inhibitor"
"1942","JNJ-10191584",-0.0174,"Histamine receptor antagonist"
"1943","JNJ-1661010",-0.4956,"FAAH inhibitor"
"1944","JNJ-17203212",0.3935,"TRPV antagonist"
"1945","JNJ-26481585",-0.97131,"HDAC inhibitor"
"1946","JNJ-38877605",-0.128445454545455,"MET inhibitor"
"1947","JNJ-7706621",-0.545466666666667,"CDK inhibitor"
"1948","JNK-9L",-7.14285714286433e-06,"JNK inhibitor"
"1949","josamycin",0,"Bacterial 50S ribosomal subunit inhibitor"
"1950","JQ-1-R",0.186761111111111,"Bromodomain inhibitor"
"1951","JTC-801",1.3359,"Opioid receptor antagonist"
"1952","JTE-013",0.093375,"Lysophospholipid receptor antagonist"
"1953","JTE-907",0.60855,"Cannabinoid receptor antagonist"
"1954","JW-55",-0.36242,"Tankyrase inhibitor"
"1955","JW-7-24-1",0.84464,"LCK Inhibitor"
"1956","JW-74",-0.00671666666666667,"WNT inhibitor|Tankyrase inhibitor"
"1957","JWE-035",0.2454125,"Aurora kinase inhibitor"
"1958","JWH-015",0.162742857142857,"Cannabinoid receptor agonist"
"1959","JX-401",-0.7277,"P38 MAPK inhibitor"
"1960","JZL-184",-0.669835714285714,"Monoacylglycerol lipase inhibitor"
"1961","K-02288",0.46005,"Bone resorption inhibitor"
"1962","K-858",-0.125575,"Kinesin inhibitor"
"1963","kaempferol",0.781,"Bone resorption inhibitor|Estrogen receptor agonist"
"1964","kakonein",-0.15868,"GABA receptor antagonist|Serotonin receptor antagonist"
"1965","kanamycin",-1.134,"Bacterial 30S ribosomal subunit inhibitor"
"1966","karakoline",0.188616666666667,"Phytotoxin"
"1967","kavain",-0.22715,"Calcium channel blocker|Sodium channel inhibitor"
"1968","kawain",-0.163485714285714,"Calcium channel blocker|MTOR inhibitor|Sodium channel inhibitor"
"1969","KB-R7943",-0.212777777777778,"Sodium channel inhibitor"
"1970","KBG",-0.2799,"Neprilysin inhibitor"
"1971","KD-023",0.09925,"ACAT inhibitor"
"1972","KD-025",2.0643,"Rho associated kinase inhibitor"
"1973","kenpaullone",0.125658333333333,"CDK inhibitor|GSK inhibitor"
"1974","ketanserin",0.196418181818182,"Serotonin receptor antagonist"
"1975","ketocholesterol",0,"HMGCR inhibitor"
"1976","ketoconazole",0.127785714285714,"Sterol demethylase inhibitor"
"1977","ketoprofen",-0.294588888888889,"Cyclooxygenase inhibitor"
"1978","ketorolac",-0.1700125,"Cyclooxygenase inhibitor"
"1979","ketotifen",-0.385755555555556,"Histamine receptor agonist|Leukotriene receptor antagonist|Phosphodiesterase inhibitor"
"1980","KF-38789",0.5095375,"P selectin inhibitor"
"1981","khellin",0,"Vasodilator"
"1982","KHS-101",1.01427142857143,"Neural stem cell inducer"
"1983","KI-16425",-0.01238,"Lysophosphatidic acid receptor antagonist"
"1984","KI-8751",0.498457142857143,"VEGFR inhibitor|KIT inhibitor|PDGFR inhibitor"
"1985","kifunensine",-0.171866666666667,"Mannosidase inhibitor"
"1986","KIN-001-220",0.614592857142857,"Aurora kinase inhibitor"
"1987","KIN001-055",-0.00783888888888888,"EGFR inhibitor|JAK inhibitor|Leukotriene inhibitor|Mediator release inhibitor"
"1988","KIN001-127",-0.113636842105263,"ITK inhibitor"
"1989","KIN001-242",-0.1115,"Protein kinase inhibitor"
"1990","KIN001-244",-0.778136842105263,"PDK1 Inhibitor"
"1991","KIN001-266",0.592685714285714,"MAP kinase inhibitor"
"1992","kinetin-riboside",1.3618,"Apoptosis stimulant"
"1993","kitasamycin",-0.0947857142857143,"Protein synthesis inhibitor"
"1994","KN-62",0.183245454545455,"Calcium channel blocker|Purinergic receptor antagonist"
"1995","KN-93",-0.0999,"Calcium channel blocker"
"1996","KO-143",1.18596666666667,"Breast cancer resistance protein inhibitor"
"1997","KPT-185",0,"Exportin antagonist"
"1998","KPT-330",-0.44985,"Exportin antagonist"
"1999","KU-0060648",-0.19821,"DNA inhibitor|PI3K inhibitor"
"2000","KU-0063794",-0.918533333333333,"MTOR inhibitor"
"2001","KU-14R",-0.49279,"Imidazoline ligand"
"2002","KU-55933",0.028747619047619,"ATM kinase inhibitor"
"2003","KU-C103428N",0.0522142857142857,"CDC inhibitor|Rho associated kinase inhibitor"
"2004","KU-C103443N",0.523033333333333,"CDC inhibitor|Rho associated kinase inhibitor"
"2005","KU-C103871",0.27235,"GSP agonist"
"2006","KU-C103885",0.19244,"Cystic fibrosis transmembrane conductance regulator inhibitor"
"2007","KW-2449",-0.401884615384615,"Abl inhibitor|Aurora kinase inhibitor|FLT3 inhibitor"
"2008","KW-2478",0.243028571428571,"HSP inhibitor"
"2009","KX-2391",0.389028571428571,"Src inhibitor|Tubulin inhibitor"
"2010","kynuramine",-0.267042857142857,"Aryl hydrocarbon receptor activator"
"2011","kynurenic-acid",-0.3782,"Glutamate receptor antagonist"
"2012","L-152804",0.0954714285714286,"Neuropeptide receptor antagonist"
"2013","L-161982",0.32885,"Prostanoid receptor antagonist"
"2014","L-168049",0.602628571428571,"Glucagon receptor antagonist"
"2015","L-2167",-0.457042857142857,"PPAR receptor agonist"
"2016","L-368899",-0.236,"Oxytocin receptor antagonist"
"2017","L-655240",-0.424216666666667,"Thromboxane receptor antagonist"
"2018","L-655708",-0.5134,"GABA receptor antagonist"
"2019","L-670596",-0.253733333333333,"Prostanoid receptor antagonist"
"2020","L-689560",-0.375014285714286,"Glutamate receptor antagonist"
"2021","L-690330",-0.49150625,"Inositol monophosphatase inhibitor"
"2022","L-690488",0.369453846153846,"Inositol monophosphatase inhibitor"
"2023","L-692585",-0.8211875,"Growth hormone releasing peptide ligand agonist"
"2024","L-693403",-0.217444444444444,"Sigma receptor agonist|Sigma receptor antagonist"
"2025","L-694247",-0.314,"Serotonin receptor agonist"
"2026","L-701252",-0.44584,"Glutamate receptor antagonist"
"2027","L-701324",-0.6195,"Glutamate receptor antagonist"
"2028","L-733060",0.0104714285714286,"Tachykinin antagonist"
"2029","L-741626",-0.21075,"Dopamine receptor antagonist"
"2030","L-741742",0.0979285714285714,"Dopamine receptor antagonist"
"2031","L-744832",0.8496,"Farnesyltransferase inhibitor"
"2032","L-745870",-0.324922222222222,"Dopamine receptor antagonist"
"2033","L-750667",-0.226455555555556,"Dopamine receptor antagonist"
"2034","L-803087",-0.22266,"Somatostatin receptor agonist"
"2035","l-bso",-0.15612,"Glutathione transferase inhibitor"
"2036","L-citrulline",-0.4219,"Nitric oxide stimulant"
"2037","L-ergothioneine",-0.2998,"Free radical scavenger"
"2038","L-NAME",0.14345,"Nitric oxide synthase inhibitor"
"2039","L-stepholidine",0.0772,"Dopamine receptor agonist|Dopamine receptor antagonist"
"2040","labetalol",-0.525757142857143,"Adrenergic receptor antagonist"
"2041","lacidipine",1.01393333333333,"Calcium channel blocker"
"2042","lacitol",-0.1182,"Osmosis stimulant"
"2043","lacosamide",-0.250554545454545,"Collapsin response mediator protein stimulant|Sodium channel blocker"
"2044","lafutidine",-0.6522,"Histamine receptor antagonist"
"2045","lamivudine",-0.023525,"Nucleoside reverse transcriptase inhibitor"
"2046","lamotrigine",-0.4066,"Serotonin receptor antagonist|Sodium channel inhibitor"
"2047","lanatoside-c",0,"Cardiac glycoside"
"2048","lansoprazole",-0.00355714285714286,"Proton pump inhibitor"
"2049","lapatinib",0.191131034482759,"EGFR inhibitor|ERBB2 inhibitor"
"2050","larixinic-acid",-0.445566666666667,"Compund that interacts with metal centers"
"2051","laropiprant",-0.16532,"Prostanoid receptor antagonist"
"2052","lasalocid",0.453827777777778,"Bacterial permeability inducer"
"2053","latamoxef",0,"Bacterial cell wall synthesis inhibitor"
"2054","latanoprost",-0.20368,"Prostanoid receptor agonist"
"2055","latrepirdine",-0.44882,"Glutamate receptor antagonist"
"2056","laudanosine",-0.475116666666667,"Central nervous system agent"
"2057","lavendustin-a",-0.02049,"EGFR inhibitor"
"2058","lavendustin-c",-0.7186,"EGFR inhibitor"
"2059","lawsone",0.449988888888889,"Coloring agent"
"2060","LB-42708",0.0266,"Farnesyltransferase inhibitor"
"2061","LCL-161",0.1231,"XIAP inhibitor"
"2062","LCQ-908",0,"Diacylglycerol O acyltransferase inhibitor"
"2063","LDN-193189",-0.0522846153846154,"Serine/threonine kinase inhibitor"
"2064","LDN-212854",1.1838,"Bone resorption inhibitor"
"2065","LDN-57444",0.11106,"Ubiquitin C-terminal hydrolase inhibitor"
"2066","LE-135",0.5489,"Retinoid receptor agonist"
"2067","LE-300",-0.143471428571429,"Dopamine receptor antagonist"
"2068","ledipasvir",-0.2771,"HCV inhibitor"
"2069","leflunomide",-0.121622222222222,"Dihydroorotate dehydrogenase inhibitor|PDGFR inhibitor"
"2070","lenalidomide",-0.304931578947368,"Carcinogen"
"2071","lenvatinib",-0.131883333333333,"FGFR inhibitor|KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor"
"2072","lerisetron",-0.46197,"Serotonin receptor antagonist"
"2073","lersivirine",-0.24792,"Non-nucleoside reverse transcriptase inhibitor"
"2074","lesinurad",-0.738,"Uric acid diuretic"
"2075","lestaurtinib",0.42636,"FLT3 inhibitor|Growth factor receptor inhibitor|JAK inhibitor"
"2076","letermovir",-0.0383333333333333,"CMV terminase inhibitor"
"2077","letrozole",-0.332585714285714,"Aromatase inhibitor"
"2078","leu-enkephalin",-0.131514285714286,"Opioid receptor agonist"
"2079","leucodin",-0.736488888888889,"Melanin inhibitor"
"2080","levalbuterol",-0.829225,"Adrenergic receptor agonist"
"2081","levallorphan",0,"Opioid antagonist"
"2082","levamisole",-0.48698,"Acetylcholine receptor agonist"
"2083","levcromakalim",-0.0655230769230769,"Potassium channel activator"
"2084","levetiracetam",-0.372133333333333,"Calcium channel blocker"
"2085","levobunolol",-0.466116666666667,"Adrenergic receptor antagonist"
"2086","levocabastine",-0.850642857142857,"Histamine receptor antagonist"
"2087","levocetirizine",0.13615,"Histamine receptor antagonist"
"2088","levodopa",0,"Dopamine receptor agonist"
"2089","levofloxacin",-0.2008,"Bacterial DNA Gyrase inhibitor"
"2090","levomepromazine",-0.4287,"Dopamine receptor antagonist"
"2091","levomequitazine",0.22981,"Histamine receptor antagonist"
"2092","levonorgestrel",-0.152973333333333,"Estrogen receptor agonist|Glucocorticoid receptor antagonist|Progesterone receptor agonist|Progesterone receptor antagonist"
"2093","levosimendan",0.218,"Calcium channel blocker"
"2094","levosulpiride",-0.03426,"Dopamine receptor antagonist"
"2095","levothyroxine",-0.0290777777777778,"Thyroid hormone stimulant"
"2096","LFM-A12",-0.330233333333333,"EGFR inhibitor"
"2097","LFM-A13",-0.5173125,"BTK inhibitor"
"2098","LGK-974",-0.7369,"Porcupine inhibitor"
"2099","LGX-818",0.31583,"RAF inhibitor"
"2100","licarbazepine",-0.400257142857143,"Voltage-gated sodium channel blocker"
"2101","lidamidine",-0.0433777777777778,"Adrenergic receptor agonist"
"2102","lidocaine",-0.127853846153846,"Histamine receptor agonist"
"2103","lidoflazine",0.352664285714286,"Calcium channel blocker"
"2104","limonin",-0.00510000000000001,"HIV inhibitor"
"2105","linagliptin",0.381842857142857,"Dipeptidyl peptidase inhibitor"
"2106","lincomycin",-0.42035,"Bacterial 30S ribosomal subunit inhibitor"
"2107","linezolid",-0.446371428571429,"Bacterial 50S ribosomal subunit inhibitor"
"2108","linifanib",0.1378,"PDGFR inhibitor|VEGFR inhibitor"
"2109","linoleamide",-0.106885714285714,"ACAT inhibitor"
"2110","linoleic-acid",-0.145828571428571,"Oxidizing agent"
"2111","linopirdine",0.03584,"Potassium channel antagonist"
"2112","linsidomine",-0.546744444444444,"Nitric oxide donor"
"2113","linsitinib",-0.166625,"IGF-1 inhibitor"
"2114","liothyronine",0.528114285714286,"Thyroid hormone stimulant"
"2115","liranaftate",0.231775,"Fungal squalene epoxidase inhibitor"
"2116","lirimilast",0.18754,"Phosphodiesterase inhibitor"
"2117","lisinopril",-0.283722222222222,"ACE inhibitor"
"2118","lisofylline",-0.673366666666667,"Interleukin inhibitor|STAT inhibitor"
"2119","lithium-chloride",0.7702,"Antiviral"
"2120","LM-1685",-0.3043,"Cyclooxygenase inhibitor"
"2121","lobaric-acid",-0.308833333333333,"Tyrosine phosphatase inhibitor"
"2122","lobelanidine",-0.04478,"Acetylcholine receptor antagonist|Dopamine receptor modulator|Opioid receptor antagonist|Vesicular monoamine transporter inhibitor"
"2123","lobeline",-0.0268,"Acetylcholine receptor antagonist"
"2124","lobendazole",-0.36702,"Anthelmintic"
"2125","lobenzarit",0.0560625,"Immunosuppressant"
"2126","lodoxamide",-0.4791625,"Histamine receptor antagonist"
"2127","lofepramine",0.44465,"Norepinephrine inhibitor|Serotonin reuptake inhibitor"
"2128","lofexidine",0.0482777777777778,"Adrenergic receptor agonist"
"2129","lomefloxacin",-0.45645,"Bacterial DNA Gyrase inhibitor"
"2130","lomeguatrib",0.1166375,"O6-alkylguanine-DNA alkyltransferase inhibitor"
"2131","lomerizine",-0.320377777777778,"Calcium channel blocker"
"2132","lomitapide",0.7877,"Microsomal trigylceride transfer protein inhibitor"
"2133","lomustine",-0.3933,"DNA inhibitor"
"2134","lonafarnib",0.44368,"Farnesyltransferase inhibitor"
"2135","lonidamine",0.232576923076923,"Glucokinase inhibitor"
"2136","loperamide",0.3711,"Opioid receptor agonist"
"2137","lopinavir",0.11557,"HIV inhibitor"
"2138","loratadine",-0.134175,"Histamine receptor antagonist"
"2139","lorazepam",0.0842222222222222,"Benzodiazepine receptor agonist"
"2140","lorcaserin",-0.07531,"Serotonin receptor agonist"
"2141","lorglumide",-0.2964625,"CCK receptor antagonist"
"2142","losartan",0.104335294117647,"Angiotensin receptor antagonist"
"2143","losmapimod",-0.4291,"P38 MAPK inhibitor"
"2144","loteprednol",0.96085,"Glucocorticoid receptor agonist|Phospholipase inhibitor"
"2145","lovastatin",0.01094,"HMGCR inhibitor"
"2146","loxapine",-0.29887,"Dopamine receptor antagonist|Serotonin receptor antagonist"
"2147","loxoprofen",-0.173071428571429,"Cyclooxygenase inhibitor|Prostanoid receptor antagonist"
"2148","lucitanib",-0.34582,"FGFR inhibitor|VEGFR inhibitor"
"2149","lufenuron",-0.8268,"Chitin inhibitor"
"2150","luliconazole",-0.0993777777777778,"Sterol demethylase inhibitor"
"2151","lumicolchicine",0.4134,"Colchicine isomer, non-binder of microtubules"
"2152","lupanine",-0.1974,"Sodium channel inhibitor"
"2153","lurasidone",-0.180418181818182,"Dopamine receptor antagonist|Serotonin receptor antagonist"
"2154","luteolin",0.503,"Glucosidase inhibitor"
"2155","luzindole",-0.0636888888888889,"Melatonin receptor antagonist"
"2156","LX-1031",-0.1791,"Tryptophan hydroxylase inhibitor"
"2157","LXR-623",-0.21832,"LXR agonist"
"2158","LY-16350",-0.442666666666667,"Dopamine receptor agonist"
"2159","LY-165163",0.226614285714286,"Serotonin receptor antagonist"
"2160","LY-2090314",0.76713,"GSK inhibitor"
"2161","LY-2109761",-0.4984,"TGF-beta receptor inhibitor"
"2162","LY-2140023",-0.415785714285714,"Glutamate receptor agonist"
"2163","LY-215490",-0.2015125,"Glutamate receptor antagonist"
"2164","LY-2157299",-0.400625,"TGF-beta receptor inhibitor"
"2165","LY-2183240",0.549035294117647,"FAAH inhibitor"
"2166","LY-2228820",-0.0978625,"P38 MAPK inhibitor"
"2167","LY-225910",-0.1889,"CCK receptor antagonist"
"2168","LY-2334737",-0.6192,"Carcinogen|Ribonucleoside reductase inhibitor"
"2169","LY-2365109",-0.881,"Glycine transporter inhibitor"
"2170","LY-255283",-0.0258714285714286,"Leukotriene receptor antagonist"
"2171","LY-2603618",0.811215384615385,"CHK inhibitor"
"2172","LY-2784544",-0.484666666666667,"JAK inhibitor"
"2173","LY-278584",-0.205825,"Serotonin receptor antagonist"
"2174","LY-2801653",-0.01335,"MET inhibitor"
"2175","LY-2811376",0.851,"Beta secretase inhibitor"
"2176","LY-2835219",0.4076,"CDK inhibitor"
"2177","LY-2874455",-0.2963,"FGFR inhibitor"
"2178","LY-288513",-0.236977777777778,"CCK receptor antagonist"
"2179","LY-2886721",-0.60186,"Beta secretase inhibitor"
"2180","LY-294002",-0.8008,"MTOR inhibitor|DNA dependent protein kinase inhibitor|Phosphodiesterase inhibitor|PLK inhibitor"
"2181","LY-303511",-0.0559545454545455,"Casein kinase inhibitor|PI3K inhibitor"
"2182","LY-320135",0.1312,"Cannabinoid receptor antagonist"
"2183","LY-341495",-0.0954777777777778,"Glutamate receptor antagonist"
"2184","LY-344864",-0.220128571428571,"Serotonin receptor agonist"
"2185","LY-364947",-0.615975,"TGF-beta receptor inhibitor|P38 MAPK inhibitor"
"2186","LY-456236",-0.606025,"Glutamate receptor antagonist"
"2187","LY-83583",-0.308825,"Guanylyl cyclase inhibitor"
"2188","lylamine",0.8701,"Cannabinoid receptor agonist"
"2189","lypressin",-0.2819,"Vasopressin receptor agonist"
"2190","lysergol",-0.239475,"Ergoline alkaloid"
"2191","lysylphenylalanyl-tyrosine",0.103725,"Heparin activation inhibitor"
"2192","M-344",0,"HDAC inhibitor"
"2193","m-3M3FBS",-0.35537,"Phospholipase activator"
