Drug,Pearson.est,Pearson.p,Pearson.q,Spearman.est,Spearman.p,Spearman.q,Slope,Intercept,R.squared,Rank.slope,Rank.intercept,Rank.R.squared,N
lovastatin,0.105707129,0.151013518,0.527916299,0.153735623,0.036170033,0.227251103,5.59E-05,1.12810136,0.011173997,0.153735623,79.12571927,0.023634642,186
loxistatin.acid,0.048603405,0.421240343,0.780993618,0.079830482,0.186056348,0.512185536,1.71E-05,1.286661785,0.002362291,0.079830482,127.4434783,0.006372906,276
lucitanib,-0.024917241,0.662620745,0.914321343,0.006239705,0.913011717,0.96665662,-8.35E-06,0.971395038,0.000620869,0.006239705,154.0328458,3.89E-05,309
lurasidone,-0.087668305,0.137076598,0.512886083,-0.104250686,0.076826285,0.321515782,-3.08E-05,1.152133975,0.007685732,-0.104250686,160.1163495,0.010868206,289
LY2090314,-0.02700661,0.635738153,0.906052013,-0.002852099,0.96011153,0.987425901,-1.32E-05,0.809475124,0.000729357,-0.002852099,155.9435014,8.13E-06,310
LY2109761,-0.114994855,0.052055825,0.330600155,-0.078916462,0.183244923,0.509683216,-6.05E-05,1.252565258,0.013223817,-0.078916462,154.8245123,0.006227808,286
LY2183240,0.04829973,0.390662305,0.759415563,0.075817438,0.177453823,0.502401443,1.58E-05,0.914918571,0.002332864,0.075817438,147.4071186,0.005748284,318
LY2334737,0.044640373,0.433515407,0.789299837,0.045503679,0.424666241,0.759156441,6.64E-06,0.824826591,0.001992763,0.045503679,148.4241779,0.002070585,310
LY2603618,-0.080986424,0.166056059,0.554030354,-0.091414636,0.117809676,0.399504474,-1.60E-05,0.906647055,0.006558801,-0.089809377,160.7468831,0.008356636,294
LY2606368,0.016874598,0.765091169,0.955484804,0.045447925,0.42075364,0.756833876,5.96E-06,0.469049813,0.000284752,0.045447925,151.2965039,0.002065514,316
LY2608204,-0.118536675,0.041555596,0.296380213,-0.043815156,0.452655307,0.777529999,-2.45E-05,0.813724637,0.014050943,-0.043815156,155.0065506,0.001919768,296
LY2784544,-0.005961774,0.91714274,0.984519027,0.044124075,0.441099575,0.771448283,-1.85E-06,0.786863403,3.55E-05,0.044124075,147.2048924,0.001946934,307
LY2801653,0.085973768,0.147698925,0.525501627,0.058984873,0.321067212,0.679767998,1.67E-05,0.898313735,0.007391489,0.058650023,134.6130467,0.003479215,285
LY2874455,0.195411881,0.000665596,0.019275652,0.173757931,0.002527605,0.041590584,4.46E-05,0.697986382,0.038185803,0.173757931,124.3494314,0.030191818,300
LY3023414,0.083986346,0.135682236,0.5116351,0.066088215,0.240674706,0.583747025,1.40E-05,0.60381234,0.007053706,0.066088215,148.4919738,0.004367652,317
LY303511,0.061433215,0.300501643,0.69389952,0.064996108,0.273284998,0.62524517,2.98E-05,1.280972389,0.00377404,0.064996108,134.1730585,0.004224494,286
LY364947,-0.181598786,0.002794643,0.054684362,-0.154458192,0.011188778,0.114094017,-8.78E-05,1.402151803,0.032978119,-0.154458192,155.851856,0.023857333,269
LY456236,-0.065126189,0.253709217,0.663124451,-0.073548468,0.197269068,0.531633477,-2.19E-05,0.876464514,0.004241421,-0.073548468,166.4000126,0.005409377,309
M.344,0.062126212,0.27317237,0.678200622,0.078259498,0.167238572,0.488228735,1.07E-05,0.707537192,0.003859666,0.078259498,144.7132588,0.006124549,313
maprotiline,-0.028098657,0.648864209,0.908660903,-0.033078838,0.591899356,0.852764886,-1.25E-05,1.246243391,0.000789535,-0.033078838,137.3994854,0.00109421,265
marimastat,-0.007202494,0.89900613,0.982928907,-0.022782558,0.688049041,0.881677001,-1.16E-06,0.816762089,5.19E-05,-0.022782558,160.5768616,0.000519045,313
masitinib,0.072570397,0.224421895,0.633119429,0.094316351,0.114031171,0.394994181,3.26E-05,1.340291141,0.005266463,0.094316351,128.1542364,0.008895574,282
maxacalcitol,-0.234761273,5.41E-05,0.00248516,-0.245324906,2.40E-05,0.000963542,-9.77E-05,1.061634847,0.055112856,-0.245324906,181.1947739,0.06018431,290
mebendazole,-0.046423662,0.484520703,0.817556952,-0.092676346,0.162178232,0.478685436,-7.98E-06,0.838050758,0.002155156,-0.092676346,125.6577798,0.008588905,229
mechlorethamine,0.113736346,0.06008491,0.351958244,0.118956372,0.049175571,0.251370829,3.43E-05,0.999533219,0.012935956,0.118956372,121.1434988,0.014150618,274
meclizine,0.056869614,0.346570047,0.732603544,0.0375617,0.534330504,0.829271779,1.25E-05,0.907219131,0.003234153,0.037561679,133.2977075,0.001410881,276
mefexamide,-0.052372815,0.357302432,0.739971438,-0.123465089,0.029488149,0.197476681,-1.43E-05,0.669626561,0.002742912,-0.123465089,175.2605539,0.015243628,311
meglitinide,0.066387411,0.25487172,0.663157689,0.069032515,0.236386144,0.57818773,2.37E-05,1.031945791,0.004407288,0.069032515,138.2486716,0.004765488,296
MEK1.2.inhibitor,-0.022849855,0.697398586,0.919559736,0.015126045,0.796885424,0.924957345,-5.96E-06,0.8733614,0.000522116,0.015126043,144.2840347,0.000228797,292
MEK162,-0.026971157,0.642285309,0.907326986,-0.011067316,0.848857771,0.94187437,-8.84E-06,0.751192164,0.000727443,-0.011067316,151.6600974,0.000122485,299
melengestrol.acetate,-0.072545296,0.210232165,0.617477029,-0.082344026,0.154822152,0.468021872,-4.08E-05,1.188322887,0.00526282,-0.082344026,162.8927759,0.006780539,300
meloxicam,0.06266511,0.282542192,0.679834782,0.052434098,0.368699618,0.730313262,3.36E-05,1.179722631,0.003926916,0.052434098,140.7135364,0.002749335,296
melphalan,0.126774471,0.025133929,0.236324214,0.207065183,0.000230675,0.006302224,5.22E-05,0.984261582,0.016071766,0.207065183,124.0942988,0.04287599,312
menadione,-0.068399005,0.247240897,0.659020716,-0.097560473,0.098453086,0.370285892,-1.33E-05,0.914845603,0.004678424,-0.097560473,158.5974884,0.009518046,288
mephenytoin,0.0471884,0.449545213,0.801652054,0.06883638,0.26969381,0.62353269,2.10E-05,1.14337387,0.002226745,0.06883638,121.0512705,0.004738447,259
mepivacaine,0.014811226,0.804762555,0.964910221,0.040710013,0.496717194,0.807044664,4.60E-06,1.215343592,0.000219372,0.040710013,135.2598882,0.001657305,281
mercaptopurine,0.1498119,0.008671481,0.121905869,0.151320784,0.008013881,0.099180336,7.83E-05,1.122885221,0.022443605,0.151320784,130.2722597,0.02289798,306
mericitabine,0.110299794,0.05803583,0.34763023,0.114618933,0.048823209,0.251370829,5.87E-05,1.188011513,0.012166045,0.114618933,131.4790884,0.0131375,296
merimepodib,0.029924402,0.608720267,0.897749987,0.020669926,0.723677526,0.894609805,9.24E-06,0.901114018,0.00089547,0.020669926,144.9408509,0.000427246,295
mesna,0.026620721,0.647171822,0.907326986,0.006812077,0.906779366,0.964035626,1.31E-05,1.026041109,0.000708663,0.006812077,148.4815945,4.64E-05,298
mesoridazine,-0.022869651,0.72225442,0.937118638,0.000684816,0.991508889,0.996266588,-8.07E-06,1.127332304,0.000523021,0.000684816,122.4161101,4.69E-07,244
metaraminol,0.058407773,0.302193149,0.69389952,0.070280369,0.21425843,0.545953645,6.10E-06,0.771773935,0.003411468,0.070280369,146.4308419,0.00493933,314
metatinib,0.027066491,0.630621629,0.90392391,0.031168282,0.579745913,0.851593868,9.09E-06,0.837758163,0.000732595,0.031168282,154.528659,0.000971462,318
methacycline,0.031910864,0.575669363,0.883540367,0.01586932,0.780784379,0.921571147,1.22E-05,0.974470452,0.001018303,0.01586932,153.0323207,0.000251835,310
methiazole,0.00713048,0.89985058,0.982928907,0.015051538,0.790497012,0.924887702,2.60E-06,0.871400799,5.08E-05,0.015051538,155.1293828,0.000226549,314
methocarbamol,-0.05287022,0.456023048,0.806253203,-0.081018176,0.252894242,0.598351083,-1.78E-05,1.126369896,0.00279526,-0.081018176,109.1828358,0.006563945,201
methotrexate,0.018255486,0.783495418,0.958207038,-0.005896695,0.929284047,0.977269665,5.05E-06,0.712025392,0.000333263,-0.005896695,115.67812,3.48E-05,229
methoxyflurane,0.024611998,0.667528129,0.915119567,0.027685223,0.628955074,0.865921779,8.42E-06,0.895174091,0.00060575,0.027685223,149.7364757,0.000766472,307
methscopolamine,0.048607431,0.41449057,0.77243545,0.082262218,0.166806667,0.487951624,2.58E-05,1.119774781,0.002362682,0.082262218,130.777634,0.006767072,284
methyldopa,-0.080625349,0.180901517,0.573184674,-0.071297663,0.236900543,0.57846878,-2.64E-05,1.138704096,0.006500447,-0.071297663,148.9103751,0.005083357,277
methylphenidate,0.006972074,0.909043037,0.982928907,0.014968164,0.806238209,0.928167627,2.40E-06,1.326125208,4.86E-05,0.014968164,133.9643296,0.000224046,271
methylprednisolone,-0.061454322,0.31529111,0.70894481,-0.058268139,0.341083139,0.701546003,-4.32E-05,1.34243666,0.003776634,-0.058268139,142.8661987,0.003395176,269
metoprolol,0.082267844,0.171368964,0.55952676,0.04214083,0.484069002,0.80148042,3.02E-05,1.348408243,0.006767998,0.04214083,133.6213542,0.00177585,278
metoxibutropate,0.033754832,0.57797428,0.884679448,0.048983717,0.419319211,0.756804834,1.41E-05,1.406549731,0.001139389,0.048983717,130.7647389,0.002399405,274
metronidazole,-0.017143011,0.772447587,0.958207038,-0.010424535,0.860422099,0.947044084,-7.82E-06,1.30248945,0.000293883,-0.010424535,145.501133,0.000108671,287
metyrapone,0.085567383,0.143988634,0.521238853,0.079041201,0.177241941,0.502401443,1.84E-05,1.13372208,0.007321777,0.079041201,135.3809435,0.006247511,293
mevastatin,0.190656878,0.000785644,0.021877168,0.180054728,0.001535582,0.027116125,5.20E-05,0.859543972,0.036350045,0.180054728,126.2715718,0.032419705,307
mexiletine,0.031756609,0.576282501,0.883540367,0.075555194,0.183150362,0.509683216,6.50E-06,0.779690453,0.001008482,0.075555194,144.6756122,0.005708587,312
MG.132,0.065666711,0.249781712,0.659287473,0.076202407,0.18153929,0.509683216,7.37E-06,0.537177134,0.004312117,0.076202407,143.1886269,0.005806807,309
MGCD.265,-0.001951326,0.973015772,0.997209811,0.008243204,0.886370785,0.953540042,-5.33E-07,0.93684523,3.81E-06,0.008243204,150.747033,6.80E-05,303
mibampator,-0.008776985,0.887131224,0.982084107,0.013227113,0.830621382,0.937244291,-1.90E-06,0.901068906,7.70E-05,0.013227113,130.7474075,0.000174957,264
mibefradil,-0.004439947,0.939989236,0.990117651,0.002231606,0.969816207,0.988939343,-2.03E-06,1.112124169,1.97E-05,0.002231606,145.1753013,4.98E-06,290
midodrine,-0.067199774,0.259002255,0.667491442,-0.050126386,0.400040769,0.748370253,-3.19E-05,1.015371071,0.00451581,-0.050126386,149.64301,0.002512655,284
midostaurin,0.104785623,0.063666367,0.361525095,0.16843059,0.002752435,0.043320937,1.68E-05,0.706010078,0.010980027,0.16843059,130.9721821,0.028368864,314
mifepristone,0.023314779,0.681641704,0.915119567,0.014246214,0.802091676,0.928079997,8.62E-06,1.00575159,0.000543579,0.014246214,154.2704675,0.000202955,312
minocycline,-0.026584396,0.674492523,0.915119567,-0.038304902,0.544999264,0.835973448,-1.59E-05,1.158690159,0.00070673,-0.038304902,131.3455701,0.001467266,252
mitomycin.c,0.132983211,0.02234098,0.224328823,0.108820945,0.061947275,0.28296421,2.95E-05,0.690563171,0.017684534,0.108820945,131.8945002,0.011841998,295
mitoxantrone,0.006206727,0.917207298,0.984519027,0.040919829,0.49295367,0.807044664,1.52E-06,0.432117445,3.85E-05,0.040919829,136.1893843,0.001674432,283
MK.0773,-0.014103296,0.82163412,0.966471328,-0.013033639,0.834960744,0.937244291,-5.35E-06,1.068648674,0.000198903,-0.013033639,131.1878563,0.000169876,258
MK.0812,0.01114056,0.848377328,0.968806385,0.023554519,0.686010112,0.88121955,5.08E-06,1.251986013,0.000124112,0.023554519,145.4903767,0.000554815,297
MK.1775,0.0071489,0.901536164,0.982928907,0.022813875,0.692938721,0.882192196,1.70E-06,0.827902315,5.11E-05,0.022800313,148.0457526,0.000520473,302
MK.2206,0.026023581,0.64596294,0.907326986,0.052439772,0.354359428,0.716637503,5.25E-06,0.813952191,0.000677227,0.052439772,149.2407358,0.00274993,314
MK.2461,0.011495845,0.840490452,0.968554607,0.002359463,0.96705072,0.988809252,8.44E-06,1.12562108,0.000132154,0.002359463,154.6342832,5.57E-06,309
MK.3207,0.068161086,0.262599698,0.671809827,0.095675596,0.115425293,0.39552715,2.40E-05,1.225466944,0.004645934,0.095675596,123.4402811,0.00915382,272
MK.5108,0.034292936,0.544250521,0.861283884,0.091862952,0.10365926,0.381309511,8.65E-06,0.829580534,0.001176005,0.091862952,143.4856536,0.008438802,315
MK.8245,0.020760943,0.713585536,0.93212534,-0.027233811,0.630147013,0.865921779,8.54E-06,0.932863576,0.000431017,-0.027233811,162.3029421,0.00074168,315
MK.8745,0.05454142,0.348104406,0.732846051,0.110042763,0.05777317,0.272701526,1.51E-05,0.781200599,0.002974767,0.110042763,133.0486069,0.01210941,298
ML133,0.031162142,0.584055572,0.886650819,0.029196221,0.608009356,0.859141485,5.23E-06,0.890899266,0.000971079,0.029196221,151.4453895,0.000852419,311
MLN.8054,-0.029450213,0.645086654,0.907326986,-0.011991259,0.851262183,0.943117872,-9.91E-06,0.735119346,0.000867315,-0.011991259,125.4869162,0.00014379,247
MLN0128,0.076242186,0.180600343,0.573184674,0.085551121,0.132850759,0.425592698,2.59E-05,0.708300008,0.005812871,0.085522893,142.2011901,0.007318994,310
MNS..3.4.Methylenedioxy.nitrostyrene.,-0.011975079,0.837445041,0.968554607,0.022085725,0.705121897,0.887840441,-3.08E-06,0.942600006,0.000143403,0.022085722,145.2202703,0.000487779,296
mocetinostat,-0.031322105,0.701667059,0.922810082,-0.053000636,0.51666313,0.813978759,-1.21E-05,0.407238634,0.000981074,-0.053000636,80.55454862,0.002809067,152
monensin,0.254767773,4.83E-06,0.000332851,0.312906592,1.47E-08,1.77E-06,7.22E-05,0.837691262,0.064906618,0.312906592,108.2172117,0.097910536,314
monobenzone,0.117942178,0.078158196,0.398496715,0.161873799,0.015301361,0.136821913,3.96E-05,1.035025541,0.013910357,0.161873799,94.28919763,0.026203127,224
morin,0.043730396,0.486055963,0.818382599,0.015711547,0.802455909,0.928079997,2.00E-05,1.404364948,0.001912347,0.015711547,126.4810662,0.000246853,256
motesanib,0.041638032,0.494072342,0.826116341,0.02921702,0.631410328,0.865921779,5.75E-06,0.933177282,0.001733726,0.029043536,132.5355573,0.000853634,272
mozavaptan,-0.023896031,0.676145916,0.915119567,-0.018120458,0.751436562,0.910954181,-4.22E-06,0.890661746,0.00057102,-0.018120458,157.2996108,0.000328351,308
MPI.0479605,-0.009032944,0.875980335,0.977234431,0.057224263,0.32242636,0.679767998,-3.96E-06,0.580311033,8.16E-05,0.057224263,142.3591362,0.003274616,301
MRS.1220,-0.117967923,0.041506475,0.296380213,-0.09318444,0.107821807,0.385278699,-3.57E-05,1.036800678,0.013916431,-0.09318444,163.977666,0.00868334,299
MTPG,0.061903129,0.290924986,0.6849746,0.02363746,0.686996111,0.88121955,2.25E-05,1.134369029,0.003831997,0.02363746,143.5252934,0.00055873,293
mubritinib,0.040800311,0.523317212,0.851635135,0.012356779,0.846783311,0.940485633,9.07E-06,0.670889025,0.001664665,0.012356779,122.4677595,0.00015269,247
mycophenolate.mofetil,-0.053416305,0.420092708,0.779864411,-0.013507776,0.838549869,0.937621785,-1.41E-05,0.943811498,0.002853302,-0.013507776,117.0601481,0.00018246,230
mycophenolic.acid,-0.057137293,0.38944963,0.759415563,0.012065192,0.855906871,0.945872347,-1.14E-05,0.833726551,0.00326467,0.012065192,113.6125029,0.000145569,229
nadide,-0.04424241,0.47327484,0.810931319,-0.064383729,0.296383438,0.648282808,-2.30E-05,1.146103054,0.001957391,-0.064383729,141.563036,0.004145265,265
nadifloxacin,0.048416962,0.462029166,0.808970051,0.025424726,0.699447181,0.884461983,2.20E-05,1.185281847,0.002344202,0.025424726,114.0253071,0.000646417,233
nafcillin,0.036403217,0.555947947,0.86933635,0.066403616,0.282375514,0.632940781,1.62E-05,1.220945246,0.001325194,0.066403616,123.7015209,0.00440944,264
naftidrofuryl,0.034632974,0.614387449,0.900457258,0.020146876,0.769501538,0.918755989,1.49E-05,1.352030505,0.001199443,0.020146876,105.3342109,0.000405897,214
naftifine,0.045417572,0.427053306,0.787791871,0.056731163,0.321012657,0.679767998,1.70E-05,1.076038839,0.002062756,0.056731163,145.7350353,0.003218425,308
naloxone,0.048800524,0.485000982,0.817556952,0.027679915,0.692172211,0.882192196,3.13E-05,0.857217305,0.002381491,0.027679915,101.1212889,0.000766178,207
naltrexone,-0.051106558,0.404684346,0.767474898,-0.01263367,0.836897482,0.937244291,-1.70E-05,1.245252635,0.00261188,-0.01263367,136.1992286,0.00015961,268
NAN.190,0.113897536,0.057871331,0.34763023,0.123906278,0.038962337,0.230794151,4.54E-05,1.280860174,0.012972649,0.123906278,122.2150742,0.015352766,278
nanchangmycin,0.18379356,0.000992319,0.026125064,0.21204123,0.000139104,0.004378743,4.26E-05,0.679045608,0.033780073,0.21204123,125.6794238,0.044961483,318
napabucasin,-0.046789144,0.413976847,0.77243545,-0.023295542,0.684330447,0.88121955,-1.18E-05,0.728247116,0.002189224,-0.023295252,157.5874689,0.000542682,307
naproxen,0.048803408,0.491451163,0.822683565,0.056975026,0.421757769,0.757698821,1.64E-05,1.106487458,0.002381773,0.056975026,95.24552239,0.003246154,201
narasin,0.225237912,5.49E-05,0.00248516,0.261218292,2.61E-06,0.000164125,6.00E-05,0.814825076,0.050732117,0.261218292,116.7275099,0.068234996,315
narlaprevir,0.08402568,0.408299023,0.771823742,0.111218306,0.27309707,0.62524517,5.18E-05,1.327440456,0.007060315,0.111218306,44.43908472,0.012369511,99
navarixin,0.101478755,0.080812989,0.402605075,0.098444082,0.09035725,0.356504901,3.23E-05,0.93349896,0.010297938,0.098444082,134.3318318,0.009691237,297
navitoclax,0.02937989,0.624469326,0.903328256,0.012009733,0.841426237,0.939508123,1.12E-05,0.815024054,0.000863178,0.01186349,138.8331797,0.000144234,280
nefiracetam,0.030893583,0.601582571,0.895263682,0.023564878,0.690464079,0.882192196,1.38E-05,1.187019065,0.000954413,0.023564878,141.0948751,0.000555303,288
nelarabine,0.094030773,0.117103925,0.477652067,0.118174585,0.048614422,0.251370829,3.60E-05,1.447200623,0.008841786,0.118174585,123.4555581,0.013965232,279
nemonapride,0.016905092,0.784151005,0.958207038,0.016153806,0.79352275,0.924887702,7.79E-06,1.281452531,0.000285782,0.016153806,130.8515437,0.000260945,265
nemorubicin,0.179434354,0.001312234,0.033277014,0.219693409,7.79E-05,0.002624686,3.34E-05,0.384673689,0.032196687,0.219693409,124.4589013,0.048265194,318
neratinib,-0.377737226,3.64E-11,7.52E-09,-0.376612072,4.20E-11,1.01E-08,-8.87E-05,0.881232992,0.142685412,-0.375356097,198.051278,0.141836653,287
nexturastat.a,-0.004565755,0.938938159,0.990117651,-0.010504313,0.860100714,0.947044084,-2.39E-06,1.17997021,2.08E-05,-0.010504313,143.9968646,0.000110341,284
NH125,-0.040361076,0.471852184,0.810931319,-0.041504922,0.459375224,0.780055397,-6.45E-06,0.847336375,0.001629016,-0.041504922,167.16154,0.001722659,320
niacin,0.051404441,0.434831154,0.789299837,0.04303704,0.513303924,0.813009585,2.39E-05,1.135864164,0.002642417,0.04303704,111.9646663,0.001852187,233
niclosamide,-0.007258925,0.897731296,0.982928907,0.020101047,0.721882539,0.893969388,-2.06E-06,0.9201034,5.27E-05,0.020101045,155.3139843,0.000404052,316
nicorandil,0.019182296,0.744967775,0.945410463,0.033542487,0.569423264,0.850558224,7.36E-06,1.171407261,0.00036796,0.033542487,140.6195681,0.001125098,290
nicotine,-0.017102402,0.77728597,0.958207038,-0.016479217,0.785199678,0.921571147,-6.75E-06,1.203666937,0.000292492,-0.016479217,140.7823715,0.000271565,276
nilotinib,0.173074589,0.002502117,0.051029089,0.187442842,0.001043909,0.020706582,6.58E-05,1.012858348,0.029954813,0.187442842,123.508688,0.035134819,303
nilutamide,0.096893377,0.110186349,0.46505588,0.118273418,0.050927782,0.255025088,2.76E-05,1.200925898,0.009388327,0.118273418,120.7965417,0.013988601,273
nimorazole,0.045334762,0.449079301,0.801652054,0.049143852,0.411859942,0.754797946,1.33E-05,0.986264206,0.002055241,0.049143852,134.0707168,0.002415118,281
nintedanib,0.126811868,0.026294344,0.240464685,0.152469457,0.007445162,0.094943816,6.27E-05,1.171581937,0.01608125,0.152469457,130.5197036,0.023246935,307
niraparib,-0.006788872,0.906316389,0.982928907,-0.018100431,0.75367618,0.910954181,-1.28E-06,0.91713233,4.61E-05,-0.017751856,154.6982821,0.000327626,303
niridazole,0.017875736,0.765443628,0.955484804,0.055897846,0.350524717,0.71108582,6.78E-06,1.363094571,0.000319542,0.055897846,133.1184037,0.003124569,281
nisoxetine,-0.020656543,0.730274767,0.940066163,0.021957512,0.714008088,0.890301429,-7.71E-06,1.22851368,0.000426693,0.021957512,137.9039908,0.000482132,281
nithiamide,-0.022066389,0.714632473,0.93212534,-0.048931252,0.41726132,0.756804834,-6.73E-06,1.138660853,0.000486926,-0.048931252,145.801444,0.002394267,277
nitisinone,-0.023105526,0.704942333,0.925436535,-0.014906664,0.807018676,0.928167627,-7.41E-06,1.150193921,0.000533865,-0.014906664,138.0273063,0.000222209,271
nitrocaramiphen,0.032747706,0.622024514,0.901928286,0.030416796,0.64704097,0.867515877,1.30E-05,1.16674714,0.001072412,0.030416796,111.5020685,0.000925181,229
nizatidine,0.068372523,0.262005269,0.671809827,0.078538697,0.197423934,0.531633477,2.18E-05,1.177582287,0.004674802,0.078538697,125.3187372,0.006168327,271
nizofenone,-9.69E-05,0.998702539,0.999918499,0.009402594,0.874645943,0.950126145,-3.41E-08,1.19908599,9.39E-09,0.009402594,141.1601304,8.84E-05,284
NMS.1286937,-0.026438587,0.678019466,0.915119567,-0.055487757,0.383291156,0.744449371,-3.45E-06,0.58516142,0.000698999,-0.055487757,131.9359697,0.003078891,249
NMS.873,-0.00821338,0.885662096,0.9819592,0.009122634,0.873105837,0.950126145,-1.40E-06,0.669780132,6.75E-05,0.009122634,153.5859917,8.32E-05,309
NMS.E973,0.056808546,0.317987455,0.711364889,0.029315105,0.606548502,0.858535905,1.19E-05,0.691087646,0.003227211,0.029315105,151.4268437,0.000859375,311
nobiletin,0.001736243,0.975829899,0.997209811,-0.033423497,0.559623352,0.843358323,9.77E-07,1.1309362,3.01E-06,-0.033423497,159.1472185,0.00111713,307
nocodazole,-0.081618823,0.149040326,0.52636681,-0.051078093,0.36701153,0.728877687,-1.31E-05,0.675395017,0.006661632,-0.051078093,165.5447997,0.002608972,314
nomegestrol.acetate,0.060312232,0.356291472,0.739971438,0.059169113,0.365497155,0.726977859,2.59E-05,1.247584765,0.003637565,0.059169113,111.4884602,0.003500984,236
nonoxynol.9,0.016157099,0.775154873,0.958207038,0.000606996,0.991438637,0.996266588,6.67E-06,0.955362017,0.000261052,0.000606996,157.9040946,3.68E-07,315
norepinephrine,0.006149725,0.913567488,0.98426021,0.042752585,0.450308038,0.777529999,1.65E-06,0.928033656,3.78E-05,0.042752585,150.7664679,0.001827783,314
norethindrone,0.185812842,0.001935302,0.043786206,0.187923688,0.001713635,0.029895701,5.44E-05,1.109765945,0.034526412,0.187923688,112.4725692,0.035315313,276
norethindrone.acetate,0.055577662,0.366593066,0.745494862,0.018976315,0.75803323,0.913171478,2.67E-05,1.301864675,0.003088876,0.018976315,130.9666619,0.000360101,266
noretynodrel,-0.104267304,0.082117472,0.402605075,-0.024221176,0.687083475,0.88121955,-3.04E-05,0.935826788,0.010871671,-0.024221176,143.3909646,0.000586665,279
norfloxacin,-0.010685654,0.852317006,0.968806385,-0.017260809,0.763622293,0.915799049,-3.74E-06,0.997485718,0.000114183,-0.017260807,156.1495339,0.000297936,306
norgestrel,0.025012322,0.679637589,0.915119567,-0.010467096,0.862815527,0.947200063,1.14E-05,1.199959459,0.000625616,-0.010467096,139.4444592,0.00010956,275
novobiocin,0.027972324,0.626538306,0.90392391,-0.015763251,0.783946301,0.921571147,1.05E-05,0.98241105,0.000782451,-0.015763251,155.4117774,0.00024848,305
NSC.23766,-0.059475063,0.329351388,0.717995812,-0.051100379,0.402099483,0.74866923,-1.70E-05,1.017236184,0.003537283,-0.051100379,142.9496515,0.002611249,271
NSC.319726,0.086951527,0.12784039,0.497615283,0.131001632,0.021468623,0.162822604,2.60E-05,0.455535762,0.007560568,0.131001632,134.2602479,0.017161428,308
NSC.3852,0.053475309,0.359254089,0.739971438,0.192622977,0.000864603,0.018685752,2.13E-05,0.901805125,0.002859609,0.192622977,119.8954879,0.037103611,296
NSC.632839,-0.060896087,0.283577492,0.679834782,-0.038664642,0.496208816,0.807044664,-1.86E-05,0.934130259,0.003708333,-0.038664627,162.5510141,0.001494955,312
NSC.663284,-0.023645847,0.677372924,0.915119567,-0.021393423,0.706612464,0.888793173,-3.86E-06,0.851844393,0.000559126,-0.021393423,159.8480707,0.000457679,312
NSC.697923,0.011806193,0.834932917,0.968554607,0.039198187,0.488881128,0.803518585,1.50E-06,0.804238522,0.000139386,0.039198187,151.3262856,0.001536498,314
NU6027,0.092537031,0.109107617,0.463307419,0.118266705,0.040314206,0.2325696,3.36E-05,1.055725432,0.008563102,0.118266705,133.1417276,0.013987013,301
nutlin.3,0.179515309,0.001965677,0.043789234,0.196379725,0.00069461,0.016222511,9.10E-05,1.187458037,0.032225746,0.196379725,118.9358008,0.038564996,295
NVP.AEW541,0.031989561,0.599381523,0.893825382,0.030087993,0.621270519,0.863616005,9.32E-06,0.918921308,0.001023332,0.030087993,132.3929889,0.000905287,272
NVP.AUY922,-0.013022956,0.821386665,0.966471328,-0.003307186,0.954282281,0.987285293,-4.72E-06,0.677394044,0.000169597,-0.003303925,152.5021966,1.09E-05,303
NVP.BEZ235,0.073512301,0.216808447,0.626624014,0.079454243,0.181813162,0.509683216,3.10E-05,0.707879654,0.005404058,0.079210094,131.2125616,0.006312977,284
NVP.BHG712,-0.062410349,0.286154342,0.682621889,-0.031503914,0.590568776,0.852764886,-2.37E-05,1.025433224,0.003895052,-0.031503914,152.1468273,0.000992497,294
NVP.BVU972,0.069059459,0.232251821,0.636933024,0.047547029,0.411109438,0.754797946,3.35E-05,1.246308763,0.004769209,0.047547029,143.8203987,0.00226072,301
NVP.TAE226,-0.025193107,0.659640616,0.914156321,0.003340703,0.953437286,0.987285293,-4.75E-06,0.675851024,0.000634693,0.003340703,153.9838614,1.12E-05,308
NVP.TAE684,-0.10071052,0.081595015,0.402605075,-0.076975522,0.183629383,0.509683216,-2.59E-05,0.781796812,0.010142609,-0.076975522,162.0848161,0.005925231,300
obatoclax,-0.085468994,0.136421784,0.512886083,-0.060415649,0.292917683,0.64557809,-2.37E-05,0.802878844,0.007304949,-0.060290311,162.2244176,0.003650051,305
obidoxime,0.000194012,0.997393573,0.999918499,0.019985406,0.736465713,0.902965582,6.17E-08,1.120401508,3.76E-08,0.019985406,140.6320942,0.000399416,286
octenidine,-0.014579327,0.839689195,0.968554607,-0.002171908,0.97596012,0.991446484,-3.22E-06,0.838008207,0.000212557,-0.002171908,98.21284695,4.72E-06,195
octopamine,0.055857182,0.348294336,0.732846051,0.088728465,0.135796849,0.432162279,2.45E-05,1.396550897,0.003120025,0.088728465,129.8561937,0.007872741,284
odanacatib,-0.023077579,0.697557387,0.919559736,-0.038958537,0.51168745,0.813009585,-2.89E-06,0.926435877,0.000532575,-0.038804071,149.0683842,0.001517768,286
olaparib,0.041429817,0.478408989,0.813197834,0.016183196,0.781938615,0.921571147,7.73E-06,0.905078403,0.00171643,0.016092346,145.6183328,0.000261896,295
OLDA,0.11375236,0.068123855,0.376501307,0.156434069,0.011869144,0.118527727,5.01E-05,1.17192846,0.012939599,0.156434069,109.2417881,0.024471618,258
