Drug,Pearson.est,Pearson.p,Pearson.q,Spearman.est,Spearman.p,Spearman.q,Slope,Intercept,R.squared,Rank.slope,Rank.intercept,Rank.R.squared,N
L.798.106,-0.01321166,0.818842926,0.909274443,0.0367051,0.524453505,0.722558207,-1.13E-05,0.97415248,0.000174548,0.0367051,146.4208249,0.001347264,303
lacitol,-0.044695909,0.487096257,0.733636428,-0.060095246,0.349921022,0.591922476,-4.29E-05,1.093569514,0.001997724,-0.060095246,129.8616677,0.003611439,244
lafutidine,-0.027756808,0.631475305,0.809899239,-0.028559988,0.621633695,0.800635827,-1.92E-05,1.182187983,0.00077044,-0.028559988,155.3125581,0.000815673,301
lanatoside.c,0.051578518,0.363875064,0.63252232,0.023653473,0.677274723,0.832502107,1.64E-05,0.743638105,0.002660343,0.023653473,152.7982315,0.000559487,312
lanoconazole,-0.110297632,0.101967908,0.306872714,-0.042276007,0.531844007,0.727745493,-9.37E-05,1.119019758,0.012165568,-0.042276007,115.6926368,0.001787261,221
lapatinib,0.149518562,0.009621082,0.100951638,0.122689345,0.03395306,0.161723787,4.68E-05,0.926224073,0.0223558,0.120576867,131.91347,0.015052675,299
lappaconite,0.045214194,0.420206367,0.684430618,-0.059181364,0.291219156,0.533778908,1.21E-05,0.857380984,0.002044323,-0.059181364,169.9986089,0.003502434,320
lasalocid,-0.068249153,0.228580243,0.483188602,-0.086749589,0.125644673,0.331913931,-1.18E-05,0.834443626,0.004657947,-0.086749589,170.6196854,0.007525491,313
latanoprost,0.019908076,0.741044019,0.872383528,0.009258041,0.877869803,0.937933592,1.67E-05,1.175885616,0.000396331,0.009258041,138.2085032,8.57E-05,278
latrepirdine,-0.034453494,0.596109853,0.792623569,-0.072046517,0.267251182,0.506741824,-2.46E-05,1.040314277,0.001187043,-0.072046517,128.6455821,0.005190701,239
LB42708,-0.129286987,0.021516073,0.144133759,-0.182956553,0.001086796,0.026227999,-5.18E-05,0.746364195,0.016715125,-0.182956553,187.4986136,0.0334731,316
LCL.161,-0.136231857,0.019656972,0.138313493,-0.073368344,0.210502948,0.442576389,-8.06E-05,0.854412453,0.018559119,-0.073368344,157.7851466,0.005382914,293
LDN.212854,0.100117887,0.075543698,0.259481975,0.043147501,0.444674671,0.669550457,1.75E-05,0.78215417,0.010023591,0.043147501,151.6611212,0.001861707,316
LDN.57444,0.083866834,0.145954953,0.376054753,0.067760275,0.240389192,0.474191083,2.00E-05,0.903027582,0.007033646,0.067760275,141.2343183,0.004591455,302
LE.135,-0.103240236,0.06994169,0.249167198,-0.044644738,0.434219125,0.660450937,-4.45E-05,0.952216028,0.010658546,-0.044644738,161.9199344,0.001993153,309
lenalidomide,0.009666345,0.866702785,0.932639468,-0.010346492,0.857420371,0.925834972,5.25E-06,0.949180666,9.34E-05,-0.010346492,154.07784,0.00010705,304
lenvatinib,0.06413785,0.276316107,0.541415051,0.064633837,0.272611514,0.51132315,1.85E-05,0.931342465,0.004113664,0.063593769,136.2471066,0.004177533,290
lerisetron,-0.152835582,0.008114338,0.091431384,-0.183468833,0.001441185,0.028983829,-0.00010664,1.10770275,0.023358715,-0.183468833,177.520325,0.033660813,299
lestaurtinib,-0.030770097,0.614038104,0.798856401,-0.057883535,0.342480854,0.583758645,-1.35E-05,0.681220679,0.000946799,-0.057883535,143.8721607,0.003350504,271
letrozole,-0.162404511,0.005406553,0.080708138,-0.179018216,0.002134951,0.035946625,-0.000126363,1.274597313,0.026375225,-0.179018216,172.7261686,0.032047522,292
leucovorin,-0.04268696,0.491478789,0.733636428,-0.042699183,0.491354635,0.696461536,-3.65E-05,1.367064603,0.001822177,-0.042699183,137.1149425,0.00182322,262
levobunolol,-0.007437669,0.899815728,0.952362895,-0.046436407,0.4316203,0.65919912,-3.69E-06,1.001716774,5.53E-05,-0.046436384,151.7332757,0.00215634,289
levocetirizine,-0.04565474,0.423883703,0.685790171,-0.104106385,0.067613301,0.238786833,-3.08E-05,0.997424326,0.002084355,-0.104106385,171.1364897,0.010838139,309
levonorgestrel,0.007627231,0.910232265,0.957165083,-0.015548045,0.818214981,0.902195709,4.94E-06,0.994782415,5.82E-05,-0.015548045,112.725833,0.000241742,221
LGX818,-0.267054857,3.41E-06,0.001648217,-0.275456961,1.62E-06,0.000780934,-0.000368951,1.200627566,0.071318297,-0.275456961,188.1299018,0.075876538,294
licochalcone.a,-0.069171571,0.225340171,0.481024456,-0.065232794,0.252931244,0.487675687,-4.32E-05,0.963723989,0.004784706,-0.065232794,165.1110831,0.004255317,309
lidamidine,-0.13130587,0.080625403,0.266095151,-0.121776219,0.105386333,0.29921453,-8.83E-05,1.036750344,0.017241231,-0.121776219,100.3989716,0.014829448,178
lidocaine,-0.081870924,0.168840459,0.401656243,-0.074698442,0.209463259,0.44213236,-5.34E-05,1.296799159,0.006702848,-0.074698442,153.1445279,0.005579857,284
linalool,-0.023551974,0.693207006,0.841377825,-0.029737783,0.618369176,0.800635827,-1.57E-05,1.213829246,0.000554695,-0.029737783,146.2227652,0.000884336,283
linifanib,0.045900673,0.436159463,0.696037299,0.020550998,0.727467563,0.85308839,9.38E-06,0.963818601,0.002106872,0.019251941,142.6988426,0.000422344,290
linsitinib,0.082323667,0.171077568,0.402143373,0.07139479,0.23540904,0.470956672,2.12E-05,0.925859274,0.006777186,0.070690484,129.6386775,0.005097216,278
litronesib,-0.037059741,0.520451563,0.751359784,-0.066829504,0.246137179,0.479685916,-2.73E-05,0.784987128,0.001373424,-0.065856337,162.0101633,0.004466183,303
lomefloxacin,0.151029147,0.052097527,0.218658606,0.105154423,0.177554292,0.402975885,6.86E-05,0.857839652,0.022809803,0.105154423,74.7196057,0.011057453,166
lomitapide,-0.145685235,0.014513419,0.120088173,-0.166710294,0.005082629,0.056186849,-0.0001185,1.153336589,0.021224188,-0.166710294,164.5061515,0.027792322,281
lonafarnib,-0.142077443,0.011722949,0.108455239,-0.132245502,0.019059975,0.115895115,-0.000127118,0.915066945,0.020186,-0.132245502,178.3286665,0.017488873,314
lorazepam,-0.113146179,0.054690999,0.224978882,-0.133773814,0.022934054,0.126750041,-8.07E-05,1.117690666,0.012802058,-0.133773814,164.397203,0.017895433,289
lorlatinib,-0.035884614,0.539962825,0.758357101,-0.011284403,0.847218147,0.919619098,-1.91E-05,1.062422153,0.001287706,-0.011284403,149.1644494,0.000127338,294
lovastatin,-0.0594501,0.418957032,0.683934365,-0.09255154,0.207726024,0.43974749,-5.75E-05,1.127213151,0.003534314,-0.09255154,102.6998447,0.008565788,187
loxistatin.acid,-0.071067173,0.237570334,0.492839318,-0.087175165,0.147138676,0.360690954,-4.54E-05,1.285657813,0.005050543,-0.087175165,151.6609355,0.007599509,278
lucitanib,-0.005011894,0.92985255,0.964488891,-0.002876337,0.959707524,0.984873491,-3.05E-06,0.972064915,2.51E-05,-0.002876337,156.4487086,8.27E-06,311
lurasidone,-0.00165587,0.97760099,0.991655321,0.015912035,0.787299532,0.887858039,-1.02E-06,1.151702181,2.74E-06,0.015912035,143.184799,0.000253193,290
LY2090314,0.026007783,0.647755382,0.817741756,0.050820215,0.371753995,0.606193451,2.26E-05,0.809697748,0.000676405,0.050820215,148.0720465,0.002582694,311
LY2109761,0.0373887,0.528131357,0.7555663,0.060067981,0.310539296,0.553088439,3.65E-05,1.252844919,0.001397915,0.060067981,135.3502108,0.003608162,287
LY2183240,-0.05318993,0.342906271,0.61148827,-0.029085855,0.604195127,0.785678956,-3.07E-05,0.914806365,0.002829169,-0.029085855,165.1682798,0.000845987,320
LY2334737,-0.081683854,0.15002598,0.380921469,-0.058773141,0.300730296,0.545249368,-2.17E-05,0.824371447,0.006672252,-0.058773141,165.6979965,0.003454282,312
LY2603618,0.11757736,0.043602919,0.199170431,0.094081942,0.106825193,0.300939453,4.16E-05,0.907013827,0.013824436,0.092446736,134.3178831,0.008851412,295
LY2606368,0.108439584,0.053379249,0.220837579,0.103377001,0.065599255,0.233959905,6.84E-05,0.470965929,0.011759143,0.103377001,143.0113684,0.010686804,318
LY2608204,-0.006048319,0.917331043,0.961919603,0.019275377,0.740783655,0.862262646,-2.27E-06,0.813241626,3.66E-05,0.019275377,146.1279689,0.00037154,297
LY2784544,0.037777728,0.508216909,0.741685493,0.007690931,0.892889952,0.944415377,2.12E-05,0.787821407,0.001427157,0.007690931,153.8079057,5.92E-05,309
LY2801653,0.021115495,0.722161721,0.858530519,-0.006494207,0.912927123,0.957951045,7.26E-06,0.898523485,0.000445864,-0.006457727,144.4266838,4.22E-05,286
LY2874455,0.090836634,0.115190817,0.322000586,0.084111689,0.144777466,0.357134193,3.73E-05,0.70008853,0.008251294,0.084111689,138.7570791,0.007074776,302
LY3023414,-0.013172908,0.814703779,0.908153251,-0.017326403,0.757878571,0.871823375,-3.93E-06,0.604184228,0.000173525,-0.017326403,162.7722245,0.000300204,319
LY303511,-0.042322056,0.474345751,0.728824374,-0.034966282,0.554522046,0.745541246,-3.64E-05,1.28135849,0.001791156,-0.034966282,149.5526278,0.001222641,288
LY364947,0.061481902,0.313264517,0.582498692,0.077134433,0.205581028,0.4380733,5.39E-05,1.403835456,0.003780024,0.077134433,125.5097171,0.005949721,271
LY456236,0.018102654,0.750496829,0.875708386,0.04966968,0.382692446,0.618458329,1.07E-05,0.87560991,0.000327706,0.04966968,148.2515299,0.002467077,311
M.344,0.159874851,0.004447624,0.073627389,0.129147326,0.021869061,0.124202133,4.98E-05,0.709332836,0.025559968,0.129147326,137.5947225,0.016679032,315
maprotiline,-0.010689459,0.862498838,0.930180242,-0.045219825,0.463545846,0.679157877,-8.48E-06,1.245512225,0.000114265,-0.045219825,139.0142367,0.002044833,265
marimastat,-0.021892743,0.698712286,0.84522589,-0.07369492,0.192053015,0.424072274,-6.23E-06,0.816329022,0.000479292,-0.07369492,169.6437974,0.005430941,315
masitinib,-0.0237953,0.689676958,0.839353218,-0.031650195,0.595308409,0.780049291,-1.90E-05,1.340064279,0.000566216,-0.031650195,147.0101528,0.001001735,284
maxacalcitol,0.130292064,0.026247363,0.157627375,0.116148119,0.04775803,0.196507584,9.52E-05,1.060973358,0.016976022,0.116148119,129.0423747,0.013490385,291
mebendazole,-0.118569615,0.072069894,0.254518398,-0.104385794,0.113593492,0.313932003,-3.74E-05,0.838975186,0.014058754,-0.104385794,128.1087521,0.010896394,231
mechlorethamine,0.055069035,0.362955694,0.631682506,0.030841003,0.610589806,0.792234802,2.94E-05,1.001380041,0.003032599,0.030841003,133.7439416,0.000951167,275
meclizine,0.050549993,0.401146094,0.667687021,0.041823604,0.48736822,0.693749406,1.96E-05,0.908609755,0.002555302,0.041823581,133.6656105,0.001749214,278
mefexamide,-0.090893505,0.108502557,0.317130016,-0.035517498,0.531280722,0.727745493,-4.39E-05,0.668037619,0.008261629,-0.035517498,162.5762472,0.001261493,313
meglitinide,-0.041783361,0.472402759,0.728476246,-0.058252385,0.316238737,0.561054607,-2.68E-05,1.03329088,0.001745849,-0.058252385,158.2087316,0.00339334,298
MEK1.2.inhibitor,-0.01857442,0.751125563,0.875708386,-0.015156844,0.795794592,0.893470531,-8.83E-06,0.873439011,0.000345009,-0.015156842,149.7356342,0.00022973,294
MEK162,-0.148465229,0.009898122,0.101681095,-0.164128842,0.00430277,0.053251376,-8.76E-05,0.748389401,0.022041924,-0.164128842,175.7834551,0.026938277,301
melengestrol.acetate,-0.122596954,0.033195336,0.177368436,-0.098909477,0.08617204,0.270182775,-0.000122741,1.186545342,0.015030013,-0.098909477,166.4847858,0.009783085,302
meloxicam,-0.161137232,0.005299976,0.079941299,-0.180716051,0.001734064,0.032609403,-0.00015538,1.180295342,0.025965208,-0.180716051,176.5170497,0.032658291,298
melphalan,-0.131814724,0.019457291,0.138108615,-0.119749293,0.03391016,0.161723787,-9.77E-05,0.983696247,0.017375121,-0.119749293,176.3605136,0.014339893,314
menadione,-0.068229621,0.246765867,0.503263346,-0.026360312,0.654846997,0.819037912,-2.36E-05,0.914242759,0.004655281,-0.026360312,149.3354254,0.000694866,290
mephenytoin,-0.036148927,0.561735875,0.77025904,-0.071514258,0.250536042,0.48433002,-2.84E-05,1.142390157,0.001306745,-0.071514258,139.8326106,0.005114289,260
mepivacaine,-0.080603552,0.176323742,0.411626481,-0.079935746,0.17994567,0.405267554,-4.42E-05,1.214600875,0.006496933,-0.079935746,153.3508759,0.006389723,283
mercaptopurine,-0.154946865,0.006523037,0.084534934,-0.161889748,0.004458623,0.054522422,-0.000144165,1.123898968,0.024008531,-0.161889748,178.9310213,0.026208291,307
mericitabine,-0.140112462,0.015499073,0.124681436,-0.139853565,0.015692691,0.102819078,-0.000133511,1.188151512,0.019631502,-0.139853565,170.4081079,0.01955902,298
merimepodib,-0.125638512,0.030413059,0.169918856,-0.164422659,0.004496944,0.054522422,-7.07E-05,0.900935764,0.015785036,-0.164422659,173.4989762,0.027034811,297
mesna,-0.206997831,0.000306775,0.015317591,-0.237751975,3.17E-05,0.003282869,-0.000181149,1.023277786,0.042848102,-0.237751975,186.2816722,0.056526002,300
mesoridazine,-0.181500462,0.004290375,0.073627389,-0.175763316,0.005705364,0.057771793,-0.000111861,1.126053165,0.032942418,-0.175763316,145.2067695,0.030892743,246
metaraminol,0.033264276,0.555768424,0.766797469,0.014583678,0.79622825,0.893470531,6.17E-06,0.771924364,0.001106512,0.014583678,156.188487,0.000212684,316
metatinib,-0.01975855,0.724761092,0.860208247,-0.070559649,0.208088307,0.439871341,-1.18E-05,0.837330761,0.0003904,-0.070559649,171.8248237,0.004978664,320
methacycline,-0.181441241,0.00128735,0.037792413,-0.138101274,0.014635616,0.098705551,-0.000123826,0.972706472,0.032920924,-0.138101274,178.1128494,0.019071962,312
methiazole,-0.074712289,0.185269478,0.423847037,-0.110540157,0.049618522,0.200691676,-4.78E-05,0.870553884,0.005581926,-0.110540157,176.0206148,0.012219126,316
methocarbamol,0.100713315,0.153824819,0.384952047,0.082614048,0.242452464,0.475062474,6.37E-05,1.124212143,0.010143172,0.082614048,93.11467415,0.006825081,202
methotrexate,0.036691528,0.579014629,0.780645422,0.034979264,0.596863265,0.780049291,1.86E-05,0.712515173,0.001346268,0.034979264,111.9424054,0.001223549,231
methoxyflurane,-0.025787017,0.651605918,0.819712685,-0.026619513,0.641133549,0.814352087,-1.56E-05,0.89462724,0.00066497,-0.026619513,159.1260245,0.000708598,309
methscopolamine,-0.070236591,0.236385578,0.491790684,-0.048639679,0.412527241,0.641610575,-6.64E-05,1.119200463,0.004933179,-0.048639679,150.4797939,0.002365818,286
methyldopa,0.059784068,0.319737313,0.587637222,0.072125894,0.229791603,0.463801579,3.59E-05,1.140225743,0.003574135,0.072125894,129.9023749,0.005202145,279
methylphenidate,-0.048495475,0.424829961,0.685790171,-0.030061126,0.620936113,0.800635827,-3.05E-05,1.324438135,0.002351811,-0.030061126,141.1183743,0.000903671,273
methylprednisolone,-0.065363181,0.283636049,0.54829731,-0.040856306,0.503016867,0.703250612,-8.17E-05,1.341294284,0.004272345,-0.040856306,141.5564576,0.001669238,271
metoprolol,-0.069601345,0.246554841,0.503263346,-0.076587762,0.202168215,0.435624369,-4.64E-05,1.349114825,0.004844347,-0.076587762,150.7222867,0.005865685,279
metoxibutropate,-0.08114979,0.17966044,0.414909596,-0.115091313,0.056621809,0.218666791,-5.98E-05,1.405300995,0.006585288,-0.115091313,153.8826012,0.01324601,275
metronidazole,-0.001150973,0.984456799,0.995456316,-0.025291831,0.668530108,0.830215777,-9.41E-07,1.303933098,1.32E-06,-0.025291831,148.6673155,0.000639677,289
metyrapone,-0.032002689,0.584055288,0.78303423,-0.038583395,0.509174312,0.708246305,-1.28E-05,1.133256698,0.001024172,-0.038583395,153.7103424,0.001488678,295
mevastatin,-0.119544986,0.035691011,0.184573512,-0.15121227,0.007753409,0.070609659,-5.77E-05,0.859737124,0.014291004,-0.15121227,178.4379019,0.022865151,309
mexiletine,-0.114974795,0.041751396,0.196826755,-0.125151823,0.026583679,0.144146187,-4.17E-05,0.778965882,0.013219204,-0.125151823,177.2114121,0.015662979,314
MG.132,-0.132791928,0.019141404,0.137894294,-0.136128155,0.016298056,0.105827735,-2.66E-05,0.536601232,0.017633696,-0.136128155,177.2359921,0.018530874,311
MGCD.265,-0.030117814,0.600317395,0.794570008,0.107278925,0.061309533,0.226469906,-1.49E-05,0.936380779,0.000907083,0.107278925,136.5863244,0.011508768,305
mibampator,-0.065293078,0.288682905,0.552196627,-0.04277059,0.487306021,0.693749406,-2.54E-05,0.900348242,0.004263186,-0.04277059,139.2098737,0.001829323,266
mibefradil,-0.159221662,0.006400496,0.084534934,-0.164800001,0.004752404,0.056066323,-0.000130052,1.109631515,0.025351538,-0.164800001,170.6432001,0.02715904,292
midodrine,-0.113645702,0.054892002,0.22516606,-0.16113822,0.006313678,0.062191874,-9.69E-05,1.010369922,0.012915346,-0.16113822,166.6233346,0.025965526,286
midostaurin,0.013774107,0.807312051,0.902693321,0.00325117,0.954094987,0.980503577,3.94E-06,0.706542407,0.000189726,0.00325117,157.9846896,1.06E-05,316
mifepristone,-0.133273387,0.018140334,0.133336061,-0.156083612,0.005574972,0.057661136,-8.78E-05,1.00427477,0.017761796,-0.156083612,182.0831688,0.024362094,314
minocycline,-0.089787026,0.15445935,0.384952047,-0.042749103,0.49846404,0.700314055,-9.51E-05,1.156240211,0.00806171,-0.042749103,132.4291361,0.001827486,253
mitomycin.c,-0.066246809,0.255073256,0.515846473,-0.065658856,0.259324066,0.496038635,-2.65E-05,0.691482014,0.00438864,-0.065658856,158.7831695,0.004311085,297
mitoxantrone,-0.00211015,0.971707427,0.990432175,-0.039893316,0.50235817,0.703250612,-9.14E-07,0.432123951,4.45E-06,-0.039893316,148.7047443,0.001591477,285
MK.0773,-0.185490238,0.002676586,0.05419562,-0.161107982,0.009260288,0.076186915,-0.000124415,1.06714591,0.034406628,-0.161107982,151.5245916,0.025955782,260
MK.0812,-0.101507331,0.079704577,0.266095151,-0.097784113,0.091447703,0.277602252,-8.31E-05,1.250405208,0.010303738,-0.097784113,164.6676169,0.009561733,299
MK.1775,0.073450386,0.201566566,0.445600591,0.069196966,0.228990858,0.463801579,3.18E-05,0.829218887,0.005394959,0.069152735,141.9542079,0.00478822,304
MK.2206,0.028395614,0.615053895,0.799459641,0.036783589,0.514718201,0.71253533,1.03E-05,0.814526354,0.000806311,0.036783589,152.6698011,0.001353032,316
MK.2461,-0.036300337,0.523606563,0.753070523,-0.023183838,0.68381715,0.834688584,-4.83E-05,1.126241812,0.001317714,-0.023183838,159.6166788,0.00053749,311
MK.3207,-0.139353231,0.021030821,0.142970087,-0.161138424,0.007526391,0.068976036,-8.67E-05,1.224979766,0.019419323,-0.161138424,159.6565332,0.025965592,274
MK.5108,0.007304001,0.896936665,0.95147567,0.012052101,0.830748543,0.909762182,3.26E-06,0.829806191,5.33E-05,0.012052101,157.083716,0.000145253,317
MK.8245,-0.038989445,0.489120667,0.733636428,-0.047353269,0.400772787,0.630752679,-2.86E-05,0.932245973,0.001520177,-0.047353269,166.5291698,0.002242332,317
MK.8745,0.026958619,0.641879747,0.81458534,0.043975155,0.447936621,0.672137023,1.35E-05,0.781744024,0.000726767,0.043975155,143.8817391,0.001933814,300
ML133,-0.15316666,0.006627755,0.084534934,-0.134599731,0.017189141,0.108987585,-4.59E-05,0.89025909,0.023460026,-0.134599731,178.1321578,0.018117088,313
MLN.8054,0.021918653,0.730717276,0.865858115,0.022579868,0.722921723,0.852893414,1.31E-05,0.735349812,0.000480427,0.022579868,122.1775165,0.00050985,249
MLN0128,-0.079026948,0.163780123,0.396668029,-0.092135925,0.104296976,0.29908153,-4.81E-05,0.708509869,0.006245259,-0.092106105,170.9146055,0.008489029,312
MNS..3.4.Methylenedioxy.nitrostyrene.,0.055031189,0.34378624,0.61148827,0.016300467,0.779304353,0.88299311,2.51E-05,0.943269113,0.003028432,0.016300465,147.0630805,0.000265705,298
mocetinostat,0.024159638,0.767654472,0.879116634,0.036334994,0.656741315,0.819037912,1.65E-05,0.407733914,0.000583688,0.036334994,73.72037295,0.001320232,152
monensin,-0.078108743,0.166020095,0.398008441,-0.066501998,0.238483451,0.473695523,-3.92E-05,0.838456784,0.006100976,-0.066501998,169.0405666,0.004422516,316
monobenzone,-0.096497142,0.148176461,0.378813059,-0.118184866,0.076216241,0.253695008,-5.97E-05,1.03854907,0.009311698,-0.118184866,126.9139823,0.013967663,226
morin,-0.111711772,0.07325246,0.256173619,-0.13292146,0.032830815,0.161457829,-9.09E-05,1.402563,0.01247952,-0.13292146,146.7133291,0.017668115,258
motesanib,-0.039449767,0.515512858,0.748708745,-0.04610018,0.447249011,0.671801418,-9.72E-06,0.933573023,0.001556284,-0.045832416,143.8019572,0.002125227,274
mozavaptan,0.046980808,0.409771321,0.673494747,0.046561056,0.413972211,0.643167126,1.50E-05,0.891815741,0.002207196,0.046561056,148.2597557,0.002167932,310
MPI.0479605,-0.029415974,0.610027109,0.797855135,-0.067490398,0.241486872,0.474454533,-2.30E-05,0.579004748,0.0008653,-0.067490398,162.2585404,0.004554954,303
MRS.1220,0.063799318,0.269855328,0.531633354,0.070681393,0.221441576,0.452891811,3.44E-05,1.036776207,0.004070353,0.070681393,140.3271096,0.004995859,301
MTPG,-0.192397203,0.000895071,0.029033327,-0.167898043,0.003827272,0.048904391,-0.000123152,1.132521184,0.037016684,-0.167898043,172.8489104,0.028189753,295
mubritinib,-0.068685813,0.280291015,0.54568698,-0.115410027,0.069055624,0.240366691,-2.70E-05,0.670149156,0.004717741,-0.115410027,139.4262534,0.013319474,249
mycophenolate.mofetil,-0.030083701,0.648498221,0.817966397,-0.022554772,0.732552631,0.856814386,-1.54E-05,0.943070383,0.000905029,-0.022554772,119.127631,0.000508718,232
mycophenolic.acid,0.044825452,0.497814226,0.737050101,-0.059307035,0.369564638,0.606035783,1.70E-05,0.834663677,0.002009321,-0.059307035,122.879616,0.003517324,231
nadide,-0.081318674,0.185264439,0.423847037,-0.059117061,0.335903715,0.578345517,-7.49E-05,1.143728545,0.006612727,-0.059117061,141.9216862,0.003494827,267
nadifloxacin,-0.085562451,0.191195138,0.430560746,-0.091927654,0.160114667,0.374250418,-7.13E-05,1.186425889,0.007320933,-0.091927654,128.8474632,0.008450694,235
nafcillin,-0.030232995,0.623514647,0.804954468,-0.032004221,0.603308944,0.785603733,-2.29E-05,1.221261881,0.000914034,-0.032004221,137.7725635,0.00102427,266
naftidrofuryl,-0.070557865,0.301952866,0.569639123,-0.099305779,0.145774434,0.358981938,-5.51E-05,1.354904613,0.004978412,-0.099305779,119.274677,0.009861638,216
naftifine,-0.083829639,0.140857926,0.366707405,-0.094587739,0.09643455,0.288506671,-5.62E-05,1.075825181,0.007027408,-0.094587739,170.2083934,0.00894684,310
naloxone,-0.103848538,0.13455839,0.356198444,-0.119246543,0.085481578,0.269667374,-0.000116457,0.853821163,0.010784519,-0.119246543,117.520887,0.014219738,209
naltrexone,-0.073660407,0.227667916,0.481963658,-0.108182859,0.07596559,0.253695008,-4.30E-05,1.242707523,0.005425856,-0.108182859,150.1587774,0.011703531,270
NAN.190,-0.044150843,0.461828767,0.719062425,-0.037550771,0.531476028,0.727745493,-3.08E-05,1.281418568,0.001949297,-0.037550771,145.7758833,0.00141006,280
nanchangmycin,-0.091832447,0.101049501,0.30483266,-0.105919125,0.058404235,0.220807655,-3.90E-05,0.681103322,0.008433198,-0.105919125,177.5000196,0.011218861,320
napabucasin,-0.174312741,0.002102928,0.049648266,-0.185488371,0.001053459,0.025978618,-7.76E-05,0.726072423,0.030384932,-0.185486108,183.7503467,0.034405936,309
naproxen,-0.138087189,0.049447501,0.21329195,-0.146150779,0.037465521,0.170062927,-9.14E-05,1.106882015,0.019068072,-0.146150779,116.9073794,0.02136005,203
narasin,-0.022546344,0.68923658,0.839353218,0.010398341,0.853691179,0.923185084,-1.08E-05,0.816516368,0.000508338,0.010398341,157.3466637,0.000108126,317
narlaprevir,-0.18359591,0.06748175,0.246882014,-0.152247225,0.130492917,0.339234729,-0.000183759,1.324618547,0.033707458,-0.152247225,58.18848485,0.023179217,100
navarixin,-0.157865932,0.00622862,0.084534934,-0.167932033,0.003587049,0.048542501,-9.00E-05,0.931809976,0.024921652,-0.167932033,175.1898049,0.028201168,299
navitoclax,-0.034974052,0.559329799,0.768415131,-0.033216076,0.57925452,0.768901941,-2.35E-05,0.815468329,0.001223184,-0.032815931,145.6270463,0.001103308,281
nefiracetam,-0.001980419,0.973258926,0.990432175,-0.019637673,0.739567862,0.862233707,-1.59E-06,1.187455758,3.92E-06,-0.019637673,147.8474625,0.000385638,289
nelarabine,-0.116592112,0.05089174,0.216103341,-0.111286223,0.062466168,0.2278363,-7.68E-05,1.447385434,0.013593721,-0.111286223,156.6913574,0.012384623,281
nemonapride,-0.030416246,0.620749621,0.804954468,-0.10276782,0.09377715,0.283484997,-2.47E-05,1.280333557,0.000925148,-0.10276782,147.7708879,0.010561225,267
nemorubicin,0.040061972,0.475145172,0.728824374,0.001873553,0.973368355,0.990776613,1.32E-05,0.385175091,0.001604962,0.001873553,160.1992947,3.51E-06,320
neratinib,0.135102221,0.021600156,0.144133759,0.091924889,0.118936383,0.320512153,5.57E-05,0.881063047,0.01825261,0.091624657,131.7144247,0.008450185,289
nexturastat.a,0.058663073,0.322864056,0.589248165,0.037082558,0.53223928,0.727745493,5.44E-05,1.181279193,0.003441356,0.037082558,138.1786529,0.001375116,286
NH125,-0.089275206,0.109831609,0.31870976,-0.111273774,0.046024195,0.192054852,-2.52E-05,0.846739172,0.007970062,-0.111273774,179.4707146,0.012381853,322
niacin,-0.103553559,0.11336662,0.321986924,-0.111771015,0.087332104,0.272264328,-8.84E-05,1.135666152,0.01072334,-0.111771015,131.1889798,0.01249276,235
niclosamide,-0.078090625,0.164773849,0.397654222,-0.054677113,0.331090245,0.575230089,-3.95E-05,0.919586968,0.006098146,-0.054677108,168.2209988,0.002989587,318
nicorandil,-0.183486606,0.001670522,0.043992431,-0.198600918,0.000656092,0.021111592,-0.000126439,1.17017186,0.033667335,-0.198600918,174.9957341,0.039442325,291
nicotine,-0.094367063,0.116454889,0.324534983,-0.12901634,0.031520823,0.15835617,-6.63E-05,1.20231729,0.008905142,-0.12901634,157.4977794,0.016645216,278
nilotinib,-0.117166087,0.040868277,0.196602211,-0.049564364,0.388368198,0.622459814,-8.13E-05,1.014363528,0.013727892,-0.049564364,160.5833477,0.002456626,305
nilutamide,-0.169166555,0.005070959,0.078994089,-0.188975366,0.001710556,0.0325906,-8.55E-05,1.200130031,0.028617323,-0.188975366,162.8896251,0.035711689,273
nimorazole,0.026440677,0.657830977,0.821458557,0.026697664,0.654719,0.819037912,1.42E-05,0.98713291,0.000699109,0.026697664,138.2089317,0.000712765,283
nintedanib,-0.043387644,0.447283236,0.705518656,-0.063427302,0.266331225,0.506099231,-3.87E-05,1.172111523,0.001882488,-0.063427302,164.8312319,0.004023023,309
niraparib,0.058542488,0.308166519,0.578011813,0.071045246,0.216004997,0.44542159,1.96E-05,0.917684531,0.003427223,0.069704064,142.3352783,0.005047427,305
niridazole,-0.120687486,0.042487537,0.197571012,-0.139561677,0.018828644,0.1155249,-8.06E-05,1.360746579,0.014565469,-0.139561677,161.8177581,0.019477462,283
nisoxetine,-0.05943559,0.319096099,0.587637222,-0.047171609,0.429249118,0.657032476,-3.97E-05,1.225647848,0.003532589,-0.047171609,148.6983685,0.002225161,283
nithiamide,0.02471433,0.681057751,0.836447518,0.002535667,0.966368031,0.988905236,1.34E-05,1.138587579,0.000610798,0.002535667,139.6450066,6.43E-06,279
nitisinone,-0.031707914,0.601929347,0.795975977,-0.050883155,0.402360637,0.630752679,-1.82E-05,1.150686681,0.001005392,-0.050883155,143.9709922,0.002589095,273
